group,AHR,ARNT,ATF1,BHLHE40,E2F6,EBF1,EPAS1,ETV6,FOXM1,FOXP2,GATA2,GRHL2,GTF2B,GTF2I,HNF1B,HOXA4,KLF10,MNT,NKX2-1,NRF1,PRDM14,REST,RUNX1,SIX5,SPI1,STAT5A,TCF3,TFAP4,ZKSCAN1,ZNF384
healthy,-0.009059029869019,0.0300993573067408,-0.0909409708141528,-0.0390414964677725,0.0212741088536964,0.000526008185943,0.0955581537796528,0.140502631000786,-0.0089421391610317,0.012624196462633,-0.176212742290919,-0.0379894800958865,0.121040328120894,0.0620105205872854,0.0648158975789817,0.341203976615054,-0.0276446524390066,0.176797195830856,-0.0132670953565634,-0.358562246751174,-0.174167154901141,0.0239041497834116,-0.057451782975779,-0.0045587376115063,0.325774403160725,0.0221507891636015,-0.0406779663795953,0.0594389250115639,-0.0205143192517787,-0.0456458214690574
healthy,0.687519404927854,0.365125918297266,-0.421669916814994,-0.329716397914032,-0.0625382803278045,-0.262883245567668,0.395251819146875,0.137250514434836,-0.636506212822516,-0.535839356445052,-0.335123610887039,0.348780685938862,-0.0894507517534555,-0.100852246536538,-0.406158940172426,0.763838353746865,0.52653895013148,0.521224432238011,0.301135415056711,0.309168988616607,0.351623335044671,-0.505960642474209,-0.096279289279367,-0.489491816676422,-0.719684597527284,-0.432669732920082,-0.455009247088562,-0.585802004315635,0.181651457533183,0.270329750290495
healthy,0.0607338464289735,0.0780335665316877,-0.0730925496077644,-0.171136618594444,0.0292148407147689,0.0880264960212186,-0.0255429628012299,0.254185132477844,-0.0280442756081038,-0.263377148999657,-0.0906633479457064,0.0868559309145534,-0.0587870118305199,0.0381481007393187,0.160404384827019,0.0865725309413608,0.108739337540209,-0.0146875116541563,-0.263488044641341,0.0685704717746475,-0.0369528921567238,-0.202532406928999,-0.16385447145719,0.0367927095631801,-0.100348233986115,-0.0875952351924472,-0.0494101692392338,-0.0747066972811658,0.06470144605367,0.0811263227608767
healthy,0.217481320408509,0.108391376379453,0.220386956864106,-0.268432212486673,-0.503086148072821,0.28153491179271,0.0998546772179247,0.184231525121162,0.221656527635993,-0.249273235383641,0.326091378834795,0.13169113853593,0.22752449589266,0.140912231510693,0.306665123674524,0.274097697366644,-0.191512827347171,-0.0252436025727642,0.163385861490248,0.346586746224024,-0.153628187567239,-0.309431046600199,-0.293204028791734,-0.294277190688226,-0.316939130208109,-0.16533982607537,0.094488867735465,-0.245986930179856,0.162146663224865,-0.17109237880732
healthy,-0.0606337255939668,-0.0131923723759705,0.0229179661205131,0.0630534905447621,0.0031643080125784,0.0341326459886221,0.119848165976409,0.060447589828521,-0.0282461024063989,-0.0027455025403254,0.274689855856628,0.0862273933427632,0.0324108901582485,0.0808061891741545,0.163473736002767,0.0547704489824243,0.0679162874170334,-0.0247095228629289,0.0275015593446158,0.0022568961560302,-0.185647159061497,-0.0246397219508867,0.265010796053446,-0.0025826337455603,0.090880787478908,0.0778745508683833,0.0936728239605949,0.0577253542588763,0.0417409454012189,0.158005997892797
healthy,-0.0097048522757891,0.176992243379705,0.156975985560889,0.0862518746010761,-0.113789392933628,0.141933464533416,-0.105782889806102,0.474445965632642,-0.051920959675472,0.0633241610995242,-0.0976550760251283,-0.201739616682967,-0.109907452023312,-0.187546270229625,0.374849919152356,0.323535512744121,0.166680837836679,-0.082248623037313,-0.0670847913563925,-0.0704814896529187,0.0124949973050785,-0.297817654213279,-0.160008751897074,0.0399112049841829,-0.117671333843943,0.0670847913563925,0.0524062022892614,-0.0369997493014461,0.0126163079585259,-0.0621110545650506
healthy,-0.0043750614011048,0.0627824362007924,-0.125339102147971,0.379086561513309,-0.296390578753931,-0.303435220856547,0.0193887832664028,0.332312456673463,-0.0314003709485157,-0.213066100423683,-0.0535228048532657,0.213728156437657,0.14404752370416,-0.0790836587015619,0.39941198623727,-0.0062330895693565,0.265539378692583,0.0631302444293322,-0.0898107966975764,0.0224702421332897,-0.212434553903439,-0.0171646411733725,-0.0356808529190528,-0.152904429734431,-0.0182721357958279,-0.118392090425296,-0.0511095038990998,-0.365848492183187,0.072902435271549,0.19121215006377
healthy,-0.082063231582273,-0.385554306736693,0.101782199227899,-0.2319597118655,-0.151273575400774,0.0886900977582621,-0.085405758229089,0.362609186679537,-0.125464356108531,-0.101174467110296,0.0420886817616479,-0.171509761869892,0.447652891732182,0.0684668417597314,0.0557367934665387,0.247431019923199,0.32800078215264,-0.356965036268182,0.019428032057412,-0.29677369568432,-0.0552001789371659,0.194325577221175,-0.157919837282644,0.187924994280464,0.198734867691443,-0.106482425286381,0.144711361577721,-0.0734062815240784,0.0756238572297997,0.126291906226118
healthy,-0.178398691160816,0.176355150477789,-0.144680269890881,-0.188554793742776,-0.0067573435691684,0.138783998837562,0.112610340482549,0.207344387008532,-0.151264863297461,-0.191669653263562,0.123026237882666,0.093322583957235,-0.0887078780635857,-0.0084312792531677,-0.184624392756746,-0.115790818282147,-0.127527116149803,0.0836284876240582,0.249855657639378,-0.21697554335999,0.146389023437107,0.26396090928703,0.167242244614097,-0.0863911510769307,-0.126226802910473,-0.204949989406139,-0.0529927863097765,-0.21537392169754,0.125103257279372,-0.11226082271173
healthy,-0.210982133119663,0.0793066768244448,-0.0542525485164848,0.0139398909382635,0.0267495204491001,-0.0949419599038484,0.0016953921411401,0.153527177225469,0.0288216663993826,-0.119807711307237,0.0372986271050833,0.0438918187650728,-0.02505412830796,0.0572665789896228,0.0845812301524364,0.116605303929528,0.0817555765838694,0.176697536487718,-0.0911744218124258,-0.0293867971130959,0.0333427121090896,-0.0713948468324574,-0.0653667858861813,-0.0687575701684616,-0.135066240577499,-0.0691343239776039,-0.10021651323184,-0.134877863672928,0.117735565356955,0.0205330825982529
