group,ATF1,BACH2,CTCFL,DUX4,E2F2,E2F3,E2F6,EHF,ELK3,ETS2,ETV5,FOSL2,FOXG1,FOXK1,GATA2,GRHL2,GTF2I,HOXA1,KMT2A,MAX,MECOM,MEF2A,MEF2C,NFATC1,PGR,PRDM1,RBPJ,RUNX1,RXRG,SMAD3,SOX17,TCF4,TEAD4,TFAP2C,ZEB1,ZFX,ZNF143
healthy,0.147638662404215,0.076120508056644,0.107307510164179,0.159629004962063,0.178341206226584,-0.0207105916908291,0.301696397086874,-0.170105415378769,-0.0452968496629831,-0.127896987283717,0.0911387148967774,-0.0836296114767107,0.116996675867491,0.180884612223704,-0.0440857039500691,-0.118450050722988,-0.0635851499279842,-0.147093646833404,-0.086778590330287,-0.137949496700903,0.174889440944779,0.0191966595496867,0.15460275025347,0.150545412115208,-0.149515938259231,-0.0488697295160793,0.208922635477662,-0.0456601933768572,0.225757560887167,-0.0135042746989909,-0.112636551301001,-0.0368188296725852,-0.108821442305322,-0.0393622356697045,-0.0655229830686466,0.10306850016898,0.111062061874212
healthy,-0.190292112698383,-0.354709253808216,-0.32655027626324,0.258593277121364,-0.0282528408034594,0.23722374194001,0.0703661561096126,0.228431883395412,-0.441689206669365,0.379238852025173,-0.34798238695025,-0.0809101288125648,-0.0277522367582154,-0.269418839599766,-0.147772056605469,0.177276407522039,-0.149524170763823,-0.316194030077254,0.308340804117489,-0.126214794907149,0.169829922349034,-0.257216615996943,0.618996901944231,0.307151869510034,0.339784995709379,-0.193295736969847,-0.287409297475723,0.168046520437852,-0.341224232339455,0.2555896528499,0.465248884548661,0.360466200328522,-0.127341154008948,0.234908448230757,-0.402047623836604,0.0653601156571724,-0.362562479767982
healthy,0.0575400653137915,0.0530382456081102,0.18858463220858,-0.105635136343114,-0.0154600306979418,0.147879102768975,0.063012865740306,-0.0148169135971302,0.115571926057615,0.0294825055234812,0.0579057593515079,-0.0942103501992847,-0.171195250208204,0.131435481210968,0.0291294216249964,-0.0765309349965813,-0.143982569746411,0.0168219257349546,-0.0827351234985286,0.068498276306052,0.145773209517298,0.0202392734667182,0.136239944258208,-0.147904323047438,-0.16217900065761,0.0386248564663913,0.171762706473626,0.13137243051481,0.305682385113219,0.0115382773969141,0.0800491638421978,-0.11308772862899,-0.120855574395656,-0.0065824926788952,0.13530679395507,0.0784981167167109,-0.0107186183468601
healthy,0.0136476905564119,-0.170234802566271,0.108626588770956,-0.0684538009565198,-0.0320123343957106,-0.0860709381517788,-0.0498903741869502,-0.0444549034373551,0.0368079725884962,0.148565392511219,-0.0923305297997887,0.0265747929905918,0.0070775005798537,0.0196795100968197,-0.0295234064562769,-0.253545556905018,-0.145297898094891,0.201596951127554,-0.344277540640544,0.10252229628722,0.0198886463047089,0.171640777666833,0.143262443715138,-0.14025585189479,0.0302667717892692,0.0754961003924714,0.0517394695695744,-0.0406221200630692,-0.0574606907814339,-0.122984514171981,-0.16529421848683,-0.0578209848425499,0.0996461557648628,0.0668801027585418,-0.183578106760706,0.122160393273567,0.11324000927766
healthy,-0.0762653119187868,-0.2273619280111,-0.244235419147002,0.16471968967229,-0.210010434293444,0.175881049956237,0.190794730506949,0.202696994792614,0.0509072749567584,0.280946017425678,-0.192874041737577,-0.0672788633818192,-0.204250503183313,0.0408692207399328,0.138835849870333,0.17162682697863,0.22375300851886,-0.192754541092139,0.000597503227192,0.287638053570229,0.303412138768097,-0.143424674655168,-0.19758236716785,0.123133465059727,0.295716297201864,-0.303842341091676,-0.153295427968379,0.201788789887282,-0.209962634035269,0.240889401074727,0.190125526892494,0.191559534637755,0.318827722029651,0.258647196986873,-0.180230873450195,-0.280061712649434,-0.193925647417435
healthy,0.116917172836048,-0.156510143255049,-0.158868345254927,0.0059575629470597,0.0572174274707199,0.0079434172627463,0.0137768643150757,0.0173762252622577,-0.0206032385252484,0.205660037568293,0.111828421152101,0.0307807418931422,-0.262629233249552,-0.0585827023127544,-0.0791859408380028,-0.0340077551561329,-0.196847809042433,-0.163212401570492,-0.130942268940585,0.004219940420834,0.163584749254683,-0.0520045598920426,-0.085267619679793,0.0851435037850626,0.0400894339979231,-0.10835317609965,-0.251210570934354,0.0336354074719416,-0.0575897751549111,0.0364900730507411,0.136403368308723,0.0757106957855513,0.0928386892583482,0.0908528349426615,-0.172272861885812,-0.187539116937652,0.0408341293663055
healthy,-0.0561836041925206,-0.110951539129533,-0.0316709832792085,-0.14896841372365,-0.0869005494951909,-0.163269750746144,-0.216412743581182,-0.0134427028436092,-0.211091673705586,0.0767323511904096,0.142837950338927,0.0443104476974097,0.219296400303815,0.105664322214395,-0.0761168428184494,0.160232216930521,-0.1293737047023,-0.0082816651447235,0.0441165625602423,-0.249256270308974,0.152424493232206,0.132266594050512,-0.0421069277257925,0.210971649573054,0.148094391835467,-0.2192133066736,0.171597579018765,-0.119036241595229,-0.0356748652388091,0.0924585900939909,0.0559035478832788,0.16919709636812,0.119476330081181,-0.124372699180124,-0.176121565552671,-0.0970625927162526,-0.159155077279591
healthy,-0.0059403068419062,0.0116283995385696,-0.0088673183695941,-0.0381175220034275,-0.0344670541117533,0.0353431664057551,-0.0255267263843257,0.091261697291856,-0.0129558424082693,0.117053912250122,-0.0404471842397506,-0.0728168786173783,-0.0299869344265167,0.0485976834597069,-0.168359579164016,-0.116018506811756,-0.0242191951576714,0.0330865135272656,-0.0049513619039799,0.260324821176813,0.150970077570949,0.0996776850857522,0.167277713225211,0.154965680608746,-0.0729628973330453,-0.281736474665069,0.0026150624533084,-0.0086814763678361,0.0581154488354539,-0.0979851954268851,0.0296550737090918,0.0228187429301382,0.0202700526203148,0.119171183627293,0.0464804120825358,-0.0083695272934567,-0.0672416185646395
healthy,-0.0137359848919299,0.0282280546194657,0.0353363169823793,-0.0415899904994146,-0.0326673907581018,0.163294357461743,0.0501332166876505,-0.0278766349071418,0.0141832463439784,-0.0021204984914085,0.120509007486317,0.0061325402071054,-0.0767226437848789,-0.0432845257031578,0.0211064809038125,-0.0573120292200837,-0.12649246054274,0.0303046256468337,-0.128989670316677,0.0040905786968602,0.0452612615849793,-0.0131063579073498,0.149712784261591,0.152529466501278,0.0387160694429482,-0.126991636270473,0.0290001130783589,-0.0962291000893989,0.0202532231932081,-0.0781815680451324,0.0773602575811028,-0.123542664775658,0.0535276116362328,0.0312111287683963,0.104448860406064,0.156168790340267,0.217534126469541
healthy,0.199148810201141,0.0588140411435146,-0.015820232586072,0.501966673936895,-0.308773716003452,-0.329805319323759,-0.169741789629384,-0.141079250591089,-0.349534079960508,0.412815010304795,-0.0014889630669244,-0.247353989492819,0.246795628342723,0.0965964789667217,-0.254798804827441,-0.336319532741553,0.108322063118752,0.0372240766731105,-0.287742112683144,-0.0134006676023198,0.222413858121835,0.257218369811194,0.308959836386817,-0.468651125314461,0.0677478195450611,0.473118014515234,-0.339297458875402,-0.304306826802678,0.0921295897659485,-0.0202871217868452,-0.249587434093206,-0.177931086497468,0.0455994939245603,-0.184631420298628,0.302445622969023,0.200637773268066,-0.0941769139829696
