group,AHR,ARNTL,ATF1,BACH2,EPAS1,ESRRA,ETV6,FOSL2,FOXG1,FOXM1,GATA2,HOXA4,IRF2,LHX2,MAF,MECOM,MEF2C,MXI1,NFAT5,PAX5,PAX6,RELA,RFX2,RUNX1,STAT4,TFAP2A,TFDP1,THAP1,VDR,ZEB1
healthy,-0.15278264458067,-0.36560618808427,-0.0865470497371203,-0.267980162950657,-0.169043721372297,0.338087442744594,0.338147007128446,0.12937384172679,-0.212406592816635,-0.256901187554164,0.0087559644262606,0.371324368934073,0.22747638193122,0.305982239848305,0.397592262212855,0.0555735701340215,-0.136819389708304,-0.340648711250235,0.146170997973085,-0.359530620931354,0.339874374260157,-0.226463787405734,-0.0376446905945355,0.0972686388305006,-0.354765470223185,0.141941926719585,-0.41635504312627,-0.121392214290606,-0.287338587702593,-0.0551566194470567
healthy,0.646977874728601,-0.613121279994028,-0.32748960078289,-0.42199939071851,0.39830918773,-0.59947195774237,-0.108221867691883,0.146345836739619,0.175903679408727,-0.612305458434159,-0.387577996442489,0.702579251808919,0.582559349251235,0.610579682057512,0.177535322528465,0.356262999644432,0.616164921967386,-0.388676217773082,-0.560908700162397,-0.595330094438418,0.676755361663828,0.609763860497643,-0.430534139344834,-0.0555699993280155,0.610360037791394,0.538097074238362,-0.615945277701268,-0.612305458434159,0.563920964383453,-0.642051567617083
healthy,-0.152511470829894,0.0790189510998032,-0.169812163905707,-0.20652621845974,0.03892977995168,0.0609066841864802,0.0803586920379153,-0.309080810847339,0.138856418960675,-0.0859624161540572,-0.0801912244206513,0.137349210405299,0.125587830823603,0.193631211930411,0.211614657599685,0.317016199480772,-0.10153690455961,-0.35036801956512,0.119713582094958,-0.0361601232046214,0.205508530631751,0.0290878369063182,-0.126373640412303,-0.0982004343387349,-0.0020869041535976,0.0557795986733205,-0.103301755603085,-0.133342869715367,0.0355804276063998,-0.0390714833201342
healthy,0.124678799542224,0.124039727668382,0.207636513333435,0.0689352399658134,0.0487158304863224,-0.147903908350946,0.141401867415147,-0.104341883298833,0.199734698841705,0.224726532153274,0.187856208076938,0.181688133733276,-0.335450888101832,-0.0640432478476617,0.185912192667155,0.200544877055962,-0.153855522866371,0.0751342371420807,0.165020726959043,-0.195483840119569,0.168523253132132,-0.236967850820608,-0.157232296186865,-0.220228290770296,-0.128148341360534,-0.253181722716631,-0.319131878574951,-0.190950552859638,0.11857669390812,-0.224514195369384
healthy,-0.188636834216253,-0.259595905910829,-0.114510797241348,-0.237450960717555,0.195470811926435,-0.486426817643223,-0.0755071195783562,-0.441232080033724,-0.188636834216253,-0.144799367441181,0.0382893245922412,0.299480619027747,-0.211186579482952,0.318863399014118,0.370963549640874,0.350842604814727,-0.11143907903712,-0.179397867834543,-0.286717510830333,0.0815314971416877,0.259095858761304,0.0203114389783468,-0.276740379608848,0.183445868568797,0.240332184769583,0.189517869670179,0.0552433041380594,-0.22785481780047,0.309148197251907,-0.280074027272351
healthy,-0.343998754407281,0.190892318779504,0.403621933666175,-0.509373333915489,0.334920327935762,0.313573757583813,0.446560437247683,0.20585945431363,-0.359211252819016,-0.31234694319577,-0.241682434444488,0.387673346621615,0.221562678480581,0.436255196388121,0.420797335098779,0.446805800125292,-0.337619319589457,-0.039748786172596,0.533664258798742,-0.519678574775051,0.331239884771633,0.326087264341852,-0.396506410215525,0.431102575958341,0.427912858549428,0.446069711492466,-0.16856429691712,-0.478212248459195,0.507901156649838,-0.423987052507691
healthy,0.24511094562171,-0.0059514938298604,-0.0182418753136771,0.0043738012397924,-0.0872229691526891,-0.176092362057786,0.11416558478981,0.0092318447597047,0.0754793128238464,0.0839894803789854,0.0281204178281226,0.103909020882497,0.0114968489731687,0.0795688169830524,0.0759073205165976,0.10914820993902,0.0956706538329739,-0.278529911237467,0.171031249194597,-0.0740734481396274,0.0773006886258457,0.157303761589135,0.0499769274521139,-0.0107907924873165,-0.0185230482505209,-0.089928477633875,-0.0439785714661128,0.0027586189248119,0.08876942030533,-0.0817557176029486
healthy,-0.144095953775819,0.162807138009349,0.0938997309132869,-0.122468998430278,0.0806630557063865,-0.0171177582970356,0.255853956284429,-0.22319203044922,-0.173848720224896,-0.119407769348962,-0.16631796445034,0.154053212947443,0.0921013414745872,0.100061859431185,-0.0245956202645703,0.149180370975672,0.145431522403088,0.132882466687455,0.0477366608360746,-0.138813184799638,0.0934633570053671,0.3484908475551,0.0474457448974614,-0.078163823324664,0.190629280502175,0.135454428053831,-0.055141793818956,0.238537846211066,-0.142231447078343,-0.0874731333602863
healthy,-0.157957206530137,-0.134969215324062,-0.114425567328625,0.055357262662654,0.165696962112269,-0.0782761370405868,0.17685135483857,-0.10760559722869,0.344467638101551,-0.163836124431523,0.164108604234775,-0.158843762768035,-0.236472594129677,0.138712157401906,-0.170557735968332,0.134064050709356,-0.185005811389554,-0.106588782353139,0.125058925504317,-0.144192324371703,0.0894105922203085,0.146615400865989,0.25895151331309,0.15717299636468,-0.119738258907155,0.113379510718091,-0.0907357744829542,0.137900034671237,0.253913959877356,0.247977887675776
healthy,-0.19736675096619,0.162944492977774,0.1535906185244,0.0525687744279615,0.324766521021143,-0.119355438025051,0.0381638077697657,-0.272197746593181,0.0594906415234582,0.300072292464236,-0.0624838813485379,0.110375718549812,-0.0851202575257028,0.156396780860412,0.0471435272450046,0.108879098637273,0.340855185080946,-0.0542524718295688,-0.223557599435637,-0.194560588630178,-0.0160886640598032,0.132263784770707,-0.0443373649089924,-0.318405886392849,0.0362930328790909,0.0052381696938894,-0.157706323283885,0.0246942285569072,-0.0327385605868088,0.131141319836303
