group,AHR,AR,ARNTL,E2F6,EBF1,EPAS1,ETV6,FOXG1,GTF2I,HIF1A,HNF1B,HOXA4,HOXA6,HSF1,IRF2,IRF3,MNT,NFAT5,NKX2-1,NRF1,PAX6,PRDM14,REST,RFX2,RUNX2,SIX5,SP1,SREBF1,STAT3,STAT5A,TEAD4,TFAP4,THAP1,ZEB1,ZNF384
healthy,-0.177865695822745,-0.345592753959382,-0.328597349745677,-0.156006089713392,-0.276204620893771,-0.239224965518433,0.289449315212038,-0.188883406140595,0.363408625962715,0.269406459208289,0.345827173327847,0.289332105527806,-0.288101403843365,-0.187301075403457,0.217189544882732,-0.331410382167256,0.184312228455529,0.210625802565715,0.241041715624036,-0.115392934126848,0.300408420687772,-0.259092006995833,-0.223636077515517,-0.0105488715809206,-0.201483447195584,-0.240690086571338,0.30960938090002,0.270226926997916,-0.266300402576129,-0.201483447195584,0.29718515437138,0.13461532234097,-0.187418285087689,0.0901342471747549,0.228851908463861
healthy,0.760390927848876,-0.445756032847401,-0.620987475405158,-0.0474914743416403,-0.490176536607838,0.508788479524222,-0.0301203276196817,0.315224273193827,-0.021217614924678,-0.677350642536942,-0.552960824045774,0.762562321189121,0.289849991017823,-0.472991509315043,0.680731812166751,-0.659979495814983,0.540583882006379,-0.671829099471748,0.459404790986083,0.375992266815821,0.726175972787589,0.271517227245185,-0.521041341944175,-0.538133309522388,-0.453604068777143,-0.527617561774631,0.711534577693367,-0.658707679715697,-0.451060436578571,-0.463282279093663,-0.165460172526655,-0.622011132265559,-0.650704544261652,-0.649556807781808,0.295371534083017
healthy,0.0154585957620436,-0.347325307492486,-0.0733728564399389,0.133863549744842,0.10888817892036,0.104080481673791,0.240434172043778,0.217246278400713,0.159307362865143,-0.0046227858140082,0.14594443000545,0.179894169023526,-0.0067554310028707,-0.0559788543504305,0.199309869442361,-0.116370928224634,0.0011587783107114,0.17363183517415,-0.330818880279268,0.0730153610036556,0.202897151234031,-0.184788158271956,-0.257137838118395,-0.119144599713039,-0.0875863818894096,-0.0414448157511886,0.268922860086906,0.181028292476563,-0.061822055619337,-0.0856139932754327,0.114250610464609,-0.219107720155154,-0.075456191913452,-0.133456744593209,0.13396216917554
healthy,0.0661654507567899,0.134857714794881,0.0115203138965386,-0.332118147917991,0.164136985532284,0.150146869451846,0.0168427070611819,0.168239748434639,0.0194591092098302,-0.290909305049125,0.0933434553327879,0.11020041516832,-0.0241788136305047,0.259777173646142,-0.239640039599347,0.213355887586195,0.0647870038660234,0.11494048069521,0.019505939754125,0.150069497248229,0.129331710568086,0.0122512776096629,-0.154453243416353,-0.0551541645156304,-0.143865468184469,-0.124520381169444,-0.0295460012288213,0.115042286226286,-0.0994904732991452,-0.0160343711444399,-0.100699923008326,-0.13609159783152,-0.128484688549536,-0.229764903084994,-0.0974747237838442
healthy,-0.034684397468877,-0.200132692901852,-0.159566825888989,0.140481108515029,-0.217800348449001,0.163658282963066,-0.0104146180067406,-0.0695315233441094,0.135645750154757,-0.150802738860996,0.348169048854807,0.238025164667448,-0.165425048517781,0.0141341244377193,-0.197412803824198,-0.324061997799026,0.119024205791321,-0.252089548359586,0.0797369191141074,-0.326433183148774,0.169330530270309,-0.246347560306763,-0.158520714705277,-0.227610546660707,-0.119698366331936,-0.0651378563725157,0.218497755904809,0.11811757609877,-0.0497716454295347,-0.0033243088726872,0.260807141557193,-0.230190954247199,-0.140341627023868,-0.167238307902883,0.186138049955294
healthy,-0.118002410701981,-0.290144279416773,0.135528709748257,0.179344457363947,0.297346868065928,0.107078484584097,0.309711311913643,0.0510183362648443,0.0532991560037432,0.0282101388758551,0.327957869824834,0.28486238107406,-0.253411077306085,-0.214997271177261,0.287023157668806,-0.115121375242319,0.0726261022123077,0.0879916246638373,0.137209313766393,0.122203920747321,0.254371422459306,0.157376561984025,-0.311391915931779,-0.0557000188867947,-0.0124844869918678,-0.0793485182848519,0.226761499304214,0.187867520598779,-0.215717530042177,-0.129766638828933,0.0953142564571443,-0.177423767057505,-0.0213676796591583,-0.222680032403026,0.159537338578772
healthy,0.0490223245707798,0.0490284146788078,-0.0300973138740038,-0.36946249362208,-0.266314333953119,-0.0980020183853642,0.224728031284435,0.134862397224378,-0.0583219195294208,-0.0148659536961642,0.31426175445697,0.0365650085996599,0.129713210886768,0.116445910547934,0.0212575220714711,0.172630202159553,-0.055885876318251,0.180669144756414,-0.0775788411137187,-0.0482641061213032,0.068340147235357,-0.0937998438460962,0.0574723494595254,-0.0087728006142255,0.0414157796439019,0.00679351550515,0.0366045943018414,0.111223642913989,0.037040037025838,0.0859496945981012,0.0838455622744533,-0.228117176401975,0.012533442321469,-0.107012333212679,-0.0097715783308051
healthy,-0.108394391617882,-0.159160645582776,0.155213601796247,-0.0887305830169018,0.104700529916344,0.0772854544056348,0.249520682531288,-0.152863552699663,0.0376332447870193,0.147709025123176,0.0281486543723505,0.251000823951236,-0.158803593924455,0.057881319737979,0.126272941927258,0.185407188393526,-0.16934635561742,0.0897692787501989,-0.0364127773003953,-0.276909790648665,0.05021444685658,-0.148897033368134,0.118989088097512,0.280707521923532,-0.13317377670535,0.0341341385354748,0.308174532220906,0.0604520916778892,0.0747731091007225,-0.0380746904736706,0.059406904096259,-0.108757935124536,0.386615535629834,-0.0530319090331483,0.093125564338415
healthy,-0.0906621632020308,-0.0988913025226578,-0.102003206422094,-0.0433906089865648,0.15388900861435,0.274497455874587,0.207218914232504,0.213371244868224,0.0425845054243545,-0.171974054542889,-0.0373772617236392,-0.240605367680176,0.0616278747995934,0.0964941702547383,-0.123738882276045,-0.0955331995056994,0.133743037814938,0.146947781881623,0.16493620127479,-0.0925867520024477,0.141883492507211,0.13323475576586,0.165513313184681,0.16054697399681,0.109788922600947,-0.118444277598145,0.0789557922591926,0.0423449245626795,-0.161550301583272,-0.0685651305788127,0.134653709819537,-0.18591739596214,0.175637920979996,0.199476878542244,-0.13184756934025
healthy,0.0441799053457252,-0.0256169199063449,0.0252456601975573,0.0055688956318141,-0.0766651298646408,0.0826052852052426,0.211246774300148,-0.214031222116055,0.0449224247633004,-0.434188229427106,0.113791100743402,0.178019030363658,0.348055976988382,-0.142749358028835,-0.004640746359845,-0.0239462512168006,0.0287726274310395,-0.0070539344669645,-0.0360121917523979,0.0612578519499551,0.145533805844742,0.187114893228954,0.0313714453925528,-0.328007952713851,-0.175048952693357,-0.105252127441287,0.146461955116711,0.0439942754913314,0.0566171055901101,-0.0735094223399462,0.154815298564432,-0.15667159710837,-0.16836627793518,-0.127342080114149,0.0714674939416143
