group,ARNTL,ATF1,ATF2,CTCF,CTCFL,E2F6,E2F8,EBF1,ELK1,ETV5,ETV6,FOSL1,FOSL2,FOXH1,FOXK1,GRHL2,GTF2B,HIF1A,HNF1B,HNF4A,HOXA4,HSF1,KLF10,KLF9,MAF,MAFK,MAX,MNT,MYBL2,NFAT5,NKX2-1,NR2F2,NRF1,PBX1,PRDM1,PRDM14,RBPJ,REST,RUNX3,SETDB1,SMAD3,SREBF1,STAT5A,TCF3,TFAP2A,USF2,VEZF1,ZNF143,ZNF76
healthy,-0.257891729981716,-0.198874085743754,-0.122293074432971,-0.14494213028782,-0.201239522386558,-0.361438719020465,-0.149259052160938,-0.326016305294473,0.165048341751655,-0.122233938516901,0.327139887699805,-0.0621518477896774,0.0867523888748399,-0.0826720106660029,-0.153162022621565,0.125959501229318,0.185686776460121,0.251682458794355,0.316436286891117,0.247365536921238,0.21407201617377,-0.221937093011094,0.252214682038986,-0.161677594535659,0.217383627473696,0.314957888989364,0.238672557258932,0.175811078476414,-0.217442763389766,0.149436459909148,0.0979882129281593,-0.107449959499376,-0.243639974208821,-0.234473907217955,-0.380125668498617,-0.156651041669701,-0.223474626828916,-0.136544830205866,-0.154581284607247,0.20815842456676,0.13305581115773,0.126314316725738,-0.138082364023689,0.160080924801767,0.0443519370525767,0.1738595932461,0.141512247155755,-0.177762563706727,0.169601807289053
healthy,-0.635063274008896,-0.282792756264921,-0.399355401429915,-0.427606331641479,-0.426346535422457,-0.0865794951522741,-0.327641501662098,-0.384615785667359,0.415449298127918,-0.215740102507485,0.157757981527006,-0.371041481407399,0.303453414256879,0.516138510933237,-0.392269047697917,0.177064358583516,-0.226070431503464,-0.492391352204675,-0.254384351525979,0.159332726800784,0.665550342509224,-0.352994900569912,0.421779774128503,-0.443637238528531,0.0879337760877225,-0.46174680917697,-0.357278207714586,0.3754192732685,-0.413055685311777,-0.451007046409809,0.106043346736161,-0.450156683961969,0.244841395166889,-0.477588746631169,-0.37711999816418,0.458408349196562,-0.328208409960658,-0.445621417573491,-0.233912662966875,0.45135349037004,0.375293293646598,-0.408236964774018,-0.338979667633294,-0.438377589314115,0.367419567277712,0.4779351905914,0.531508024805303,-0.544830369821458,0.33441290633934
healthy,0.086952183031264,0.0398329854528623,0.114637250358445,0.123865606134171,0.174627909775343,0.15402595458414,0.0760355585923024,-0.0922073952611827,0.0556874783880519,0.0408230979019774,0.0271646236039277,-0.147133248688377,-0.116287437773636,-0.0498229661894469,0.140024749053704,-0.140037442803052,0.121618812499641,-0.122570843700713,0.0140900617758691,-0.265502461355024,0.0137092492954402,0.0537199472391692,-0.0168572991336523,0.161375635456417,0.241930168816476,-0.0694348089315349,0.181876040652839,-0.122900881183752,-0.0913569140548915,0.0516127848474627,-0.124716087340463,0.0428414040482505,-0.176582747174878,0.0468272413434063,0.0027164623603927,0.0122367743711151,0.102997082206668,-0.0543038597091602,0.30906740911609,0.102882838462539,0.0320390233534176,-0.0549639346752369,0.082014314535036,0.0199926552225169,-0.126772474734779,-0.0296018234786726,0.103999888405131,0.0252224799537404,-0.122126562473546
healthy,-0.110572101387671,0.235644952943285,0.228513606144061,-0.241882035064057,-0.208403001164538,-0.17142764077913,0.154949986055815,0.329441311381491,0.22407126355157,0.203436934119157,0.243991423275497,0.207980709510825,-0.216494854470246,0.104359859952411,0.180589713619003,-0.205670525758159,0.185829028205022,-0.288048449089103,0.153012412585837,0.181351494641388,0.274025882117277,0.258568765557103,-0.14061277040083,0.0290884427351784,0.328675390244854,-0.192858942205069,0.30991032239726,0.0374059322676256,-0.201722926818792,0.173127157679612,0.0642711336494321,-0.0809785647137379,0.156142338960417,-0.317461890793071,-0.167767779780283,-0.203167826692771,-0.198522618501927,-0.242140792204813,-0.178184307238539,-0.281832067539592,0.21255760581651,0.192407669751592,-0.193668334541353,0.258906184868648,-0.215060304881898,-0.297055267644523,0.150497293177693,-0.0952930097403362,0.241463883524596
healthy,-0.146054224587777,-0.0257326901016219,-0.150743606758311,-0.227753159186974,-0.163586387074596,0.150908559899988,-0.0169666088582123,-0.261592117965298,0.256737782653087,-0.232206894012255,-0.136958237061013,0.285345370366795,-0.0795781084919205,0.0565553628607075,-0.162007549861402,0.0463989622803054,-0.052761440602135,-0.26859084411931,-0.0247901007206101,-0.282069872267779,0.218303700642331,-0.104085432398227,0.0501928845388779,0.0188989170892864,0.300803836215388,0.180529431198283,0.125458646612669,0.101304793724242,-0.207063322273765,-0.17348357557522,0.129558910420071,-0.154820305831187,0.0340746061235763,-0.232065505605103,-0.348663812036262,-0.230062503170453,-0.142236737594679,-0.239936126936552,-0.169524700174971,-0.0696102257877208,0.223582201175997,0.155268035787167,-0.108162131471103,-0.152770173927486,0.14744454392477,0.0647323257409848,0.158355016009981,-0.208807112628637,-0.314047217018604
healthy,0.0485415629196133,0.215163874315436,0.0211211380642592,-0.0561995194107482,-0.0699097318384253,-0.107828968012271,0.0852256448206951,0.0385368133102274,0.127344405521937,0.13846079397681,0.426004708676199,0.0072874102093058,-0.112769585103326,0.201947723596865,-0.242831330025343,-0.193548674542071,-0.0449596155285986,0.0454536772377041,0.291866954654062,-0.0508883560378643,0.385738679384103,-0.157235138922819,0.205035609278774,-0.0067933485002003,0.337814693600871,0.134631815731243,-0.0289026099826705,-0.157482169777371,-0.0386603287375037,0.331885953091606,0.111534430830562,-0.187372903178253,0.0663277844474106,-0.0885605613571571,-0.038413297882951,-0.197748199069468,-0.1014061657939,-0.236037981525143,0.0983182801119903,-0.0148218512731644,-0.0952303944300811,-0.0650926301746469,-0.0427363378376239,-0.0757149569204147,0.195895467660322,0.176997607287038,0.0811496357205749,0.0232209003279575,0.0411306372830311
healthy,0.0682726998371268,-0.0534134379099376,-0.0898316910303496,-0.0762601293611733,0.129618248405612,-0.315351339319713,-0.116572215958679,-0.226613732518128,-0.0289164003046377,-0.0098068055449143,0.116882616259537,0.139932143550937,0.138745861213006,-0.0281419361876466,0.0089647294812018,0.0585673122122946,0.0692745859567263,-0.106073924595023,0.383725457076922,0.23820610811055,0.224514688899458,-0.107247913851731,0.133266220258264,0.0463141835041864,0.105388585316892,-0.15088527891981,-0.182134291386337,-0.0654514376966595,0.0426293324078679,0.341252861454635,0.0574302021992523,0.0712845047365364,-0.0549900255766694,-0.202537732944685,-0.0780241865165418,-0.074827985398801,-0.0580909553149391,0.0860116160405883,0.0589330313786515,-0.0140294789446988,0.0078091798463263,0.129931721976775,-0.145878921592118,0.0691977541990883,-0.0578758263935527,-0.065697299321101,0.0722249254500255,-0.012671093469659,-0.0472761171098142
healthy,0.131594516210358,0.163784327709095,0.293938290923171,-0.136433464684232,-0.23133316729839,-0.125550741594139,-0.104328776771639,0.0993654169026313,0.141390276585075,-0.167248202868337,0.265867151400167,0.120705245152099,-0.151637846763172,0.237101927251682,-0.221288584133405,-0.0043282069570108,0.331222421654214,0.13901336414121,-0.156123204956141,-0.139517557689909,0.227227591258986,-0.0399687976786597,0.18657125692301,-0.159128722343838,0.260131131287699,0.227823456361994,0.347507218480366,-0.158303678355059,-0.071189509888989,0.1434201467162,0.174280720677459,-0.121379685873086,-0.293362069724658,-0.152325383420488,-0.464964671422665,-0.154073690920522,0.121700536313167,0.0763885966119339,0.051375358221947,-0.0957902262845861,0.016861018024664,0.142333184000824,-0.116291914608944,0.133329727774061,0.2093254462961,0.235870909236678,0.192890046202156,0.0823996313873287,0.273168135904051
healthy,-0.0443760083056126,-0.121377268607306,0.0384311464883386,-0.159944709972103,-0.129846258087612,-0.163293288015278,-0.0168297447940136,0.0571783731227181,0.21176215128747,0.285140907568792,0.172720350303628,0.0866073766434291,-0.0200366830636152,0.0807279898158261,0.0565409941416348,0.173294926743598,-0.169733889040061,-0.10430967589163,0.0151501108753097,0.021589375675814,-0.0912387299944455,0.0404862594294416,-0.0703682429807339,-0.0391460264776039,-0.105983964913218,0.113422725474415,0.0774261796224155,0.13063863908506,-0.0044376008305612,0.186178801241723,0.186492813947288,-0.047204795104257,0.0072984570119017,0.0460315901872945,0.0519430463975935,0.0306422951660436,0.054920154091207,0.0357239560990832,-0.10270487053255,-0.155400211199221,0.0766471608677581,0.0075630294191438,-0.0607046689950009,-0.0661497829319287,0.123266689737813,0.124528085457189,-0.0449706281097679,-0.0560145217757085,-0.132340988816506
healthy,0.150842471653968,0.0126789716594188,0.0708530769202815,0.0184590910923891,-0.0020510101213765,0.0018645546557968,-0.13760413359781,-0.0119331497971,-0.13145110323368,-0.147486273273533,0.063394858297094,-0.123433518213754,-0.134620846148535,0.0169674473677516,0.243510838047073,-0.0165945364365922,0.190184574891282,-0.317347202416629,0.0039155647771734,0.217407072865916,0.074768641697455,-0.0033561983804343,-0.0236798441286204,0.0134247935217375,0.130518825905782,0.35258728541119,0.0378504595126767,0.188879386632224,-0.0300193299583298,0.117653398780783,-0.391183566786186,0.143197797565201,-0.254325255050695,-0.0667510566775284,-0.07775192914673,-0.0335619838043439,-0.230645410922074,0.168928651815197,-0.0020510101213765,0.24500248177171,0.0531398076902111,0.0846507813731784,0.0283412307681126,-0.0192049129547079,0.0559366396739064,0.110008724692016,0.0969568421014378,-0.121009597161218,0.132383380561579
