group,AHR,ARNTL,ASCL1,ATF1,E2F8,ESR1,ETS2,ETV6,ETV7,FOXM1,FOXP1,GATA2,GATA3,GMEB2,GRHL2,GTF2B,HIF1A,HNF4A,HNF4G,HOXA4,HOXA6,HOXB13,HSF2,IRF2,IRF4,KLF10,KLF9,LHX2,NFAT5,NFIC,NFYA,NFYB,NKX2-1,ONECUT1,PAX6,PBX3,POU2F1,RFX2,RFX5,RUNX1,SIX5,SP1,SREBF1,STAT2,TCF4,TFAP4,TFDP1,THAP1,USF1,VDR,VEZF1,ZEB1,ZFX,ZNF143,ZNF384,ZNF76
healthy,-0.0939324083652085,-0.140898612547813,-0.053287441726678,0.0509834392573427,-0.0416492754072151,-0.0653982239372866,0.281206455231693,0.248123342851494,-0.20925068580476,-0.0974770275488012,-0.163170636418054,-0.187037738920912,-0.343178213958174,-0.162461712581335,0.114018583738901,-0.0462572803458857,0.252495039844592,0.299579397999982,0.0905059431544021,0.360428693984992,-0.0161870942717403,0.0286523384007082,0.237843947219075,0.211672842246882,0.285991691129543,0.172150338349822,-0.167660487383938,0.185915276179441,0.133986605139807,0.0874930168483483,0.0897970193176836,0.149464775574829,0.149405698588435,-0.283037841809883,0.178589729866683,-0.114313968670867,0.0806400864267356,-0.213267920879498,0.0923964067189849,0.140603227615847,0.0499200535022649,0.237784870232682,0.116145355249057,0.165238330941816,0.292253851687224,0.0365686545773988,-0.309149869795683,-0.0472615891145703,-0.102734879337797,-0.0947594861747134,0.228155321450588,-0.120871514160514,0.0703016138079233,-0.0578363696789554,0.138181071173725,0.150173699411547
healthy,0.738954470882264,-0.622509583683844,-0.60909155453748,-0.473016587661973,-0.445838866590056,0.445093420526369,0.667112106494442,0.026370154502923,-0.548182399083732,-0.617633124017226,-0.642543446645429,-0.395707618807114,0.673914301825584,-0.610427145401586,0.200400750121154,-0.18337973166697,-0.650091088040258,0.0836763206488512,0.406268104709344,0.628597393203953,0.475967311664067,0.482024060931523,0.0639530602138028,0.499138260143667,-0.564613272737497,0.556258064773673,-0.636828360157163,0.620459607008705,-0.605302203713739,0.630336767352556,0.297774642190251,0.636797299904509,0.337873428366074,-0.480750590572724,0.61449603849921,-0.60617189078804,0.601264370868768,-0.527713692584997,0.620614908271973,-0.289202012457852,-0.547405892767392,0.605581745987621,-0.638474553547805,0.434129151339641,0.600798467078964,-0.605612806240275,-0.559333029786382,-0.629218598257026,0.346601359361741,0.61552102683678,0.614402857741249,-0.589585715871007,0.415368758736855,-0.558836065743924,0.348713456542187,0.497802669279561
healthy,-0.0606171443394451,-0.121531431543299,0.162190480156604,0.161819051576092,0.116170479031253,0.0146838098828803,0.149277146507494,0.325371436527904,0.0677857159433133,0.176490480506289,-0.248275244166441,0.162636194453217,0.104829526372974,-0.231920005671259,-0.192796195190735,0.165236194516796,-0.232898100933272,-0.540626679886889,0.0151419051321776,0.0703114302907902,0.198466671519874,0.0628580967751967,0.180006671068463,0.0537209536946185,0.11082190747189,0.169383813665839,-0.0892666688495505,0.113137145623744,0.0655695254129292,-0.10621619307355,-0.103777145394859,-0.0686647635838567,-0.300584769255116,-0.126644765001672,0.084586668735108,0.0136066669993975,-0.116467621895662,0.102588573937223,0.0295904769140674,-0.0107590478821442,0.231412386611227,0.147085717882477,-0.029305715002342,-0.151753337044236,-0.187633337921628,0.0862704783000926,0.005893333477446,0.135410479501738,-0.0319180960186049,0.0047914286885958,0.130520003191673,0.106005716877927,0.181207623478782,-0.104371431123677,-0.112060002740261,-0.317125722040553
healthy,0.229533493799294,-0.0516376855446213,-0.133377957011914,0.2095685555132,0.134229396904049,0.177787591673658,-0.0898177204200216,0.139774986225488,-0.22937014801663,0.175118929949387,-0.176043875443721,0.19647026556584,-0.0033587976560261,-0.38254153024284,-0.0771747568418367,0.308792951192379,-0.312786755578511,-0.0184784916638522,-0.146786603946335,0.13533810640388,-0.0347028115269428,-0.182342897187697,-0.132779703082907,-0.226121608763902,0.0922046106691976,-0.1616204428345,-0.0641560979635249,-0.0678517962962954,0.123356693245484,0.0821833469027681,0.160315718395472,0.230041907547835,0.0312664246241513,-0.17746702557518,0.174571721577463,-0.126364297468783,-0.0294655373702819,-0.148771255205702,0.198759148345418,-0.184678741879791,-0.171525322730781,-0.0808173677952414,0.150337332896992,0.254257919827757,0.184711411036323,-0.216580173234048,-0.295214833008443,-0.147584956459105,-0.366758243992942,0.176276643184017,0.146296566598344,-0.239607844945089,-0.127027889710855,-0.0322689593652509,-0.0999431171228993,0.196535603878906
healthy,0.0440674699873595,-0.0416024822202565,-0.0935067529388772,-0.112598780833137,-0.0622293138185614,0.0987390382935769,0.0949252836350403,-0.0175572241902145,-0.0765774029912268,-0.101227280662256,0.0443930344094297,-0.0594155070278118,-0.132900048009372,-0.047509151020673,0.0526949271722198,-0.0132318682969961,-0.172967726525583,-0.149201523714458,0.02876594215006,0.233313417616452,-0.162479901214607,0.102110955522161,-0.136364983644262,-0.13520225356544,-0.125086501879687,0.159410293806517,-0.0098599510684118,0.205082331302651,-0.160712551494797,0.165828563841615,0.257963295287482,0.055066896533017,0.117668283976802,-0.19194348141196,0.209477451000598,-0.150317744590127,0.0409048441729632,-0.260660829070349,0.121133219611692,0.153317588193489,-0.0619502585996441,0.0471138227938735,0.0937392989546417,0.0422536110643969,0.0890651240377766,-0.197012984555625,0.24391751593531,-0.203756819012793,-0.0340447367079125,-0.0282310863138018,0.0787633355394124,-0.136085928425344,-0.114645185771864,-0.238289902353811,0.0485323534900365,-0.262800252415382
healthy,-0.278511599587937,0.173369206567644,-0.196517589735495,0.117082085391079,-0.277293263631734,0.0404487537459296,0.0992943804305199,0.179217219157417,-0.25268287731644,-0.197857759287318,-0.172272704207062,-0.200172597604103,-0.105995228189635,-0.314452510295916,0.170445200272758,-0.073587491754643,0.146322148339944,-0.228072491001145,-0.145347479574982,0.417280064999424,-0.222833646389474,0.367206457199493,0.443230620866542,0.173612873758885,0.0873546880597335,0.314087009509056,-0.252195542933959,0.24854053506535,0.184456063769089,0.318594852547006,-0.332971216830197,-0.41520889387388,0.294349967018572,-0.101365551556064,0.168252195551593,-0.290085791171862,0.271932585424442,-0.268764911938315,0.177998883201214,0.244398192814261,-0.295324635783534,0.119640590899105,-0.0281435605882823,0.107213564145837,0.217229300990941,-0.258530889906213,-0.249515203830313,-0.16691202599977,0.306411492984979,0.201147266369065,0.0501954413955512,-0.185674399725291,-0.0595766282583119,-0.107579064932698,0.10831006650642,0.244763693601122
healthy,0.007485889080108,-0.0635995274538378,-0.043031650319789,-0.0563609291630809,0.107785201457265,0.0494428930066678,0.0216150467729057,0.248649362206117,-0.262357209665205,-0.0018348365975305,-0.0595696034792283,-0.0115646606180462,-0.016025053744489,-0.169269018824433,0.164350679791784,0.0450863009522983,0.101749474413475,0.143440869714435,0.127827967285531,-0.0003571978068403,-0.0016638701258804,0.0098916315740416,-0.0132926431707954,0.0705633582008715,0.09565879386094,0.128920931515009,0.0994292151553663,0.103801072073276,0.199029396782383,0.126909022500412,0.10413689907116,0.075893848549105,-0.0847047277845013,-0.0024973316751747,0.11876063834266,-0.023104897454428,0.0631018929024277,-0.0349718023705699,-0.0179148438507642,-0.062558463760397,-0.0631843231655447,0.0140986279657173,0.110990822800704,0.223718787072282,0.1051016384469,-0.263633352257165,-0.11017262611495,-0.0365135535881289,-0.0398779295123862,0.163547747969571,0.0389925674270553,-0.101892964130753,-0.129971154126574,-0.0951794771457781,0.0489880000731702,-0.0750970226723072
healthy,-0.0620475053595262,0.124199401895262,-0.0866512007024046,0.1022446326487,-0.0608926779727085,-0.128185839936762,0.132348438088117,0.213688737700862,-0.104391176209508,-0.0054935856480253,-0.193449898413244,-0.0310107037827369,-0.0905201986706694,0.0641940489203342,-0.0542181671438131,0.340791519184451,0.122920609986695,-0.127096257035076,0.0869252275399545,0.150564698336676,0.013016274783623,-0.125086726893043,-0.0619039674922381,-0.0321655311695546,-0.200437582770768,0.174013566292736,-0.0800093121160746,0.0920077729316549,0.0937758984787035,-0.128968773758334,-0.0653684496526912,-0.0896654959154541,0.0011026317987129,-0.0697594035020036,0.0866055295628129,-0.0299472186751025,0.0617212829338715,0.0715014312549997,0.141554434940093,-0.136563231827575,0.0386247351975179,-0.0340184745472734,0.0775169727840726,-0.0998762578384466,0.0285444622447873,-0.0755465893331182,-0.0565212974689354,0.200496302807386,-0.230280410269661,-0.108175356347102,0.0324395580071045,-0.0382071704926798,-0.069511474458506,0.0611667048102585,0.0873427922447925,-0.0435767916189564
healthy,-0.122936749154599,-0.104769370628755,-0.135080598221758,-0.177257237464724,0.0700986086179305,0.0842564883361446,0.0976148548992657,0.220440229086986,-0.100460220124522,-0.133453728169853,-0.13182818401041,0.139348646059643,-0.016307151400479,-0.0549383541978087,0.109225695196363,-0.163082121144493,-0.0837287831359339,0.0665054400436319,0.247758917391358,-0.112805604846033,-0.0174726108753161,0.0466144013160941,-0.108884940833412,-0.056293416294832,-0.127085466670828,-0.176403362718655,-0.0029925392886316,0.157029422051625,0.078539240036375,0.0950001949625436,-0.0199241860391088,0.144469242751134,0.098261890421132,-0.140795194736602,0.135422678477171,0.10598521401718,0.177583407010583,0.137822543834913,-0.105641807869304,0.0937339676605306,-0.128083863695347,0.138722824817182,0.0362220561923479,-0.0749182277203568,0.0277694917417378,-0.15004462055738,-0.16569412929629,0.117338831176485,0.0996500998297263,0.0574376614902636,-0.0662283285188982,0.188911832213095,-0.0392212249432938,-0.09308958392359,-0.127369207657876,-0.160874510193863
healthy,-0.417411099635458,-0.134379683497206,-0.176083723203235,-0.179976100242464,-0.237991053255741,0.298044870432423,-0.0632047890655822,0.395724998988323,-0.327701076445599,-0.0046337821895588,-0.411109155857658,0.255599425576064,0.0569028452877822,-0.173488805177082,0.143276545301159,-0.211300467843882,-0.278582985236276,0.0461524706080058,0.459485841916652,0.43335131036754,0.329739940609005,0.423713043413258,-0.0717309482943704,0.0995336414317233,-0.166816158824117,0.384047867870634,-0.460597949642146,0.429644284615893,0.0166816158824117,-0.208890901105311,0.0698774354185469,0.115288500876223,0.0075994027908764,0.0583856555884411,0.389608406498105,0.413889425171393,0.33326161507307,0.0418893909936117,0.287294495752646,-0.0153841568693353,-0.207593442092235,0.355133067007787,0.253375210125076,0.0895246719022763,0.252263102399582,-0.378858031818329,0.0528251169609705,-0.368663711001299,0.332334858635158,-0.212227224281794,0.24503440218387,-0.274319905621882,0.0053751873398882,-0.323252645543623,0.225757868275305,0.356245174733282
