group,ARNTL,BACH2,BATF,BCL6,CEBPD,CTCF,ELF1,ETV6,FOXD2,FOXH1,FOXP2,GLI2,HOXB13,IRF2,JUNB,LHX2,MAX,NANOG,NFYA,NFYB,NR2F2,PAX5,PAX6,PGR,PRDM14,RBPJ,RFX2,SP1,SPI1,SPIB,STAT2,STAT4,TBP,TCF12,TFAP2A,TFAP4,USF1,VDR,XBP1
healthy,-0.207454363513379,-0.117821498424358,-0.0244612107455415,0.170413101527273,-0.327314296166532,-0.0207337881557447,-0.170704306417101,0.274140283283962,0.0177052573015348,0.0387302503471075,-0.0907976846483316,-0.111473231826111,0.110949063024421,0.17926573017804,0.137972876800447,0.162375846568023,0.130983959444578,0.0861384064110856,-0.22533434374881,-0.0477576019317716,-0.101805229483825,-0.366335751403467,0.129353212061542,0.200523687135475,-0.209085110896415,-0.0723352946332443,-0.453289531506071,0.102096434373653,0.423644873721593,-0.0124635692846331,0.0688990769332754,-0.326324199541117,0.0333720803742745,0.17320866846962,0.0034362176999689,-0.02329639118623,-0.15241663933591,-0.0394873830606599,0.196912746501609
healthy,-0.574193122872854,-0.492367984212574,-0.418922528427142,0.380536187022507,-0.249418796157239,-0.473821774320447,-0.487962489171753,0.0485836760795413,-0.386358834314221,0.428565325264742,-0.51140711662675,-0.420154834732266,0.382600300083591,0.316979989335701,0.430105708146148,0.519386299952433,-0.417135684284711,0.559343831896101,0.292272247917951,0.586516185924101,-0.490735178358283,-0.565505363421725,0.586208109347819,0.611870888152041,0.228808473204029,-0.4750848882832,-0.423420446440847,0.570742665218504,-0.703308015992294,0.378934188825845,0.341934192014476,0.470617777927123,0.55952867784187,-0.314607799698336,0.348095723540099,-0.581371307100205,0.149201485892973,0.607372970138336,0.129238123749953
healthy,0.129747098887402,-0.325154795829267,-0.156250503268426,0.221923303626933,0.0897967554511792,0.738276001503288,0.224729833556783,0.265656361316432,-0.487396630382722,0.290182992442518,-0.4099242020148,-0.273319408255329,0.195505315374208,0.299712991899968,-0.0715299062990641,0.212710564074597,0.51438812692546,0.181667902589639,-0.157226687591853,0.371718788056702,-0.136690209887771,0.563978290555518,0.13413992834282,0.254723096894057,-0.175639964392482,-0.226023277785323,-0.288633299829079,0.201350219010723,-0.24779218819773,0.463150652249621,0.206035903763169,-0.299798408028268,0.240983302541832,0.138374127845682,0.0608040810454173,-0.208696006044506,0.193967825064811,0.201289207490509,0.233381267123149
healthy,-0.0886839056809093,0.171444529673846,0.478783818427935,0.478243505462524,-0.21476835547127,-0.439597015783581,0.306067133973588,0.371561936191239,-0.435611199617101,0.3423789877796,-0.330461861143248,-0.415867599354912,-0.332679563613217,-0.406553248981042,0.380557743846695,-0.159263294834253,0.47402382249012,0.294506855825586,0.386604007217093,0.460110763630795,-0.279936550597889,-0.401718657596509,0.417040965570841,-0.274553581875327,-0.304147813290488,-0.28659167410095,-0.427766581152873,-0.267795637621385,-0.274509227825928,0.168511114134024,0.5132670757428,-0.414030938491147,0.44330057890843,0.312663790775169,-0.450677463760809,-0.37116073365349,-0.527313196750322,0.285956604757278,0.435855146888797
healthy,-0.304147776352146,-0.197864885242609,-0.23645473980583,0.0039508660624249,0.277042997551788,-0.11443729490117,0.185989316903808,-0.144298491884614,0.364191752440395,0.276055281036182,-0.192397989179486,-0.150385582038932,0.333595510608127,-0.061077632906907,0.21307112555264,0.134329446122449,0.235972366623789,0.264891787394679,0.0754110074589604,0.152085373251836,-0.170185852654108,-0.36545511077431,0.129712445665778,0.219824350101203,-0.18447328690311,-0.212014498582456,-0.174366420231791,-0.0128632848544069,-0.09341960625513,0.165752613409643,0.251982562237221,0.165913404470323,0.145217297945644,0.255841547693543,0.137223685214691,-0.05595528911667,0.191938586148971,0.239923232686214,0.159573642649223
healthy,0.308303546053175,-0.319070841025929,-0.364772026354727,0.364413116522302,-0.490749377535943,-0.41454085645101,0.480221355784806,0.425308151423763,-0.323736668847455,0.408559025910591,-0.240948134168062,-0.270618013648538,0.430213252466907,0.501875582341122,0.439066361666726,0.384870976970533,-0.222045549660339,0.414780129672627,-0.273848202140364,-0.378051690154456,-0.449115836974629,-0.40054337298643,0.3343843272094,0.285572589999585,0.193811309509563,-0.510967964762558,-0.538245112026867,0.471607519806603,-0.225873921206207,0.345869441847004,0.557386969756206,0.42925615958044,0.368720034511403,-0.217020812006387,0.511446511205791,-0.341442887247094,0.32923995294464,0.479982082563189,0.463352593660826
healthy,-0.437776343094324,-0.39315337621156,-0.305114200587384,-0.376183527934522,-0.300771676901666,-0.412768462409419,0.295258507537677,0.450581220629134,-0.125900083794668,0.390553278869591,-0.300407542898913,0.413367327422211,0.346146986765324,0.483882930335411,0.327290262292206,0.282899017047556,-0.320907384442304,0.384281747780862,0.450033514939044,0.442067707457342,-0.240171954476644,-0.418423072253816,0.264295079816018,0.317416513010957,-0.209918738528948,0.477590333643217,-0.338843241106809,-0.344076538881905,0.319526082729383,0.269287627837228,0.372469962980831,-0.316766488675465,0.239136730534934,0.356414963768561,-0.397387562508029,-0.340955820197158,-0.42450501291136,0.529134855950203,0.370194877806609
healthy,0.225342858003038,-0.188235558730752,-0.255859572677551,0.284074711602453,-0.256064727061918,-0.156212241546048,0.434587507907819,0.411616627933286,-0.20535312767633,0.241325666760089,-0.18306182160001,-0.44447979587899,-0.132125834606521,0.03429924863627,0.192806654857417,0.199608804914068,0.394492647913196,-0.209199772383201,-0.202019368930374,-0.215431336808333,-0.180933344862208,-0.280888407570261,0.20672509762178,-0.237395678084568,-0.173611897770129,0.134433821430644,0.102064306222321,0.179029255732306,0.0967495254523272,-0.342736043382242,-0.204058090625016,0.209276705277338,0.170419182663426,0.283260505139498,0.226855871587741,-0.161815520669057,-0.228830482537268,-0.322707846608465,0.222502751994465
healthy,-0.238642680522215,-0.19111200703163,0.223953762143206,-0.251073901830004,-0.0827809033336747,-0.231290285666379,0.195861503330839,0.322600707695014,0.0656835102231535,0.235029307119419,-0.251174420270199,-0.281656637259306,0.109702651362193,-0.0626996996826309,-0.16276712950772,0.243347208045548,0.28865986279657,-0.327239104665588,-0.225083271984344,0.258336359134087,-0.249339958736642,-0.284067757212929,0.260194627666637,0.230837952685502,0.283755621003902,0.255689814412639,0.242404186363193,-0.10111890561397,-0.333316502464214,0.29291073472797,-0.223784467928141,-0.217065603767744,-0.31492030529749,-0.260641670203293,0.243595858923925,-0.209231778487817,0.258005706370287,0.206750560148269,0.281800801864322
healthy,-0.443738750045903,-0.655728797924678,-0.575586218848556,0.587219819037025,-0.581310688782565,-0.639109369084008,0.626552467293279,0.691737560412798,-0.431920489536982,0.388525314230787,-0.615842168707069,-0.585188555512054,0.557674167764722,0.346238100847303,0.629507032420509,0.534406967387783,-0.559151450328337,0.642987235813497,0.460358178886574,0.563583298019183,-0.613256924220742,-0.384462787180845,0.627845089536442,0.517787538547113,0.567091844107769,0.217529857492332,-0.339405668990582,0.640771311968075,-0.570046409234999,0.447062635814037,0.35380917398583,0.520372783033439,0.554904262957944,0.470883817152332,0.604947209800407,-0.606978473325378,0.61011769877306,0.22510093063086,0.511878408292652
