group,AHR,ATF1,ATF3,BACH2,BHLHE40,E2F2,E2F3,E2F6,EBF1,ESR1,ETV6,FOXH1,FOXM1,FOXP2,GLI2,GTF2B,GTF2I,HINFP,HNF1B,HSF1,HSF2,KLF4,MAX,MEF2A,MITF,MNT,MXI1,MYBL2,NFE2,NRF1,PRDM14,RARG,RBPJ,REST,RUNX1,RXRG,SIX5,STAT1,STAT3,STAT5A,TFAP2A,TFAP4,THAP1,XBP1,YY1
healthy,-0.184312338113924,-0.251733697836435,0.303600780294256,-0.191095406394766,-0.178815713817379,-0.140982565733715,0.0998748329627482,-0.0474230032393377,-0.23699806674357,0.0229805675376815,0.273720195022614,0.0902849778070745,-0.223899727994358,-0.120457936711511,-0.149169027451973,-0.0289449896466981,0.335118657909549,0.169342808114824,0.304828749551994,-0.381839964430179,0.151274117608097,-0.139462222843182,0.0049118770309548,-0.0904604019867514,-0.114259615696259,0.252493869281702,-0.150104623076917,-0.171740271903742,0.18226572268436,-0.303834679200492,-0.302489760489635,0.0876536151119201,-0.118937593820978,-0.0902849778070745,0.157940236435821,0.0180102157801677,-0.0850222524167657,0.249628607680311,-0.131685084210837,-0.125837611554938,0.0766018917922717,0.0625679574181151,-0.133088477648252,0.364531445368719,-0.134024073273196
healthy,0.585984370852459,-0.204372628916682,0.480966462418567,-0.388426237327488,-0.107009359141971,0.0878416460767041,0.427415108221611,0.021781492119622,-0.352486775330111,0.291467480977856,-0.0143446683816368,0.324450883330426,-0.470293531279952,-0.570021648770508,-0.324637581834309,-0.0378686798708285,-0.0723456702544588,0.11214356799874,-0.429282093260436,-0.319067743135148,0.1926417395894,-0.304785307588139,-0.324295301243858,-0.303447301643648,0.340195790491182,0.410674475706816,-0.395302965553825,-0.359674667729587,0.346761354544382,0.113294875439348,0.234960067136094,0.385812458273133,-0.389453079098841,-0.441604194516679,-0.0253598801107027,-0.43587877373095,-0.40398444598436,0.456540074827277,-0.225189512099578,-0.270090502283313,0.416555478579114,-0.456384492740708,-0.433264994676595,0.0808715685984251,-0.10059937717534
healthy,0.002496823809031,0.0733395411369126,-0.0022483836290279,-0.0921464627631467,0.0857739721460674,-0.23863921490197,0.191659176863385,-0.040582703403505,-0.124393998127548,-0.118816516086479,0.0943078923291736,0.0023726037190295,0.182529000248271,0.0483713030466019,-0.0938358559871677,0.120468643283499,-0.144567340743799,0.0773145840169621,-0.0409429416645095,0.0922334168261478,0.110481348047375,0.18806921626234,0.0915998943671399,0.0803207101949995,-0.201571940045508,-0.132294395851646,-0.0462968275435761,-0.0045340332850564,-0.0812523608700111,-0.0914259862411377,0.164927013495052,-0.0249061280453099,0.154008067583916,0.0620479349557721,0.0920595087001456,0.277942451378459,0.21291323426265,-0.172082090679141,0.135412320110685,0.0926184991051526,-0.0895626848911145,0.107214359680334,0.147250494687832,-0.127710674530589,0.19205668115139
healthy,0.0298306372861901,-0.0188949250476617,0.0244089363958448,-0.179301781960804,-0.049613794072603,-0.0779469505983118,-0.0187554336891511,-0.162891033900736,0.0574417208972559,0.0623136617275888,-0.0211329408143536,-0.0442782496095732,-0.0501594514456003,-0.184368600424351,-0.0260377031408067,0.33276484110103,-0.0792167322294597,-0.138352862863918,-0.0349630987419766,0.0077663865194275,-0.0071304700320999,0.0361528779763316,0.109135577286473,0.0956233776025134,0.0820824591094492,0.273700507489335,-0.0796331549614839,0.0184682455980999,0.0015836371877966,0.0743201752770366,0.0273074847719545,-0.0620100628884775,0.0537267378051578,-0.0332481755696994,-0.0296480677140218,-0.0766710149366415,-0.0229319690704387,0.0713723946567468,-0.0788700551766907,0.01072032117024,0.0151019909022783,-0.012398320159382,0.0020554461945236,0.0327107235707322,0.0951105417256363
healthy,-0.147066293131842,0.0415097016175029,0.109308880926091,-0.0029080242941075,0.0688779625144666,-0.0878035722349891,0.191460567234629,-0.0315895864851844,0.0926346448526194,-0.0967152595878993,0.112193453411375,0.108980555602563,0.0444646295292573,-0.121714887793695,-0.0183158626911128,0.090570885676156,0.0064023438088012,0.0087006210734991,0.339933968895878,0.0224199292352162,-0.101053844220237,0.0360454301616395,0.321711913440059,-0.0247885619263845,-0.0771799028379672,-0.0647973477791867,-0.142821515734798,-0.0262894776910851,0.0735214206615093,-0.0584653593968557,-0.366457964675198,0.0371476651763415,0.0668376551468266,0.0408530509704463,-0.0393990388233925,0.0053001087940992,0.0212238869852204,-0.295914923734266,-0.0070355426470343,0.0210128207058094,-0.0644924742644818,-0.0318006527645954,0.0326214660734161,-0.0259377005587334,0.141859991573037
healthy,-0.0875963942589156,0.132076034342297,0.142235729291704,-0.0087968090415601,0.208273746462853,0.0526569555304655,-0.0193282001476532,0.0801624711252028,0.105561708498721,0.0374174131063543,0.159457651218139,-0.0003716961566856,-0.0169741244886442,0.0433645516133245,-0.0289923002214798,-0.0230451617145096,-0.0970126968949517,-0.0128854667651021,0.178661952646897,-0.0678964979545767,0.0127615680462069,0.115721403448129,-0.0361784259174022,-0.0340721476961836,0.108039682876626,-0.0775605980284033,0.139386058757115,0.0550110311894746,0.162183423033834,0.0102835936683027,0.143226919042866,0.0075578218526079,-0.19514048225996,-0.199476937421293,-0.0028496705345899,-0.0707461684891666,-0.0156112385807968,0.0271338194380516,-0.0983755828027991,-0.0707461684891666,0.0916850519824576,-0.0503028798714565,-0.0433645516133245,0.0278772117514229,0.0577368030051692
healthy,-0.0455176401525656,-0.0683901007609432,0.102267264788123,-0.0699380690900183,0.415260932468791,0.0833599373401338,0.113569890682957,-0.326863955327698,-0.175095489032228,0.0722231651948435,0.208204811626334,-0.140551838641141,0.0557975012585465,-0.229750442238362,-0.0606287595554416,0.201045458104362,-0.0280507832330217,-0.152084816965897,0.411753432802514,-0.0539761813792974,0.0477290234798158,-0.0067293623194515,-0.0093369518261673,-0.155263680498819,0.241415489289606,-0.0186124763376888,-0.440817766727192,0.0278204308030998,-0.0040910591554127,-0.0887041137143217,-0.0837438580566703,-0.0233700218570089,-0.0138917872071562,0.115375853733544,0.0367857473756598,0.134249396158478,0.0016247524723824,0.0822511743107765,-0.0179244904136554,-0.0602479102046374,-0.0493814182437888,-0.330693948395866,0.0053103913511326,-0.134289323912998,0.264502945499244
healthy,0.03999223208959,0.0063517837793167,-0.0650295493565802,-0.0368001201187791,-0.0463569919338287,-0.0096996085291915,0.0306300012483702,-0.0252579103706641,-0.0245636908973374,-0.106546469074505,0.25549871831409,0.0729644130563804,-0.0471939481212974,0.0119055395659308,-0.238350848519673,0.202517445237583,0.0594303773427391,-0.139544602171139,0.0547589939708208,-0.0446571274290473,0.0270486073298995,-0.0377992771177727,0.0502692755078103,0.0895218718968466,0.2654448720768,-0.174138791253179,0.01417635092728,-0.0318497513510378,0.0349834710296997,-0.0649841331293532,0.0035424657237047,0.0828781266567849,0.146032634632137,-0.0393239647461072,-0.0361837570349843,0.199818423733808,-0.0168234681713671,0.115175552247632,-0.0137351647199322,-0.0492895826061997,0.10573546501688,0.0149873549849047,0.0325245067269816,0.0304742884693063,0.0994939777894001
healthy,-0.271261284753738,-0.385711864998381,-0.236680312923513,0.279173733151542,-0.390319906459163,-0.36055758371217,0.188568467830805,-0.217145789461618,0.367968839286932,0.304667919144868,0.378215300006931,0.351378823660405,-0.380967861654752,-0.396462184460693,-0.376102558984269,-0.393594988284198,0.27494158630804,0.324648984084739,-0.253153028102094,0.320744745311632,-0.292803245427071,-0.321037996431496,0.341862824820796,0.458011595641382,-0.390369225965686,0.279486978665943,-0.392832535372549,-0.362202455902683,0.396587482666453,-0.264079298236325,0.355530992925762,0.373805869531875,0.338658389856457,0.318089489717221,0.347008049014786,-0.356413412204627,-0.293439067173323,0.355965537767016,-0.355288394272056,-0.367566285476936,0.370370832550551,-0.390681138520451,0.259828489957923,0.317248392187063,0.315954088380752
healthy,-0.386404711542716,-0.363937162241098,-0.363008751112931,-0.438210052494383,0.363008751112931,0.327543446016988,0.0876420104988766,0.371735815717692,-0.35539577986197,0.441180968104514,0.381762655901886,0.295977467659342,-0.306375672294802,-0.451207808288708,-0.37507809577909,-0.437653005817483,0.328286174919521,0.37507809577909,0.308418176776767,-0.446565752647877,-0.323458437053057,-0.346297350805942,-0.414442727613332,-0.331442772755285,-0.190509963499677,0.236187791005447,-0.295977467659342,-0.468290573046963,0.393274953891145,0.203322037068368,0.23117437091335,0.155230340629366,0.265896947106761,-0.300619523300172,0.186053590084479,-0.324015483729957,-0.366908077851229,0.378234693614855,-0.366908077851229,-0.417970689900363,0.511554531619502,-0.456221228380804,-0.452878948319407,0.264040124850429,0.392717907214246
