group,ARNTL,ASCL1,ASCL2,ATF3,BCL11A,BCL6,ETV6,FOXA1,FOXD2,FOXP3,GATA3,GATA4,GLI2,HEY1,HIF1A,HNF1B,HNF4G,KLF10,KLF9,MEF2C,MYBL2,NFYB,PAX6,RFX5,SMAD3,SPI1,SRF,TCF4,THAP1,USF1,ZNF263
healthy,-0.334223099043095,-0.290497403759669,0.281728565139145,0.170281366185048,-0.261761682604572,0.291030643946052,0.317455657626822,-0.367876479694837,-0.309042312463886,0.284987255167042,-0.432280044428012,-0.333275116489524,-0.257792005661497,-0.365388025491715,0.386480637308652,0.443655835070855,0.294111587245155,0.328061212444888,-0.360707361633462,-0.321899325846682,-0.257318014384712,0.312537998130176,0.416519834474908,0.3149672034237,0.335585823963852,0.220998432801053,0.428606612032928,0.470969582395596,-0.312360251401382,-0.284928006257444,0.137457470267679
healthy,-0.560908248783206,-0.514615139515615,0.273652767105843,0.499100522665611,-0.296595594447669,0.315839987873735,-0.0810207768833587,0.341196200058895,-0.403505408741338,0.405605366981642,0.518877741316829,0.137374880108225,-0.442244936875896,-0.0108759031251549,-0.555109856627143,-0.551129338768657,0.34382898352435,0.392253393692547,-0.452650700096505,0.632870996838986,-0.39476080651679,0.530192441686226,0.636224661491411,0.547524932833808,0.423251284732254,-0.540190750322896,0.44362401392923,0.50878540469925,-0.600117916822309,0.260958989683112,0.422467718224678
healthy,0.19640653340761,0.12250479671704,-0.154839942200456,0.0096578983794533,-0.18011353341422,-0.0519895958218624,0.131723699715609,-0.045743318688138,-0.027217713614823,-0.0494935935134063,0.0235552378657316,-0.0721081269915288,-0.101846928365144,0.0648333463940185,-0.180213875215565,0.0225518198522819,0.175861549582227,0.001141387990299,0.123997381012046,0.0797842747944189,-0.0263397228530545,0.0643567228376299,-0.0212599191599654,0.0917876627803109,-0.0040763856796393,0.0360227066828441,0.0532689537890107,-0.0629644803439684,0.064469607364143,-0.0214982309381597,0.0208710946797537
healthy,-0.142687728966155,-0.289512556548941,-0.163971877294185,-0.0804111256232082,-0.181238246607655,0.417713240036072,0.181178586806619,0.205540357974272,-0.183840648273512,0.237678475621719,-0.0477113829522206,-0.241834089349016,-0.274906191467846,0.290207901816182,-0.39197106450653,0.176741131950292,-0.199158816497996,-0.246197483762679,-0.0984983315095451,-0.163212757756872,-0.14503914802076,0.250663739902264,0.272554772413241,0.276214592621589,0.227725575021389,-0.457901316354269,-0.252904068292872,0.298043908097012,-0.219278570088575,-0.396721219009664,0.336069830936304
healthy,-0.265710615879687,-0.179191988146959,0.0881865133067231,0.250723137059844,-0.372408309923144,0.242759570727671,-0.213230948664125,-0.392352462772746,0.11672849883354,0.214593446738656,-0.258052437046978,-0.24428650822499,-0.370270597426897,0.126618355546947,-0.386738031051834,0.216919090003804,0.225070587104879,0.252226583211051,-0.0306562066769509,-0.171204930468673,-0.282248523542962,0.244873791877806,0.306397627346721,0.3432555493974,0.27348625144296,-0.281755205274597,0.127182147853649,0.185135298713448,-0.231131354401931,0.278748312972183,-0.328667423461471
healthy,0.0310799217802233,0.0492098761520202,-0.0534031989318916,0.0231866083122301,-0.142079642423878,0.261589341650213,0.170939569791228,-0.127033013625516,0.132706332680636,0.0119633032249272,-0.166006248873732,-0.174886226525225,0.0149232957754247,-0.204609485053137,-0.25036603656291,0.160209596795675,0.233716078466362,-0.0138132985689881,0.143929637767939,0.0585831858952621,0.0843597876891775,-0.0952130937076681,0.0257766017939153,-0.0073999813762436,0.0073999813762436,0.0985430853269778,-0.0821397932763044,0.0941030965012316,0.0437832231427749,-0.134432995001759,0.233222746374612
healthy,-0.0449358030238441,0.0196727995831404,-0.047841094978691,-0.0058167917984861,0.039621850217543,0.0195641615292733,0.0644192619988161,-0.0464660476111726,0.0701708709649819,-0.0106992963337149,0.0005152547697698,-0.000533878436147,-0.0190085554823528,-0.0628114188015824,-0.0494923933974714,0.159182684414922,-0.0191202974806161,0.0101281705648134,0.0230840344745685,0.0751775332760588,0.0429275509995002,-0.0153241734840587,-0.0248160354476503,-0.0048669848132477,-0.0423222818422404,-0.0356581132235906,-0.0249308813903099,0.0355463712253272,0.0371976696441077,0.0379395123548005,-0.0523976853523183
healthy,0.361284455077873,-0.350281599881302,-0.115857835797505,0.292008432937365,-0.325692382368107,0.217486711060708,0.420501847974317,-0.443792754802815,-0.332564249022461,0.33076103973816,-0.355363371500696,-0.378293636472334,-0.513095005442004,0.0037113325633249,0.435550449092392,-0.243944709104906,0.398286309591729,0.403525452203207,-0.336387052705179,0.299529454934067,-0.296670548577866,-0.36471383128038,0.306761963445282,0.409256379164949,0.273412427372719,0.115379165696582,0.284146440457812,0.361343469199905,0.171252425011231,-0.203828220372712,-0.335075627771142
healthy,-0.211492385466544,-0.30492350883164,-0.256574573061911,-0.206195710000426,-0.264564090557079,-0.221971486564297,0.297929027685638,-0.275554658937114,0.0196934830975016,0.277991103081799,-0.229324659051121,0.165073740505009,-0.30949615918388,-0.293521109652886,-0.20459886929055,-0.146647633478407,0.183812041846769,-0.214274236087576,0.252270276972063,-0.203413859379395,-0.286919860495339,0.185690521683512,0.211354222876006,-0.249108479227051,0.258575273651822,-0.433145035283446,-0.19968346943486,0.0709916587806454,0.169949285767275,0.24592011175309,0.312834645626407
healthy,-0.21045864015819,-0.284428938304779,0.273164425896669,-0.496764997197654,-0.491132740993599,0.49094499912013,0.313341186818928,-0.509906928340449,-0.150005756901332,0.352016012753439,-0.284992163925185,-0.257581850398783,-0.478741777344678,0.403832769830746,0.177416070427733,0.413783089124576,0.432745018344895,0.399326964867502,-0.268846362806894,-0.21421347762756,-0.375671488810471,0.145875435685025,0.438565016422419,0.275792812125228,0.415097282238856,-0.232799923100941,-0.0886141642771325,0.217592831349993,-0.378487616912498,0.44213211201832,0.0324793441100507
