group,ARID3A,ASCL1,ATF2,BHLHE40,CEBPB,CTCF,CTCFL,E2F1,E2F2,E2F7,E2F8,ELF1,EPAS1,ESR2,FOS,FOSL2,FOXA1,FOXA2,FOXO3,GLIS1,GMEB1,GMEB2,GRHL2,HIF1A,HNF4A,HNF4G,HOXB13,JUND,KLF1,KLF4,KLF5,KLF9,MAF,MAX,MXI1,MZF1,NANOG,NFAT5,NFE2,NR2F2,NRF1,PAX5,PGR,POU2F1,PPARG,RARA,RARG,RBPJ,REST,RUNX1,SETDB1,SMAD3,SPDEF,STAT1,STAT5B,TAL1,TCF21,TCF3,TCF4,TEAD4,TFAP2A,TFAP4,TFDP1,VDR,XBP1,ZBTB33,ZEB1,ZKSCAN1
progressive,0.0885792168205693,0.077890267153442,0.0115615169868928,0.0840527738492858,-0.0690896077017447,0.116869485391091,0.0593277608118682,0.306516538796374,-0.125765581893388,0.0222709174505772,0.0598390307257932,0.022952610669144,-0.152706097891148,0.0603025821144187,-0.301540178300836,0.110727429491804,-0.0053444748335636,0.0037833973630457,-0.0445418349011544,-0.136515883950186,0.0294150623811572,0.117810222032713,-0.0427148970753954,-0.0704598110710639,0.0204235288282612,0.0389314997123497,0.0417605265694019,-0.0504930166992425,-0.0401517305735842,-0.0436692675813889,0.125779215757759,0.0474253972156919,0.143101040441542,0.122534356037381,0.0380248477316558,-0.0020791643166287,-0.0642973043752201,-0.162583832628181,-0.179939741972891,-0.051549641188021,-0.0245000542752906,-0.0083848265883715,-0.238981191632961,0.0201235838120918,-0.0812714655175333,0.228128635593378,0.0062920284073715,0.133005163874567,-0.0927852639791264,-0.0874953246030481,0.225817695582436,-0.0313647049862582,-0.134198127007059,-0.249329294690805,0.0631247920392852,-0.0469550288948808,0.0972026360354393,-0.0065101702373128,0.0640996133418357,-0.119930287942456,-0.0665196242677478,-0.0112343042419808,-0.0661583268619074,0.0136338643713359,-0.123904559406701,0.0101435950922739,-0.0053717425623063,0.0537924118771058
progressive,-0.0782744434101804,0.0032236910882419,0.0619910803164596,0.0891824447917658,0.0610396380097453,0.028610487781895,-0.0456287643642158,-0.132498590594805,-0.257270328102164,-0.177444883552596,0.041319145519115,-0.195786719094706,-0.0126132865472611,0.10108979137649,0.165225395513748,-0.196622943346108,-0.211621475426544,-0.048131352677948,0.0385480209079845,-0.0805935327255107,0.0193141870768002,0.125736362768432,0.0382326440767836,-0.0427416973596213,0.0317213752753298,0.0192064055598441,-0.108477557630574,0.0869969234315881,-0.0753298639563499,0.0527198417114097,0.0079877596896482,0.116556970241003,-0.210449882610958,0.0522257465136073,-0.22426895073456,-0.0979328359766147,0.0851137408158828,0.0311982099730438,0.0119683841462983,0.0386293399378026,-0.174722772489723,0.288137080937042,-0.0231995852111217,0.0454866975080845,0.0264127492515606,-0.125946662278443,-0.0331863733315191,-0.0196526461504317,-0.0147384463948065,-0.331581338014492,-0.0631259250431556,0.0744952332488815,-0.0558148420547197,0.0597665895637265,-0.0832150573637335,-0.0655912340866862,-0.0550083156675329,-0.006238386475146,0.0505424812277399,0.0025931788718907,-0.10572758369347,0.111696999268327,-0.10521605609082,-0.342164884193377,-0.159510319208518,-0.0187933396565993,-0.0382743176651049,-0.0277133708365498
progressive,0.0318845853354189,0.250240823778561,0.139475341851149,-0.242270334100636,0.143814369729086,0.120939721781908,-0.0833725647846296,-0.230506381742118,0.129170414590983,-0.21374641080993,0.0117431067516429,-0.033123218677825,-0.125552382048543,0.206895377860926,0.179341425508025,-0.144641138171732,-0.0838608850356077,-0.236301692214228,-0.0946336088300388,-0.0440477201213235,0.0994034802516715,-0.145112488373383,-0.0460455249724089,-0.000336606979943,-0.0718410042472874,0.0223972204592732,0.013635305878462,0.192079816639792,0.189940573251635,-0.0202765823224649,-0.114447944004627,-0.344367700240369,-0.0673082499944047,0.0442689359160832,-0.121146607026666,0.0846439150430757,0.0880541352970916,-0.14100574931177,0.0883965362999461,0.105303920050608,-0.1644524475788,-0.102636802548397,0.148890693460309,-0.129253114611339,0.0395000430405422,0.053787318128215,-0.0089420185641124,-0.0054325016330005,-0.0238299664448197,0.0221240515924074,-0.003602517436644,0.13771795032407,-0.060088459676102,0.144527510944635,-0.0059865776062204,-0.066916689926048,-0.109844103528424,0.157948296343702,-0.0293380478877987,0.201012912408621,-0.16601582946759,-0.326700024803265,0.132198512596185,0.0049360182475205,-0.0501270664721598,-0.0056325370551171,-0.310233231430397,-0.0343911182737372
progressive,0.355398879099736,-0.102100404873028,0.0565843188912938,-0.213240251738164,-0.085417181155487,-0.0148208028981035,-0.296083317766041,-0.114938630769795,-0.0400304941388751,-0.360829014243257,0.112165795802891,0.334325333351263,-0.320267060069058,-0.33223184295125,0.0030732254216522,-0.0442636888550157,-0.131016452186228,-0.392624188530426,0.260826721161853,0.235801885585542,-0.161083226010694,-0.0704623579006498,0.0588072082564287,0.0768444997161412,-0.0168080012910516,-0.0287358130403516,-0.0848903425117752,0.0643436354070143,-0.369544958822559,-0.21074470026795,-0.0484275626969836,0.153060490173117,0.174896565537489,-0.0449984901212453,-0.273507819743829,-0.206876595489118,0.191815480227217,0.237188303068994,-0.0859024272746953,0.318640330221808,-0.3089585147957,0.0485292333124368,0.0766365370936234,-0.185636679642632,0.223629140080832,-0.36243263713245,-0.329227938403771,-0.157885223015531,-0.0192203677122583,0.0833421763219203,0.157815902141358,-0.412542386376022,0.0667929729611131,0.0357325999401734,-0.277422138438775,-0.302197418868065,0.125905193063901,0.218046499014131,0.0499295149707235,0.261145597183047,0.311879234294173,-0.0546294702396263,-0.120488922095215,-0.162007504332995,-0.118030341757893,-0.370968347438904,0.211682842765086,-0.018998540914906
progressive,-0.117468518687259,-0.0024610080050007,0.292320439878979,-0.0825288451727554,-0.409502601816921,-0.219311919096563,0.0544658837396783,0.160164725020223,-0.194477733764482,-0.0804164453843147,0.317030122276574,-0.0902355768174203,-0.236190366915008,0.180047843657589,-0.214506105825415,-0.327558920436249,-0.0257513569494593,-0.0402932996973892,-0.0274528970540972,0.116331391885623,-0.060354872540852,0.0444848984917412,-0.383734644476197,-0.23902073362565,-0.0920450194652792,-0.0167871456664888,0.186185838327734,0.0268635831641982,0.0191029002479228,0.356667706519006,0.243013127724825,-0.236572175914098,-0.229620762071979,0.0863261846745693,0.008843858446301,-0.0384838570495304,-0.0924932300294277,-0.17876131333457,-0.327683423370734,0.0471907622678971,-0.14491726564354,-0.122506737436114,0.158919695675366,0.313025277883951,-0.303069193222911,-0.111691582527123,-0.138903773907881,0.0315490435986768,-0.0089268604026248,-0.263410858491399,0.0340889034621851,-0.0059885911487622,-0.453933549037052,0.0713277311668584,0.222345640600198,0.256119136628353,-0.152507794549352,0.083873476865201,0.325579323777926,-0.347508440638674,-0.153956178687202,0.081931231087224,-0.316523810342999,-0.198225272092502,0.03288537509549,0.0673519374589484,0.282501308445873,0.185496922090247
stable,0.0138438729846244,0.0502338249314884,0.0531533493267968,0.121744383843342,0.0706401774417079,0.0126227278438846,-0.0330574186432438,-0.291473472945194,0.0540442110888749,-0.305869695072065,0.0096173223452448,-0.0666614321473153,-0.101879985644418,-0.0997839422319889,0.186968297493757,-0.159266382379939,-0.203552755283752,-0.0219879136645797,0.175111136574598,0.0774291776584385,0.319158991450667,-0.199850091749492,-0.0526222229644078,-0.131727195869695,-0.122687714752123,0.119611834774597,-0.091500932562061,0.104393616640697,-0.134582000067536,0.152108056294487,-0.154217464489567,-0.0289837586424317,0.0602919376082406,0.0540929677959534,-0.111228094242837,-0.0174147449121871,-0.115599182531627,-0.0213066191193483,-0.062537159219612,0.156914118759372,-0.0036469769398807,0.356219224371874,-0.0541035482488855,0.0694130923975677,-0.0133727643961773,0.0943103831224801,0.0237672241029793,0.0646729257360316,-0.0451169693959745,-0.0999388747123503,-0.139931130575604,-0.209566041240782,-0.167622032118535,0.225750854905116,-0.0100046535461483,-0.13118592217233,0.111593398301964,0.0682720122047463,0.0103879629374578,-0.0547686318077531,-0.239958175729055,-0.0358071607996898,-0.0203478197121278,0.0402502704172103,-0.0014544100971944,0.0525510059975963,0.118218061191282,0.0152726053744108
stable,-0.025801629454973,-0.0425683551133156,-0.232762915758581,-0.097276090996457,-0.0829567611585712,0.0287814902058541,0.0535477880501018,-0.0104594144500034,0.0217021959199385,-0.156557743131995,-0.0258691741796135,0.128729468366011,-0.120804726627854,-0.0279618463562841,-0.195121530896569,-0.108939167618144,-0.210531442412077,-0.167883551488174,0.0297004020327609,0.0813836521109891,0.0264259248537288,0.0530027248901377,-0.250203722590245,-0.0116655051960559,-0.152939774465634,-0.0501792036142672,0.119336653421735,0.13075702439241,-0.0713745864205549,0.159603478962638,-0.151111209751602,0.0600091619449805,-0.0864308367935634,0.178396546360195,-0.0736835535019732,-0.296806395088324,-0.0341354341884249,-0.0377496082073344,-0.0520469290900003,0.1090290248698,-0.119319956972948,-0.140858983052463,-0.0294756071177215,-0.0204795605109966,-0.140537652306252,0.171455377241522,-0.111766331755568,0.253380449650921,-0.0665177412541585,-0.212105462175048,0.217639879590422,-0.289665323941895,-0.118608384682803,-0.149254109288734,0.165992906341832,-0.0440144193642144,0.0159517871716127,0.19756073027853,0.0743081524725251,-0.0573700605352632,-0.0583883921254049,0.081826563361553,0.0996025134561531,-0.0284250969171893,0.0636799521038695,0.0920748436273431,0.221843134679735,0.0427322838832296
stable,-0.0456651302127688,-0.152595886033597,-0.0139569398353954,0.0235725221062865,0.0166947991099278,0.111493924611313,0.088362609970859,-0.0174556247399666,-0.0529433209089575,0.0758483093493633,-0.0737432814400316,0.189161873509196,0.0289541086960178,0.0175557416649241,-0.0666089399176151,0.0109027698776597,0.0412551555423811,-0.0547234281845389,-0.0778368929275174,0.0533435786099936,-0.122342252301673,0.0465821949454156,-0.0392312921668639,-0.0862930718576842,-0.0834789305212938,0.0545252418228637,-0.0173355579295954,0.0286101306717276,0.0568191111475452,-0.037689953519865,-0.0986122311000152,-0.0621514005204254,-0.0135492796768769,-0.0396552797316026,0.0122918593991334,-0.125265803009647,0.0408207205376495,-0.0561781948287822,0.0515314465183535,-0.0654717964490365,-0.113312829164054,0.0726954924582269,0.0901889169810825,0.0620067113514779,0.0617114005476573,0.0365943373127659,0.0252750348275484,-0.0216088758848995,0.0505219823164224,0.007329115403692,0.0924511814872929,-0.106918733389881,0.119341579536665,0.0427866767457686,-0.0485698335289975,-0.026070982755855,-0.0080866860524264,0.125715042929344,0.0254296989392028,0.0666017474589265,-0.0908791830163951,-0.0462620517842248,0.164485545242851,0.045647122816198,-0.12208411128436,0.0556425929051239,-0.066815946228631,-0.0224613134887457
stable,-0.0861640136764801,0.0544870041218085,0.0833464428670748,-0.184448803582351,0.261280899802036,0.0082900951352277,-0.0734538319027191,-0.100124028390598,0.100036021953827,-0.0519597888395785,-0.245928806246887,-0.0804660392024678,0.0682908213117319,0.215631238193101,0.167152834366073,-0.123799124714712,0.0526648007715969,0.168377342076779,-0.0573401111317019,-0.0210929338869331,-0.0545090436430216,0.0201275927479243,0.0807141354641977,-0.203705279199388,-0.095400847786023,0.194975101330946,-0.0574966119520596,-0.034725287645767,-0.0572572101803496,0.0524387440310802,-0.0168229282999638,-0.0581901491792262,0.0015921532102089,-0.0405161212951659,-0.0045881632624639,0.137867567807275,0.215019489831354,-0.0903231139663354,0.0971706819986729,0.0559435839469401,-0.0954541268120749,-0.075548900701345,0.116283546882301,0.15977899694073,0.0370003627174206,-0.0516556333369647,-0.199682662183101,0.05754104484001,-0.0752162353593637,-0.0024093847227164,-0.0710361570848674,-0.220101773093494,-0.0020162623454806,0.258549313454978,-0.0622569968860218,0.0227018694848548,-0.0397683951534568,0.0913363758991746,-0.167462247002187,0.045430327933375,-0.0859088405042689,0.0495148679163739,-0.0261017183787886,0.0121572728677298,-0.136744917058139,-0.0607166062210475,0.0346760020192008,0.159594643422693
stable,-0.196857349772967,-0.0629501362327318,-0.242523018943873,0.126583163706756,0.172580648686284,0.0859113499693483,-0.259870767627575,0.0190000043171449,-0.17478956248225,0.117164437161671,0.057715370416124,-0.0100428484192771,-0.0577790922579786,-0.165158649907639,0.105335286125568,-0.143768141053492,-0.14376979187841,-0.234196918384856,0.164842461908247,0.153671659849646,-0.038512534743991,-0.164268305001587,-0.168612285692165,-0.141390843115837,0.0280824027988305,0.0930439041122798,-0.03925727689223,0.251506588040437,-0.197825613615172,0.228771317207668,0.0496664983884226,-0.211007340534512,0.173801488741022,0.258914829944761,-0.0609930282643362,0.130013247722444,0.174000358116206,-0.10905437455699,0.120737812780287,-0.112901126782112,-0.191510878136873,0.125955520072737,0.294542823281135,-0.16308169205016,-0.0722146757304269,-0.153121604986797,-0.0557858862513648,0.163473707940809,-0.0230845853855267,-0.191740893075519,-0.153423705946885,0.0705236807388957,-0.250733561758594,0.166965092588472,0.0663336669857181,-0.209848131276731,-0.22789263813104,-0.0452638583857404,-0.13165471796642,0.123746386166781,0.0303128873737321,-0.0222819543101452,-0.107671533550249,-0.162156019490851,0.0640138177552277,-0.17680918168756,0.0441641888800209,0.20916501992545
