group,ARNT,ATF3,BACH1,ETV6,FOSL2,FOXA1,GTF2B,HEY1,HNF1B,HNF4A,HOXB13,IRF3,KLF3,LHX2,MAF,MEF2A,MEF2C,MNT,MXI1,MYC,NANOG,NKX2-1,PBX3,PRDM1,RFX5,RUNX2,SIX5,STAT3,TCF12,TFAP2C,TP63,USF1,VEZF1,ZNF263
healthy,-0.102968742303363,-0.0556353390323331,0.0979077513991077,0.0413895405819273,0.0812234353213182,0.124853794068248,-0.0793579289699262,-0.0602048204321569,0.0626890866954635,0.127332005365036,-0.0686563042554262,-0.0576951809758175,0.0561863409855804,-0.0630184576519921,0.0160861238299243,-0.0362770344069687,-0.104415302637974,0.0446884401185156,0.0465533698064296,-0.0666094372401971,-0.09529863749281,-0.0783471340035382,-0.0019011633764495,-0.0314990891598409,-0.0646650241028962,0.078862767263467,-0.0366350463162389,-0.022224802664018,-0.0972770737753141,0.0744794520564637,0.0252571875631818,-0.0853386981216223,0.0691672280969511,-0.0164038654063129
healthy,0.0294277273721812,-0.0019008518380923,0.0371001361085988,0.009899614138412,0.0382290383031543,-0.0655683914856299,-0.0540704145354772,-0.0483509160012595,-0.0046773424638372,0.0880491599941157,-0.0332286293281795,0.0284815104841139,-0.0099540242150664,-0.0372549215525982,-0.0025341306133778,-0.0518539521839814,-0.0568227733836096,0.0670012792508851,-0.0383498575352539,-0.0704333631971052,-0.0117774833311592,-0.0044130420423673,0.0014449670160645,0.0466891905707821,-0.0374958384686297,0.0885468411618643,-0.0676593311799322,-0.0199050820654431,-0.0288668706537394,0.0405785594815964,0.0601635146765856,0.0174781414409951,0.0363083839764563,0.0281296354942763
healthy,-0.0586218261850471,-0.054356498353024,0.0253667211918477,-0.0786806152020497,0.0614289343371073,-0.0296351055952735,-0.0743934211284534,-0.0772201226869411,0.0589339099626249,0.0845058133065817,-0.0091846051969716,0.0575879996883046,0.0271868702753401,-0.0039476011533941,-0.0001224979769849,0.0145677760524985,-0.0609197408908685,0.0559022613729051,-0.0732863152916719,-0.0001912316467327,-0.0483011169097812,0.0693100293912678,-0.0554654067831968,-0.01008112110147,-0.0087780028267874,0.0817606986924583,-0.031793201752828,0.0117908417463368,-0.0549495515787726,0.0105773045258409,0.0030404264357992,-0.0893454630678088,0.0723792973213284,-0.06243188162532
healthy,-0.0614045430783134,0.0748592170791717,-0.0108154514830549,0.0215255822843531,0.114980191354616,-0.0684360344862054,-0.0957006458677923,-0.0767772256322119,0.0755725018273051,0.0069470280133571,-0.0223852127915888,0.0755718123302069,0.0850954909997017,-0.0163484933221883,0.10303241326197,0.0040899244125086,-0.0982007623460249,-0.0634383871438586,0.0921981729829875,0.0105151754967697,0.0141021117761094,-0.0815902601265039,-0.0258502804588139,0.0428439706906839,-0.0529928508540115,0.0671196121513831,-0.0109581773823914,0.0365957479863971,0.0222778236185373,-0.0514411376344135,-0.0266875023103566,-0.0116006163036803,0.0186415882966731,0.122706351088988
healthy,-0.21086238262316,-0.0217966462120659,-0.191833112206725,0.0441053441312074,-0.083788500845329,-0.0785803735987785,-0.132087225235477,0.0010028388083754,0.159914938937608,0.109344729358514,0.0926452091508504,-0.106437432456879,-0.161818121154521,-0.101019210905266,-0.0350691625529403,-0.0385361438785879,-0.173804979430205,0.075417050843606,-0.230367129624736,0.0470768601422843,-0.150591685181371,0.204599105638026,0.0060850795887346,-0.0025670632092257,-0.0971809495627776,0.177816759955822,0.163210102248589,0.0121272046738027,0.201593566257708,0.0803844627527772,-0.175769403711751,-0.211156259474978,-0.118847031095382,0.107629100964542
healthy,0.0480745258411099,0.133416002043253,0.0700573901681888,-0.0078498810069787,0.217446500154618,-0.0742461250436031,-0.067979010268174,-0.0563081077527067,0.0116069523646976,-0.148028611494126,-0.195911286882927,0.0275944900571186,0.0811207662513441,-0.0645576772019959,-0.256056403681815,-0.0338136422194704,0.0177781419139721,0.0700254150928039,0.0300885459371363,-0.0324387139779222,-0.0601291292611953,-0.0962449769083743,-0.0914007529875708,-0.172537506776607,-0.128875541338606,0.0932872824352765,-0.0305202094548317,0.204480607086064,-0.035012707546402,0.126893086664745,0.0990268084668556,0.102895792588421,0.0685225865497164,-0.235560380360131
healthy,-0.0032777594505195,0.160750099294061,-0.0677704084600217,-0.14924796559897,0.0587981319099033,0.0044878390193583,-0.113140738942132,0.0515325522639728,0.0043805503998208,0.0442635711294441,0.106735594182875,-0.0258009996614272,-0.0186778573505498,0.0324486422120031,0.0326710145291158,-0.0473336980467769,-0.0080090883620382,0.0580865121494044,0.0590827231226262,-0.061125175297203,-0.0828421209816262,-0.0586722768317668,0.0350821030305314,-0.0079222086740904,-0.0359888831993567,-0.0919960937143696,-0.0978798186172479,-0.0713707424126117,0.0227365418917583,-0.0889483599303089,0.0857134025446511,-0.0692694728310229,0.0575577224010631,0.0414800196265167
healthy,-0.0098635276463836,-0.19923473398221,0.0491720117884534,-0.153635897855356,-0.0229485963713665,0.0220908211007141,-0.133439996451922,0.0963620831999956,0.0312102331396374,0.0952219347036006,0.0630331629011693,0.0753954272055403,0.0966444564257384,-0.132795333049754,0.03370541793315,0.124098592883326,-0.169997561558297,0.0296261015838984,0.0734649888635131,-0.169201943915953,-0.0301766405774848,-0.0761786133222229,-0.0938686743387204,-0.0926290736370323,0.0602875716621867,0.124038211187256,0.0360709596733342,0.11209861875538,-0.155003365678135,0.0473285941260576,0.121614063683238,0.0367529176524864,0.0734561092023262,0.0412922004512182
healthy,-0.113271577875073,-0.0585015531315019,0.0727986875991019,0.0135001277058031,0.0493006631368343,-0.017806720644648,-0.0526502195537187,-0.0833075941564282,-0.0003889701488672,0.0367615709117465,0.0039695378438103,0.0957769902432207,-0.0712942221876211,-0.0853756985223811,-0.0853050026443972,-0.0525859505737332,-0.0967026063749662,0.0547730953726147,0.0487779420996196,-0.0766428295219629,-0.049174981575974,0.0206302711653406,0.025666602666931,0.0745458041150165,-0.0318562053093708,0.0795427887188603,0.070968092819184,0.0019145729137655,-0.0615083416551307,0.0295747279298663,-0.0300238252800089,-0.031263716723883,0.0653319175043963,0.0213497981012662
healthy,0.061403058824848,0.056355870084834,-0.0395759494046826,0.0434780516940826,0.0526299349416822,-0.125845000922479,0.0324147549096888,0.118745464928673,0.136811405776437,-0.0276758586756093,0.0966100630025725,-0.0141286051291144,0.253451673307442,0.0756197475270866,0.0853529823573056,-0.080314601974604,0.108783212808331,0.0058047074688817,-0.017660756411393,-0.202882893976865,-0.122489016786449,-0.0706870674321339,0.0690399046147122,0.193933602947451,-0.241516349149119,0.131429499458551,-0.0239234984605203,0.0035673847115282,0.172978520901214,-0.0937473468760375,-0.0001321253596862,-0.055422184209718,-0.189679166365554,0.119732000947663
healthy,-0.0484776253863105,-0.0567047112930153,-0.0858582511775306,0.0932004470303167,0.0087293208021723,0.126491445815588,0.0050223489546744,0.164302558660066,-0.0431443691153942,0.0105469328048164,0.074617755898021,-0.0486450370181329,0.0746895037402307,0.105230168574132,0.0337693177333352,0.0293926993585474,-0.0155453658120877,-0.0443879983803612,0.0866235614944334,-0.0671798962556222,0.0485972051233265,0.0055484997975451,0.149331175585655,-0.0689975082582663,0.0779899044818739,0.0016741163182248,-0.0211895293992457,0.235835157343072,0.0974814016154916,-0.0421159833770561,-0.148757192847978,-0.0961181926135085,0.101571028621441,0.025398736142211
healthy,-0.0498649388071312,0.0419221226010752,0.118620899942179,-0.029624557741506,-0.135340681392147,-0.119375314145534,-0.11181277176556,0.163505478317405,0.0505334847271776,0.196632235328145,-0.190093978899067,0.0516804396542297,-0.0720925572864723,-0.12638584613281,-0.0926702780365246,-0.113916544706623,-0.156396811149205,0.0283365334918753,-0.208702862581827,-0.0110831419956317,-0.198852543796556,0.141431196058258,0.024374325562059,0.168025830088728,-0.14535046984642,0.23021286755066,0.0889902087518655,0.0043240814094744,-0.207758311465431,0.155041318962689,0.194755399992969,-0.0104145960755853,-0.0700317184870632,0.081531935001623
healthy,-0.0087161238826275,0.015560300309768,-0.209561362674159,-0.0684543841418911,0.0356132745127051,-0.158278415640803,-0.14845174315537,-0.0867868493351782,0.163536695010149,0.109797079855435,-0.0337918065391637,0.109473169846284,-0.0759884468222897,-0.189016213522251,-0.182929229324296,-0.0059734053635768,-0.0821469436196675,0.0077948733371181,-0.106919749384529,0.109982171289236,-0.0236664637855515,0.135621541494166,0.0697500241784979,0.0087497768705913,-0.121663964736175,0.239369496763106,-0.002330469416494,-0.174852512212981,-0.0875987276698052,0.0077359806081815,0.0592671184277701,0.165072112585998,-0.168323832548002,0.254845664602965
