group,CD11b,CD47,CD52,CD3,CD56,CD11c,HLA-ABC,CD117,CD45RA,CD7,CD4,CD44,CD16,CD45RO,CD279,CD335,CD5,CD62L,CD161,CLEC15A,CD27,CD95,CD57,CD366,CD96,CD11a,CD244,CD54,CD62,TCR,CD122,CD41,CD357,CD2,CD49b,CD81,CD38,CD45,CD26,CD36,CD158,CD49d,CD305,CD158b,CD209,CD158e1,CD99,CD94,CD328,CD224,DR3
healthy,0.377852070653746,0.247022730309242,-0.13032016809136,-0.183883672436867,0.0036581882443646,0.113391525014263,0.195682816608318,-0.126068349598336,0.299204408028634,0.24998880921321,-0.155085941623325,-0.158921706657685,0.431548830937488,-0.143588792498313,-0.132351352247543,0.1199688201993,-0.185243148153835,-0.338417678065293,0.171696830971387,0.116046230922667,-0.102068620069498,-0.0262267824390497,0.0125691456240724,0.146132804380631,-0.0990581751356254,0.384529852897202,0.44379722183257,-0.0107873307726465,0.0022949738830655,-0.13147500535641,0.313191839174313,0.138104887729763,-0.0241854324167503,-0.0043983814345625,0.0529336089696856,0.224036768193,0.483914525950512,0.306588574600764,-0.106024519447556,0.101064686708993,0.0454189309071638,0.177039569600532,0.336101519031184,0.0507183910889564,-0.0986146206896732,0.0503691902596023,0.394669553119555,0.143463006350293,0.466129249949813,-0.200695432309993,-0.0398110322627738
healthy,0.13300338480089,-0.0164907996135983,-0.0653395850943715,-0.0210986429359771,0.143445533155111,0.341091751837293,0.109571259874766,0.166433566520467,0.0310029511656129,0.140434462104064,-0.0465086378086176,0.101484223048248,-0.0408850358498665,0.0119831571322749,0.0269066357779407,0.335743862302217,-0.0796302264342014,-0.0962654064782642,0.116335453220226,-0.12415977636182,0.11061310584731,0.0383437426835461,0.0546460567929947,0.123624763318671,0.0768478421578447,0.107340073291387,0.129741869299627,0.112676492925507,-0.0548267487582988,-0.0227502904004451,0.146676932287322,-0.127335876289332,0.062029220155789,0.0456782602696014,0.0221400758814829,0.0427625647844142,0.311230138709075,-0.0471028190364812,0.0881494940135183,-0.0869568834840152,0.0549338780762949,0.102310034038858,0.137610479388292,-0.0066902142242087,0.049216574208612,0.061655048138427,0.0397299315243382,0.0483022807113814,0.0545762888656029,0.0550550003088847,-0.0102856958250321
healthy,-0.211976551275786,-0.372462017765377,0.0849734426123105,0.160172582108316,-0.37051418873474,-0.172957182949083,0.0894956637169289,0.133094462353356,-0.335907346144944,-0.423144885000918,0.0325354557321752,0.17694836358764,-0.554396409835333,0.0456941021155476,0.127452801316911,-0.08328940733468,0.185274344971264,0.186196717150308,-0.227150534877364,-0.0240117865227342,0.017828464133397,-0.0542522644374964,-0.16005534380262,-0.189671314855436,-0.0679160079075329,-0.297784194514054,-0.352675547865346,0.106627693306498,0.121137453746615,0.0565402525908682,-0.23181260781348,0.187880880169715,0.0118957347736584,-0.103042560001213,0.0892598773354542,-0.259453842465814,-0.389049206560869,-0.331305677420648,0.0449317890318409,0.0689783010481587,-0.0698942978927216,-0.123969761031553,-0.359747964055258,-0.11737916021994,-0.0047356127255806,-0.104959007805368,-0.3821150415513,-0.139942651538057,-0.488019810775254,0.0730124031248365,0.116430821988408
healthy,-0.209483145600222,-0.0232315270862936,-0.083291773588208,-0.0344679845919162,-0.254414373091934,-0.0544792214717505,-0.0201653845550496,-0.0343159276921818,-0.0559847547241271,-0.249649611184052,-0.0012078115859548,-0.316821606697418,0.0614424554464914,0.0463584510638136,0.0889057909052741,-0.103678087101097,-0.0248078711224458,-0.0613206762716296,-0.0072741390339732,-0.330662320223937,-0.0309051678257581,-0.0479840361343846,0.0924635338313884,0.0695514312214269,0.0226424371683881,-0.148876141921099,-0.117454236048749,-0.389487124708136,0.051378502561427,0.0750143096916249,-0.163345633174372,0.0259074173245418,0.0491226562228402,-0.41812298893094,0.132621515714663,-0.198291007645731,0.148526782643807,-0.139949891463565,-0.0172590954451303,0.0117864437085364,0.0679376519729444,-0.309220174362735,-0.165248002620126,0.145440241788279,0.0513160060006896,0.099607697707266,-0.141223309513685,-0.435062747970612,-0.236764503295168,0.100896237207048,0.132807549260158
healthy,-0.158564051464104,0.138231829758241,-0.0394912995257302,-0.0754874037823079,-0.49921356747149,-0.215492526706846,0.0958854906212753,-0.15412786101005,0.204533541464563,-0.330459120633574,0.106446889236316,-0.450017355268009,0.126524397283943,-0.308823252160222,-0.0720887867660662,-0.455724227128679,0.0083468069610858,-0.483256543295326,0.164940250086685,-0.0743468167414181,-0.168508001908629,-0.108806003105023,0.104135233774357,0.0042714500526626,0.0217738688363637,0.0196716558048172,0.0909196809743017,-0.594196872810341,-0.0519684643561866,0.008385965823863,-0.0090560504437463,0.117606625689516,0.183233612424825,-0.276354418854318,-0.137134222801485,0.19802311046175,0.223441273213571,0.176817410070566,-0.161320289536294,0.0953173414069756,0.0825896939436244,-0.215546011575506,0.0190220914429152,0.0643470723456151,-0.170273496033279,0.25862878893106,0.194338141725814,-0.511128687567344,-0.0304953478373381,-0.379775923678486,-0.0266467803058756
healthy,0.0862339337156914,0.177939412425212,0.0986959620575361,0.0081254189242243,-0.211771395753678,0.262863532431797,0.019622930925818,-0.0560424563354374,0.129198687835433,-0.0837107356976728,0.104240177965296,-0.275485274245351,-0.0808055506842905,0.0842140914179436,0.163520651164586,-0.529262850643074,0.0612910461728303,-0.400207272483134,0.0206050913335831,-0.279234650690167,0.0909885473498656,-0.0609581016571635,0.233362343013668,0.0795300435836752,-0.029312557163353,0.0487652792267313,0.087075952754214,-0.409293683233211,0.0016708268707567,0.102768843083881,0.008227080222413,-0.0150837283126708,0.0231989447559432,-0.0929436840734511,-0.0785829112152112,-0.15647830892477,0.276896475475304,0.069632642135171,-0.067973521088776,0.0056026168942236,0.219964744464126,-0.290674134972647,0.102354778159931,0.326712558512554,0.046976886653604,0.0641570280994203,0.0286100804666432,-0.523390910534402,-0.137910628788005,-0.213573760527364,0.033738978809602
healthy,-0.129542237785411,0.0772414844586012,-0.0398808799124972,-0.132178661049267,0.10006586480867,-0.103074484493808,-0.350105800215123,0.131554000248451,-0.178045318564329,-0.186017856951283,-0.277551612508193,-0.130218254769508,-0.282299965193703,-0.148585659827737,-0.0811736063249869,-0.14023527009505,-0.151181816482212,0.0515534411447356,-0.16440889508482,-0.197557835651521,-0.0271103803692697,-0.0262364226622468,-0.198354771400965,-0.108398043168565,-0.0312839168523415,-0.209606273223994,-0.158358797188089,0.0146376520611473,0.115006387047228,-0.157877916663812,-0.0487888099858416,-0.0147363501107077,-0.0159039910321231,-0.0681966036592196,0.0192126110856125,0.0275708022537773,-0.0644554578339728,-0.21448066878924,-0.14228100664387,0.0159029537861144,-0.0894311991750532,-0.0536764042945419,-0.141269757512802,-0.114714365518264,-0.01813257899904,-0.200493971456165,-0.274950439688805,-0.0501683298434458,-0.25550922836667,0.0419554509978707,-0.0646654789219851
healthy,-0.114176835255245,0.0652390678096186,-0.0720879594391004,0.199549613607886,-0.230712200244034,-0.0790024681974251,0.0793718458933791,-0.0540303255118061,-0.0445410418025067,-0.228792578822146,-0.174413667560157,-0.106300786684596,-0.215814963791455,0.0523537418354516,0.089398184470586,-0.316910746477603,0.0545590629350049,-0.489058137312865,-0.0261040280795167,0.0243121392719437,0.0958228839171838,0.105888495459169,0.0910082578176516,-0.0345494310258311,-0.0852480760413246,-0.0397522277765703,-0.0492996691540486,-0.308117848885031,0.398044253301006,0.196688656826273,-0.140546469468058,0.437830215170292,-0.108825771125406,-0.0344895201568862,0.466531138144303,-0.0714939046248104,-0.102893530181508,0.0203361588060567,-0.199131228829728,0.382913808028544,0.0265966395172507,-0.360923774380917,-0.242248385113365,0.113542521457185,0.0341582444316865,0.0068110983035183,-0.0192416718645818,-0.171765859176947,-0.186912875296172,0.0455204007636351,0.105714328938383
healthy,-0.100828991383123,0.0106680137355943,-0.184766964115033,-0.0550827025747323,-0.0555661383941019,-0.187612316342826,0.225132351545034,-0.0897804775305662,-0.0150029705485725,-0.108093946568579,-0.0169272044903889,-0.134489361668284,0.0707337716598233,-0.0047736817940168,-0.0275216567731949,0.154815050586908,-0.0610650004600428,-0.057820782603978,-0.0561296758902421,-0.35378903156355,-0.0739151170418987,0.0649770134146714,0.0473928341045431,-0.0666581721116184,-0.0776130881520674,-0.0239244937230229,-0.0434371608616651,-0.182039704750628,-0.0432731723822493,-0.0493350559675029,0.0650827219339878,-0.0890062041804491,-0.100153072198594,0.0772204054698651,-0.104403078006698,-0.112176618498773,0.16514842311634,-0.0219734920936193,-0.04043630709123,-0.0987456977324409,-0.0363428959522299,0.0131716619215572,-0.0563383486885495,-0.0591152021100517,-0.0445645597872027,-0.0833406845070698,0.083738148683963,-0.0274148203578299,-0.0692897429302817,-0.0968171196996766,-0.0870803804820173
healthy,-0.113590716074201,0.169085862119407,-0.0811415400327254,0.113020277992868,0.0340939752491527,0.0375014763889633,0.0785976693953635,-0.238573198794529,0.0927217887049575,0.173815661461715,-0.134405024703676,-0.0337546779604356,0.31784185867059,0.0360844556422359,-0.0616511541789699,0.118092810779703,-0.0264726853333668,-0.196024018683547,0.144898845528048,0.141801502700533,-0.220678129892223,0.0452000492520721,-0.102295965084236,0.101992580881008,-0.07742323505857,0.272165431488129,0.19404247973674,-0.113484593322482,0.0155793995635664,-0.0549579749308662,0.17409645922472,0.0584959098872004,-0.032653918023607,0.297990057372082,0.0456139233876457,0.418437102490419,0.253999287333261,0.260494809050497,-0.0517625741012041,0.0185891309677474,0.129335777050473,0.24071458422981,0.245897576593019,0.273275725046832,-0.114466652983932,0.0489855021600717,0.405532462892382,0.033275491434856,0.234751289395221,-0.195989960225801,-0.103096134515788
