group,CD11b,CD47,CD52,CD3,CD11c,CD45RA,CD7,CD49f,CD16,CD335,CD5,CD62L,CD223,CLEC15A,CD57,CD366,CD278,CD244,CD54,CD122,CD2,CD38,CD45,CD36,CD305,CD158b,CD158e1,CD336,CD99,CD371,CD94,Mac-2,CD328,CD360
healthy,0.405064040737763,0.324303706805691,-0.117377294264451,-0.136546519150099,0.198361117114931,0.376068196054116,0.139248021535643,0.229306460494472,0.569804776441101,-0.079193794785363,-0.173143438555279,-0.481458399050097,-0.115090741861394,0.155725814927455,0.117184435531051,0.182826657643619,-0.0620724897850458,0.422960355085665,-0.186162741417846,0.209687193253417,-0.100599459581992,0.529059981240153,0.315381747953358,0.153854556953194,0.283422507222459,0.0898566095080153,0.137486485593282,-0.102598268352238,0.426506855217558,-0.0665778719085277,-0.0533991573743616,-0.059291048487855,0.393061098579065,0.117050087879733
healthy,0.0292131847081068,0.274853344173877,0.17282431994432,0.157320800346896,0.0212711802424063,0.198910738860411,-0.0965981972335119,-0.0977729299056518,0.188487291702519,0.0039959843453596,0.116145285724553,-0.0597091520096043,-0.0767906487395433,-0.0619147371138616,0.165336579112318,0.109451075804139,0.192356942354488,0.107807492712295,-0.301284909172463,0.145711299836123,-0.0488938549614128,0.485963410216705,0.226904964471199,-0.059561029621823,0.196087643644739,0.0108410929829162,0.145178456840594,0.0222596613022347,0.123546896453062,0.123318217993364,0.219585463671027,0.0155546103881913,-0.003447817551613,0.0032075096848517
healthy,0.0734069014426764,0.312016149759226,-0.0448989210091597,-0.155327647464812,0.112348406388217,0.340176373279502,0.20837584696396,-0.0132617119751802,0.250895402252866,-0.120498641481309,-0.215609182691841,-0.365842478793671,-0.007529234130618,0.0463342507788338,0.360863445619232,0.0773266108940136,-0.0919818981288472,0.29658378477774,-0.220727704156081,0.0656673112392231,-0.0494086190981749,0.255794014421343,0.258014726653828,0.153689356376955,0.270071358268784,0.19979708659971,0.207441582077065,-0.0810686916479059,0.107018732437144,0.111048558799384,0.232807563041671,-0.0132718806369045,0.352491855227108,0.0677068184300556
healthy,0.40172119542604,0.139563203684136,-0.142976447252777,-0.175630916706593,0.227688088806625,0.23179479958724,0.238047624168316,-0.0476514992028796,0.352298396102662,0.155727661627634,-0.233769621639583,-0.297539302327826,-0.243059362667832,0.222025519834357,-0.0168686886385357,0.277163509888378,-0.135812694291731,0.201628909379853,0.0698908483887254,0.248015014201337,0.120632702692547,0.278219501564317,0.204182057597898,-0.109700898821568,0.349415769459417,-0.0261998141601695,-0.0731675955183474,-0.175473352438442,0.381231990623513,0.0350355518245931,0.147002499118784,-0.192196407118105,0.376926233554298,0.0950042234120076
healthy,0.155253834570852,0.237509805658754,0.209087577764334,0.077478913870811,0.152778071450806,0.0807813719492421,0.217956200685861,-0.0108746932464316,0.180413552639224,0.315979039084652,0.101833617130782,0.000312133785563,-0.0247936828774093,0.239778853993408,0.0019932837516293,0.0758821822978261,-0.031191704721083,0.330188130328838,0.173759456670369,0.353625408442395,0.176243344113085,0.378183423431479,0.434990663125102,0.0593718945134996,0.399953459419235,0.225320283463602,0.221604460185025,-0.128920131139638,0.30129233325659,0.178038897928573,-0.0213961390958018,0.123193093757994,0.300886641550594,0.0576854750650625
healthy,-0.0663618406151198,0.235460883206605,-0.323328049424044,-0.0282318233147281,-0.147868399925775,0.0294207811297461,-0.0115035668125757,0.136311284314739,0.310487194727824,0.0426328741791341,-0.134386834766218,-0.183725019010766,-0.136566891137428,0.01212602618755,-0.0763204105716049,-0.119123638029836,-0.187635501210131,0.0430105967696864,-0.274779591597082,0.0079539296512965,-0.0184210547478417,0.235217453909778,0.0362507993307836,0.319271466569037,-0.0390572667818148,0.135126688993125,-0.0555818911884667,-0.0504577933107554,0.128100381819269,-0.128308659595591,-0.0975533621499226,-0.162470297546071,0.110204390598119,-0.118314466976036
healthy,0.233900310425633,-0.0608004881802528,-0.161436487966111,-0.222641895072539,0.305449348248263,0.266756797407237,0.136026216549328,-0.151044663440439,0.427556187858833,0.0342650230063237,-0.0721786412654972,-0.0738365235827843,-0.047628609485383,0.040264293257184,0.255565893410447,0.127914050664536,-0.101442192612224,0.192879035940866,-0.0072250461536926,0.0672514632293609,-0.0962731225771784,0.318230905947119,0.261005235442001,-0.145452123074363,0.326588846243372,0.312660418628231,0.157712715852732,0.043031394405637,0.242339233285119,-0.091033716198239,-0.0404555192857508,-0.0791309680221946,0.298993705727026,0.0372547632574453
healthy,-0.0828715500543381,-0.242223299234393,0.0593569499803639,0.0536501160620506,0.0188323226773198,-0.130990847400324,-0.17939324803277,-0.511459229997182,-0.103461821359588,-0.0921492684899781,0.0652432817080241,0.153977596540983,0.276811068431989,-0.134972116452326,0.122677378589754,0.25317906956311,-0.0778871419388703,-0.144528967132749,-0.0993295036225671,-0.104061757802008,-0.0296552150302934,0.0058423672204463,-0.167079620372383,-0.27803560707033,-0.0590810843833888,0.248651199457217,0.0970401932774642,0.06823018395142,-0.113443638765051,-0.153980938002301,-0.0973298405293415,0.26205036603603,-0.292198874071631,-0.101693934157293
healthy,0.109728685810965,0.131887685527429,0.314694230222986,0.216231861644921,0.205401453472056,0.102147185009072,0.102147495885111,-0.442813586766862,-0.0224344592199891,-0.342608291156883,0.196866133779133,-0.0116255415314803,-0.0113501845368945,-0.0941715070887729,0.143272430106963,-0.0656795484954516,0.312029605331973,0.185613547599215,-0.117651623694541,0.0981528559603775,0.122981205116797,0.293153567868116,0.203764042914631,-0.231940263746432,0.159888564160297,0.130359479713139,0.010129194427484,0.0568109523001407,0.042512695826191,0.154656148536236,-0.0956978510988097,0.101971483666582,-0.157527339047203,0.0783246065778575
healthy,-0.472098607812228,-0.320392602707619,0.380301298842557,0.350610923012098,-0.369142986945256,-0.416549249646394,-0.549291127107403,-0.286250552283007,-0.528337527587538,-0.490762457094054,0.454962356034034,0.0561398227780403,0.098568896719011,0.215160170735597,0.406221832732767,-0.146748049398897,0.273230163534684,-0.422926912721459,-0.105988878327689,-0.537275851401425,-0.0320028149212122,-0.513353079125046,-0.19828549237689,-0.138907311867664,-0.377515762557691,-0.0572616043664836,-0.0724581187927652,0.0851832928024567,-0.25787200900555,-0.158111446374937,0.0190852400350853,0.0828267291120834,-0.538899435748036,-0.0431897618826112
