group,CD11b,CD52,CD3,CD56,CD11c,CD45RA,CD7,CD16,CD335,CD5,CD62L,CD161,CLEC15A,CD57,CD244,CD235ab,CD54,CD62,CD122,CD41,CD2,CD49b,CD81,CD38,CD71,CD305,CD158e1,NCR3,CD99,CD94
healthy,-0.159401774585854,-0.0342815536074318,0.0251937815309409,0.134681774094412,-0.119155202750159,-0.167918021406392,0.174751161795539,-0.37289923681527,0.224542743038553,0.0854028742175691,0.256169927795139,0.0221859280005889,0.0100519604215984,-0.214793193687315,-0.0329097299410046,-0.0953984147070965,0.391321082087782,0.081818375518471,-0.0051539041748929,0.139742164414371,0.215185563998429,0.120273842786821,-0.0471188240120959,-0.320111479014107,-0.0755579095691773,-0.0354457435011045,-0.155884981036443,0.0951431099435811,-0.163772710264018,0.212525802352292
healthy,-0.0796389387681934,0.218371981310033,0.190204721040928,0.0436912309717117,-0.244627643094284,-0.0047290468262985,0.18963213055535,-0.124475670114373,-0.160230019770107,0.200467069463183,0.14815963805365,-0.0089279905741933,0.264942968170405,0.003705613931367,-0.0610740034569791,-0.0177602720001996,0.24446209928676,0.0088136427942836,-0.109363266189627,0.0178471129335806,0.187331568286527,-0.0410253212814658,0.0370398307976532,-0.613691692310383,-0.0431256169711952,-0.0791716548654446,-0.0269124289261182,-0.0547914864839772,0.0712646131224976,0.201516755023165
healthy,0.0871548020085671,0.0701182848943857,0.122832346833436,0.145503368747968,-0.10291738869102,0.172092653880088,0.211363353466195,0.0455436081409454,0.0873546483413453,0.0010596483143446,0.318718174245259,0.0419274936217179,0.224927795141714,-0.0922396322312354,0.154971114118394,-0.0842984784286977,0.210415125958725,-0.109397427146593,0.113671328349122,-0.0029972835950938,0.217898476467236,-0.0259764409629855,0.198229772044443,-0.14493164076938,0.0279408726652798,0.0857668367981677,-0.0697409010659941,0.0225429996149446,0.0873157650319818,0.220085533948215
healthy,0.307774688552231,-0.0713097794136747,-0.13247882827732,0.171153362415722,0.0993435725351773,0.0412438012234879,0.140134635792192,0.174063470624339,0.231063277084193,-0.162590291572763,0.0075087493213613,0.0391295327837573,0.375836748313753,-0.0882207539746836,0.0472705564053581,-0.0519419365545347,0.391978725051353,-0.112726100533877,0.0805532899907679,-0.0605227656724283,0.228121390738106,-0.13557391749923,0.0717138752885895,-0.134302656039979,-0.0763858556537918,0.149215441084636,-0.195051138870029,0.0821767068505933,0.182182375055853,0.338238262181332
healthy,-0.0685121651356957,0.138497323119719,0.193595743866594,0.26854560451491,0.205401629394972,-0.0682593856701599,0.300256368846472,-0.23713098290146,0.366962314796598,-0.0675847004322126,0.375227652138971,-0.026689606585554,0.161223036304207,-0.108537068725871,-0.118038325088097,0.0633011153130831,0.376318757779655,-0.0823614221337359,0.060340018727152,0.0547774445027656,0.41668499386466,0.101920304557276,-0.176910352361049,-0.116292802347754,-0.137119037754779,-0.179054760261068,-0.187703272095118,0.0759502471657603,-0.226092740047025,0.467047485333825
healthy,-0.119110187283549,0.0347991029101344,0.0042025126343063,-0.12757828232339,-0.23478686395793,-0.125133203176041,-0.158373587622065,-0.299424501899629,-0.0355131689033126,0.110200178349648,0.180227610854389,-0.0151724798780111,-0.0322909491095653,-0.158608322703555,-0.162461289775731,0.121915672657457,0.0857098646685958,-0.0329002403359036,-0.0671188491895228,-0.278774362027234,-0.116149797049456,-0.056586728976888,0.0542400434755901,-0.284174745787869,0.0799600045973914,-0.125983796936829,-0.0497231251385003,0.0523019044654111,-0.0953916830912677,0.0354924603263111
healthy,0.158971257460246,0.0709649536626158,-0.106716119487053,0.0002649954818526,0.132579799208772,0.108606890373139,0.0918799082085389,0.203508864062622,0.0533809399936036,0.0518767716961887,-0.0599297276420278,0.048550922521381,-0.0915900698364937,-0.129582612126803,0.0382352596989442,-0.0199929273440094,-0.202021127859177,0.229132384356587,-0.0424262986275239,0.191919858164278,0.0162736839067578,0.164997359361586,0.0374049677579265,0.0195413572272942,-0.0397680741592359,0.169312435622766,0.272961152309738,-0.0864537929617643,0.0630652348825579,-0.0508758235213097
healthy,-0.0202090377145846,0.191064367388865,0.14052851251263,0.0466307479485007,-0.177003669560224,-0.0173440556400782,0.117656008876378,-0.121950114316978,0.237336595087849,0.269256172424589,0.444230923010273,-0.0540331812690267,0.182993134510898,-0.0885971902333146,-0.0814617595208771,-0.181164674865694,0.362653857620438,-0.433445320667081,0.100675022260189,-0.438715056066249,0.386674702211359,-0.494382965952184,0.0415073494004126,-0.136875384994108,-0.040217146073012,0.0366805530639757,-0.156587421356384,0.0868512132387659,-0.0714314368186432,0.416705720655749
healthy,0.228720265938972,-0.0708970691809017,-0.0921206698228274,-0.224807972472823,-0.13759099225072,0.165292234592005,-0.0894084566822483,0.578206890115322,-0.0492905475093008,-0.272357998980094,-0.258001199907734,0.192310110418978,0.197702324888156,-0.0397324596570541,0.148629452411435,0.0023238447735441,-0.212353693895918,0.0593687552024175,-0.0557961526750806,0.0737284547282214,-0.31728600718066,0.122929087112956,0.0173130782213879,0.0878397949090313,-0.163541719364634,0.318501528092619,0.0547215895000478,0.144593776890126,0.391697362496876,-0.132763655548186
healthy,-0.20375025802675,0.363413037623169,0.206147415351961,-0.0197598428962703,-0.311455861590095,-0.19191587279837,-0.345107015015002,-0.165500431744172,-0.355430012040323,0.357835401316404,0.251212848949518,-0.0681742492584708,0.395417025622459,0.462288331731929,-0.183429172953871,0.0338750734607513,0.238204721831402,-0.105795584272804,-0.390506066024622,-0.249687285321908,0.219383644325866,-0.15214869975155,0.142371220510445,-0.603317400286887,-0.0425896609248755,-0.0804495196060793,-0.0065975387043617,-0.116520802671608,0.138761610784097,0.234565349426862
healthy,0.0067077585139996,0.182709882426231,0.300525037920113,0.0838566981805073,0.0402143160099487,0.0987610447119658,0.0696152729817865,0.108900266252281,-0.0208159465686478,0.235158226438387,-0.0466357836812429,0.0537266942030585,0.559644094397501,0.176247506248102,0.0338117843849669,-0.0327802592636249,0.182771482185108,-0.110991163440744,-0.0725598854166828,-0.111140107622366,0.149214263351824,-0.0289228430592497,0.145497324826498,-0.0581765554800594,-0.122917406476549,0.111487800731756,-0.0378998762455456,0.0177017368275513,0.309295957205626,-0.0409126789632691
healthy,0.24296126829862,0.0496779838507706,0.110760664349909,0.189660906796102,0.111836792237287,0.111699004739175,0.448293882379435,0.205532638326915,0.164776448429809,0.178850603170631,0.19015958976625,0.0,0.430549014755277,-0.106484662848467,-0.0269927550293938,-0.115441381743206,0.510409517485127,-0.227457527432393,0.174880530345069,-0.259937106387245,0.491265098964133,-0.120754804447968,0.117126657389092,-0.0715893038450369,-0.115441381743206,0.165639525854601,-0.0773521066679115,0.0584566568906982,0.350155939465096,0.427789189372462
