group,CD11b,CD52,CD8,CD56,CD45RA,CD7,CD49f,CD44,CD16,CD335,CD62L,CLEC15A,CD57,CD11a,CD244,CD54,CD62,CD122,CD2,CD226,CD81,CD18,CD38,CD45,NCR3,CD99,CD94,GARP,CD328,CD82
healthy,-0.34381913696616,0.070344405058571,-0.0409559137956657,-0.141143639160834,-0.315324769915803,-0.32387244108897,-0.164625309425572,0.0267451927402922,-0.439322815497414,-0.199533595478531,0.0336998933046442,-0.219801180602768,0.0305294852069806,-0.367405725253469,-0.413191438100794,-0.115251263078048,0.0511240027284496,-0.28722044281032,-0.144420879735164,-0.0733256929321578,-0.200066876884812,-0.178465990299069,-0.349307071399614,-0.318299357255061,-0.0726654833256126,-0.345918129580209,-0.24905247441539,0.035797374987326,-0.429779460048468,-0.0224851212309784
healthy,-0.073238036093855,-0.246968840422556,0.0135865974141033,-0.0658736787908724,-0.0932504840082433,0.004976787788713,-0.0339651972124013,-0.131404241548656,-0.0974468418699451,0.0867838161194473,-0.115842422116114,0.106095385573254,-0.199944810911871,-0.0001469180780176,-0.0593784321823338,0.102696535823793,-0.023279407381185,0.0132152668435447,-0.114491760680121,-0.151189260559179,-0.0764913149732353,-0.0546725947506796,-0.112856020524605,-0.200194522882551,0.0460917620727723,0.0025340180341917,-0.356868560567926,0.0354366584790505,0.128153139084373,-0.0439548877994441
healthy,-0.0790343062659262,0.161003271007548,0.175168305333501,-0.238681445513259,0.0015539377896199,0.176335394318352,-0.0231671069422974,-0.0416171819615498,-0.0795131024702844,-0.257245562138411,-0.306448663257298,0.156618524582546,0.0607867489500428,0.315041483242625,0.107046897834142,-0.0491936359003744,0.0455801238573211,-0.0193160577456726,0.188115540112114,0.151465281138583,0.0583185338344832,0.0618393168528835,0.181143547150731,0.212885134098158,-0.0801805857802062,0.203487489528494,-0.0092182995362139,0.107561924962264,0.0476852019088771,-0.0258254188959899
healthy,-0.50224573583149,-0.040951004600547,-0.220694542265901,-0.252567190305785,-0.298002959831603,-0.252768296503682,-0.0147446367458799,-0.0478813883811111,-0.0521617783639469,0.149791700999077,0.345036029236125,-0.448307306929993,0.0251096788623065,-0.372459340863868,-0.263952889922476,-0.159569606308331,0.174212645856849,-0.193125550270203,-0.346734048183957,0.0551878621031185,-0.375846716566126,-0.4025899360854,-0.102048470931509,-0.355376700881292,-0.0730749746788108,-0.298242670658013,-0.282583535536934,0.141187442940187,-0.529681473412186,0.112338995816717
healthy,0.0041144597299932,-0.208354725154159,-0.364405050307913,0.223263705432642,-0.388833882773994,-0.217315324394082,-0.0263744066326106,0.195089736247237,-0.540890045325899,-0.0179482239165344,0.340397193832313,-0.249880456268087,-0.196061604569984,-0.411659697659576,-0.597483838161808,0.28119271746124,-0.0066445293899883,-0.339622676018556,0.0348098257552582,-0.0272440702056883,-0.28687189427157,-0.0281313480021307,-0.407435953223181,-0.467764012177442,-0.171256410414057,-0.537958178448345,0.236740194026057,0.0183582830856205,-0.209056754692047,0.0856608692078405
healthy,-0.167324487316411,-0.230247938127893,0.103641274655936,-0.0693548356591467,-0.118783897755442,-0.103765060204842,-0.0813234997260554,-0.19135691618767,-0.008701777278347,0.0521578766833265,0.144929129954827,-0.13693398916024,-0.296659658012958,-0.310439597324966,-0.156488944263364,-0.0202590475708674,0.0237982855489728,-0.0923748441834862,-0.290963714032356,-0.150111304232058,-0.145896699290295,-0.112683075613933,-0.082510918798996,-0.244556083359676,-0.0873292244167916,-0.217545861696398,-0.146009310155788,0.0168944752052988,-0.104131972052081,-0.0076016309171929
healthy,-0.0235138275631857,0.0423962196413146,-0.0057232615957268,-0.0534229012014397,0.0906459956142711,0.18548016134181,-0.268204637275357,0.204823415543344,0.136122033893913,0.0479913033910837,-0.0834667981055211,0.308568790522082,0.0742570818437744,0.0078181066791359,0.0281003191572887,0.166478789558546,-0.311120670527715,0.161253754151518,0.0315333946458138,-0.106358659629388,0.113058047073589,0.147239195996961,-0.0808659990056041,0.0029817796331749,0.000850242061517,-0.101813830402772,0.0233402632866172,-0.0891963758793065,-0.0396052054843814,-0.119883060855803
healthy,0.0189388761391581,0.394004395238696,0.0906197570251812,0.1236865556116,0.144114805960057,0.249477518418621,0.192191456732405,0.3470069747937,-0.19830721130429,-0.10636255147008,-0.250174358475997,0.302999940645121,-0.0982139753163764,0.311147335120385,0.213237460455457,0.342271199480303,-0.0355903890121903,0.159160070671284,0.42861807760391,0.0277885885626039,0.424415380312705,0.293380426443781,-0.0871452228392503,0.292100751044459,0.140015718014469,0.157816870999594,0.264476357579494,-0.108158040485596,0.274269355088522,0.0326031476549099
healthy,-0.169147052684302,-0.124201011900349,-0.0828241130942689,-0.27365353705389,-0.0307911765965321,-0.0908751063959409,-0.167461452150924,-0.322520622109501,0.0183095295123131,-0.224873425277224,-0.260255101601636,-0.174720044495565,0.0362385720728162,0.0456486039378589,0.0317756106398243,-0.517554690760947,0.147381035915138,-0.185836969623226,-0.168003909014889,0.0068314093790359,-0.0989047656628626,-0.0451536143607062,0.171130203553591,0.0180716593195982,-0.0569019180518313,0.0086745728754008,-0.404492087358875,0.126190041900746,-0.222030499991584,-0.0377340181287143
healthy,-0.226931213186851,0.17443508622375,-0.113249847159197,-0.0918303977944535,-0.169893977901861,-0.3920457638039,0.026896528635304,-0.125739303364482,0.0639626053804928,-0.609043224012137,-0.289674449289512,0.344657964054179,0.455906997689382,-0.0761460148325454,-0.211076604395567,-0.349440415179159,0.106942528897082,-0.510096467805701,-0.118720020394272,0.221070656089292,0.009010391516639,0.0571472793123628,-0.374926478279196,0.0213219156160855,-0.476215138941968,0.218321663910538,-0.306583498532915,0.112350441934598,-0.228683253847978,0.0203679466352479
