group,CD47,CD52,CD3,CD8,CD11c,HLA-ABC,CD45RA,CD7,CD44,CD16,CD62L,CLEC15A,CD1d,CD57,CD366,CX3CR1,CD21,CD11a,CD244,CD54,CD62,CD122,CD2,CD38,CD45,CD158,CD305,CD158e1,CD99,CD94,CD23,CD328
healthy,-0.301860955308889,0.117162943502697,0.136694139014805,-0.0014192370164769,-0.120459194253597,-0.190626410329592,-0.402443548144036,-0.139842669593915,0.184581294526448,-0.601463011967303,0.330161399758552,-0.224824145590993,0.0160630668149328,-0.165827484124477,-0.186582523029854,-0.174049321462424,0.0022239913083898,-0.298296422019528,-0.393288024376026,0.183275546963303,-0.123261546963478,-0.178193088404477,0.0662754296310703,-0.469675421708928,-0.323757798874212,-0.0280097028031617,-0.254828971017393,-0.165760786611951,-0.391023691827762,-0.0341010042336223,-0.0325881198397503,-0.331791885373236
healthy,-0.167590353000597,0.029476740636543,0.045539941425397,-0.189912650372368,0.0245071015286269,-0.209371034000753,-0.396552504537021,-0.14409594671409,0.040137479142935,-0.615759562706531,0.199724904260196,-0.370239936483566,-0.0445266398144552,-0.137427013318548,-0.124143154375592,-0.298538156812471,-0.0091344208102178,-0.328451424720612,-0.364379987941888,0.169396284062427,-0.0805236375685081,-0.159138141979558,-0.176731224511162,-0.245030615566621,-0.278404285673683,-0.115313942039171,-0.238243398538153,-0.182653392575056,-0.327520430027277,-0.130566084282547,-0.0600835543621174,-0.295032569347019
healthy,-0.0601530987719986,-0.0771383473526055,-0.0331255839223842,0.152244728603798,-0.086674024853214,-0.0976490586083918,-0.0477498345490107,0.0917220451921471,-0.019658010121093,0.0768039785194727,0.28977140741423,0.196759493249676,0.0167113064021771,-0.0919429912094368,-0.076317952188883,-0.0458276353793116,0.0190081245064242,0.0635302014737279,-0.116694910732834,0.064658653470729,0.0029937777959322,-0.118590300104927,-0.116306667881565,-0.107527653282114,0.0008164583122609,-0.113364900226575,0.0362963039889139,0.018631292913481,0.153771924147569,0.0630687895805407,-0.177573759924217,0.0673523955864865
healthy,-0.0629818560073122,-0.16578402502797,-0.163590105110473,0.162468042120414,0.230686035013607,-0.0012862897352015,0.193229324937683,0.0701096862209915,-0.190527878355156,0.307120355331808,-0.157514318609243,0.22202578916154,-0.113634005957833,-0.0092640905314289,0.348224595342292,0.136482355089922,-0.145933065985495,0.121450596058782,0.0998216743786915,0.0913374568408667,-0.40059358609505,0.133250852685466,-0.0260471772338159,0.198089920507241,0.064331945013571,-0.122544501174698,0.213061769805981,-0.18288339835219,0.249636755544161,0.0689441681871476,-0.132232653309274,0.213660937210308
healthy,-0.434417296302967,-0.172775912950493,0.0369412019377275,0.0018912325423875,0.118945273220573,-0.147776180948772,-0.362648371001551,0.050069916832245,0.185254461866847,-0.148005262073144,0.187176226742667,0.0598532134777481,-0.333773848484874,-0.19004022657027,0.0013236379654209,-0.0515067816979009,-0.45579124658832,-0.297726082152588,-0.360370435697758,0.242871969323497,-0.336760959062092,-0.0683627886612512,0.134465717527688,-0.285142183340407,-0.258371596569626,-0.306585345062048,-0.308211497564342,-0.305815918118608,-0.373492881069152,0.0652664264860986,-0.0797918792813994,-0.217806975027955
healthy,0.0576718115992665,0.0474363054019613,0.0638274676444241,0.0171471592924511,-0.351040782082292,-0.103651810290134,-0.0711927927723465,0.085986419376835,0.157459087674473,-0.385437750518861,0.127377493243933,0.140870940681534,-0.0012043192983957,-0.348475370967919,-0.338413906780071,0.100424522612313,0.051858531902328,-0.194941323732795,-0.0106522484721804,0.123128799760332,0.111111144522094,-0.056973075892913,-0.0829723419041228,-0.158269118555073,-0.0269403245470112,-0.214536555243645,-0.244753363020711,0.0649055723025394,-0.107368128096397,0.268620574693145,0.0285364617326721,-0.0146630695050239
healthy,0.0851547006028612,0.110483651236353,0.171168917547823,0.0427720842031843,-0.082024671378527,0.0552632932749104,-0.126761658272492,0.0932663010691998,-0.0489871782294995,-0.301831945325726,-0.125876535648904,0.0860339174940906,-0.0205119208222432,0.0489100186511604,-0.0151707477756611,0.0482432926453512,-0.116626160535997,-0.0919010362124633,-0.120358155602598,-0.19013999308139,-0.134852005041046,-0.0041083728069785,-0.109236991991489,0.0031308160556628,0.0331826599510931,-0.210957494325668,-0.165632249875015,-0.135877468734347,-0.0574143004012592,-0.224521947322971,-0.0086475797321243,-0.0883896323750504
healthy,-0.308718195250686,-0.159436550776745,-0.210019865592459,-0.0339434528852266,0.252436207652603,-0.441866616951657,-0.173834190634886,-0.0125142073267992,-0.12622060701165,0.189427369140781,0.423989253206791,-0.206311377409493,-0.0599152801275963,-0.149414423176038,0.485986352746351,0.137378107994248,-0.130611652944258,-0.217948996594943,-0.277978217295757,-0.0354811989449127,-0.0910290374877173,-0.0798803927009985,-0.302785505534465,-0.0989012056608802,-0.349715037793716,0.156156670800166,0.0316379883079049,-0.0711390246292243,-0.281077393375672,0.0100502392625312,0.148774436900378,0.0684932073398558
healthy,0.38108296737496,0.441583972516258,0.246200230143012,0.232531681681083,0.0130143906727151,0.300233623917921,0.0034469862376664,0.185259805944427,0.321358879014496,0.0743441584684939,-0.153566686356828,0.228806001073487,-0.0350267431271872,0.0444623978109878,-0.0109042329138012,-0.0583118190727196,0.0497483908455509,0.205350608683545,0.224250227538147,0.074494099096505,0.0354225543093027,0.0402118723743861,0.116872143317049,-0.183370589220732,0.345062074709073,0.168006346982655,0.201554716232602,0.0951687069228518,0.148312939491133,-0.158756157418073,-0.0372205609860783,0.327037267240788
healthy,-0.134079623629974,-0.0532589925654239,-0.027025949854096,-0.0987202049977903,-0.0834538567792045,-0.168141319528502,-0.262339575881093,-0.213258242254866,-0.0550105284250126,-0.423945469357371,0.189969687018922,-0.441308410496,-0.0024998509596592,-0.269134701537068,-0.0820496336247327,-0.103016401974786,0.0325542071707303,-0.36526549167525,-0.340515730695952,-0.0865763119204374,0.024498802855018,-0.15331986953312,-0.29099988769937,0.0520727102566197,-0.447104880350694,-0.0075289961523307,-0.399488347633834,-0.0081512938202231,-0.521100882294537,-0.356635150816838,-0.0307418435758192,-0.313235668048757
