group,CD11b,CD47,CD52,CD3,CD56,CD11c,CD7,CD4,CD44,CD16,CD335,CD5,CD62L,CLEC15A,CD57,CD58,CD11a,CD244,CD54,CD83,CD2,CD38,CD45,CD158,CD49d,TCR-Va24-Ja18,CD305,NCR3,CD99,CD94,CD328
healthy,-0.28928707476311,-0.146928203990496,0.0256968721677395,0.117942600244546,-0.185934086506152,-0.0239737279234201,-0.410783302297105,0.0491663231950552,-0.100673297883663,-0.291785743602551,-0.353545606106587,0.0855324851577142,-0.202540801022228,-0.215202069759287,0.168010113911661,0.0787217218856948,-0.320377862376396,-0.377589548907972,-0.293855264215784,0.0049332288824399,-0.253916624540593,-0.225298819759694,-0.282697076781165,0.0269628106512353,-0.364618686054232,0.0198057851429402,-0.316899775745716,-0.168948804847467,-0.24809375613709,-0.311215838403839,-0.393124421650315
healthy,-0.0302107451133141,0.137578731886645,-0.056344149151715,-0.0313883719820863,-0.324014671550704,0.0755356928950032,-0.193862423184097,-0.0067186331815753,-0.142094481468595,-0.0273474533656442,-0.17752263796684,-0.0065815777346931,-0.475313195137137,-0.289360301767231,-0.0721662640687045,-0.0010451822870802,-0.0437969784675287,0.0404070759644786,-0.359978038568921,-0.0710321474658228,-0.20717738894885,0.488277547174223,-0.0770741355429655,-0.0515985196703132,-0.247748473820708,-0.0244666021061254,-0.0426221096705086,-0.0646171488076359,-0.0517703709613487,-0.335918626764293,-0.153952652750337
healthy,-0.042977563329078,-0.213328298618878,-0.0229411752768328,-0.135486977418632,0.312070159957114,0.120233939641224,-0.0021736650988778,-0.0004132031569631,0.136955053806495,-0.0827949728997596,0.313304992071189,-0.216516891807353,0.206344514924933,-0.190003216157339,-0.0316401602636293,0.0248074080671603,-0.214278925902302,-0.0607360057447542,0.161420504138021,0.0581035579622679,-0.176002131304603,-0.0178521536613997,-0.109190626066452,0.0335638969833705,-0.049306896003726,0.177786281391709,-0.0105055296512358,0.156163816366142,-0.206250625668112,0.174252945604282,-0.027117290907855
healthy,-0.428625318896932,-0.0688443361055825,0.229740329921587,0.242665684366225,-0.116834244746662,-0.251430335657343,-0.182775713009696,0.283212460129765,0.20428193048518,-0.419556463002662,-0.226087033837845,0.307621205046505,0.271085127597441,-0.253233358378256,0.0073364453846594,0.145452865256193,-0.226598536675515,-0.176080290481839,-0.0651682589024983,0.160582004559226,-0.011546491208755,-0.286955005415822,-0.138661804617568,0.0784392392933416,-0.234691600348757,0.146877295116459,-0.322141487021043,-0.153205404002563,-0.401358920850099,-0.0796045072792932,-0.347223522384827
healthy,-0.0009207997696018,0.135842755617932,0.0149289168814718,0.0833813829160127,-0.0223817131447413,0.0857844155823699,0.218632033866282,0.0851575113890525,0.20696918090955,-0.12738924167698,0.0837837868485331,0.0230469615936299,-0.0497210759591088,0.126099228395027,-0.0399210440256871,-0.0617976137694394,0.0704531961895869,0.309755956026606,-0.0224802408629833,0.185811938855539,-0.0475899629562666,0.358372649168638,0.0614048188189634,0.0242672815524079,-0.168647117415014,0.159273143910993,-0.0054198973780364,-0.0035135332381441,0.17402695976258,-0.0569352901788067,-0.146666972296995
healthy,0.0596806188616519,0.145412418457346,0.0424937349434952,-0.0378793401267936,-0.148811999731534,0.255583666777813,-0.0940889124652827,0.0206497208474682,-0.283321147371182,0.113480331824438,-0.368788248164229,-0.0602598798825349,-0.370124025544379,-0.405018433497677,0.412343908204946,0.234294082064464,0.077399630786124,0.151681688427641,-0.462317049582124,0.0039398021152933,-0.246937393185015,0.318438355587744,0.102708706692047,0.442471059695051,-0.166363119670248,-0.0481619802614488,0.128713181994161,-0.0127754120165148,0.130978545109253,-0.556443779169793,-0.106402737153453
healthy,-0.218992148465513,-0.0109686516380328,-0.0876732841239563,0.0453652618203469,-0.256487435424674,-0.0571532237746538,-0.287803448474051,0.0824356719434896,-0.21286371134312,-0.237516540576781,-0.12529896345345,-0.105728221415473,-0.156340490631964,-0.350083669274013,0.0857688132064936,0.0510928532524109,-0.15979376495407,-0.0953284771038272,-0.381324021784599,-0.0408574053824767,-0.309811656564203,0.0907136417487206,-0.0972747650991674,0.0842786148449245,-0.167895850639919,-0.0233747512585528,-0.0562516578925928,-0.001063741329961,-0.0908859410152346,-0.245915900187174,-0.255394165217806
healthy,0.225604975631857,0.424277937043615,0.315985513674087,0.108285119112423,0.186891275447332,-0.0151227049363152,0.303179268342978,0.203547930346941,0.130530239738962,-0.0296862705394191,-0.112737259469902,0.177269365223297,-0.381388578900464,0.386804936712791,0.0804966750117136,0.19136639952858,0.333427515757444,0.291503054891449,0.170418983170505,-0.103943156406446,0.209008791289015,0.180975717471058,0.287421816513318,-0.16557141045229,0.369696604588944,-0.0432607701223505,0.266116041954479,0.0846382276840076,0.308377259197044,0.313458291519533,0.143591071429464
healthy,-0.148722977129327,0.24673701382221,0.154330446808989,0.0414358985243837,0.158401770431675,0.0136977545629485,0.182336872677359,-0.0110784384810089,0.0893770655173059,-0.413654904543315,-0.332359138870727,0.11281396528857,0.143090895819125,-0.158440603541814,-0.0392866520424481,0.0722193748017761,0.125692028512228,0.102081000705422,-0.111774969244767,-0.0418532887590609,0.387164755309811,-0.116758185915086,0.122198414995431,-0.0541078055672384,-0.0759635434535778,-0.0648257508882147,-0.0961867846084261,-0.115930538611303,-0.276140298708565,0.0465795131829306,-0.14516790730672
healthy,0.0867632696952626,0.206552940703955,-0.334841849454226,-0.285685719148405,-0.0628511050957556,-0.0202576933789847,0.159492240864199,0.0013975206004451,-0.375261107963578,0.199695406000309,0.321227258865537,-0.30683948852293,-0.273252993690031,-0.205997560732443,-0.316617333146986,-0.0470090072583179,-0.138232141359189,0.0565454273636017,-0.204644024284193,0.0323796343709797,-0.373475132081119,0.374578775163838,-0.133614460825299,-0.0077794079013682,-0.212776491275882,-0.0370792655851679,0.0414507165483338,0.103912781800271,-0.1375618883371,-0.082483999594722,0.195805916237074
healthy,0.15387083173103,0.0193137942951967,-0.259848615201319,-0.462360986365096,0.310233233958535,0.0567117707847777,0.253722628015265,-0.163155581926668,-0.0943616073378967,0.112379708638222,0.268651123716345,-0.337566443379677,0.219395718248917,-0.474291844973402,-0.414630331244457,0.009746599259809,-0.189162523923768,0.130977897340677,0.167153648481693,0.0540681071490539,-0.0896073818325004,0.095525091038637,-0.260553070943651,0.185305737315222,-0.215377026195795,0.0208242191969373,0.0436963778928821,0.219370309061528,-0.288754625599316,0.186162114193211,0.191474391915961
healthy,0.145271316353814,0.151791136851951,0.160207977950634,0.264321145094678,0.0229762541358408,0.161498752112292,0.205338884059087,0.208669211219436,0.0,0.0260270287635794,-0.0977728536902403,0.255407003418137,0.172579293108032,-0.122332816668985,0.234714604950411,0.0,0.0106702055539521,0.0835341512827976,0.190635309673717,0.0354087582834014,0.22772864065416,0.0247250539751785,0.280491294204967,0.142856872914686,0.0178606955653272,-0.112070830451433,0.114660476695727,-0.0748597448424716,0.219096359393439,-0.110179850017478,0.10996829771072
mild,-0.311538428367194,-0.0672961677080712,0.331049225825,0.177738711377051,-0.123526193990365,-0.011418366591996,-0.0699634533803559,0.401781886416552,-0.163020829418645,-0.269730838462136,-0.156029070638608,0.173256919013796,-0.0390164609362257,-0.142343428970403,0.0983756710885692,-0.0115575435552987,-0.101931083021017,-0.0817920747408306,-0.274243995806364,0.0482159692157908,0.0451112194787925,-0.0115949782865478,-0.0688701406074617,-0.118056318056935,-0.222424985413462,0.0209181256697055,-0.201421493080908,0.0212147003328529,-0.0971922072433163,0.0758758832631447,-0.395995627401365
