group,CD11b,CD52,CD11c,CD45RA,CD7,CD4,CD44,CD16,CD45RO,CD335,CD62L,CD161,CD95,CD314,CD57,CD366,CD11a,CD244,CD54,CD122,CD41,CD137,CD2,CD49b,CD38,CD45,CD71,CD305,CD158b,CD99,CD94,CD328
healthy,0.0909468861292641,-0.248672973389446,-0.0513867466711701,0.0864442564029728,-0.141526397304186,-0.269548307140645,-0.377323538879818,0.3034741683897,-0.194934467303868,-0.292646963696725,-0.721503770527638,-0.0292671386935826,-0.0853394109565197,0.0122199254012243,0.131253015994549,0.056373931462751,0.0904479915224739,0.151496590662119,-0.421740817050969,0.0180780114581398,0.187832500072406,-0.105451750583548,-0.384533176361424,0.0744406469678981,0.317299596049523,0.0567637968916353,-0.143180283342694,0.049241715068895,0.0063045600382458,0.198472743675754,-0.235178318742117,0.184526904110302
healthy,0.0435960886462558,-0.214469303176314,0.216285329841904,-0.0307094605357934,-0.11407424526268,-0.0480656726814631,0.0673539681910126,0.003714448026919,-0.0070569904283463,0.337750697340126,0.0338207887370483,0.167472536862197,0.0097338225937033,-0.0193309727504834,-0.0464176120342677,0.0943413001489386,0.0919018646953126,-0.0384664840489467,-0.247713915821208,-0.0069860954058549,-0.0130264704078493,-0.0372259296913056,-0.120993029205167,0.0333803775342031,0.41831867943116,-0.0850613721533838,0.0253595173623657,0.062349981267616,-0.120191526337778,-0.0214762981740408,-0.0064379188932123,-0.0922896136032672
healthy,0.125461642603196,-0.267527779359107,0.083073436286418,0.117982131044861,-0.002216376873098,-0.0334116377025688,-0.159565242688108,0.236431732796303,0.013170164187041,-0.0524210764407086,0.128427776752417,0.0047609142177633,-0.0164926210474086,-0.0185572882238398,0.199792731764888,0.130379160231155,0.106264986835849,-0.0583655723799888,-0.0016065072638158,0.0517718415601046,-0.347003099306054,-0.0578740354236146,-0.329706352911552,-0.229361827256941,0.0609858805710205,0.0258501556883798,-0.0789698608220365,0.134016252679203,0.0562039930865911,0.14367545452931,0.0365489813308731,0.128756948034921
healthy,0.449494660190931,-0.137945528945015,0.203607675413962,0.209740048866628,0.099464499818762,-0.2763101668763,-0.172972707067918,0.302192583566726,-0.267969329152333,0.121422618665655,-0.253771383176058,0.191027109575729,-0.050226482163504,0.156627361534576,0.0002712782111328,0.345263143996234,0.197358342878389,0.127702066482386,0.132367167393449,0.132855777787611,-0.260798163134598,-0.189660357342947,0.0753143017848836,-0.265228343759835,0.173538186033282,0.127807882945942,-0.176163645381005,0.273684696501013,-0.118985668062069,0.259559217427231,0.146836989298238,0.32307275711758
healthy,-0.171455248238531,-0.162953323933468,-0.263176731878028,-0.228901909181623,-0.109543236709317,-0.0692527681208435,0.0889642491557859,-0.162684242581978,-0.0750148684302361,0.230981504326703,0.469124839160715,-0.410601057596772,-0.0212278308698902,-0.164809837111883,-0.291503906427512,-0.149360075344453,-0.391854022872676,-0.391216728486989,0.165708779694649,-0.332941983068251,-0.0396294594243578,-0.0121791318410588,0.204540552007007,0.0140344885697866,-0.575573849240837,-0.358080048332283,-0.190061520600704,-0.473512539747812,-0.164165501299955,-0.446363803735161,0.245352550124312,-0.173783170004613
healthy,0.233460508691752,0.0561251512544475,0.124484463908471,0.218304579100032,0.181603592609063,0.0522819785708853,0.0299802309014508,0.480609951569656,-0.0208368551290332,0.267661934210301,-0.0517022976411311,0.188757598050947,-0.0327633826000889,0.205869979568066,0.0407026526981472,0.302180832522973,0.451679532566487,0.338396766006685,0.0507078106694534,0.314448471526667,-0.226798617603766,0.0135387792842959,0.0730123551795021,-0.241874000515097,0.330804100908273,0.300926776141425,-0.400309528895878,0.302435670844317,0.0920625383079011,0.423425842000626,-0.0323280624083797,0.343451801170672
healthy,-0.0314242233632871,0.0298309133643707,0.174198015258097,-0.0945412535431511,-0.0390311744113035,-0.186206974009162,-0.0699948816697764,0.012217791235951,-0.114849826141661,0.0932267827903085,-0.116211891838078,-0.0428812361738281,-0.121890057482314,-0.182189869985849,-0.0648482711345992,-0.0044569963954733,-0.0530516723250048,0.0136298606628262,-0.253643307004269,-0.214172317003889,0.0390158957354201,0.0840421376784561,-0.0511093994788832,0.115635173060222,0.0565519242939668,-0.186754848210811,-0.114701826728309,-0.170345848270365,0.164133227712222,-0.0894537585824225,0.0121220373733085,-0.128076086531895
healthy,-0.334431791279338,0.0179987535066786,-0.47787018793699,-0.124800164215509,-0.225401238900563,0.171349730549933,0.253549545958455,-0.376955280956614,0.0128614000695866,-0.015010426198435,0.0462986776745621,-0.0335339398538541,0.301642599066792,-0.140546826473515,-0.205003349970078,-0.52159360438184,-0.0609481030693811,-0.0905890023907846,0.251963253762644,-0.0178778326012142,0.135024146640337,-0.0232482137829689,0.262269308002459,0.124892468257479,-0.181543289317608,-0.070704436233669,0.0303962141806134,-0.266549538302044,-0.141058946005061,-0.0819406798744504,0.248172797131985,-0.22898685048247
healthy,0.128188725536534,0.0297631331556714,0.008875907661817,-0.0037675268839715,0.0349542066773537,-0.0214605193733984,0.0857563242663323,0.0326959934391671,-0.0053113958596507,0.132141440870861,0.0756539077000783,0.0741978436483426,0.0228030295734235,-0.0378839193642412,0.0374085290717419,-0.109247791576147,-0.0393492873969204,-0.122763496503604,0.171654178963015,-0.008217111464423,-0.0038586052898114,-0.0173141919580266,0.149772862819895,-0.0506813281912554,-0.167720350592921,-0.0619355516945089,-0.0996178217737341,-0.0178813220453434,-0.163444001781104,0.155370811990247,0.295007497931797,0.125540959118321
healthy,0.296459177289794,-0.231379046637879,0.212216413299904,0.408268768100456,0.449735246823395,-0.25012630464431,0.0497339584493734,0.425582405403518,-0.18055676352287,0.469234202529137,0.102324458045346,0.320392424836434,-0.162156150078481,0.247048444043477,-0.151487458773488,0.108019605108744,0.28441928441772,0.444639942542993,0.259040818738118,0.543738675366318,-0.151846952191788,0.0369391375039048,0.174315737261833,-0.145645576355238,0.471102518684847,0.278605336537504,-0.0797758890792517,0.383176680252079,0.143954553512167,0.338844773181406,0.173026938615329,0.536857587854731
healthy,0.224390031246536,-0.0775305414616025,0.287957594275312,0.237274076255136,0.27181186823024,-0.0502387061556195,0.167579085795026,0.275248928990714,-0.0512515853649962,0.393952384795738,0.284811428660097,0.176785868643185,0.0217702330040272,0.045344158686188,-0.0493458823405127,0.146072969173366,0.164698457574682,0.19294445588569,0.423679999539358,0.251388018067367,-0.138375456997793,0.126505966102944,0.0365923774818576,0.0087044565445601,0.196835743166574,0.0602768077010101,0.0582626718709264,0.259740569032954,-0.0328787953826405,0.237229634260669,-0.0128230189186238,0.169620557272078
healthy,0.204570193383822,0.0538180654814626,0.0394383577162651,0.0915862684129634,-0.125673039012099,0.236582448443555,0.0,0.279944784564687,-0.0749833246078609,0.237155620284564,-0.0627727495678827,0.0,0.151576711073891,-0.139682988599464,0.0641056692525535,0.128888236106303,-0.0509484044301293,-0.0797673593151383,0.0010543216560647,0.0168492926540904,-0.218270936385276,-0.0942563028481283,-0.178542950982133,-0.0755253886785573,0.252701017266308,-0.0817213408142317,-0.0716242149501642,0.0517115711051229,0.012621957467296,0.209093568878502,0.0024260640262918,-0.0126128588164572
mild,-0.0645548214052261,-0.197305306011686,-0.114136066365243,-0.244659637593839,-0.132583639109599,-0.248636949401388,0.0600936974597991,-0.180284024243323,-0.0102811596890582,0.178288127854217,0.319661761278169,0.0294366522009289,-0.0951118400142083,-0.17787218254476,-0.0513414144101233,-0.111754929859521,-0.251102942889295,-0.186298654684953,-0.0147493922201022,-0.200072224378048,0.0472603055225584,0.121556892105523,-0.0877729984505241,-0.0073104915621812,-0.339544264659312,-0.309092707230211,-0.0193497003768968,-0.311000760046391,0.0425820608573958,-0.269722922392971,0.212079099590593,-0.17936072159957
mild,-0.0619986657902753,-0.24700367517091,-0.199824695169446,0.0983742290754817,-0.199389175680399,-0.13255446125572,-0.304891631234448,0.16310289572786,-0.118508038427045,-0.3310784810491,-0.510636383550524,0.0842671212081224,-0.0014363662047504,-0.124461727133771,0.0751647906506162,0.0078048992955904,0.0003340510437279,-0.0102628121696921,-0.377020116358955,-0.236164022751536,0.180540168849621,-0.0105211286611847,-0.396029293759887,0.136979836393464,0.0164106563704769,-0.0572954522556127,-0.197455459595497,0.0173891340471215,0.247011747179728,0.142722383884914,-0.436910940749934,-0.0736991031761165
mild,0.0003832837020204,-0.120285541092688,0.0536368845361163,0.059567137134744,0.126990918975351,-0.108026992777679,-0.0632149502682008,0.209947458258707,-0.130217146072145,0.205419199255865,0.32026429432668,-0.0091030747830044,0.092790141066369,0.0202829879934225,-0.0988299079577498,-0.0275090481157581,0.0412802587566293,0.0870053021671021,0.0354780026042372,0.0768573453370033,0.175318251956796,0.0367070878156355,0.0679334918771294,0.0766446602640441,0.0764070876138256,-0.0366531437097052,0.0200769052117995,0.0687480353443815,0.0029754977430022,0.0605373434991277,0.227503433563747,-0.0151226621065409
