group,CD11b,CD47,CD52,CD3,CD8,CD56,CD11c,CD117,CD45RA,CD123,CD7,CD44,CD16,CD335,CD5,CD62L,CD161,CLEC15A,CD57,CD11a,CD244,CD370,CD54,CD62,TCR,CD2,CD38,CD45,CD158b,CD158e1,NCR3,CD336,CD99,CD94,CD328,TCR-Vb13-1,CD101,CD224,CD258
healthy,0.183351396421529,0.144542555366857,-0.171593391905138,-0.198404522067566,0.0170493324186277,-0.224961475898864,0.0288566438023447,-0.182900408824667,0.0944647329153197,-0.0839638775852362,0.0046108456514733,-0.281988417581077,0.243455171226043,-0.0731370905037469,-0.204568920592294,-0.604649111757939,0.0665203907121279,-0.0105500425938884,0.0371233542586374,0.208682862358968,0.26973213649582,-0.0620850899245142,-0.210768335878482,0.0625833125600025,-0.160304194947923,-0.205398849235762,0.370256778640335,0.151354595339195,0.0362941806203042,0.0614111199068213,-0.0676060371070572,-0.0701126689619638,0.246796596777272,-0.0584828656817887,0.288365558180915,-0.0288633833877167,-0.182718597262733,-0.219131838087776,-0.0565183457553547
healthy,0.0344743877582393,0.0909661952434914,0.400993209923929,0.378669418762836,0.205383867199766,0.116065607811365,-0.188129624331275,-0.0154403805921457,0.0071578046421659,-0.012705079343226,-0.0830377504805258,0.136899551004825,0.0152000981189989,-0.194986443073049,0.327253863861989,0.123482596305839,-0.0707125676024152,0.0718231370539756,0.152523412966642,0.0289950030476819,-0.108524717082111,-0.0592100052962454,-0.0745833391644885,-0.0716008774365181,0.221542043935059,0.14789790567046,-0.0570788576536776,0.202581386165836,0.0876422730465627,0.0719475501143105,-0.0562081140840858,-0.0267418426491901,-0.0731221007613529,0.422656829879803,-0.0772993753688923,-0.0621938730630344,0.105391374842773,0.0398351668270485,-0.0422342088996683
healthy,0.183957865875178,0.222512602571157,-0.0079614857511553,-0.120209970734221,0.0633201897179138,0.155765452527027,0.185274914510425,-0.0952476697895819,0.211903044351937,0.0160668288538516,0.226941562590674,-0.0456133061494913,0.343174791985432,0.12327814600384,-0.0578770565230623,0.0797190382493343,0.143943632085812,-0.0593522869038265,-0.135781173248955,0.143452816093506,0.23829696763483,0.0972831803577115,-0.123186200349087,-0.104037541033858,-0.0052678155414874,0.0080180099993204,0.309060347217091,0.208310551600701,0.0778854558455776,0.0981665833666327,0.0662753688277758,-0.0475737261267856,0.232617276281726,0.0329786182566463,0.147332216258114,-0.0142924641984371,-0.0374755664806559,-0.0885006902648513,-0.0538190591228409
healthy,0.0183053685840564,-0.0177097963744814,-0.118889787499217,-0.0646402887207467,-0.13623936067765,-0.217188720630258,-0.088186823991031,-0.106945358183505,0.0455461287085536,-0.0308376980422137,-0.10796816046419,-0.306689403967625,-0.015122504449377,-0.123676797237645,-0.124902171361457,-0.190507738666941,0.112561189067376,-0.190906604148974,0.0851800086528808,-0.0101237518646345,-0.0592412530148497,-0.107276329759762,-0.290291612444443,-0.310846711487194,-0.112805573064195,-0.196223676243942,0.257516079184692,0.002690197202525,-0.0567230151646153,-0.0547908418959579,0.156048726510431,-0.076582626221393,-0.0111267074894036,-0.180090327315645,-0.0573884383687008,-0.0582450154793721,-0.0324882197956008,-0.0851981502018676,0.0194866054857457
healthy,0.134564978988024,0.0861500134995188,0.0821858741701293,0.0586447312903949,-0.057611671322481,-0.169534777703868,0.112909596323751,0.0543841820193443,0.112546447840458,0.041754316520253,0.0441855072440943,-0.253171101443192,0.186397340872124,-0.255385459877378,0.255149928044656,-0.13559458861079,0.0409708873023855,-0.1475468332246,0.110613405967152,0.427176765019833,0.229192149028749,0.0162028722990138,-0.319122195583964,0.205721896276359,0.08666482286281,-0.194158878910846,0.324192211148469,0.175452339996118,0.307066656429116,0.301584566261918,0.201858151520473,0.308946230052124,0.245627698495741,-0.25742156615316,0.122526798036956,0.085847641713309,0.451155026915207,-0.11217758002225,0.23632842154221
healthy,0.227446021397632,0.0494785528672141,0.096264510150698,0.154002709570971,0.060208232726435,-0.175743868101825,0.0378791875169128,-0.116731457021004,0.287152712269638,0.0142407697795929,0.182324850990823,-0.0077924873761939,0.380889015390968,0.0800646752995688,-0.0210095732474091,-0.110004027721847,0.20732951863777,0.132942488704081,0.028851456891649,0.24260072281519,0.278119136734864,0.0335559587306616,-0.0647272456522128,-0.324917559651454,-0.092124979812905,-0.144055802418319,0.457781323081397,0.334880771027497,0.104493753408735,0.0003796543331085,0.2462073916899,0.0487007395809558,0.497529226649991,-0.0981954596524239,0.327966786666486,0.0811970811436203,0.168972793952311,-0.20138174731406,0.0359617169698358
healthy,-0.135656011346522,-0.0847727124348714,0.0832193432529441,0.184730166974909,-0.0131356720566995,-0.0774773492314559,-0.0334394194218502,0.0645988494298306,0.0262754300470697,0.0868223410110148,-0.0472717811648402,0.352815744982734,-0.18283505179071,0.155823905302267,0.213682638109017,-0.0354931638102438,-0.0548979161425125,-0.114923249864951,-0.0427319412656293,-0.0965043299324936,-0.16023574209572,-0.0624465644484744,-0.0661333811466852,-0.0739865991248427,0.223945301823177,-0.206236522135922,-0.148897582170335,-0.121051261404537,0.0809813989183736,-0.214675647483348,0.0717330720455806,-0.0188580798976997,-0.111853166814978,-0.189403085647068,-0.144860277609813,0.1083064280191,0.165448986282172,-0.0080923154016544,-0.0485781889479839
healthy,0.106464665423281,0.485237528733566,0.424063444012027,0.287447134982032,0.182264212653751,0.110511660721495,0.15618049440173,-0.0715086195463082,0.226432659566761,-0.145532363714094,0.0874817173932189,0.105464460699102,-0.11471961009784,-0.495080787889088,0.211172160543762,-0.611216430487952,0.141450841414192,0.239022188274135,0.149049480077459,0.275595884952547,0.255992658600787,-0.0005449006068823,-0.124233169238857,-0.0339794213054949,0.165515617748155,0.0607339390834438,0.0812521364325164,0.360506170156246,0.0507730276002114,0.0548407543625091,-0.039893367275551,-0.125265707041127,0.351188755685724,0.101336893385996,0.0711147368469042,0.0276527784609601,-0.0454519020182297,-0.100907905333283,-0.027850939463941
healthy,-0.0914687303100713,0.0799016595581391,0.154390009465165,0.0887504139875356,-0.313184315250172,0.0066577253522145,-0.120401448670779,0.15896000334086,-0.108100186850393,-0.0584859112694783,-0.0288159820280097,0.205128848048602,-0.371024474527631,-0.112620905329407,0.146198091748673,0.0091873873689995,0.123888922811726,0.0597475023542621,-0.0290415725942557,-0.055556808586704,-0.126272505848045,-0.0420041916813205,0.0985361555294071,-0.147897420590228,0.0850470405988663,0.314618956249264,-0.229478844164139,-0.05238298976516,-0.404390018445602,0.0622743344344503,-0.154928501899677,-0.0293248562389238,-0.166006673286312,0.160990465722672,0.0627180231997839,-0.0080398419277011,-0.0258478121894449,0.332281444800314,-0.0387210260682007
healthy,-0.25361647559012,0.135605208496777,0.155450594250337,0.137917291944605,-0.0313356665335572,-0.0320173697010976,-0.145692678921294,0.162102421122205,-0.156237332910191,0.0679434157554227,-0.101932533596254,-0.0340992301043672,-0.290465036003914,-0.175670247602047,0.157123964901054,-0.0134097502668231,0.0211600192407166,-0.215802901822714,0.155401227619072,-0.216421235637746,-0.225079720788706,0.124749308957156,-0.233575233718485,0.0730850848307924,0.21406955647912,0.0012933109055652,0.137307527941716,-0.166587753721373,0.091207293818082,0.0607668580485318,-0.112168182753745,-0.0301747314406156,-0.160765590041949,0.0340316053089194,-0.263703233176114,0.0216990811213199,0.0502309510361092,0.127684330902953,0.031942305179128
