group,CD11b,CD52,CD3,CD56,CD11c,HLA-ABC,CD45RA,CD7,CD44,CD16,CD335,CD62L,CD161,CD27,HLA-DR,CD57,CD366,CX3CR1,CD11a,CD244,CD54,TCR,CD2,CD38,CD45,CD71,CD49d,CD305,CD158b,CD158e1,NCR3,CD99,CD94,CD328,CD82,CD224
healthy,0.21749909041878,-0.201827193042489,-0.19813604627963,-0.225195872656149,0.0392157358173102,0.0670561693377822,0.199543473885925,-0.0977300712853731,-0.362217952806364,0.429899594939528,-0.256224849643692,-0.67837495867676,0.0194461331513527,-0.203847380116091,-0.0860451516240184,0.18414000002372,0.0890586108732701,0.140244290283111,0.168648760426541,0.226075677118476,-0.397707929803681,-0.14135636605944,-0.337487469266853,0.417592301752861,0.147356445499095,-0.162638609937124,-0.152618036235877,0.132110587765893,0.0425758320385175,0.0804850293576064,-0.190154039721767,0.302501199947876,-0.187682467181419,0.248943540871405,-0.119341057164937,-0.246642158713627
healthy,0.149651460455697,0.151704302865911,0.161133175158143,0.143613559233175,-0.157978538059668,0.10009900273601,0.174574918244809,-0.0633742785717607,0.284844880479697,0.103188662779302,-0.0710366230035335,0.0801503660487524,0.0828294407882017,-0.0554786667816599,0.105417016009014,0.179206397090197,0.058847540997018,0.104811771051768,0.0044149971346825,0.0985146713807488,-0.0460351697693281,0.146462275796605,0.160584040314495,-0.286579213946357,0.188956495218812,0.0322244535685474,0.149917436938567,0.0095226155853058,0.108498928546082,0.0925686583430526,-0.0428967746265582,0.094031571599725,0.195265306963934,0.139021875858387,0.0827342668772197,0.0551930650997843
healthy,0.273485758026883,-0.0669278543271124,-0.111816379173639,0.244975183284739,0.181083275690768,0.0826029680637905,0.265629384526656,0.0992148161270452,-0.137954181443545,0.344169980375526,-0.238120358785411,-0.35129156876834,0.0976649203717287,-0.0946371380232099,0.0109324445079252,0.45965455564636,0.214105361465371,0.1437373070592,0.194250559254695,0.291387593652325,-0.321710527961413,0.0367363139513315,0.0073248658278085,0.405337307052058,0.31830373600004,-0.0100753436616099,-0.021792799612688,0.221509679643849,0.0743426652755245,0.254434593287286,-0.0828778263471344,0.208104429782418,0.178298031048267,0.266490816968556,0.0291978181625856,0.0036732963437624
healthy,0.334449256092207,-0.23048964215584,-0.238375972785098,-0.0294674404416425,0.215678335488522,0.0584838506566568,0.20155938824135,-0.0288572931582934,-0.405891952475203,0.460683779516142,0.139412688256018,-0.326678642622554,0.181031087211312,-0.403082271499265,-0.173003360324599,0.0468603097937275,0.430771152043816,0.145161518240953,0.127366406368048,0.0804033753201381,-0.131193143647888,-0.351537385080379,-0.230644729457837,0.317653463023054,0.0291199696693961,-0.225888215202769,0.082971877259108,0.208861670585527,-0.0083900196582685,-0.115264838486244,0.0443273965419049,0.234618283325458,-0.157646530951502,0.208132787261069,-0.263634570673689,-0.215401207204442
healthy,0.144344105655062,0.0818667286786014,0.112448258780119,0.0235526460812569,0.188355557534026,-0.0526551940523959,0.135517012437993,0.112025175802933,-0.0705299949966481,0.103360592054239,0.180033409713581,-0.0120202108793316,0.0932111414442379,0.0429380754973516,0.0651969893762089,0.16011328579928,-0.0652802898018461,0.112432494425101,0.223951545972259,0.335453434082891,0.112756904328571,0.246633026562733,0.0426996638811775,0.088848144213832,0.145805818122855,-0.225314438601121,0.143903344812189,0.0958913886647445,0.110028481023939,-0.0821209686234328,0.175374422488871,0.422771313278736,0.0475847321292723,-0.0905137968080244,-0.0694352064606125,0.0459701065219511
healthy,-0.0102772985299522,-0.130473885580498,0.0025171890532751,-0.184573668336393,-0.0011072739504247,0.230716222552146,0.0528733664731651,-0.120414212928896,-0.141699214118861,0.569396834549468,0.31245741010827,-0.0725682024019781,-0.0050033793049465,-0.143814703694256,-0.0678385906409062,0.128324777648053,0.260804937895568,0.0277891482217845,-0.0054568943268131,0.0404187766069772,-0.154852547837979,-0.20460153847444,-0.314696593471185,0.248021106077061,-0.0401061271318852,-0.134577185285024,-0.0324888453601389,0.0647073046767374,0.084336197588617,-0.172717052460083,0.0004761992868972,0.152862696017117,-0.384466454974796,0.0466892536467282,-0.141312551874075,-0.225740761632411
healthy,0.124287105999872,0.0688274607773799,0.0395248357333986,-0.0710939651597354,0.256464097607274,-0.0075302786134625,0.260079881375742,0.0783504000419673,-0.0078173035988559,0.350317191613555,0.177304633429851,-0.0234275797314361,0.248568887244775,-0.146517568992766,0.0361369342762111,0.161641979759206,0.150520774407441,0.214041868621238,0.172753230916239,0.169390063217071,7.05111856248464e-06,0.0778838547590758,-0.0063400252984654,0.224243346642071,0.221401938021012,-0.0343265874789999,-0.0448279968010805,0.10044480492306,0.16438348585582,0.328098963022866,0.0254530823829166,0.331253580224816,-0.09560910259441,0.066646454403861,0.0485273604405712,-0.128019025412623
healthy,-0.485042876119,0.101733777933039,0.239250320691116,-0.264166845815042,-0.555014203238627,-0.0798053639666003,-0.156286073075901,-0.0922737887760918,0.218002306885526,-0.422802646738507,-0.0790085941217014,0.149847764227284,-0.066669924665416,0.186820906275433,0.0615171506367921,-0.0162269887389169,-0.502223963842699,-0.216226356768707,-0.164843391533242,-0.141067159313193,0.253217952670054,0.279165012816745,0.491868839341169,-0.261505709298814,-0.103409886739598,0.193512350003252,0.073456302048799,-0.31833967297347,-0.0161931984909558,0.0183374495689754,0.0876927711257866,-0.282952080423799,0.270968797651036,-0.250581185415414,0.229533946327493,0.206811582079884
healthy,0.34350448342194,-0.144730388495954,-0.0853162377295494,-0.02174734923028,0.0831480935480646,0.145890437008604,0.220402711784861,-0.0576774779786642,-0.187502730802707,0.618012680507529,0.136339867316137,-0.267432470898549,0.12820007371874,-0.291988568766374,-0.0242228734662184,0.0435337759419328,0.34729627123316,0.150873150453802,0.206936229173306,0.131842751450759,-0.263497595468375,-0.217210568410611,-0.139173028359495,0.350978849259818,0.181374443869998,-0.189820320794018,0.237507011006343,0.322074682664296,0.127105491374915,-0.01376600103772,0.208809309847197,0.503877040443249,-0.174047741425903,0.292535900808254,-0.174467579524472,-0.373838569950915
healthy,0.235501988733391,-0.0208090021639974,-0.0242635768655167,0.31841243928909,0.0687218754796794,0.231088772632409,0.311114364846469,0.373111142571118,0.230979500742718,0.337615824108807,0.127225868937088,-0.0589443574153306,0.333656372511921,-0.0920682243426982,0.0013662546790592,0.0369422753678087,0.11219020415241,0.104081636278066,0.386201507501097,0.362181906733658,0.189482574365246,-0.0639282646366659,0.478146354612791,0.178836743375277,0.453358733524312,-0.0709365437243816,0.424892678070828,0.37520719075344,0.0234152000860041,0.0104829561528064,0.208575514933563,0.439011860000642,0.472658818775477,0.349512169157387,-0.042360680487281,-0.210334277615493
