group,CD11b,CD47,CD8,CD56,CD19,CD11c,CD117,CD45RA,CD7,CD49f,CD44,CD16,CD335,CD62L,CLEC15A,CD95,CD57,CD366,CD11a,CD244,CD54,CD62,CD122,CD41,CD2,CD38,CD158,CD305,CD158b,NCR3,CD99,CD94,CD328
healthy,-0.342359944169767,-0.19386089461295,-0.0732307045032414,-0.284557935872966,-0.0135399705714265,-0.209765378612056,-0.0608454861597712,-0.256162038181595,-0.295333069632832,-0.0468248384732828,-0.0855640088682305,-0.329678632901026,-0.258825736251689,-0.217764086146418,-0.0750541985312099,-0.0150723398652313,0.0365424340036563,-0.153256634301736,-0.267797610689375,-0.301061323641107,-0.221264086191334,0.0769978041711978,-0.218787546713559,-0.0256193491484321,-0.312779133550458,-0.260846071334911,0.038496267107397,-0.270645049843541,-0.0449610236536778,-0.104441323060055,-0.237069942651849,-0.272658972767428,-0.230622004229933
healthy,0.193699396247271,0.233584559893767,0.227608739343097,-0.112306473309275,-0.0307411408139695,-0.0528887086063021,-0.186004124332306,0.323617040427191,0.130431899677338,0.142595107699143,-0.0577292298263351,0.483425163279465,-0.173830768083124,-0.418112835865194,0.369404804931687,0.0382092244614804,0.141774453376167,0.0682845204780743,0.260006823681886,0.267057065842024,-0.21367743628954,0.149675040802413,0.133855747363819,0.210530591710303,0.178278908434099,0.0633736031562832,0.0345298847161329,0.169838027987781,0.426393322925697,0.0548043304587018,0.344899631876719,-0.0039512467143676,0.33181167060518
healthy,0.0885343123172969,0.212814621689865,-0.137459851769675,0.0699470285720849,-0.0106401338955164,0.233550691277239,-0.0577125263885463,0.103394109866114,0.107496264939404,-0.445087382225322,-0.277187988074219,0.336554107545944,-0.23139079170211,-0.283278962556202,-0.253472214111886,0.100856364366201,0.256394697914642,0.145201116635396,0.140558752039003,0.080980072526302,-0.430137214815681,-0.144269649596017,0.0960056512444504,-0.328872461630296,-0.267441005968632,0.393369895092162,0.117529035524159,0.17686309077815,0.165975762706124,-0.189074960626916,0.255508375691052,-0.271691369547268,0.130767641930014
healthy,0.365262520785413,-0.0295321008792009,0.0345373150969418,0.0955687745121382,-0.0850588715317879,0.228684021731148,-0.242064467537945,0.184895429092,0.0447283236671717,-0.0031970556490042,-0.267043192816085,0.567713137610769,0.287081842521437,-0.235126354331058,0.180728595209673,-0.121013089278316,-0.004868943101307,0.431966063549393,0.142576591161273,0.108585008702723,0.0475151004681252,-0.130926964774337,0.0474730904728307,-0.0764998646557076,-0.146131324175872,0.228739927783457,0.0560162170098592,0.268693766749883,0.009487427070773,0.0283805768163345,0.324269086236052,-0.0671010933662216,0.264282085720465
healthy,-0.265971265095515,0.0792694799754308,0.163154267391097,-0.433513161212668,0.0776786217018143,-0.183911318881483,-0.166268692913166,0.177847150240956,-0.225704977668277,0.044252140288943,-0.322764695083151,0.394731342902751,-0.358425034815392,-0.533130626012064,-0.0851316191699402,-0.0937176288622662,0.100522406974528,-0.0116313886913075,0.0836977677667046,0.194711398780968,-0.519440586607224,-0.0739631841455487,-0.0981913403851449,0.0496387818723211,-0.407377085720547,0.205817440472239,0.299980090077602,0.0575674691400478,0.185166021835875,-0.182149622783213,0.351946798060093,-0.556369921438588,0.0657096491891632
healthy,-0.0561280659051251,0.104262936405557,0.0620840914221914,0.121562866591046,-0.040058795867073,0.0118474501081166,0.142273341566973,0.012866311689364,0.129404408641048,0.0411309827435926,0.142512019022216,-0.187814804684866,-0.163641747028491,0.102809035013701,0.152883828337511,-0.0230191800722138,-0.0860438123089896,-0.0510853490117156,0.0629361812359111,0.0586913924609785,0.374103589595901,0.181493472367889,-0.001945249379722,0.0758836203293677,0.304117104151963,-0.0561394055396417,0.0179901692356299,0.0967994987053618,-0.23146963794615,-0.0714741301268181,-0.039766359511202,0.217131236863516,0.0421950705061476
healthy,0.140892364744406,0.268909333561591,-0.140273064129528,0.471427901916185,0.0736976433530717,-0.153105849340947,0.219755034111394,0.0059215600517777,0.30374321936392,0.199314514145796,0.241073917758891,-0.168340621493236,0.152880741000695,0.376787068398685,0.14198586297535,0.13445503184968,-0.048161813556353,-0.146558113034678,0.130638010426188,0.0654031942975768,0.473633975482652,-0.0275968321678475,0.0204310764535808,0.0905140338672562,0.288878379564852,-0.0897382920468211,-0.173208501478529,0.0736594611495215,-0.139872430116571,-0.067525312594136,0.0350805026204689,0.479404275664637,0.109689464988986
healthy,0.195462948250385,0.266692025067036,-0.0125506880035426,0.13336698200093,-0.0054755075297967,0.37291132762839,-0.112863250215966,0.0992827646163878,0.0649402048469725,-0.195633369904255,-0.247168483306806,0.304401327690848,-0.434048139002833,-0.231482779858254,-0.101744578368705,-0.263758462968378,0.116932960443918,0.156024008257261,0.0658069501799126,0.147959380810935,-0.336015682348549,0.0596945713407831,-0.116789821292628,0.064135198700873,-0.501054385965464,0.262739876165143,-0.068581010312414,0.208605929014493,0.0982394865167276,-0.137626560921365,0.160824345097427,-0.363452253878462,0.225392837614889
healthy,-0.27552975951602,-0.0666649065998339,-0.041977891649401,-0.0020428989378164,0.126735690462426,-0.0589736681156024,0.190424706514907,-0.333922205969462,-0.0414037400787371,0.172147927665224,0.344195777549867,-0.393956789644549,-0.26037585737128,0.210601156204893,0.141542813057037,-0.13961183061853,0.0333082797739685,-0.331497414406324,-0.240873318209217,-0.182297040163697,0.325041494142872,0.291297763618709,-0.252724675067756,0.24278417434843,0.21200432188131,-0.533137175901211,-0.107984106463948,-0.275787992505083,-0.22165637940311,-0.362001129601061,-0.351310765142791,0.145111229798858,-0.218425199545278
healthy,0.0287677298897281,-0.185276966015749,0.022708775412866,0.0981324173655496,-0.0063669479725553,0.0050085024086197,-0.136324267825934,-0.0297623249341087,-0.183477635705432,-0.126115344145414,-0.0606446704873496,0.129798329329519,-0.394558640419981,-0.17812934925034,0.3884400865689,0.0068694247014265,0.140761184666266,-0.178919062265864,0.0237802364125037,-0.0257218025760639,0.0019113331331576,-0.0982883103684379,-0.337539748696336,-0.0857790323153389,0.0823592966229285,-0.50349202114474,0.013821064178751,-0.0280539717171197,-0.0050340265140205,-0.357643018200266,0.273035313687363,-0.210828311667794,0.0965944935085336
