group,CD86,CD11b,CD52,CD56,CD11c,CD117,CD45RA,CD7,CD49f,CD44,CD16,CD45RO,CD335,CD5,CD62L,CLEC15A,CD95,CD57,CD366,CD11a,IgA,CD244,CD54,TCR,CD122,CD2,CD28,CD38,CD45,CD158,CD158b,CD158e1,CD99,CD94,IgKappaLight,CD328,CD224
healthy,-0.0187606215824415,-0.478163948210099,0.0496021539683334,-0.135205981627759,-0.307034227984,0.0524170271486358,-0.28997216406606,-0.206888349881862,-0.10076960624934,0.133603663756676,-0.412155313669607,0.122139741864705,-0.118197944110644,0.136240039500506,0.335299198946487,0.0167768148218165,-0.0045127266332322,-0.0804148387680484,-0.204033634294975,-0.391421868854837,0.138721933277444,-0.407891484156012,-0.0112864952456041,0.061855407570339,-0.290780186012727,-0.07596230254551,0.0794600578569088,-0.515681522457048,-0.32352646529828,-0.0635549896058385,-0.126744500705612,-0.152103098344722,-0.389373770803351,-0.176696157357561,0.0114142638185899,-0.39518886422031,0.148941997382427
healthy,-0.0480579090688713,0.096386167442308,-0.0572156487398459,-0.521710364072309,-0.0607933995428416,-0.241911209745578,0.140107711169085,-0.0712172990446431,0.0787881415074977,-0.167925297003527,0.38262891890589,-0.0801947554051395,-0.253461117283204,-0.0549485475323033,-0.497083412880129,0.19816819908122,-0.048403101221792,-0.0106055652657909,0.0280888653940632,0.141743717960641,0.0209930181759104,0.142260004582509,-0.35411756634998,-0.062387256641517,0.0961476620735107,-0.0740947871309485,-0.138968748688004,0.203312826521777,0.2016509927577,0.0870786925738274,0.23642771208188,0.0958176170397524,0.254287547783734,-0.235881814630754,0.0699146406607525,0.115893241446603,-0.117405178333218
healthy,-0.0282148555184158,-0.0068230912281897,-0.109929431017558,0.202998149804413,0.0563187424637519,0.0530504576126287,-0.068768365324368,0.0781459918716156,-0.0318257412623383,0.0632823336427662,-0.136412651053218,0.0034701732192195,0.216130916106072,0.0041455452208837,0.327178641988657,-0.232823217859935,-0.118346384839556,-0.0801141624160997,0.229954421910272,-0.208621563670845,0.0715866208255518,-0.154080154135896,-0.035939365146073,-0.110272178447132,0.0287737464767538,0.0113448361954745,0.123231244733295,-0.113586772547661,-0.292177897387415,0.0484366843216373,-0.0782746154277623,0.23300941585782,-0.203878671369496,0.0803659886635426,0.0741381158040952,-0.0112064010206287,0.0774602983515379
healthy,-0.04164930753124,0.221704994017808,0.116341694298909,0.242119793922008,0.066522452457735,0.0085761749504572,0.0209996496880423,0.172656163221161,0.289774114224701,0.261868624291989,-0.0579549411951418,-0.103066675839217,0.0249204436746162,0.0006732511723543,-0.0240070900411356,0.359085944117466,0.016563573620435,-0.104648535607065,-0.033214985113646,0.117515362328514,-0.118683896801146,0.0708268800619301,0.386452320015162,-0.117190541638242,0.0372774548475071,0.396460578201514,-0.0831322012222507,-0.239100278949994,0.094833621765122,-0.0259261760695734,-0.106964447023456,-0.122747353806094,0.0611154700784059,0.407182917813734,-0.0780542272435178,0.230548131845351,-0.0916564509789882
healthy,0.0828657269239033,-0.0411795643797912,-0.153769025899498,0.112071680759639,0.161371837969914,-0.0359368624332217,-0.0366690351688845,-0.350477765529501,-0.108596259003672,-0.321546761292424,-0.183382072582889,-0.0586788779184251,-0.213971443045466,-0.113601457453422,-0.120783534472306,-0.0951722214308832,0.0849113234795607,0.168224843288549,0.213802700540163,-0.0516905386980254,-0.204867528319688,-0.166660842498313,-0.0595204689515697,-0.0374120376719524,-0.226923839742216,-0.028956639630778,0.149752457954179,0.0245345679493004,-0.239645635291945,0.0287942475853613,-0.0977210151570964,0.105091164416891,0.0023051486188731,-0.238989952353764,-0.2923482835723,-0.161713082874593,-0.049292246108
healthy,-0.143044373395906,0.0930110340290657,-0.186382382422895,0.037710355498544,0.0671927248269681,-0.0094454700014727,-0.0934456235516309,-0.103395604425375,0.298824532680222,0.0386004370324366,0.162980419775765,0.0048976983520931,0.0558938587395753,-0.116182614519327,0.0733958821077494,0.069424631436651,0.0499614434960537,0.0871568014941192,-0.0515588150140613,-0.021605644689917,-0.203234597281185,-0.0988623983737342,0.116820578115055,-0.055191346604732,-0.0536962174789979,0.0413521136187081,-0.0361482942136583,0.0278945715578903,0.0433022979066497,-0.0693412600512412,0.0584494132483141,-0.042506380666946,0.0396046010474839,0.164893100963124,-0.107492777541133,0.111115979368311,0.0291659709754303
healthy,0.0064078967731415,0.0073550249851744,0.142987024059724,0.0925045664231117,0.0678783649677945,0.0327879531344361,-0.111165641193456,-0.133403311137267,0.089143263440669,-0.251390572121641,-0.161163658527019,0.0063509343407433,-0.251674893507867,-0.055155252897875,-0.113677402336376,-0.284360723109909,-0.0171602025423488,0.0206280575466689,0.066273316631919,-0.0346726826373109,-0.126217430339498,-0.0534119140319067,-0.13762091165515,-0.0388950777233477,-0.065651846046561,-0.222110705298084,-0.0331670562316505,0.260466855455087,0.0900036624472632,-0.0022086277511039,0.0595761891645123,0.110571031214769,-0.21200752143418,-0.251672368615145,-0.091688738411724,-0.106608120826967,0.0646698050097141
healthy,-0.0874303238186504,0.404841504060364,0.0200309923883119,0.192684799934797,0.474165428896366,-0.134869740191768,0.207495954985631,0.18444493774683,-0.0496191790295773,-0.266821220868809,0.357063540363774,-0.0770941286173102,-0.100056100381919,-0.142885667346509,-0.36073317702929,0.0090476710902199,-0.0757556502287055,0.180668211216703,0.377003639948186,0.292395372986549,-0.0923621270690878,0.204658407592552,-0.245351907988176,-0.0914828482658461,0.0001735533911722,-0.244970738304595,-0.0208564861253392,0.170021580832639,0.24747156415272,-0.0032930942423548,0.0466946957605989,-0.0150723683456694,0.29980855587652,-0.198823731164091,-0.0366192950718682,0.207156505275346,-0.264866937847774
healthy,-0.0551011662527249,0.0056934014774091,0.14269942207556,0.171574192293566,0.0890291300324602,0.131736617534083,-0.195861510892712,0.0365687361468278,0.367976502006062,0.37379228331165,-0.240019681510464,0.0529617876929133,0.152951082142703,0.0763812139901782,0.315920295965332,0.233857360922161,-0.0949785959747133,-0.0308485621794272,0.0684051047798348,-0.14996751458433,0.0069350571311549,-0.19362120588719,0.599390461644187,0.0747455358783567,0.0146853134290468,0.25846472911592,-0.0436176267952004,-0.391409037333084,-0.103535313662742,-0.377690384950387,-0.283730469611116,0.0113852871401716,-0.152932827172027,0.460395553426524,-0.105542367574313,0.0420709731355318,0.359605701282665
healthy,-0.0527822923970447,0.198909793946713,-0.361758749264158,0.127541533471148,0.281285297457769,-0.0528242212577633,0.120621059234731,0.201437243393902,0.160910359978464,-0.166032533070128,0.187712072145817,-0.0968520822687526,0.206069908039454,-0.394130580134627,0.0263443478442706,0.126083806115584,-0.227072314202135,-0.181109317094968,0.0198840938551361,0.033703412864832,-0.0213934435162163,0.182526621118019,0.180800120263515,-0.377951409945923,0.245324292358431,-0.161400513764722,-0.369882252929206,0.014173688272563,-0.0648140613166021,-0.138036639665822,0.116257568614042,0.0618541777319974,-0.0033320814883238,-0.0749163798780239,0.0676029423456934,0.27261081006983,-0.086134061212389
