group,CD47,CD3,CD56,CD11c,CD45RA,CD7,CD44,CD14,CD16,CD335,CD62L,CD152,CX3CR1,CD11a,CD244,CD54,CD2,CD38,CD45,CD158,CD305,CD158b,CD158e1,CD99,CD94,CD328,CD88,CD52,CD3,CD45RA,CD7,CD4,CD44,CD16,CD5,CD62L,CLEC15A,CD57,CX3CR1,CD11a,CD244,CD54,TCR,CD2,CD38,CD49d,CD99,CD94,CD328
healthy,0.0741789157005712,-0.0850261409012324,0.188381750968243,0.0115809738143524,0.1453128442868,0.379471214584575,0.113978225560642,0.0571462937082085,0.148243232719803,0.425839513145403,0.286303706807816,-0.0403726371872104,0.0143972436449753,0.26463877953043,0.311706339355282,0.351383155893944,0.256112894170658,0.1923588277629,0.226237494099354,0.0025553357819635,0.293596078724144,-0.0108766893756725,-0.0582045374367553,0.195427370709647,0.377508156282471,0.33962981816846,-0.0308787008572042,0.0861344161774754,0.104986709363695,-0.426215232836785,-0.275881554946532,0.106360400710749,0.0227725017247637,-0.575661487858593,0.146609785904471,-0.036563581593054,-0.42060317600317,-0.0270727762776608,-0.163340376238271,-0.256779912933024,-0.374021336284141,0.0311946617878119,0.0604286344036027,-0.0532830954999987,-0.284037523133725,-0.241424235715329,-0.331863574642449,-0.0477576456581164,-0.318206877645587
healthy,-0.245234722236241,0.0651834617172519,0.303515594748713,0.0335962206276449,-0.27279895489974,0.103518813322429,0.169694124401862,0.0083698919301237,-0.427745177542665,0.099611662176234,0.511812119817164,-0.0297292989118474,-0.367775731758099,-0.225024720491087,-0.235179142284918,0.423650562109382,0.0955281650527213,-0.499992568031673,-0.214136678985952,-0.0720548517117244,-0.162787212401515,-0.364509288433227,-0.1587053253679,-0.245943221803073,0.0046207994096209,-0.0567971932487965,-0.0905602453199983,0.313542676663815,0.250302878349284,-0.216605296251196,-0.0790943509452837,0.158343341711755,0.100039052117889,-0.385691452110903,0.255685040271009,0.202323566811363,-0.286257843971991,0.146643117574823,-0.126123520748483,-0.204275264227383,-0.187236860834804,0.0084763177096833,0.109888667250308,0.168844213680221,-0.186990755779454,-0.0501771951063838,-0.115145985008316,0.0697261136640959,-0.191863537481252
healthy,-0.314334682478325,0.091028811566434,-0.353311062435784,-0.1638993887181,-0.288466578439098,-0.342653718735494,-0.0331953009745297,0.0152569689126102,-0.353845423056996,-0.173574425358231,0.0718114961382107,-0.0327844766000799,-0.173525375001769,-0.126930133649189,-0.325582919049336,0.0472259239402349,-0.18384868282238,-0.388441724568125,-0.24322167360535,-0.0571854936867403,-0.248152774974726,0.0176316459981814,-0.218930227888487,-0.234479699656936,-0.186864913366203,-0.358391729192434,-0.058986271506161,-0.0281958599588824,-0.0743347719456363,-0.153971211126051,-0.0336449585205749,-0.0749517053145495,-0.170932734311197,-0.205030658803075,-0.0924021967479011,-0.26620022040747,0.0801736560947256,-0.25563200882968,-0.10207889067219,-0.154150954614816,-0.0836852156486524,-0.122452074400025,-0.0669999479288044,0.0774616855794277,0.0004868875471129,-0.0559375226197898,-0.197032326131898,-0.119815351288418,-0.0916294769050392
healthy,0.0046488664099818,-0.134480994002951,0.0677951093898926,0.151120829378524,0.126727188782551,0.162842064132577,-0.141056832469253,-0.0784713237125572,0.124343251403565,-0.0221377830409322,-0.225568059472449,-0.045393519452245,0.0436367610530947,0.155479105058877,0.117461413734759,0.126745373207174,0.0985807526565451,0.104029130211074,0.126709872206485,-0.205442881759088,0.242569287835602,-0.139083964022712,-0.156962797889737,0.320858779687036,0.150408589305254,0.289929514511119,-0.14069102566067,0.259613118803071,0.23980377439774,-0.222513003118347,-0.22292551056998,0.242319795291302,0.186066612720438,-0.47893094161098,0.282506734406025,0.239061269772753,-0.172386859009504,0.0035181637185098,-0.139833991272948,-0.23156478764219,-0.198243035384929,-0.0392548915371437,0.330723719006367,0.0172204124912499,-0.336981423261967,-0.228199236372439,-0.452549217231123,-0.0330599551909375,-0.328728129005403
healthy,-0.117757464375798,0.025817569930233,0.327202936543646,0.0599205970049727,0.0207224312469649,0.0432416712507473,0.179935946971664,0.077959525177228,-0.100041459518802,0.185826563986543,0.42536490647883,0.0941940877743773,0.0172456598683102,0.0020802076784122,-0.075764459328233,0.343463933185074,0.359232733250994,-0.0353234794554106,-0.0928714341248239,0.116281295691908,-0.0101054860790487,-0.123958474545253,-0.494362941923245,-0.248626743892744,0.460813779967469,-0.15578474931368,0.083019005876099,0.020224368000157,-0.116634360577993,0.0817132406955924,0.127161508585127,0.0746927716929985,0.153116922494459,-0.0807928282305469,-0.0569614915726488,0.0529954205723686,0.0709430159749501,-0.162798681964669,0.0381233311586449,-0.068833314580067,0.139880016545729,0.057172848861448,0.0863104862787031,-0.079762061764102,0.228223385340604,-0.101447135553525,0.122702120105629,0.0501977326869742,-0.0609551256733107
healthy,-0.0771977990836713,0.0322769658860933,0.0184357322777392,-0.217896330513355,-0.286989424601686,0.0327765910154981,0.18165952324148,-0.138193147087897,-0.0289533753929712,0.367992640050289,0.349202042999007,-0.242169690053292,-0.160125061073408,-0.163368886955269,-0.196818195581335,0.355283744052967,0.128896283733708,-0.270061471560533,-0.153376792775355,-0.55714366092702,-0.235614622389646,-0.36602601828855,-0.0960790434163987,-0.197515614431304,0.448188791978184,-0.0591080724051915,-0.0709067229770561,0.115967755417605,0.0448416844928167,-0.0216416053195216,0.165340287900426,0.0940283763029121,0.430794733605783,-0.203474472501949,0.192747151491118,0.0783619603423773,0.331934309319543,-0.0814887620522682,-0.0326732087399485,0.180366277383524,0.0553304113645537,0.452869010667785,0.127647024701427,0.365401808380698,-0.252234658997767,0.16989479010306,-0.050542569352923,0.163574180921113,0.0921752606203355
healthy,-0.109458639059941,0.0633323515464116,-0.107453788490676,0.0996777897839628,-0.0976188725752019,-0.0760169509771656,-0.0643896026583574,0.0349754662380398,-0.054147103851037,0.124470342852795,-0.0532345903221522,0.0476145417066042,-0.0010193149749587,-0.13034392411325,-0.148443020872175,-0.153549388487803,-0.100737414602367,-0.0677091340596144,-0.0754179035851251,-0.0724758476019405,-0.125523097160853,0.0817372598968023,0.228091966401411,0.0086151209628225,-0.216984562689993,-0.0295190986068458,-0.0345068695298122,0.0483420859261167,0.130088673228911,-0.115945972154986,-0.037849930223943,0.183576172241609,0.188532892023619,-0.332590224224406,0.300039165954236,0.101982024589278,0.0057371143908263,-0.0274447181673077,-0.0011002129888443,-0.0822523827223814,-0.0446116274290608,-0.0989018094048346,0.1711348899028,0.145267931362217,-0.0021997148441005,-0.0080474558861447,-0.0535695279278329,0.0806664612868361,-0.115887846371446
healthy,-0.103956009915969,-0.0880220891811006,-0.133923633686782,0.104879906427406,-0.109373566132966,-0.30281882149712,-0.191319261701531,-0.122943856408259,-0.094394691737193,-0.222701581903553,-0.181957241667806,0.0493264247220056,-0.12025706759565,-0.127309280591176,-0.0663768745924799,-0.31866562650834,-0.300234440395565,0.0288193662083408,-0.075734743654761,0.0948906654411461,-0.123343597255355,0.125094770175155,0.23027801398143,-0.136719240832774,-0.37051350705895,-0.247888852826112,0.200858676771964,-0.201278314598656,-0.148148274271389,-0.163611775217948,-0.199480461703953,-0.180970439920352,-0.0339219727538038,0.126594239144227,-0.182066702182722,0.367970680077685,-0.218810489637013,-0.0007741679957307,-0.0299656744731477,-0.175812021541211,-0.168429568451303,-0.0930591086381554,0.0043305364136565,-0.224035127512249,-0.090679867083617,-0.1793062645464,-0.014996892231923,-0.0964651479900513,-0.162576585100892
healthy,-0.436027869468168,0.009653839581066,0.0213634552814516,-0.233463050892583,-0.405977200313851,-0.282985324597785,0.364196816184531,-0.014739896738623,-0.357261262027879,0.268871086824361,0.278781974754998,-0.0336823126548322,-0.377037464446485,-0.446785320285429,-0.47004309507922,0.406698568682791,-0.0266987664449387,-0.46194833557605,-0.464164145395798,-0.390012124432613,-0.428828678532126,-0.454600868709556,-0.0128633606974173,-0.358643266829303,0.224850395341882,-0.0788017753797173,-0.0759695924717295,0.212748538744904,0.126067362951455,-0.358676236780381,-0.154417077603061,0.134244448763419,0.348912978758963,-0.503333931891679,0.203732249038169,0.282210668629575,0.0370459109622715,0.115527529854286,-0.238094089445659,-0.20613042071153,-0.272953210495736,0.328847775035317,0.142223477905699,0.406371971702005,-0.566857804840142,-0.100573689946806,-0.407779764851304,0.239211665463424,-0.125850021934308
healthy,0.0601567536740421,0.146846237891744,0.118759312504024,0.0956148907368174,0.052436782069859,0.244122984952053,0.154278700348153,-0.0668027595947629,-0.0426839784419563,0.486712575160152,0.324481531077888,-0.0004013216672533,-0.0902421649768686,0.0079405139603621,0.0718092804400177,0.314787262304022,0.150541512756477,0.147720093705351,0.0482078123926501,-0.140104995321015,0.0263474349954832,-0.15637414451202,0.116508466366804,-0.0569622406244047,0.525979043320709,0.0545523383244425,-0.0743490914829266,0.0285743600043144,-0.145050101164925,-0.0396854631512415,-0.25099647594511,-0.127304863021586,-0.0983443911059079,-0.110087572007606,-0.120943263463301,0.0828641553471477,0.0510499278844276,0.204742246740265,0.0410626387311057,-0.091366463505713,-0.114315526326876,-0.0712556615221799,-0.0747609573480507,-0.113216819054091,-0.0573963352199963,-0.0411787082971597,-0.0898502775056343,-0.399532114144675,-0.218077022755926
