group,CD11b,CD47,CD3,CD56,CD11c,HLA-ABC,CD45RA,CD7,CD49f,CD44,CD16,CD335,CD5,CD69,CD62L,CD161,CLEC15A,CD366,CX3CR1,CD11a,CD244,CD54,CD41,CD38,CD45,CD158,CD305,CD158b,CD99,CD94,CD23,CD328
healthy,-0.442343681807397,-0.304078937402763,0.0773825787635168,-0.124237594195118,-0.176972739093716,-0.20318631250992,-0.470369916315999,-0.18944193888646,-0.0389379935649987,0.0989201091461606,-0.626415056134723,-0.0050218349173315,0.131064117097404,-0.0064579702145314,0.161118284508781,-0.178742745194722,-0.302880458045564,-0.186876336425602,-0.305749371741829,-0.364493924000319,-0.412954922513625,0.0915134637840941,-0.116234405295924,-0.451265201279142,-0.421577640783946,-0.0410645814897995,-0.326792113669903,-0.152892534367425,-0.439344701186827,-0.0463772230807384,-0.120547340564921,-0.381854111479188
healthy,0.0901960290573472,-0.0896101788713464,-0.221315073891098,0.140141299544577,0.410685754537435,-0.0322716237491387,-0.171027874347276,0.0042407509654888,-0.146562717106065,0.0043375276438514,-0.34253491264755,0.0860178279509281,-0.202565159609632,-0.0656621000955146,0.168666076075964,0.0125951229389853,-0.287836484731737,0.12495537256408,-0.0841981357545934,-0.120798343005669,-0.114450862378819,0.126095159355204,-0.0802064426383287,0.007339736115473,-0.319909618464573,-0.0729798171403853,-0.144928665274478,-0.197791259318089,-0.157142147452808,-0.201422467311334,0.0577492169426235,-0.0769494219138168
healthy,-0.084283093681551,-0.177530938589851,-0.0156650432432449,-0.198536287785367,0.0731728356099096,-0.205870787397964,-0.206045334225904,-0.119989624448308,0.0423938633720242,-0.0329043716973838,-0.35206461189588,0.104106769793675,0.0711028337610498,0.0381412707874273,-0.0205871439119417,0.0413847183851651,-0.219215538100342,0.0270574250447376,-0.0125876067598681,-0.250318663860369,-0.154633426221592,0.0349389386076455,-0.0548486926586385,0.0560091048064312,-0.228038924706573,0.20105902015839,-0.154712721400495,0.029024752246638,-0.227696672835974,-0.227245819188718,0.0077837971480696,-0.219505430133557
healthy,-0.117362142279713,-0.0882031592391183,-0.0384240018854382,0.0329265649815791,0.0706152136751143,-0.0372332603114942,-0.169335973106418,-0.0855148756130596,0.321621777086107,0.0226727104368473,0.0796004657076006,-0.0384998026888876,-0.0268720632203599,0.132149533394559,0.0537513001912243,-0.158853508279201,0.269866780810272,-0.015981478530137,-0.24727631853096,-0.162566451348225,-0.0739423059370806,0.11040889779528,0.34522600516988,-0.326060404067386,-0.18111661006339,0.136311633274932,-0.0883991598915447,0.047379349076516,0.0447215745319315,-0.137284214451,0.0323762076712948,-0.0252589609659921
healthy,-0.0143598141284752,0.0121126058913633,-0.122569584723334,-0.305933900965444,-0.014770904593199,0.0219436459787321,0.0179734184452315,-0.232160349770922,-0.0036096120354119,-0.49057026630999,0.0674929239160145,-0.453167733947493,-0.0714044256516925,0.0239303326836921,-0.411569817211003,-0.124519859648439,-0.185732841823326,-0.127958064376995,0.0734842874329332,0.0881262210876943,0.0365542548234925,-0.546651637651817,-0.0507574023088805,0.06275064205716,-0.14000718712285,0.219180605428828,-0.157550006148213,0.176024463587513,0.0015759689537193,-0.396215250484908,0.0786960746508633,-0.155512045969878
healthy,0.208282294236368,0.369997912206306,-0.072857581442114,0.120345843978531,0.303950828640417,0.304587280857607,0.330631678973927,0.138798105545793,-0.0494809621375774,-0.208974920051951,0.119062913385017,-0.358288004649275,0.0277310705807808,0.130914108726999,-0.334494756700658,0.244605830853364,-0.171945650576686,0.147192825082694,0.183180981183687,0.297359443690759,0.3208208082115,-0.282282436686866,0.0784018199385662,0.474908556599565,0.279222825274226,0.490988832106174,0.356830984091136,0.467352460445251,0.26991421652164,-0.317459445152566,0.0458257663912458,0.0610183685399572
healthy,0.276426316571164,-0.289050869582974,-0.330581530317569,0.0753306039183622,0.0126333702106558,-0.0425705871621795,0.134135393707469,0.164842579508552,-0.359210931027736,0.104658801631488,0.3307917683519,0.232913962389505,-0.332923709184387,-0.0165407864891716,0.0515279096735832,0.177947835159866,-0.0133270711724644,0.0561401969030275,0.14430064259179,0.0407332957934282,0.0448439040443764,0.234540886669356,-0.454011637359583,0.125072123766889,-0.0018390841243094,0.1243624880221,0.187169956079013,0.0965197846310525,0.213838990330591,0.176807824025652,0.027599160791651,0.071890516119011
healthy,-0.0427850574615499,-0.276108321562851,-0.030801757786385,-0.0832562554003087,-0.0333258259142767,-0.201657150750724,-0.167461179936729,0.0150693347165331,-0.115979853134624,0.110363029385294,-0.0124014505436363,0.253485449062925,0.109224158204477,-0.0732367435960694,0.308171107554698,-0.0987463162040657,-0.0886965979947101,0.0512531564667038,0.0171223249904654,-0.152435460890145,-0.172183583278997,0.280689287690737,-0.383618748437815,-0.0811639816563501,-0.238358810886522,-0.0486242398129772,-0.0620153354267921,-0.169691964055114,-0.0664900686695517,0.345427762050383,0.0387521320809503,-0.0318874086599491
healthy,0.110655899456673,0.277404369762486,0.148903861836143,-0.0441322539806398,0.166381750187561,0.128358284878959,0.0406884966888999,0.179466580068154,0.0851340356957181,0.184746991115447,0.0284997794507725,-0.112334527428276,0.148284849469505,-0.0153871332237349,-0.195025245644541,0.319793284976934,-0.0586164090548134,-0.0320318952717194,0.0248941163201506,0.0838356644769953,0.114426309285294,0.174699171157163,0.159778218636877,0.0789501392948305,0.122007692560702,-0.0679452156124313,0.165993563689576,0.0815175861457335,0.125941561284299,0.0077997509747373,0.0892917269380836,-0.112081159975274
healthy,0.19276608023815,0.101303038550005,-0.274697753092087,0.103254505344408,0.203891351067687,-0.106854705704506,0.208746245147259,0.316917317381846,0.0841213381358192,0.0944263410120563,-0.0322805391627997,0.372640539432954,-0.243042999149745,-0.0950167437839626,0.477452181024113,0.0752873816418176,-0.215809322712695,0.117008917193802,-0.0794341592223445,0.0337197501024057,0.143669421895375,0.351068278721001,-0.0207450552179535,0.185918029202432,-0.0998939607085605,-0.174175367278432,0.0564803235570242,-0.0471032107773344,-0.114626199866352,0.192349505821498,0.0181584569900906,0.043719166536799
