group,CD11b,CD47,CD52,CD3,CD56,CD11c,CD117,CD45RA,CD7,CD49f,CD44,CD16,CD335,CD62L,CLEC15A,CD57,CD366,CD39,CD11a,CD244,CD54,CD122,CD2,CD226,CD38,CD45,CD158,CD305,CD158e1,CD99,CD94,CD328,CD224
healthy,0.284102445860235,0.303627134753834,-0.113535776312517,-0.119187855349726,-0.130875898405747,0.0850642888223887,-0.179010831094066,0.350508428763031,0.0262442094297829,0.180417276982368,-0.277290361375789,0.564046832265235,-0.160333484219202,-0.492841655729884,0.155513980989371,0.199448727019626,0.149124215550671,-0.0233443776162073,0.232771284068834,0.349087685737824,-0.311801251756918,0.13756414660292,-0.184626290586978,0.156989050391769,0.515935555854101,0.281192965804789,0.0602625967873387,0.198628399867562,0.215357145287104,0.350953067326586,-0.0646971755221428,0.275415713992077,-0.150997707064825
healthy,-0.114709626565891,0.090507096905389,0.24503879989914,0.303195065090644,-0.376658807398475,-0.211993936962708,-0.100587772591781,-0.0999777032881996,-0.298197928022704,-0.187258313059797,-0.0585783836019556,0.0272433160238141,-0.12308345115196,0.008469939288079,-0.191818260457043,0.107521541073448,-0.0683674413873882,-0.0229510986061814,0.060952658558012,-0.0215501895757788,-0.307658872715158,-0.0141279685805843,0.0082066043594427,-0.0602148399104992,0.0710967649384848,0.0736052861497232,0.0760839092897341,0.06133700183306,0.103912872892734,-0.0437291451459292,0.0795984611519341,-0.148413978730228,0.0599944294324597
healthy,0.199658687661258,0.375393702414638,-0.150574382647564,0.0578465316003492,0.0886403147014998,0.110378465074721,-0.0622289055152164,0.250490734625182,0.30539183446623,-0.0094207288530424,-0.133784967858311,0.334725291622165,-0.0660029999637263,-0.356390083460968,0.300311102692415,0.144811926669206,-0.0125772720009217,-0.0180077341439603,0.325787458901418,0.342468968411237,-0.0910277679579983,0.159479093250809,0.0419824066872833,0.0052795754578418,0.251530282546506,0.325354335061413,0.0854443318038705,0.323621259639708,0.0185807534536101,0.435939342302882,-0.173224601476497,0.345572260276416,-0.174641908866161
healthy,0.35127267964223,0.241183970940025,-0.136968569659497,-0.134949607546901,0.228161332061987,0.279880858676746,-0.177954849474645,0.26176899993359,0.294494483743916,-0.12872757775954,-0.156598498905662,0.308204049831694,0.0584575528001433,-0.342121926313663,0.192647804392225,0.0162987131564383,0.229808939196753,-0.0360205386084137,0.317546972953673,0.254836652702966,-0.0480256446451824,0.296792959730802,0.0830135437411244,-0.12891373153554,0.365382200905213,0.273831016160947,0.0469992823632991,0.387876478022129,-0.0106704970049914,0.461585716041723,0.045233191413811,0.398443646493677,-0.252069745410277
healthy,-0.108957420838463,0.280704266115529,0.10031806617027,0.0732469549327419,-0.444319532343198,-0.120642807347804,-0.064380133619576,0.223205861469557,-0.140270341826057,0.205983722739487,-0.18363259023598,0.247731170259352,-0.23393085311142,-0.545083513918038,-0.0587064132195116,0.145495871620665,0.0297466850972855,0.0040193971141071,0.202263778523938,0.329046537921986,-0.468883757999756,0.169719292906407,-0.264070314375723,0.216373195256771,0.389829616014021,0.355688258885601,0.319891881583154,0.191747810249631,0.336316912752246,0.376915321110438,-0.56227553704882,0.0045411035076596,-0.276665016276494
healthy,-0.152263353271136,0.257493709076434,-0.0812897717154032,-0.0422194600719506,-0.212688499085421,0.0820021168707448,-0.111715898123775,0.127308901021984,-0.106326347071887,-0.316731405754606,-0.241426104975692,0.0406441322937223,-0.341822929766083,-0.349109763100422,-0.404773300012601,0.114419776656519,-0.0154896851629483,-0.12232077568152,0.0292005319297541,0.131665851277144,-0.477151852387815,-0.0253087914585195,-0.292229215259212,0.0851119943502306,0.351116799350557,0.0588295281741119,0.410138268011352,-0.0061816439939563,0.0335296464788764,-0.0054644031024775,-0.447862376630304,-0.188562515890756,-0.289938506156528
healthy,-0.206847695708669,-0.028035958159838,0.0075901646091319,0.227245490236067,-0.101791154541583,-0.177327887316172,-0.0498552768908413,-0.239645465051553,-0.235399671844933,-0.0776951592456163,-0.0209559460313865,-0.310266890706931,-0.0711691425807619,-0.0377487710885885,-0.225767966633286,-0.039245104470634,0.0269420069743606,0.0512959300659561,-0.249308393760911,-0.270099771342253,-0.276136845293165,-0.195256795226236,-0.187180383453498,-0.142418529466512,-0.176667746414475,-0.243271444116505,-0.0066375048296152,-0.121806371890658,0.0570502003966633,-0.218436408414978,-0.194840479111711,-0.175190923650277,-0.0404376750244387
healthy,0.0482262774487194,0.298495270637507,0.314532299591238,0.151840872010886,0.0738463061858836,0.253744412730226,-0.0524316283100155,0.199917892245647,0.15118843328527,-0.151251804919916,0.103345645122901,0.04239100593583,-0.221803272191149,-0.231653140121421,0.221289049622788,0.165505512602095,-0.0079226490948531,0.0515045876010972,0.23718394551909,0.235637180323118,-0.194183253237477,0.0404232736593784,-0.113203209802224,0.0018898141922386,0.106234958478113,0.391466830882175,-0.148823084123775,0.255367989058458,-0.0708868208485925,0.317660071473702,-0.240645382889813,0.264560255501475,-0.196983934548703
healthy,0.0218040729911246,0.373882386597083,0.0742543775156295,0.0690680786704495,-0.193968815878073,0.0039016769692789,-0.184068157972768,0.294039434113834,0.145036512371862,-0.27789813224699,-0.323811447770619,0.258932697262952,-0.389712350684202,-0.38327631433219,-0.0831667960670945,-0.0063886131903182,-0.0437358923991088,-0.0069881586149501,0.333498206881152,0.361482951453521,-0.536872757328062,0.0519395248321744,-0.0196146712291221,0.127758225767888,0.37638031814901,0.370741008109954,0.315384538800769,0.325612203682528,0.0395285337069253,0.236778679956735,-0.379305825128407,0.0431058308960933,-0.412664840823589
healthy,0.255172427743092,0.168219839267547,-0.0833960101291449,0.0239937019038382,0.213544167671825,-0.0186953678160949,-0.0280358123591584,0.228983689026777,0.253009695501826,0.187287226819648,-0.0803101825769868,0.389066305783773,0.175134866772953,-0.0996085636060741,0.150163427723033,-0.0222769159397528,0.0456607936761486,-0.0917637062976316,0.208986867792404,0.315554069112788,-0.0501663894842886,0.448211044953903,0.087869282140487,0.157207817532323,0.247840063231201,0.319552538832984,0.169899454270697,0.377235552680529,0.0729096241726892,0.297724989574823,0.110938879310039,0.458115968521725,-0.219348294697543
