group,CD11b,CD3,CD8,CD56,CD11c,HLA-ABC,CD117,CD45RA,CD7,CD49f,CD4,CD16,CD294,CD5,CD62L,CD57,CD366,CD11a,CD244,CD54,TCR,CD122,CD2,CD49b,CD18,CD38,CD45,CD1a,CD158,CD305,CD158b,CD133,CD158e1,CD99,CD94,CD328,DR3
healthy,-0.340190546921323,0.142204897292793,-0.0482677947885992,-0.146431862562396,-0.051679800675082,-0.188893264713232,0.0745334337695062,-0.298860378542203,-0.324776439152125,-0.173318792594385,0.104189757999217,-0.40679652162595,0.0242072925334528,0.128251289907654,0.0336938224087586,0.0423725181594528,-0.117713100682716,-0.369560769700814,-0.407596117485451,-0.135472903258687,0.108042308121558,-0.28854732776759,-0.152194760016577,-0.0179311705213614,-0.182518483882494,-0.328023102458707,-0.308238015464228,-0.0117262245483324,0.0193782961692617,-0.3370003048672,-0.0049853738914972,0.0427693686165167,-0.0060077803633787,-0.332177854050301,-0.262206383930861,-0.433178519180487,0.0151863408526376
healthy,-0.0434507040005879,-0.0910204066578903,-0.0944360595781318,-0.467971246937632,0.0374178214731375,-0.0073087760112207,-0.178874120162064,-0.0404827507871272,-0.140951564105932,-0.0466743413213373,-0.0727768073456867,0.0953933614337498,-0.0693549732677631,-0.0769022414681546,-0.461559814273958,-0.150265458706874,0.0265264121260525,0.0712815062011328,0.0398254211785894,-0.266052096483622,-0.0675676973576238,0.0891395807119134,-0.175196901451706,-0.0638407761188634,-0.1267435426414,0.396913954778491,-0.0638405696701269,-0.107623384515453,-0.0537094965477189,0.030704142591111,0.135652017642126,-0.035851150351314,0.0277250008097862,0.0889231264050839,-0.38912214084265,-0.0511303308015994,-0.0761485184666774
healthy,-0.0722268384074979,-0.241483912678147,-0.3081878749239,-0.0145641911187722,0.176176744286279,-0.111158876600887,0.0017123812397052,0.0923103904744361,-0.0310170255594487,-0.136917760416597,-0.0528728325766005,0.120967035899709,0.0948083869365624,-0.171988498747691,-0.32132413529398,0.0829947969169395,-0.0622976150093392,0.0479218870136863,0.0228863380759781,-0.232782534292284,-0.0862049530980873,0.107932613073613,-0.254062592433918,0.031737348655573,-0.247643836943195,0.146757928398929,-0.0462559873127756,0.0596123152430546,0.145232734177615,0.0014306222835496,0.0837084658566246,-0.0129121202003281,-0.0282420819190766,-0.0345075425369001,-0.111097963414707,0.0785415811897259,0.0284127171703172
healthy,-0.444304595987964,0.156323385497434,-0.165944570236818,-0.192147051257825,-0.218156591306468,-0.101126464232048,0.177132164846406,-0.214024055471648,-0.237201919173346,-0.0037239234901188,0.225078739978334,-0.27466833439607,0.204970648626583,0.230520934515739,0.261337206679805,0.0383695646104535,-0.253229176934639,-0.262962208887311,-0.187561708161667,-0.179688317369529,0.322039550470125,-0.232308161303492,-0.206791996882584,0.213644227277634,-0.320296987492813,-0.172676381585719,-0.197457882718432,0.0898999489284225,0.0636752200094005,-0.328072295087328,0.115548089270487,0.0624844714139746,0.1316047988667,-0.346093012066225,-0.250276417385156,-0.395766623939243,0.210120279844541
healthy,0.10558892547878,0.219963599479177,0.095613625221081,-0.255496401640309,0.0865742404887899,0.133382009253415,0.0671118207977769,0.154270870958293,0.342006546181807,-0.109421687527197,0.379346813981954,0.413851416240691,-0.105841293605292,0.293089959685955,-0.267486413686958,0.0317956442881426,0.0480474187061486,0.461176798082958,0.393628051223912,-0.251966033005938,0.208837124257998,0.428556060573012,0.0352183232913634,-0.0955050595654542,0.265461973100361,0.407715881737934,0.350146307728655,0.401246948426882,0.289389733176269,0.452264210887251,0.426500521336291,0.21026472272509,0.294318226912781,0.312712227689885,-0.285063128106608,0.458651454273619,0.217676002259772
healthy,0.206092226078509,0.113042210002548,0.114612384104108,0.0296585793077891,0.23510354557829,0.250771814605766,-0.127242293726692,0.303901046412317,0.310301874163074,0.0217629421379303,-0.0301704123383268,0.326091370940103,-0.0050152865317644,0.0061733603036327,-0.337038132674739,0.081906746648574,0.179693953235095,0.497862953645523,0.383692149025376,-0.0893191457640281,-0.122461378489816,0.137997944782819,0.0734337683497609,-0.0440470648250373,0.161399502449808,0.571201087996823,0.343802560678092,-0.110496991398832,0.334215854517606,0.248674291496878,0.220330388642735,-0.120477700346433,0.0284682787337814,0.36595293346778,-0.142305411435607,0.225080357996392,0.0678374665440737
healthy,0.202723022860023,0.371666213024962,0.0775208294187489,0.0786125071820872,0.0123736063591963,0.118440443767886,0.102926400373876,0.0920564929551928,0.306901946881588,0.108611175170549,0.244067391628454,-0.0150175748833047,0.06397974437669,0.256141377814785,0.324567354054839,-0.012016279136185,0.0679822891725896,0.130877775063487,0.143586753733418,0.211586675301043,0.147280524433597,0.0647091797845222,0.507579043923427,-0.0686748995092182,0.0758437245496997,-0.120216087316698,0.103385376164609,-0.0290445111470378,-0.0125349265500947,0.181837059623768,-0.106754935780408,0.052485495015841,-0.0568415578295637,0.141963677714251,0.335802737690357,0.27714532716259,0.0284670842682596
healthy,-0.0066606475767017,0.185166038471491,0.0221930769295857,0.0377484707226171,-0.200291420487054,0.104227284615142,0.093096454759633,0.089639933347823,0.192999059877679,0.234969695484858,0.223325692186148,-0.204351158848429,-0.0636531599010254,0.22322812046268,-0.0316757764042534,-0.0483893171296015,-0.258828116466337,0.107422299500109,0.0377949238088338,0.45867427884787,0.0705295339689467,0.248417235323506,0.463386429425068,-0.101261889276472,0.185808126669039,-0.172309982213942,0.0909753918230336,-0.0377642550388164,-0.251268252281395,0.0472716295667288,-0.22177690259674,-0.0055480537665081,-0.19904066027843,0.001166619622924,0.505778713571785,0.122937146665945,-0.198386052662381
healthy,-0.0616182394165112,-0.056343378266196,-0.143071056327174,-0.218707622258971,-0.0571875996984626,0.160037725695174,-0.0774250969435675,0.120561265214635,0.110895239423169,-0.23169155434597,0.0089719506433676,-0.0576876142202088,-0.0271932645450729,-0.0463249364826014,-0.401980229651288,-0.0671612915266368,-0.165042890187467,0.120061006587026,0.1737715622688,-0.405413060684343,-0.0284763948633629,0.0576514569380377,-0.340168436970432,-0.0915271681727179,-0.0694235342572299,0.290085493908302,0.0690974018305641,-0.0679507914738396,0.187755557252414,0.111361738269637,0.391591535044115,-0.0041297060856335,-0.0694255515870389,0.0169321584242017,-0.272603673576957,-0.0880914966430468,-0.014904038739785
healthy,-0.30551859383569,0.199809548700108,0.0320881951263745,-0.124803376319077,-0.444328410288321,-0.0042431724024807,-0.0595878219205525,-0.108457570354014,-0.251861133862211,-0.0355788493745401,0.0111413171175897,-0.0374373964564156,0.0190947215647845,0.129661927608005,-0.301205920631667,0.212193201862099,-0.149292550766653,0.128683180122228,-0.0707862034102381,-0.297085096386139,0.0123074510546835,-0.260578116459424,0.0004927779749864,0.0907053680918921,-0.0724575839623477,-0.31396603172931,0.115584695834916,0.128475782625338,0.0113842779441592,-0.0423939973229378,0.151400941346072,-0.0529767144051676,-0.0040347179731629,0.12745126682874,-0.0920301687182041,-0.0221567086205293,0.0649203612461909
