group,CD11b,CD52,CD3,CD8,CD56,CD11c,CD45RA,CD7,CD49f,CD4,CD44,CD16,CD294,IgM,CD5,CD103,CD62L,CLEC15A,CD35,CD57,CX3CR1,CD11a,CD244,CD54,TCR,CD122,CD2,CD81,CD38,CD45,CD158,CD49d,CD305,CD158b,CD158e1,CD99,CD94,CD328,DR3
healthy,-0.334160720159346,0.0812884810750866,0.152648584534158,-0.0411817819402059,-0.147594239738193,-0.0391683521657464,-0.312877788766406,-0.358000383690586,-0.166754811223538,0.111568660637197,-0.0013459936942573,-0.424782594358544,0.0136494104178953,0.0946408095867123,0.139450551949144,0.0252795688179411,-0.0052983276849087,-0.241478931211941,0.0954093253436785,0.0635443583898538,-0.0594868289246998,-0.362961373054523,-0.418532803251076,-0.154088707442187,0.112242999094125,-0.301423751027326,-0.152162947551108,-0.196601701263422,-0.325348871479979,-0.312317332988492,0.0145748524126008,-0.315206492380818,-0.34130181348019,-0.0026209347909547,-0.0036873519650895,-0.33890913003661,-0.25161125442197,-0.442189217344719,0.0067853485096991
healthy,-0.0865500015767148,-0.219976567671957,-0.142639591869097,-0.103059869900576,-0.474941904868324,-0.164639632525369,0.061582405912622,-0.331172310769793,-0.0530478788155129,-0.138586373094751,-0.212624142081444,0.268590182715802,0.0022339431570918,-0.0257245195263569,-0.174081730921409,-0.0262686804249397,-0.293305974586591,-0.137418168324556,-0.0519226376800874,-0.0141095092958598,0.242235089718732,0.0704595104436491,0.0332077308964649,-0.477191657673946,-0.0916455200037981,0.0142342726791545,-0.346738073956266,-0.0247301209845284,0.39781112651197,-0.112479880950576,-0.0164696035586079,-0.141056045532676,-0.0112139941395739,0.0970711992592177,0.19444805812483,0.046687427287517,-0.23314650769287,-0.0953744084601849,0.0069271098882298
healthy,0.0356954109595977,-0.14936921213791,0.0816146912192421,0.0961490113090772,-0.265587182772366,-0.0838049542801998,0.0554281932522349,-0.0348653895265862,-0.257131462364273,-0.011879210381035,-0.165304238017092,0.0865711268509948,-0.0030588205498428,0.0246137866363996,0.1140125050719,-0.0215636750801077,-0.623837096960823,0.0142060938372705,-0.134309599012785,0.3044351752967,0.103285579043234,0.180060971802841,0.161586554033016,-0.302330004616684,0.126862972489436,0.114448859162663,-0.243446787068883,0.109276374982186,0.40036554213701,0.218813309825104,0.0579212008061153,-0.0308121135636419,0.130543119455263,-0.006986093731519,0.0982285731728806,0.301978457831803,-0.240831763432726,0.111048634860262,0.0091875649228781
healthy,-0.442039165617821,0.213586405006647,0.233460204320813,-0.142386876015772,-0.228571807277085,-0.262083922164695,-0.234083912688956,-0.241041896148018,-0.0077199098859251,0.278157841711171,0.109485409483043,-0.408099399742992,0.188491092226416,0.123083877737166,0.296835641195874,0.119068872645914,0.297358645068888,-0.378645785952897,0.182988117508046,0.0146097416911054,-0.0333166384989567,-0.273853175812782,-0.215941924190521,-0.136668793614057,0.344310993186789,-0.230748091851261,-0.101811441914084,-0.216965863109604,-0.200152460181608,-0.190341991555068,-0.0214108402060602,-0.283982381607195,-0.37111542550197,0.0327820514281005,0.0866896589449797,-0.459299812172743,-0.127704497175144,-0.451975190717293,0.220282421775184
healthy,0.0481962917380234,-0.0485455753224106,0.188996927806958,-0.394109221426787,-0.220752898986681,0.157882462263938,-0.133373714321387,0.0848054118466556,-0.0554347314766892,-0.0033498240825992,-0.0796185963998087,-0.0829432521267454,0.0043235567510199,0.0270832727228907,-0.0579132076206,0.139065151975356,-0.193951365970477,-0.121804827428014,-0.101776647154555,-0.0407515789221994,0.0954106380775144,0.0017539005916024,-0.0008969654625267,-0.322038935695933,0.106655311816174,0.037851321657993,-0.405935672986004,0.0587688744552463,0.23765347718135,-0.0292965039054564,-0.103612649839082,-0.0054454956670685,0.0607844404870114,-0.0076641346930714,0.371150005715352,0.203452887540236,-0.307150599188528,-0.173119196645791,-0.0353774660033639
healthy,-0.110541671771926,-0.157365264374866,0.0442853996191647,-0.207572802408549,-0.282689533068756,0.0323297947493077,-0.0049818500082984,-0.172862748024521,-0.208683871109011,-0.0085889465237743,-0.201758649663122,0.28829528220431,0.0509177086071848,-0.21917986987961,-0.0658265941476364,-0.137080974465817,-0.373920278603097,-0.252682788283384,-0.0187245142532029,0.148282840805217,0.0572703757263942,0.0331001149928782,0.0158749773040662,-0.356422463821261,-0.141264800257239,0.102714415281131,-0.37845867722029,-0.207286049617596,0.298027924155903,-0.0537791433252607,0.106364806722174,-0.0317282749062153,-0.154830627868626,0.389994116468575,-0.0595539780716112,0.163131830987222,-0.353780886816915,0.0582533001095958,-0.0115054528325981
healthy,-0.286361961479968,-0.0388194910403259,0.124634386939824,-0.0789345170844316,0.0490744381082722,-0.418394859097533,-0.234086831772423,-0.269877763486478,-0.0038926385616236,0.092049190916949,-0.0126292914833569,-0.28818335130579,0.0941690767157042,0.0473428988514635,0.0507748634127906,0.0999761923778969,0.16092731762245,-0.155219365844561,0.154177967517885,-0.24075162401249,-0.320609298183428,-0.233701682691994,-0.26169004662887,0.0364970597539914,-0.035672807686016,-0.145203160353751,-0.0397913045270684,0.094866866320153,-0.330303212151228,-0.266847500389992,-0.0430130386590865,0.0334549523699368,-0.133196396874214,-0.148699624880806,-0.181752251630738,-0.1704779800513,0.0319482592135816,-0.220256227782368,0.235706260605359
healthy,0.298590646149066,0.0507067465330161,0.0241173472798489,0.119257714465128,0.150515717884834,0.0647604027051925,0.132285251998358,0.316368483330865,0.128491556729413,0.0944131185130932,0.134046008948034,0.216384680158321,-0.120061175878738,-0.0304875600527213,0.0656774298491486,-0.13907047563386,0.0853411313926888,0.159258295744369,-0.109357462069392,-0.0447948566523821,0.0195669033126843,0.122928590403052,0.0860875655050834,0.24377733524864,-0.122613242967661,0.13448554505381,0.0903830393842576,0.149661620458885,0.0009491733433796,0.0353582554517134,-0.0840740380206464,0.202832906107722,0.134299341994778,-0.190382649067228,-0.31247968608957,0.143952765817377,0.305164006100756,0.366792039267222,-0.253542795605989
healthy,-0.135259935522189,0.0159816733888828,-0.0237684998865555,-0.181394072353046,-0.158744845277084,-0.163013823931498,-0.0189621091478441,-0.130661725465125,-0.279193682511417,0.0787879922906679,-0.0914936569174448,-0.11001400249146,0.103447450507207,0.119583890396376,0.039398579620187,0.085507607718995,-0.118260853870219,-0.21284476695705,0.0917130449184766,0.126228784536029,0.203988074314063,-0.0157995148550672,-0.0251921587339805,-0.279003202379581,0.131734520698967,-0.261762881836885,-0.235435492162903,0.0160350935644573,0.0193787073679514,-0.0568048347486911,0.125849662646645,-0.0764885180134825,-0.04138408010265,0.0805779617464897,0.100511945285122,-0.110853713564091,-0.196728141207023,-0.188736845969057,0.112329914747534
healthy,-0.338404691894079,0.280929458802392,0.297246295550875,-0.229764903127907,-0.278511373933786,-0.174971339515402,-0.433149668556231,-0.39079393642374,-0.103269448969769,0.225005797144221,-0.0415682314179827,-0.416408903567962,-0.0071116417540805,0.175370970143529,0.446440058198896,-0.0564469245902173,-0.0946553630834949,0.194518293624076,0.0533232925787735,0.17111880304968,-0.435926196704825,-0.397874001372877,-0.438110312919064,-0.180913260798326,0.254709240412919,-0.539208571811495,-0.0853258323672151,-0.25691772014236,-0.568151213623357,-0.233487460275194,-0.212147925947436,-0.293651151309368,-0.435516124513268,-0.066292977094285,-0.102734205888053,-0.273652949721658,0.048412273957791,-0.533684746685578,0.0318757505493163
