group,CD11b,CD52,CD3,CD8,CD56,CD11c,CD117,CD45RA,CD7,CD49f,CD4,CD44,CD16,CD335,CD5,CD62L,CD161,CLEC15A,CD27,CD57,CD366,CD11a,CD244,CD54,TCR,CD122,CD124,CD2,CD38,CD45,CD36,CD158,CD49d,TCR-Va7-2,CD305,CD158b,CD99,CD94,CD328
healthy,-0.188686068518499,0.0001652692507313,0.0810076814538489,-0.0513402054533955,-0.262566837100755,0.0412172598438672,-0.031267185787585,-0.194238363244923,-0.340654325818547,-0.144736130121527,0.0235162948493952,-0.182870432472949,-0.184014418379397,-0.316364013117233,0.0303032738709529,-0.343694454069809,-0.146278779782749,-0.228780722981477,0.0009167530050137,0.12960452363355,-0.0448814718825338,-0.234276690873064,-0.256136175513414,-0.337278263501749,0.0563384423201117,-0.206086343134191,0.0026122730398233,-0.301182211911203,-0.0400003574270606,-0.199852229867,-0.0115503121924075,0.0822842978129712,-0.344379427103296,-0.061540826940315,-0.214174632572232,0.0537762606422273,-0.149868369141307,-0.372517278894253,-0.267645568176469
healthy,-0.116235856506415,0.114968672702804,0.168171794752203,-0.0429737743854545,0.0640238525221712,0.208893734338374,0.106492164922442,-0.318846976011267,-0.0172520095394822,-0.0339107098983221,0.100991362824636,0.145447504638705,-0.652683446698181,-0.0350693068514408,0.205110531159387,0.0953363716068552,-0.0684364359868029,-0.361628174016346,0.215976530844201,-0.0770091106229909,-0.124280236801786,-0.190087555469533,-0.185464983311238,0.227483150441589,0.0707943171589682,-0.0760053225240904,-0.098976515555205,0.0044821773468165,-0.0468719249821852,-0.207694344813558,-0.0382573355008495,-0.14185650078615,-0.120082227479911,0.0257404706052177,-0.111895331375787,-0.30495877927204,-0.305266779524882,-0.0833293541855148,-0.144695056337349
healthy,0.177136436707601,-0.120364081297006,0.0261103689047571,0.192604758422664,0.0150825652234956,-0.0942996588561108,-0.169502939133544,-0.134352084718731,-0.0804679893336766,0.12947304215317,-0.0609990888765598,0.101262706459861,0.0222328264593373,-0.0297693154146357,-0.0218996602349554,0.304912242452769,-0.260405526098161,0.0512143277020373,-0.0347107053479335,-0.0328024212309657,-0.0019770388204313,-0.0852187981869186,-0.103931764212881,0.0047919041941845,0.0248444652786388,-0.132195557429166,-0.163944820472086,0.10698544050896,-0.0991002394949495,-0.0502457778208671,0.0432680898029762,-0.178057388121459,0.0246421103437116,-0.166019000535727,-0.150498005728317,-0.131964254047528,0.0006033482632398,0.143556110916801,-0.0529937346438757
healthy,-0.413904540831859,0.148082608497855,0.177088787969856,-0.170710200869427,-0.191559192427046,-0.203364890314923,0.170750410426371,-0.188638161135767,-0.241615513422013,-0.0170383475963525,0.226775662698465,0.0403579648558728,-0.311736948859448,-0.196283506540567,0.236384491827234,0.213157802663424,-0.164282827150957,-0.344352310752094,0.251923297267209,0.0409551961593502,-0.241014567131584,-0.235169205291854,-0.17922456002114,-0.204263645265687,0.321363446547872,-0.240667529574073,0.206692382181491,-0.181490605440792,-0.155811457173021,-0.162526302861492,0.141765867328699,0.0808500827532687,-0.295922984196575,0.121256538193027,-0.318566954289613,0.127269582222582,-0.370036732024784,-0.240149121835541,-0.375521829200565
healthy,0.0019231893922065,0.103698644339788,0.0795883423198176,0.144100099526542,-0.532955077761532,-0.0503955444021755,-0.17700658424081,0.210544094878522,0.0592635785452172,-0.0092565912995227,0.0913311541197933,-0.374897157542492,0.36206593643604,-0.275157237416272,0.0500036756004648,-0.570849851902756,0.175298449702747,0.0837530188595069,-0.176885175921779,0.150036129054932,-0.0892912103823076,0.394382902795452,0.329512494006415,-0.500778192557469,0.180874062162229,0.159232089572862,0.0257435947401519,-0.295968136266459,0.287177496916425,0.292183332259795,0.0891266274805432,0.31963809712373,-0.146970080059382,-0.121472500430391,0.24243842035088,0.271463387002955,0.445587580220643,-0.517374110424991,-0.0479957885091542
healthy,0.127355112655488,0.178550762622273,0.272594959118869,-0.0847705741711649,0.147510772652178,-0.10843534431779,0.112194314630721,-0.0391442780517895,0.176914152186398,0.292959358261168,0.208669080477748,0.365722210271443,-0.242093476513529,0.220006982873202,0.23482436707737,0.188962968023533,0.0623380151221617,0.297494401553725,0.134623510305543,-0.259614370532486,-0.0627362861125419,0.12602304967507,-0.0052977535459121,0.566485609339944,0.176591908822213,0.13856447930069,-0.0145804097373972,0.346806005955968,-0.294393833282952,0.0764117774060369,-0.0613822763437616,-0.332752207114099,0.100325927820126,0.0653419029101538,-0.0558625075253848,-0.224325988936351,-0.0200526786145556,0.429752007101792,0.235723977570797
healthy,-0.0909930246857362,0.0958060102182814,0.203802908587062,-0.0777740836262375,0.0855291711685289,-0.215230350881576,0.148133623132065,-0.0544329280931979,0.0259606746918426,0.0297513860340268,0.275179129743615,0.192891156080651,-0.225459392664858,-0.0253687600937863,0.257873781963651,-0.0102111154914529,0.0265667773564142,0.0232909080538914,0.19625733778639,0.0902690538311161,0.0054855723963089,-0.0834198304582955,-0.0791552811632203,0.0852085371564894,0.167846044038251,0.008911111638933,-0.0738372429975005,0.167324306586117,-0.161662800903979,-0.142129310364792,-0.0761843549449754,-0.0431931730917883,0.0014782475278896,0.103012972215248,-0.154470831134445,-0.0794198287947018,-0.140381528534548,0.0758278604846501,-0.0151277513797867
healthy,-0.153554259997557,0.0260422997353436,-0.0067951374460516,-0.124101970879686,-0.0056800206729956,-0.175080838884386,0.159010718697504,-0.175449781448477,0.0888733924010962,-0.0342469747941023,0.211732226591843,0.170256031748981,-0.0387860244288451,0.356082900530815,0.110491536816452,0.650039225551739,-0.112916553534418,-0.159489463184439,0.0443328680456271,-0.199075696795666,-0.009649861693731,-0.191238619623753,-0.200817455142602,0.374957841767804,-0.0264778932470639,0.0792497338992739,0.0932803605779191,0.226226646557748,-0.20149283592401,-0.232631795020406,-0.255916020718795,0.0843300528708358,0.176066415482651,-0.100997952018198,-0.125779146372452,-0.123425929577085,-0.218278700105429,0.259359454941265,0.104924721509599
healthy,-0.0802932805050616,0.0532914122471108,0.0259747854440729,-0.0162473262559153,-0.208360465483775,0.0244791930152755,-0.0423959553690227,0.212880696683935,-0.0298581050824436,-0.408252983410689,0.0599640166721375,-0.275689368210315,0.139386204332391,-0.291700445925234,0.0821230096562959,-0.242939949071884,0.136831155880847,-0.22484561128222,-0.0152868354704396,0.132825038094649,-0.0789683503573823,0.110224798292203,0.208078690439559,-0.468727988086275,0.116103955155698,-0.036555717223066,0.155938523421541,-0.235445723193085,0.29261352465065,0.153402306026742,-0.0743590815550674,0.385389232608911,-0.109882310128417,0.0424004408426486,0.138534347405014,0.260053231508948,0.0827248841228767,-0.402534030526908,-0.0764046738011556
healthy,0.281043702407913,-0.141848354475222,-0.134921400206801,-0.171563093139273,0.0507953762149146,0.251881424303445,0.257506488203781,0.222325519745897,0.372375952149626,0.0413583815000798,-0.0637271385991988,-0.0245162346689516,0.0154637885708053,0.539488615142746,-0.254390465038673,-0.0067435263825472,0.166971406838012,-0.47685895205484,0.102997889572976,-0.335001841017147,0.207647877751409,0.0074127903617541,0.161408202803096,0.102823416370138,-0.0717537745133445,0.484764401028439,0.160889017586534,-0.0222379167009857,0.514955724923186,-0.0103443811514327,0.0559325507596999,0.0907814460702603,-0.0147992051917926,-0.0170389043766749,0.0934449077155502,0.069550604060181,-0.248570991488091,0.139627691399453,0.149132192088462
