group,CD11b,CD47,CD3,CD56,CD11c,HLA-ABC,CD117,CD45RA,CD49f,CD44,CD16,CD62L,CD161,CD223,CLEC15A,CX3CR1,CD11a,CD244,ITGB7,CD54,CD62,TCR,CD122,CD2,CD38,CD45,CD26,CD49d,CD305,CD158b,CD158e1,CD99,CD94,CD328,CD224
healthy,-0.13030812644498,-0.130930931090023,0.152220466017182,0.299911729703741,-0.0967351127684799,-0.0349235151868759,0.196444920105794,-0.0330949245905349,-0.0108814205463162,0.389076573859619,-0.247742427166658,0.738131253870154,0.0472232565900495,0.106281821119323,0.119036400373591,-0.114694962721368,-0.0615823375285851,-0.0922984332885878,0.0709285030058347,0.432359398412141,-0.0882470466770448,0.106309905295956,-0.0022910100581698,0.341918963963536,-0.344170811472253,-0.0478508132259396,0.222253077291213,0.302159547928962,-0.0141568030055439,-0.0700121656370115,-0.120294856937776,-0.169975279488167,0.274833433677251,-0.0935490001399069,0.204806470392688
healthy,-0.156130473221584,-0.121287435407116,0.201358707146145,0.296304736496891,-0.0894504535182996,-0.112344108739834,0.137667169928268,-0.221743672064555,0.0493057960807729,0.202142309050801,-0.395056260930971,0.371362884390724,-0.0770510434686299,0.0181687562916164,-3.80529983753091e-06,-0.356598262635986,-0.152993211741168,-0.196290516759691,-0.0631698011374893,0.41775180048238,0.0345057204774722,0.124722786948154,-0.191361985544525,0.126954433051462,-0.522710786803602,-0.0232484960860494,0.153252656667528,0.0381778834324898,-0.150588185259708,-0.192628667925449,-0.151516813387696,-0.172707527202758,0.190080938225984,-0.0627039929892569,0.118444112594347
healthy,-0.213551519912596,-0.186225519459548,0.245598057407718,0.149084922824466,-0.241567870625602,-0.0019435263703552,0.0943481945637935,-0.11692852416195,0.207628662481058,0.379101325214975,-0.299646390674328,0.426567239502784,-0.0803797831375068,0.0647029238224852,0.23199677226224,-0.120002334498452,-0.0604601828270298,-0.170231264919847,0.156457347771883,0.332671199107873,-0.0022217506959687,-0.0177702601708733,-0.126881352190647,0.28369832703066,-0.41616809130763,-0.102322050544497,0.104411376568044,0.112639054437047,-0.133281653742811,-0.0122325562301507,-0.101463493444145,-0.187257421247344,0.321757672544956,-0.103990146590631,0.0217982541123096
healthy,-0.367228478363226,-0.127941835200168,0.207195884878801,-0.0790646527954025,-0.216630598999812,-0.14088844163598,0.152725184996634,-0.276294954473113,0.262358351432627,0.240000618662203,-0.323188915195987,0.265778568131727,-0.297035769909099,0.247579880780271,-0.121949463533237,-0.216408891888532,-0.257200430869509,-0.220323679965944,0.0793094115731567,0.0470799293572005,0.376875865772117,0.314522916821339,-0.335101708519469,0.0198973149025678,-0.417913591695365,-0.201813970720442,0.274845992546026,-0.1358927055634,-0.339594654714023,0.0566138780812092,0.0366546643050253,-0.409078389252577,-0.0345536647039153,-0.315132397677292,0.233846620185998
healthy,0.0596654939315458,-0.166004816639325,-0.0835844645368798,0.393817952111089,0.0052930057161583,-0.137694288076671,0.122096299505664,-0.0889468718391366,-0.0219524681137303,0.379371075135563,-0.22168065469073,0.514212870498818,-0.218642168316082,0.0232920936327212,0.135102830422459,0.0158772611987446,-0.155228942725217,-0.244871571269801,0.0798798428895285,0.597350746264747,-0.0202829325122358,-0.0306944065982593,-0.172896333553885,0.315272562686978,-0.324355502782075,-0.188309666680233,0.100003467541586,0.238354126189609,-0.0556909025209857,-0.177805286622908,-0.272242156065231,-0.299681081415847,0.550218238511263,0.0584652255777271,0.336020576880567
healthy,0.0204379027600184,-0.0539221347299505,0.0533447915680995,0.312527243976418,-0.165632110676638,-0.0028547214383028,0.185540948416574,-0.0924182982430353,0.414257083101887,0.336953390848136,-0.225358974146576,0.26458208584181,-0.086310728139775,-0.0799781273751654,0.41802195674856,-0.200438658575037,0.0212758982158646,-0.0480044687008027,-0.105069407981542,0.488660386458897,0.138059691173344,0.174313307203057,-0.0411913590415647,0.390039338247897,-0.471280771080779,0.0545669163567369,0.157476588831578,0.0762575938205076,-0.0089463527312534,-0.348592735395897,-0.0008466664244351,-0.15552349637148,0.545185922171662,0.198191014452371,0.307284866419358
healthy,0.260225262620926,0.234728675203757,-0.0414215070776867,0.471245600059875,0.111217045946352,0.186124761399733,0.216775865883938,0.180738001071069,0.214133344155575,0.330086019340123,0.202810089020492,0.168140940202651,0.163140264936223,-0.0084149065254091,0.144990497931585,0.0877353236709585,0.256837097030181,0.11951802607059,-0.101229069937928,0.202057323601131,0.11462694305387,-0.0650879807678535,-0.041852924303191,0.276966419496803,-0.0058930516013898,0.101578137652842,0.0980339182249928,0.265236295744792,0.251344600421671,0.0468588027697107,-0.0268537027106889,0.204870978866489,0.227797971028683,0.269876154027439,0.207240158997019
healthy,-0.120165861494869,-0.251430693538136,-0.0887949923575866,-0.119727204466457,-0.0812957747773258,-0.155945749236191,0.110713577316407,-0.14318143398778,0.247478335789178,-0.106198015205878,-0.140840169081331,-0.0088755825019246,-0.192846583234989,0.18932766507701,-0.168115593648649,-0.188213261932855,-0.16564756453911,-0.184032456712309,-0.0264379746294777,-0.207847940992434,0.409260000490152,-0.0612096055277391,-0.100294915889382,-0.177021418435192,-0.0753952780159879,-0.187468907725374,-0.121378636355419,-0.255438491129403,-0.186242830527321,0.0710151738912487,0.129271996064854,-0.28578978750245,-0.265623645166541,-0.173841537033881,0.107406050288273
healthy,-0.0783706721630171,-0.290363565865088,0.0963724089065665,0.0907066890019914,0.0829119394157135,-0.254476486402919,0.0778090152073009,-0.185577808934877,-0.205102217727791,0.0586618441825544,0.0411896774965227,0.119984700868685,-0.445509658382456,0.0001855982924891,-0.172248730695725,-0.163958287864316,-0.211196566855738,-0.254256148773768,0.033740222404575,0.153189432149992,-0.0296340596941563,0.0880630444219136,-0.520557973726582,-0.0746645966920346,-0.357849741041002,-0.192277288242761,0.0433573148760154,0.0071122633334074,-0.175878878312604,0.202738771720163,0.0013895265021236,-0.104608177281018,-0.0843798015388756,-0.0724283682536017,0.0657334378059836
healthy,-0.0070247576451424,0.0635825200159474,0.162342374292369,-0.0488844671273804,-0.191793552599027,-0.0522386447690121,-0.0279472562814725,-0.0609299551344919,0.323882003732175,0.250849838761236,-0.11422107448164,0.420823462890338,0.0550239388972679,-0.0754584363999884,0.36409142967124,-0.381745675729976,0.0339944006435036,-0.0313121987833801,-0.0304233082001129,0.361085852958929,0.03333569509798,0.109811296481831,-0.0886192224913104,0.163242109551092,-0.373188580292311,0.0464741929994903,0.117440490887111,0.154870685992448,-0.0353258650089198,-0.220994479534305,-0.0709105416296508,0.0971905015468487,0.308919427476909,-0.0539407733436799,-0.0150713240482534
