group,CD11b,CD56,CD11c,CD45RA,CD7,CD49f,CD44,CD16,CD25,CD335,CD5,CD62L,CD1d,CD57,CX3CR1,CD11a,CD244,CD54,CD122,CD41,CD2,CD38,CD45,CD26,CD36,CD158,CD305,CD158b,CD158e1,CD99,CD94,CD328
healthy,0.0645437397966901,-0.327531893514307,0.0355763231756013,0.0441425975501165,-0.259181027764992,-0.0420479655708973,-0.416852547358261,0.288723732269631,-0.108888146310948,-0.384710864260147,-0.166719631463061,-0.696453666331116,-0.0709374200009015,0.228568728920658,0.140752808060555,-0.0153104116678073,0.0259188335573622,-0.523973570817973,-0.0681195108582277,0.100117543002076,-0.402176680076272,0.316583700400523,0.0215288484351098,-0.2096239801614,0.0119477534015362,0.0618850377225708,-0.0338141359973368,0.0477815329520931,0.122695953734878,0.147031781911415,-0.338175745795807,0.0194234087028783
healthy,0.305637878609636,0.0069331256487482,0.050315905841174,0.383460584933899,0.0461116015288017,0.0490937926869047,-0.0653567038963909,0.562425240261158,0.0210281835496304,0.140834507091248,-0.0884292934072297,-0.0757807577614789,0.134347090116411,0.122331331539414,0.418118538313874,0.237314451221957,0.288480907827786,-0.275695756196247,0.161238317201577,0.122300712118682,0.159134465097011,0.410852633423603,0.184903869569484,-0.0607481480082919,0.0614320021914218,0.0944823252195541,0.262255451911313,0.29239326037912,0.299076999177568,0.33041916632923,0.231586137679774,0.17897943309653
healthy,-0.005309618834058,-0.279687356150337,-0.0557371924445766,0.0446459298499828,-0.120925972490902,0.124376962193484,-0.240049107907354,0.132594782618566,-0.0322768383032761,-0.263926250263027,-0.0186743875775484,-0.179505163995816,-0.0544822124838647,-0.246073377350156,0.0170151837620355,0.161019142661802,-0.0197066781050099,-0.18647217554616,0.0377887124306854,0.276380780262956,-0.246423718340492,0.110391854880019,0.0032838701270405,-0.220357817882377,0.250217966619735,-0.109774762633469,0.117291074360086,-0.110514529027419,-0.0535465577331604,0.15122659010078,-0.242697170398248,-0.0747272798281376
healthy,0.0191700691337082,-0.104496832031563,0.0865015081173746,0.132173208835014,-0.0532787943886801,-0.253103837066356,-0.478515762513921,0.372335486798586,-0.130993114972364,0.0197616573220564,-0.285666210745187,-0.296575272796169,-0.0982238407865892,0.119835356163644,0.202211280198955,0.0515735247046664,0.063387385739657,-0.419760960219466,0.058515732999187,-0.0697786521342594,-0.449763005463442,0.449907203967346,-0.0101448580420202,-0.224387744693439,-0.0891038763103161,0.0660004403883995,0.127090750738718,0.179993590207489,0.0923299234873581,0.200740631842969,-0.441266951171425,0.0429280985924194
healthy,0.194533520945009,-0.132373677196241,0.300487117382796,0.071614113157021,0.0483337246963352,-0.124672462152313,-0.259891158238256,0.121323643839333,0.0376754934156662,-0.0045559522976632,-0.010031601586513,-0.23881294730729,-0.0333066437833028,0.208464259024566,0.0573256732367078,0.427135976633982,0.231766556395222,-0.109401467533094,0.117485181625625,0.0067466795079985,-0.253601106093253,0.320494822016105,0.120056162957844,0.0232094686663068,-0.0212908150909052,0.0607093581176829,0.320543221061035,0.165049317176781,0.214275154290402,0.492266839752824,-0.309880774659132,-0.0006995433601877
healthy,0.170121996613676,-0.008243838064562,0.206175616580287,0.275525558539184,0.015265900198197,-0.445047277235196,-0.120764912016709,0.217689782128078,0.0659810152053432,-0.13009243706455,0.0920386300866126,-0.212920249386982,0.119030613961175,0.353302532002101,0.277622740214102,0.125017417502769,0.159249727647578,-0.221178130414614,0.133621212715067,-0.464782194934384,-0.133762091790903,0.272658331673354,0.127719475926667,0.0389824950903711,-0.481799624989946,0.343858604864764,0.28361256488272,0.157877119728297,0.117739213258537,0.261753628400861,-0.356324969301014,-0.037086638145763
healthy,0.134845254459473,0.0554864830388455,0.111667397406219,-0.0592666444122528,-0.0474553845436845,0.0426349862291351,-0.219117167250923,-0.0093927168028902,0.0807585629984437,0.004567741038624,-0.412207591279477,-0.179944335712317,-0.112016588565545,-0.0915778143744326,0.0140619782959994,-0.186049865899611,0.0353186896179244,-0.113017208617787,0.0112240453540386,0.180753801838803,-0.379707894692517,0.290755417819479,-0.151666134685504,-0.254972706414692,0.22216766946539,-0.131932360223324,-0.0255828187207787,-0.0529351925734184,-0.0863308775837823,-0.0066599295002268,-0.0658596962485208,-0.104048552821632
healthy,0.206463163549121,0.0754498494371035,-0.0547065369415073,0.0211246347412398,0.224470839253215,0.285866266640336,0.116673936656261,0.201454244766647,-0.289897986279523,0.424832237055097,-0.0578469002037515,0.301953269964234,-0.0013514724840811,-0.233885771349264,0.0361098773712943,0.022490279890845,-0.0035149363664903,0.315936160456301,0.218929047514961,-0.0068148837004931,0.0261918322530328,-0.0564709835323965,-0.0615204424158999,0.0324684366542114,-0.0181603728292903,-0.221411552696008,0.067042202543536,-0.250725366953523,-0.330604039426177,0.165675694435635,0.31676006442794,0.347828916314114
healthy,0.159969607626908,-0.0851852573421954,0.120975780735931,0.292203654586183,0.123008259725599,-0.195633128450364,-0.356226173797639,0.363569596852021,-0.0099055494485819,-0.288576544372148,-0.0497178806274049,-0.304726690548717,-0.0695426956137964,0.0539427213673286,0.344945879821774,0.330871757210412,0.360259102548326,-0.478247836592869,0.0667480066085174,0.1754891601482,-0.0541024995886042,0.458508516210091,0.339269781725335,-0.213983771302211,0.166584699473071,0.493943318326171,0.335910543584121,0.417875433522775,-0.0197209744567063,0.248028389549039,-0.336624689147227,0.0517028363410087
healthy,0.321717632810568,0.283900057335158,0.123807536863931,0.441094467400925,0.246266905028145,-0.0146082015323324,0.0612705804188605,0.482284094048144,-0.0293720466766483,0.109451163481642,-0.373072591337361,-0.0527663417534717,-0.157817526213643,0.207838768119205,0.412977158244117,0.475345798447018,0.451888407850395,0.0957274027729145,0.421749546620964,-0.0653240270519082,0.158528956503724,0.369594207057178,0.331432640435469,-0.109566983933094,-0.0755938428534599,0.115613061897024,0.475941870938871,-0.0291379615708484,0.155054258043298,0.405501241050809,-0.116370554486984,0.379224704370372
