group,CD11b,CD47,CD52,CD3,CD56,CD11c,CD117,CD45RA,CD7,CD44,CD16,CD335,CD5,CD62L,CLEC15A,CD95,CD57,CD366,CD11a,CD244,CD54,CD122,CD2,CD81,IgG-Fc,CD38,CD45,CD49d,CD305,CD158b,CD158e1,CD99,CD94,CD328
healthy,0.363246729737612,0.25197452782066,-0.137045743282547,-0.157189672666857,0.074442579634509,0.0596968839537432,-0.13974190384767,0.363028362894176,0.203630494831185,-0.138923299916831,0.52296678260489,0.0133120546541892,-0.17730939609131,-0.306672403089398,0.25473571233476,-0.0429960542712214,0.12448632153566,0.142695075702088,0.373004796521648,0.416841452596608,-0.0616697372046462,0.238279288727882,-0.0303922693782335,0.213780863789764,-0.185729495500811,0.420536112651993,0.318720452930083,0.190895502926958,0.327539203957246,0.0300322575666367,0.0454996731401204,0.421746843152831,0.147009529147756,0.450633919539974
healthy,0.0742737564352227,-0.0185960314768247,-0.14152036163282,-0.0919764136271554,-0.426340584322185,-0.146179033623555,-0.174455747051612,0.125096266654788,-0.229913774100705,-0.252599034457582,0.385693732337954,-0.20223883625349,-0.18229016004899,-0.442580620562956,0.108532442946765,-0.0819658363237621,0.0376590210488634,0.0461339882928133,0.121963552460233,0.0471969937791066,-0.460941072045457,-0.0735909568223591,-0.105287381265171,0.0142820517961908,0.0508256477361685,0.158462862439919,-0.0009441384267805,-0.0822745366019143,0.0704844297405529,0.280784364960545,0.165739416346792,0.179113991348381,-0.163290516763083,-0.0136126643084946
healthy,-0.34322216481197,-0.354664642559727,0.114392502312715,0.0760216633237926,-0.240793720557634,-0.299513528107992,0.0894361307955441,-0.320567504979396,-0.456790836818567,0.149597147933308,-0.362858400013723,0.098976508708004,0.157480464601719,0.364218292015765,0.0622694712013218,-0.0961187660330653,-0.257698131416448,-0.151181546136575,-0.342998069177496,-0.470628887869654,0.123109540594261,-0.301500168677269,-0.0286976972064365,-0.200630070900162,0.118452463037747,-0.59598560064137,-0.434200936638366,-0.144589071647264,-0.331136183480631,-0.0960984439300821,-0.15352703390172,-0.381510367247921,-0.0275541195580787,-0.391625841752717
healthy,-0.337902165424802,-0.209994402659663,0.156931110787695,0.146336432397114,-0.237742085946167,-0.207131825864619,0.167360182394923,-0.243434273999132,-0.336849162161813,0.0290528838105547,-0.270654573911667,-0.130915526566536,0.177365652633595,0.250841963406691,-0.224958896856687,0.0240929007804787,0.0131962394330973,-0.15306545152264,-0.305014331505125,-0.263143849511749,-0.0601238929952363,-0.358038720100429,-0.177267249271585,-0.263387480502002,0.167080786257728,-0.298968981666018,-0.261716012628624,-0.223857021833964,-0.372831956199456,0.0179297282850787,0.0015160341494506,-0.437946297213731,-0.180223399870156,-0.400817525445933
healthy,-0.0448277963783405,0.126035606271967,-0.0290895205425986,-0.131026951579445,-0.0546435370373955,-0.142875789041957,-0.17581948067695,-0.111824249562037,-0.0573992111509516,-0.0284653771892928,0.36677583225217,0.066445368644942,-0.0449750137795333,-0.108830646566331,-0.0888770200133296,-0.105932366611719,-0.108260223760367,-0.131187229461717,-0.0396113495737997,0.0868309163334331,-0.138296165308986,-0.0926151886692906,-0.0884338808877086,-0.0745782876559677,-0.0456946482833904,-0.0084678375712821,0.0506242654105039,0.0144124896027766,0.0672416945675108,0.174916395921045,0.31937891201639,0.126289213619692,-0.0895099159654053,-0.0418303216058043
healthy,-0.0216389078788442,-0.210807831653837,-0.314929371513557,-0.229839342902247,-0.202824907681165,-0.253827465494997,-0.141240534969855,-0.0981885313740086,-0.154972198662631,-0.0566875493146663,0.152727399908575,-0.0559288935244165,-0.202028088021136,0.000407451244522,0.0736922437853405,-0.138367976515241,0.0343715185653447,-0.0889605883976388,-0.255614674958431,-0.282811018430529,-0.161945009122842,-0.296324109152201,-0.209644851049264,-0.207138615022965,0.0900512183327372,-0.281274598139715,-0.214422425155661,-0.145258866212454,-0.11209275979041,-0.11571142875097,-0.128580269651609,-0.132427736658228,-0.22052734548294,-0.139680777618766
healthy,-0.0642704401318268,0.200942690967833,0.0320642920063949,0.0520134746108686,0.0972148141280283,-0.189467612091717,0.137213316484978,-0.172720831590133,0.21638735461522,0.0827620316721404,-0.219050520227524,-0.0585222305958114,-0.0490006208037166,0.198694255334743,0.0642633756265586,0.059152631963191,-0.0953494765254166,-0.0386384425066561,-0.059097768481598,-0.0836331622028335,0.132248899459679,0.0051268410983359,0.262457002067058,0.133757933904001,0.0155340171595152,-0.115245193083079,-0.0665395341355051,0.166471936671356,-0.0410783869697746,-0.112476284559255,-0.0621850143436962,-0.13609060498912,0.346879933406952,0.0575376798234083
healthy,0.427741254955417,0.225966361593567,-0.0780615862135431,-0.109929268470885,0.202193763115035,0.484519319408587,-0.0760997221617626,0.160521867226931,-0.0007613458502964,-0.273926607056092,0.21939336256234,-0.145544456510672,-0.286709762598064,-0.419139913994075,-0.189915795817802,-0.208638328178611,0.0007069818185864,0.342718340384252,0.195769035716873,0.181242000531285,-0.30761014216311,0.0298811273526429,-0.327767844296428,0.0371905995566136,0.0878782293445987,0.248824705127275,0.159268516506074,-0.143937207864621,0.245193503753225,0.0639595474579796,0.0562733676100853,0.134791388312447,-0.314159948454348,0.222708372034726
healthy,-0.0748760082291284,-0.029479101137222,-0.0578044420920242,0.0393514741598095,-0.127719734988977,0.019055959814368,-0.185909143992068,-0.0487536816015405,-0.289073500129345,-0.380510511580087,0.282065418414526,-0.268602536636373,0.0419501398542924,-0.130759913847395,-0.34751764724692,-0.0163564948917139,0.0927976772765116,0.139637995119053,-0.0976942742471451,-0.0326985184034295,-0.490621460824326,-0.358778213284535,-0.0625724934008121,-0.111484471343085,0.0653131470555734,0.136218531489877,-0.0825271767376888,-0.234135900071219,-0.0346033388234998,0.24374280991551,-0.0061328033773339,0.0198956481448481,-0.322073501200026,-0.120962581044135
healthy,-0.143354975575071,-0.14796071510847,-0.167348148726658,-0.231177269310741,-0.207914499287833,-0.32477023536115,-0.180393939427287,0.0343444400433805,-0.234299792850709,-0.105681287634385,0.139852119809216,-0.18131017034416,-0.232304686621128,-0.146900857781946,0.154034582292691,0.0531173750537554,0.391378466838114,-0.0569036097566648,0.0416735188026861,0.0321626566095813,-0.246280359348887,-0.0440793928682789,-0.233829624936765,-0.0346038032783239,0.0825816268701753,-0.0211573948950528,0.0012977485144386,-0.0398710464819709,-0.0025474746148128,0.0443107035319947,-0.0060904317497151,0.118528620935895,-0.202799616796871,-0.0012942421685905
