group,CD11b,CD52,CD56,CD11c,CD45RA,CD7,CD49f,CD44,CD16,CD20,CD335,IgM,CD62L,CLEC15A,CD66b,CD57,CD366,CD58,CD244,CD54,CD62,CD122,CD41,CD2,CD49b,CD38,CD45,CD49d,CD305,CD158e1,CD99,CD94,IgKappaLight,CD85j,CD328,CD258
healthy,0.315855450479727,-0.206745073395777,-0.132037912210929,0.0654685609158224,0.276292252845023,0.183090720445778,0.141419155454477,-0.25868528941379,0.469095785363481,-0.0873960369783315,0.0398923920805374,-0.167988933310753,-0.455514332084829,0.0946713995852544,-0.0207496681393428,0.0131678855187769,0.150622287315618,0.0289085967426794,0.410655512033367,-0.142607787015397,0.0184112852610771,0.274764861743506,0.133097705434415,-0.16079078942353,0.0455744338182611,0.525556999216836,0.261745097861931,0.0957017075537788,0.279963510290333,0.0752504618607781,0.373563113167336,0.0041358832661888,-0.0898135064280961,-0.0889796753415293,0.432903781727458,-0.0469173738418057
healthy,-0.0310830843946766,0.0726256161276233,-0.249791641326161,-0.0035216196894446,-0.0142148166348321,-0.209883026322237,-0.177962926198191,-0.140534558746712,0.0400437366656484,0.102329085962323,0.0165916814754057,-0.0925541091868684,-0.317168397460623,-0.287430013354909,0.0049054683327182,0.0929363666773101,0.112896968446088,0.02381900046447,0.0113897061778614,-0.266519707988024,-0.119213329016405,0.0918853799535651,-0.194488090623069,-0.0717701956764569,-0.0612206799873455,0.322083734123529,0.0382660273010944,-0.0705264636422885,0.118329498749524,0.0802216224279767,0.0588911314361107,-0.106534088832234,-0.0785923566280921,0.0723016549274853,-0.0547293056783873,0.0378971302532509
healthy,-0.0165780573775836,-0.0077761749864847,-0.210299800397161,-0.209377685958602,-0.0264490403719188,-0.196666529946166,-0.0885021664948126,-0.158650341588132,-0.1703480454477,-0.0044165452569456,-0.185832726975849,0.112581662072596,-0.508980004774217,0.0273462415158818,0.0738284682648555,0.107955173207778,-0.0289354613499798,0.158913760831947,0.0993848074368302,-0.0712867094344552,-0.0016566149879778,-0.110146567384411,-0.0399909325047469,-0.101197387621345,0.051364353853214,0.0731081277817478,0.0484783292531211,-0.0456094953403314,0.0468350884584563,-0.0230428349848634,0.0022698492079137,-0.1333247167144,-0.0057637944296066,0.0366317919067928,0.0294707888909637,0.0946704836491207
healthy,-0.0280625811759128,-0.318250673579006,-0.138496695302848,0.0639350120287232,0.0915796105490596,-0.08858515581379,-0.20633038429891,-0.465492828901298,0.463036142504513,-0.0684502231074478,0.150085307080595,-0.0463396043691935,-0.174727892016643,-0.236640424799538,-0.0247502299361002,0.0992064205011417,0.248739510792346,-0.0096659369682825,0.0334528905427695,-0.381489894951579,-0.010278360977059,0.0177515372177706,-0.0303433072024548,-0.526039385549373,0.042203171061179,0.400860625943089,-0.106233979012962,-0.21369730321341,0.0755429023458341,0.0886333372479084,0.185318788359373,-0.46891187702878,-0.0550938013978465,-0.0078985937958183,-0.033449333007288,-0.0385818640848257
healthy,-0.166653102604657,-0.0765476371531364,-0.466270155750117,-0.0599205970049727,0.0112173700341918,-0.189571207108167,0.0317593450956026,-0.398092981999043,0.113481608870043,-0.297697274709384,-0.275503184888038,-0.0489587665845272,-0.420670659154774,-0.242975254713174,0.112329844753277,-0.0052462120963021,0.0386284876768491,0.0136831393997195,0.0184518609434073,-0.585920919159306,0.076771912657405,0.0866292877858176,-0.0035073411604621,-0.28029350223819,0.0344173333210538,0.173742298156776,0.125749788567507,-0.214531540219971,0.0823241616797241,0.191418298278819,0.0796569979368759,-0.518053724919819,0.123043744918285,0.19831579622022,0.0996790004931964,-0.0463104436111048
healthy,-0.087868915474093,-0.0302590757015617,-0.139022205500466,-0.123262523894907,-0.10595951127812,-0.250124399817457,-0.0725047606275197,0.0117419463978299,-0.266520817889664,0.142739603313735,-0.282267617512557,0.0619936291594968,-0.0761053618992838,-0.229345945815475,0.0761053534567205,0.110225553706508,-0.0641532827833553,0.097457632748425,-0.122191932137025,-0.246707052372027,0.278372104580285,-0.220477719839713,0.218939692786054,-0.184361953407851,0.211904851782019,-0.0347554274247378,-0.128107530589231,-0.183499289134602,-0.206658035737956,0.033970575448081,-0.219999724953622,-0.182543205910197,0.0637753178069028,0.0710800514842397,-0.234617950198652,0.0772311183496432
healthy,0.168290971253932,0.224254475075473,0.19735961376108,0.0338733003476575,0.198419793434455,0.096888720793643,0.0943288865651304,0.230700185132131,0.0976303947434599,-0.0887803726358666,0.165455118660603,0.194042098450056,0.139847160267542,0.223484330074706,-0.0623989109204239,0.0610852255490064,-0.106812779089683,-0.0501775342981879,0.0164096872525715,0.225077815483931,0.0340284576510651,0.0177167807114422,-0.0709758538681849,0.311945449521269,-0.055424822898451,-0.120890170701408,0.141906859394828,0.0537059130379693,-0.0406951904395225,-0.331718109090632,0.193711578313439,-0.0057784897543681,0.0126677751590488,0.0985199980791209,0.0775981179481547,0.0647997964535809
healthy,0.0891202859836594,-0.102842842786241,0.0105957018294084,0.242840274399841,0.0735963196406578,-0.153026893328214,-0.167799700037695,-0.194550101601344,0.0491279170778424,0.0001633406903341,-0.291751980163199,0.0248878041246705,-0.489554241375934,-0.147529329587243,0.258481180891596,0.188144200382576,0.133440768265035,0.0952025595802177,0.101959718901688,-0.372060999873374,0.221659586336108,-0.126101816273907,0.0967507558861509,-0.345120223613712,0.1747554274265,0.174814543936804,0.133655727015866,-0.244099623179867,0.0845583530108643,0.189422597745539,0.110603515074028,-0.396777939104315,0.0579195183720048,0.0636890487038562,-0.0820087290412451,0.0498103731500772
healthy,0.135062040225418,-0.329671406021254,-0.0624365442335788,-0.106648933729314,0.207421949406637,0.066145983073165,0.0401747357685049,-0.330024226297423,0.240985583514201,0.0375668541619817,0.15875351656053,-0.130730434020146,-0.0887600946638832,0.212086072925724,-0.143954551944881,-0.105552296488061,-0.029994838932716,0.0585998580124989,0.0934164711581809,-0.323102012811543,-0.0104838839282173,0.156785364990991,-0.0062173655795094,-0.268406204903978,0.025591496117156,0.313353678702105,0.0538078604728568,0.172288195246907,0.204961202956576,-0.0693610422366314,0.223340722396125,0.0131402888253207,-0.116845482959453,0.0333363262708878,0.0973791099228464,-0.0670061299733262
healthy,-0.443568679069582,0.0359939877892012,-0.10314434959691,-0.194112816402818,-0.40908778457172,-0.453690787070185,-0.297708536734036,-0.131023812329613,-0.264318767445389,0.0144548477173165,-0.0764164013348148,0.166470362047086,0.0979405474767045,-0.167032389881608,0.0981821114802615,0.145924163337436,-0.0547957860936553,-0.205781499969359,-0.499333412451061,-0.229223341781141,-0.077819412802088,-0.352698886206634,-0.115322496977312,0.005493950189211,-0.0957638015892845,-0.143889183537389,-0.324056743415639,-0.251226434276472,-0.391506835929244,-0.0636926335036147,-0.315610777016416,0.0258470583945671,0.0460863047903017,-0.0152163397664999,-0.444271967723633,-0.0103695450894065
