group,CD11b,CD47,CD52,CD56,CD11c,HLA-ABC,CD45RA,CD7,CD44,CD16,CD335,CD5,CD62L,CD161,CLEC15A,CD57,CD366,CD96,CX3CR1,CD11a,CD244,CD54,CD122,CD2,CD81,CD18,CD38,CD45,CD71,CD158,CD305,CD158b,CD158e1,CD99,CD94,CD150,CD328
healthy,0.157065511118522,0.0102758423183412,0.0880420150612847,0.17182778941772,-0.106481275840774,0.0559701879977263,0.173599632547835,0.33552315172785,0.155301823725094,0.159195893730629,0.420769285469839,0.0240769745166662,0.470664486263198,0.191068551975602,0.231274859214447,-0.146763832763768,-0.0117479306840187,0.0982271028457433,0.0261821276298537,0.213070876801006,0.26526312809844,0.323952814118672,0.280271984338301,0.279905332118654,0.159906939922603,0.164436053731264,0.0966552771628963,0.226580873135804,-0.0966118105205105,-0.0560345859336225,0.250765318463688,-0.0172399493838372,-0.111394098632467,0.176588586029497,0.386361081628695,-0.0271194284054033,0.266127931371448
healthy,-0.166214244203811,-0.235993953659869,-0.139118404814187,0.0071087545272277,0.146474571738133,-0.13725943657329,-0.303951516233578,-0.244827466878078,0.0094722495659011,-0.360503059969766,0.0072776886232892,0.0081053634179615,0.0955566783148912,-0.127368252959884,-0.355583681855859,0.0184642818721379,-0.0681682555200434,0.0275870883239997,-0.176849835173978,-0.240060621488119,-0.25702924532247,-0.0570829923171362,-0.296918835653404,-0.188095303283138,-0.119636444988583,-0.0865424555672608,-0.0810989717337536,-0.240667912310207,-0.0400411759908693,-0.104197773849706,-0.377578767003618,-0.208515173340408,0.0305978732879966,-0.182399310406087,-0.416697019315034,0.0183075463393554,-0.237888782399169
healthy,-0.315630296576762,-0.204760806212187,0.208850250229788,-0.127325805193329,-0.248132532102267,-0.0064723445804134,-0.252084381216922,-0.123741638599182,0.182129841058827,-0.429264215873158,-0.0568702456003582,0.114348577304978,0.156149089668902,-0.0896920750863643,0.157181856887914,-0.241743133229539,-0.286836448764597,0.0578411618497182,-0.0936988559031333,-0.234028214993521,-0.120442733485585,0.158538398639413,-0.147172727703743,0.195445057914228,-0.213515815134833,-0.221514836431445,-0.180541577092482,-0.11194861364052,0.166192950998059,-0.203257419580143,-0.147390342957566,-0.312086407068674,-0.26943336252255,-0.244372953623895,-0.0489537553210766,0.0035055112374965,-0.223658858503719
healthy,-0.15415325431653,0.0307403754736635,-0.0016710262273632,-0.118367942709447,-0.0040070619325568,0.0462683336192551,-0.0345283014731565,-0.251109983652249,-0.282151862032283,0.163541316030188,-0.147881417823823,-0.021210748158955,-0.14300408132221,-0.108207840907582,-0.239158544192317,0.059309912600164,0.111348432212629,-0.0078355249211444,0.0263963411874332,-0.0881539232083366,-0.0846168099279626,-0.332959514367987,-0.27758560585914,-0.351373897102143,-0.12248983760933,-0.216689304698998,0.0628773419954813,-0.103144245379033,-0.0394552982610594,0.253010482719418,-0.109037625837161,0.269744614130717,0.118635277951341,-0.137964531146339,-0.426500905012813,-0.0150289115083825,-0.134525944611938
healthy,-0.0318083869777668,0.198484279576817,0.0118793044068719,-0.426400180538611,-0.105588980400067,0.470982076020386,0.251441484483971,-0.0234094630942472,-0.170486249620499,0.432737747850782,-0.121667966765138,-0.0575530988456996,-0.453848644479039,0.327292532156894,0.0209108047086955,0.16556713161971,0.020916037608173,-0.156568945016175,0.0129869985882603,0.362975845690012,0.286213524860806,-0.308664615182512,0.137111572915187,-0.338370180514188,0.283314628328615,0.198902367551371,0.388359991311567,0.312636048845324,0.0549020854104858,0.222843332491854,0.339681869436812,0.217260410318221,0.270252413227859,0.511684188578127,-0.577168468478592,-0.114999500671603,-0.0059520468951569
healthy,-0.144641638538588,-0.0599120792908146,-0.049912124505288,0.0269652978589995,-0.340050309919742,-0.0668956930122554,-0.191552195864506,0.067552404346171,0.288865032691975,-0.251584747987499,0.183097518544946,0.185024842165246,0.0202114273262662,-0.0919628259295549,0.315218091279591,-0.42478596310941,-0.148939751367211,0.0259810081202846,-0.20374165858685,0.0424338947287697,-0.139900286486374,0.290722303622246,-0.0795298121181348,0.173985600377286,0.0530872574641231,0.0015760358184171,-0.304532842780141,-0.0970823869378306,0.033020614770017,-0.337103524945943,-0.224151457460853,-0.206722095011878,-0.0327591593317499,-0.164586077488188,0.306336384434459,-0.0963881329053767,0.166166724193153
healthy,-0.183732908883174,-0.210044158129123,-0.0357231405872072,-0.0414248078954295,0.0465706703478033,-0.0627053819990577,-0.0416195057019964,-0.0693856840443151,-0.0031707459371636,0.0118384294503444,0.177308476307999,-0.164456770711388,-0.135415486063288,-0.0572252592208734,-0.0297732441086971,-0.0684715368816227,-0.0295049669609238,-0.195557991051488,0.115164984955551,-0.157167592911148,-0.0205297873766582,0.0013326614083096,0.101262278871189,-0.232822758088695,-0.14088838688809,0.0839085008297562,0.0846826666614927,-0.10632219728596,-0.0113706853178193,0.0252959455846364,-0.265659661022458,0.134002554146808,-0.0160007784090827,-0.0985511163657174,-0.163321401493443,-0.0901105686151916,-0.104121817520501
healthy,0.0200580437089466,0.284492786133086,0.0810948723069575,0.247312736853802,-0.0163726056093649,0.340774791047152,0.264070612668744,0.156767208587997,0.0758047350207457,0.0021797843601812,0.289124089064228,-0.138512459724951,-0.139247362064577,0.34306762470336,0.0842772204639632,-0.0598689916698459,-0.209546882629387,0.0001774660837682,0.0568213520371562,0.303453355550726,0.414854258736024,0.134300516203449,0.448506573343925,0.241522030878086,0.166667126733582,0.192277969093135,0.30102682381381,0.325255379265377,-0.0466066378499844,-0.0907056484949058,0.192538791408104,-0.120618025328961,0.218161857039116,0.10865632965472,0.0271218785577898,0.0006657481983605,0.313336317319944
healthy,-0.124027006091858,-0.0124019735430813,0.150535945144922,0.0657302571261857,0.2029791216093,-0.14057516644521,-0.202152384279355,-0.0378839427371298,0.324944176138121,-0.524216823937935,0.0138411123443164,0.204182776289978,0.145291694606958,-0.11261186649597,-0.143944475687792,-0.0218077104705597,-0.0981747381411095,0.30730782837928,-0.166513978052563,-0.254836237657635,-0.170418854432235,0.289738803897104,-0.0577039655492535,0.0396246174973368,-0.0674967450706228,-0.286360496018249,-0.120243683801538,-0.254406315901842,0.186536906925841,-0.258750557079099,-0.277307601588806,-0.0726777217630679,0.0284429820275825,-0.414209634587766,0.192446769805894,-0.0051901271841829,-0.317898672181289
healthy,-0.330714960284119,-0.138917235934512,0.366656415503011,-0.0789196504925633,-0.48189941425469,-0.0682082532296828,-0.199538551879243,-0.285576627510326,0.25142620939832,-0.125062653923082,-0.286000500831403,0.383823437885737,0.190122230615511,-0.164556848697322,0.346451318625924,0.486316040163147,-0.111665609638555,0.125013589993487,-0.248494428412725,-0.108840834464524,-0.201312214196011,-0.0784073180053761,-0.359976138624825,0.263644234281942,0.189391000210238,0.0905554096887581,-0.421158023233772,0.0648165273470333,-0.0232193473832012,-0.12779850613191,-0.155045149699175,0.051636339130756,0.0281755831613197,0.105559809851411,0.200888963329799,-0.0211697422163605,-0.268904318164177
