group,CD11b,CD52,CD3,CD8,CD11c,CD45RA,CD7,CD4,CD44,CD16,CD45RO,CD335,CD5,CD62L,CD57,CD11a,CD244,ITGB7,CD54,CD122,CD2,CD81,CD18,CD38,CD71,CD158,CD49d,CD305,CD158b,CD158e1,CD99,CD94,CD328
healthy,-0.24594441555826,-0.240382320156632,-0.0740342633195084,-0.0947068397051919,-0.103816898289313,-0.277317175912955,-0.278197010806958,-0.221263604518461,-0.251127379116968,-0.198949232115436,-0.0171083944554765,-0.335345009272468,-0.0690828840241584,-0.516487374911283,0.0645897939856795,-0.190126972335354,-0.215753129055461,-0.152263040147671,-0.326523646410691,-0.267978607691431,-0.382179738546504,-0.198566355417109,-0.154285181297643,-0.0804774825356743,-0.0983092142346635,-0.0043737593778421,-0.302189121814707,-0.238995948205479,-0.12589111418242,-0.0092147441155458,-0.149078450874811,-0.31753861001813,-0.162570319449184
healthy,0.0719210000749655,0.0577382557902013,-0.0079001432179764,0.164273326738635,-0.129034962092811,0.277445119637596,-0.111725051830359,-0.045240574817116,-0.0302659094613511,0.571697271035623,-0.0522938278772809,-0.0588514709109161,-0.0782744006423113,-0.0672700299563426,0.0936053692713191,0.195339897699098,0.175213660136585,0.114714169180916,-0.39241859195796,-0.0313862903727223,0.016428379628868,0.170846624883918,0.14742868410333,0.106128446229866,0.101438712901504,0.105455147173076,0.0852182883742086,0.182083415552254,0.233911864749743,0.123413394624866,0.270196796299358,0.176893149989967,0.0833331590956026
healthy,0.308542605298994,-0.0909117511584109,-0.0199187191453002,0.0836952562369807,-0.0061931344807508,0.161315354078101,0.22104038466877,-0.0329419206998348,-0.0557610584260343,0.446185729178044,-0.0032876197704745,0.0653396668289226,-0.0580407739543634,0.0404387745489553,-0.0492770773042553,0.189056671019612,0.0224556660547256,0.036007302733195,-0.0265843643665428,0.183857782123264,-0.0006476212800943,0.154256968419949,-0.0157084453396465,0.135500052734105,-0.0725415422166124,0.105023193134833,0.239433464724229,0.339504425959302,0.131010133839871,0.0896467359830929,0.303153660904981,0.038941820761678,0.255430496285776
healthy,0.117719436050588,-0.065411001681702,-0.111106514392173,0.243442865762335,-0.0112171235573679,-0.100035438829775,0.025820398089912,-0.155073162600533,0.242808468145101,0.108112276975776,-0.0487076174635788,0.318059572018835,-0.0587953785220618,0.281097278683936,-0.0928537937140708,-0.106204655747302,-0.059034119174754,0.114273926709953,0.482475238293675,-0.0372849885247516,0.145462275898321,-0.0687505755173447,0.0742254943390727,-0.324406889752659,0.0361670581667792,-0.143029150594668,0.308348009556864,-0.0178107671782782,-0.229567248844739,-0.166165599483305,0.0305260268169419,0.302863739668635,-0.0040244406967362
healthy,0.221621352141905,0.175329076882717,0.0647437309364357,-0.120105086645,0.361669076551753,0.0241819939677904,0.403484061007714,0.112565162973956,0.411392329372153,-0.0418047080255557,0.34211792270453,0.239776779032617,-0.0430458596282808,0.322122066701109,-0.110018189291318,0.118175607635515,0.0105772031165491,0.150988464904696,0.372927750982813,0.272601964341099,0.161146442314451,0.081568522395785,0.298395360124512,0.178530242127866,0.0118771843574045,-0.0025172674758998,0.421693587374444,0.242380141884449,-0.0822344503900296,0.116865908422858,0.0117139184918247,0.268436007965895,0.0459564417642
healthy,0.310363944656566,-0.0464411200383873,0.154994140967499,0.190320393682393,0.199335039472901,0.222452022820558,0.263358923699194,0.0530443553546233,-0.124275768225609,0.520150872924687,-0.0476929827183852,0.164224598449031,-0.014833133522261,-0.237281432768084,0.200924353864456,0.382560762564691,0.217813136772864,0.116309731468466,0.120831031614212,0.152591266961913,0.169542467206429,0.0972439185560599,0.14032739025278,0.247019815835672,-0.180499416043315,0.10253632029393,0.123686666422313,0.26699151189897,0.120296600231162,0.0085759649465765,0.474734868449213,0.0159119590037241,0.360208873411657
healthy,-0.121726672842973,-0.0784720489279955,-0.214775591221073,-0.173627966225519,0.0489852506409895,-0.0832357333557238,-0.26946840289181,-0.15040699924393,-0.208340017063279,-0.115539081111394,-0.0856301683171748,-0.0812451690847242,-0.172690676979163,-0.303929087546798,-0.059933956673119,-0.15440046548575,-0.0494538455789877,0.018426243647003,-0.276613030833418,-0.0449044418937084,-0.450170833759823,-0.0693021810738558,-0.108977741961046,0.0427821706839456,-0.0655545577437557,-0.0756569899882472,-0.269984393080095,-0.157679750733744,-0.0016587231834832,0.116986288608449,-0.189910858571912,-0.347364402587688,-0.108254228323976
healthy,-0.163078357897177,-0.0286121147859133,-0.0020273228465224,-0.0809935737948122,0.0561556443301839,-0.174324422227052,-0.17245238213665,-0.0801291304795134,-0.118678903588373,-0.004481607645184,0.105185749051039,-0.123164721599631,0.0039499131839613,0.194633792532187,0.132752251244254,-0.226837161003647,-0.17118742302398,0.168634578268476,-0.180628909556393,-0.174118050797072,-0.267894859123715,-0.217111742633489,-0.237522188165266,0.0077902254938196,0.15494329706597,0.315418553976823,-0.25073267979827,-0.0913518083072375,0.0936011294531123,0.140499852982348,-0.0749035046451292,-0.242766053419133,-0.216383901841244
healthy,0.327077957718868,0.0359794489868573,0.0642460044603465,0.123212863844573,0.0807956789543064,0.190182725986305,0.133962861612531,-0.0777119370806386,-0.136936490163,0.400398782495038,0.0162936069807182,0.0439581164379828,-0.10128012503598,0.005472619857327,-0.0182372177018998,0.158073623766698,0.143593628389278,0.0497671666386721,-0.0550752211255146,0.148668732967784,-0.0861041876138758,0.0665696146848379,0.140428646225599,0.102724351386583,-0.135206132887809,0.112676906374806,0.104881850505209,0.269236196806816,0.0482565997416926,0.0394799677320938,0.381173272676962,0.245921474392224,0.142297158044267
healthy,-0.447814329836551,0.417758560016209,0.366800624081079,0.0347062696241331,-0.259150044884397,-0.342107834600384,-0.48626819978071,0.200816638012925,0.0774530990387811,-0.28418245757553,0.229928221780464,-0.598719880194233,0.464133080491396,-0.185803254145417,0.398444927992097,-0.146351748433331,-0.342255177420582,0.049548120323348,-0.336931585285382,-0.580133601589756,0.0656837886283296,0.0358996409844561,0.0561766025286386,-0.40880560758499,0.0780528593681187,-0.0132324830888682,0.0320774807083727,-0.267129408825577,0.054766058173499,-0.0482292177779643,-0.0072020442077158,-0.176391799663866,-0.425042608566127
healthy,0.0181006813441177,-0.0131830419987241,-0.141132176597114,-0.0415474950272392,-0.0311619558394319,-0.0156469041497506,0.0659608291985193,0.194617137959715,0.0089648301168926,0.202250279002461,-0.0200369148582056,0.421218949118007,0.0303708617062877,0.144744950940441,-0.309484829149254,-0.129070461101511,0.105121550545498,0.132395109726834,0.136722377428404,0.155329620973781,-0.111503647709453,-0.0130254307432715,-0.0210628408626897,0.157173839024509,0.0902238451547784,-0.167448137750695,0.120813621326891,0.0585406428401519,-0.123331051473305,0.0043312117982706,-0.113447417792355,0.271261343246842,0.226405415574727
healthy,0.387010146948971,-0.0953686676650355,0.0216740163517051,0.165801565196974,0.0946058148417901,0.169546232059274,0.131165273193705,0.0145081165111545,0.0,0.0653844926638122,-0.0562706980377433,-0.0543841337907058,0.081727951108183,-0.04051215660645,-0.0031230788191018,0.0345753942382879,0.104029225450781,-0.0008426378229431,-0.0907445346536775,0.0568108525825469,-0.0240042898073037,-0.0075837404064879,0.0,0.305000343470937,-0.132294138202068,0.322797349391893,-0.0243261915183809,0.140458684104042,0.179691120930045,0.232344199180541,0.230227626132992,-0.265547426476131,0.0770769615072752
mild,0.313527090657756,0.0055045414778333,0.151681025996521,0.131184886278306,0.129480772257183,0.399714046920565,0.238394682294807,0.214171920979124,-0.0203108118762688,0.374156071110166,0.0504659682292513,-0.172723099679847,0.155428941452671,-0.175126554826204,0.113081268919502,0.445571790496484,0.25147530500926,0.181271871536114,-0.039409039908978,0.175720396777198,0.0266596251951157,0.0895156107523182,0.227914059303135,0.156309367903469,0.044864871734929,0.131222106058757,0.184468479307887,0.4211865949802,0.160514711190052,0.187790522050681,0.357674986767772,-0.303700458523159,0.378699390526604
