group,CD11b,CD52,CD3,CD56,CD11c,HLA-ABC,CD45RA,CD7,CD49f,CD44,CD16,CD335,CD5,CD62L,CD161,CLEC15A,CD57,CD366,CX3CR1,CD244,CD54,CD122,CD2,CD81,CD38,CD45,CD26,CD158,CD305,CD158b,CD158e1,CD336,CD99,CD94,CD328,CD224
healthy,-0.387582508193726,0.0756980534439966,0.130133418767098,-0.0991867331599864,-0.0936436706474125,-0.20464756465194,-0.371994262910823,-0.25304891895816,-0.166264890419338,0.100056706614517,-0.531954284013228,-0.0893706653996921,0.145860391860691,0.178505236926578,-0.173487864704078,-0.244304299540227,-0.0359824455508291,-0.145702312290568,-0.141201330913097,-0.435020699667807,0.0102513490799053,-0.271379898203767,-0.065949910974359,-0.224921681537489,-0.428198236148176,-0.351512537896342,0.0428148774422777,0.0059806433746017,-0.346145643969554,-0.0528201895986544,-0.0376238555913816,0.0883547270789625,-0.408017759125481,-0.152928352219819,-0.441841860846317,0.156998052427233
healthy,0.0624983957891102,0.0341976775433941,-0.0239207709055675,-0.348042526379922,-0.0490386072752808,0.110005467798479,0.195334440000918,-0.110901666978666,-0.0448730296999594,-0.126236476041111,0.351664879000888,-0.0281312095483906,-0.0535876046364753,-0.449341106900958,0.0456298960282026,-0.0678132575509411,0.145808492356559,0.152873113556553,0.32385539434858,0.173494145136258,-0.354031604942124,0.180303914067087,-0.163038693549671,0.0281742839710526,0.569228510057159,0.108259762730068,-0.0522913767765922,0.0447901088015903,0.180098504974044,0.261628930752738,0.170227152902367,-0.0240715666952842,0.179153004869023,0.0167673288126834,-0.0256724028964679,-0.0705630325253567
healthy,-0.150515544282465,-0.122459561297905,0.0061839184807705,-0.319229622256431,0.0011424031006786,0.0489529354950431,-0.092101588356623,-0.203320627050834,-0.243144001646552,-0.284147109110011,0.0512674311869655,-0.308799671305024,0.0699948946935876,-0.446408544731165,0.0814840873064934,-0.0079615383660364,0.22362051119057,-0.0943631368680559,0.0292240308102461,0.033260024230611,-0.209121952889311,-0.0776029539071533,-0.276000970974537,0.0018440337922323,0.179335966692804,0.0630086065010578,-0.192005253592962,0.105332468284023,-0.132939461662436,-0.0089079187729034,-0.127907476142504,0.154556260695209,0.143778885660151,-0.360745573201464,-0.15678431610477,-0.0987324485110626
healthy,-0.0607524356969495,-0.385000750173799,-0.23385285539531,-0.126752592557749,-0.0312612956074142,-0.119255774055057,-0.0481812118026192,0.0469125797349924,-0.125067666457697,-0.168455573947497,0.207285082631855,0.267532137781454,-0.212049431191141,0.108150042918752,0.154958615850319,0.0385332237281447,0.0396375185430855,0.0615812659478454,0.120072366256915,-0.0217814857172024,-0.0414271281123027,0.140166147975508,-0.282021093870923,-0.177744939632454,0.0863840823615371,-0.165283248235229,-0.103363447008577,-0.262431882333114,0.0056409092393367,-0.141823214400492,-0.070394754180171,-0.0710413019683552,0.230852640189646,-0.1400605253685,-0.0722560124241858,-0.17189595157164
healthy,-0.125077244653139,-0.0617369223055638,0.128963380270634,-0.418186173372008,-0.115833127320649,0.0170938254739062,-0.100234132029305,-0.253623879397404,-0.078153668933692,-0.309655076089501,0.0863792555261062,-0.327354261037634,0.0797255105574283,-0.421784548350312,0.114598260993591,-0.146753833046032,0.0252205763574209,-0.0787660505220041,0.11462576892819,-0.168967325116239,-0.432792063280915,-0.0774722846486,-0.393663239865583,-0.0108789597390213,0.0951640313279496,-0.176035703275797,-0.174543264088449,0.143916365611255,-0.050131136823516,0.222286288662558,0.161232136372613,-0.0205171580934444,0.0513718835063153,-0.556990948476966,-0.0859252666318776,-0.231456233409679
healthy,-0.10029906614194,-0.294225435464534,-0.216766282394535,-0.290228513517622,-0.213471681594991,-0.0616982540600917,-0.08868569346271,0.0953378747504801,0.288163246183112,-0.0783383941881662,0.124783908664397,0.180880772158629,-0.231999217795681,0.0682147207248808,0.0826405010363931,0.185752592090468,-0.389535695048811,-0.116874674518694,-0.0884735427364674,0.0343222305176079,-0.0785005138789253,-0.0459942565836966,-0.090885825149223,0.0432002427086635,0.0614872916746172,-0.0949094699686569,-0.189080374144012,-0.259093643078196,-0.10715249083524,-0.158402023830231,-0.234868992298604,-0.239368337979313,-0.0047374378192444,-0.0089517988586173,0.0493924552491956,-0.0573888928321658
healthy,-0.21987238538689,-0.125167463119961,0.055765392340287,-0.344665151861294,-0.182343870817452,0.0015603920738512,-0.0300236440964512,-0.0414545516616615,-0.11019578909829,-0.150348500829157,-0.0910463601977092,-0.170251991308799,0.0467739390319228,-0.025365025600036,0.0877136937272852,-0.112632963782282,-0.0103925352580104,0.111998557995933,0.051460654244649,-0.118614207789221,-0.300134152134155,0.154775596107445,-0.0307297096777879,0.155872795021915,-0.0775040551972228,-0.003206572192296,0.0680816587032474,0.101463756676762,0.0779364590972007,0.108465033094996,0.0861533307838947,-0.147299202819346,-0.091818546722465,-0.140952887801455,-0.106619392319101,-0.173495537403977
healthy,-0.161732699318932,-0.193190807701971,0.0472716615725965,-0.207829106754676,0.0102032708004055,0.0583661442675192,-0.0904066748774421,-0.405556436547191,0.124418605720787,-0.123212541215405,-0.13724545817693,-0.285183471289194,-0.0940957652868314,-0.296171629531109,-0.20154083767041,-0.0761777067348853,0.0410996169094463,-0.103416530667299,-0.259545363695594,-0.117788403487165,-0.244224910649405,-0.207762353441401,-0.211421663541675,-0.117893530254184,-0.21157025519946,-0.0329348692313265,-0.259613909190268,-0.0433449658457663,-0.222273742825308,0.0704413208839373,0.136559567966591,0.10252562148343,0.03379451157302,-0.311448726735485,-0.12102183251779,0.0916903125129629
healthy,-0.145530385246143,-0.0019655676538149,0.0336590512265028,0.223878689947748,-0.169531286838827,-0.256012376706716,-0.276230396649187,-0.218415969720433,0.0902500858366493,0.268446402000712,-0.477427766190963,0.144092329411616,0.0893485759989992,0.411372720905195,-0.272203310589157,-0.0203409204717192,-0.0108443854210575,-0.202049720422959,-0.172145193817827,-0.306844884399445,0.402590341375836,-0.130565497901266,0.211774042503564,-0.0542013939117029,-0.401036676420223,-0.302646539031699,0.280054410225078,-0.392774899062918,-0.391468760408276,-0.500516293148396,0.0212907837441893,-0.0739045204400827,-0.444124367222148,0.416223582761022,-0.134512699173806,0.43524199801487
healthy,0.414039737152902,-0.192734814183198,-0.175254422977027,0.157114803239683,0.294199809007633,0.132799469200491,0.363306705794118,0.447253786490894,0.0193384881260681,0.010560126262031,0.455023820981288,0.508310190804141,-0.31065484413772,-0.034877512953468,0.257864666591009,-0.0538333836912723,-0.126307850718423,0.165275971979643,0.428952374854307,0.481960214356633,0.230898810903204,0.605739207406804,0.198260799688429,0.379170751732316,0.448401766622337,0.300112204435932,-0.130449334936685,0.117971168911374,0.454837967308098,-0.0853789859351114,0.212630203498023,0.0659342530296341,0.365872377661147,0.203759727107978,0.502152357338737,-0.220306277429919
healthy,0.331446057667385,-0.220920388216564,-0.473356192287027,0.30307530423077,0.145577131030208,0.0314176967501999,0.125723677861913,0.202104250857112,0.0175976662008638,-0.29840300782962,0.217879785520597,0.439256682999587,-0.310800156333097,0.231039024573934,0.265216717783807,-0.414987892428618,-0.307240511196733,0.307962613168879,0.144685831556434,0.176878956899,0.118297562558819,0.291985036760772,-0.113386186264078,-0.0646868912449928,0.261757698014285,-0.174213993508915,0.1305288630102,0.0126708376764548,0.10065346729602,0.138413044937421,-0.137900211337664,0.0577440260661244,-0.238016758386204,0.325505129476907,0.236466754220615,0.0057509701781027
healthy,-0.148426085897478,-0.0054372273225079,-0.0091219598881744,-0.003394686579317,-0.160575961615894,0.0210659455735777,-0.174175365113093,-0.273798654783517,0.0720847228347688,0.0,0.183168902921338,0.148481905103551,-0.117754332037988,0.208413806640465,0.0,-0.308063067611898,-0.0115784135817631,0.0917482518956129,0.171867659874278,-0.181381829780283,-0.402155490975657,-0.173727352264254,-0.367227532004433,-0.0716242149501642,0.252785723754949,-0.227136359333964,-0.0251616942445194,-0.0100718228927544,0.0459953408957418,0.223538641802543,-0.257269737905678,0.194944583708428,0.0286141206929825,-0.23462170822299,-0.0950661685657268,0.0
mild,-0.0075584964005711,0.213662324240914,0.111613092600882,-0.0902945340324431,0.0607193825456712,0.443360341419471,0.16167485331508,0.305562157619924,0.036913430862081,-0.10502133216152,0.0550465886506756,-0.23378712386282,0.149322758848502,-0.175342689557403,0.0121028578361884,-0.0025035919152663,0.0311604483423895,0.105985023243883,0.175351386744134,0.20669965517988,-0.159611184183052,0.214858402915845,0.239309685577412,0.081824698136413,0.312892164293359,0.253524693210634,0.149701265521838,-0.0352640688781896,0.098918152795535,0.011916417544175,0.0465587511505654,0.0947895209273319,-0.0307775736128685,-0.0402505672892446,0.0640435560189302,0.116534602376836
mild,0.0306404262031545,-0.361327512149872,-0.309424389245886,-0.0983778221560219,-0.160983534551196,-0.177692047706335,-0.113571058958679,-0.133105407509196,-0.0772667993397324,-0.170342121939182,0.204759562153323,0.166048942193769,-0.266078460676773,0.0162834980393155,0.0427432778173913,-0.215236481996294,-0.144281912510909,0.266491539357309,-0.0032454651756119,-0.157361278098845,-0.126375858089651,0.0111691327137642,-0.157065285064751,-0.0968199105065708,0.0173509682571506,-0.192603277247978,-0.233882525215477,-0.249899991906781,-0.0525682685385012,0.100449079552104,-0.122899659706482,0.0431615851541039,-0.0791697649018119,-0.0177911764716439,-0.184544722274858,-0.137773101834422
