group,CD11b,CD3,CD8,CD56,CD11c,CD45RA,CD7,CD44,CD16,CD335,CD5,CD69,CD62L,CD161,CLEC15A,CD57,CD366,CD11a,CD244,CD54,CD62,TCR,CD122,CD41,CD2,CD38,CD158,CD305,CD158b,NCR3,CD99,CD94,CD328
healthy,-0.406196730450278,0.100737306374431,-0.0544619675405251,-0.1542673366852,-0.145284228059928,-0.32226939466087,-0.257628948046785,0.0696782849215868,-0.465561850811734,-0.142302641364553,0.0999943063653499,-0.0325223240344079,0.104842340528171,-0.170254967689607,-0.168158637004229,-0.0209653582923672,-0.137684676983889,-0.384146874564269,-0.406965333657518,-0.0491124059822623,0.0436822240286482,0.0640772233506369,-0.272649789289322,-0.0879168485126177,-0.141151179015942,-0.411192675013189,0.0179094256825272,-0.346781489330112,-0.0529822748232146,-0.0197583010151297,-0.371803570458049,-0.208816700490252,-0.405945042594915
healthy,-0.366644582079455,0.0993113951419124,-0.235309436682915,-0.101756446264842,-0.103713180145523,-0.395625536287363,-0.11199985508659,0.0269871513940808,-0.640626986740859,-0.0453462972127936,0.201709724557374,-0.0555692923201113,0.115795843046825,-0.0991719941312554,-0.253294903203736,-0.184055986485069,-0.197957564523818,-0.222899580646785,-0.378020446156953,0.153201783139579,-0.0850855140187156,0.0767142099711355,-0.237095450589648,-0.215648131770107,-0.195606086009209,-0.292160532302816,-0.156102756169313,-0.25151346062569,-0.40827963214072,-0.0984023904370881,-0.356046228207483,-0.103404009034921,-0.292897856440639
healthy,0.152201870980341,-0.127274886829118,-0.275988705958967,0.0239857399044946,-0.135919843338128,0.085608868303358,0.101538800183256,-0.0468867495724301,0.0271627500511173,0.063559390292221,-0.152992958031523,-0.0925734810833733,0.0332466111659262,-0.0531140732146718,-0.0574899170487766,-0.144047450590137,0.0040463043185103,0.125584072742576,-0.0220833986525673,0.135626337811953,-0.0382248804980307,-0.062514555644217,0.0288437038244695,0.0453120425461257,-0.148284006973343,0.165746208679698,-0.0868278194948709,0.148329459026544,0.111079090105065,0.160426498486476,-0.0231735459589299,0.149246149153201,0.331973417658584
healthy,-0.38711309073142,0.214100304618999,0.125777815485832,-0.0977468148580288,-0.209285319501353,-0.313232130447656,-0.1366232819451,0.270837776348888,-0.435856511819149,-0.20371575199763,0.277058871326816,0.0741254613642676,0.322678091871115,-0.235806751944033,0.0069867960263476,-0.0192638784791195,-0.379738210874206,-0.275809184318829,-0.193695971297763,0.0853025628505245,0.214279649263411,0.309614209173233,-0.207640065796848,0.170472328015969,0.0551038304396563,-0.432646347082813,-0.0441353135151193,-0.319793585655054,-0.0392399936843746,-0.11105561189768,-0.282065542432597,-0.0008189966541727,-0.30630886274172
healthy,0.133026427474259,0.154250317578601,-0.126499816678948,-0.0865558287101943,0.180575192784216,0.077088842041829,0.0671055738973468,-0.187953501071422,-0.0507803903749061,-0.103156845267425,0.0219023301305534,-0.0917638412712854,-0.378612161617723,0.337271078763205,0.0775920174721725,0.101795893815847,0.0718281413795804,0.240744707118433,0.219278933332512,-0.129700081645661,-0.0032978105910352,0.319980699472859,0.201816311036538,-0.0252388735998703,-0.256133790817106,0.379332296710778,0.116006934114153,0.33346938491532,0.0762060346331731,-0.0213330656108105,0.391745894622678,-0.336116237657763,0.1608475461747
healthy,0.229624104735503,0.151025487566261,0.407389832882457,0.376774306058914,-0.0610928714293899,0.0782314999879435,0.235839511893751,0.270497268841781,0.156288636705522,0.345716886852161,0.0116300952288989,-0.019599223653459,0.363171090108676,-0.0062547111570726,0.303477274854303,-0.0880579931153489,0.113198510328067,0.171690729614957,0.0476671727175749,0.437913506743,-0.13466247182689,0.0320749586787929,0.0665421979838324,-0.250757432194706,0.256192711479727,-0.108990568882279,0.0208974765241963,0.150851036852517,-0.106177849400259,0.068194730392871,0.0927365695578946,0.451237965909678,0.206174360427336
healthy,-0.140433233166216,-0.002684731876834,-0.1102643304989,-0.239887159947127,-0.0598407443465474,-0.0904961419791134,-0.28145508062493,-0.178565479242354,-0.0230534878677968,-0.14793976042195,0.0231230466710416,0.0288891553284449,-0.262778247927158,-0.0383605703925166,-0.127611491758861,0.0120057477784846,0.0464220991104576,-0.132923735415757,-0.136854478286286,-0.203853948610852,-0.125974907836856,-0.0165734357429764,-0.0403903338656978,-0.206528024038014,-0.199134494831059,0.0074492804211194,-0.0172987163275297,-0.0584533983475864,0.0221788736490094,0.04048493288628,-0.136633297154433,-0.232833358151864,-0.250611765034627
healthy,-0.307334407027549,0.212126591310082,-0.136621494083855,-0.273004446007571,-0.0565394816602944,-0.215758651500881,-0.346220968836064,0.0547858137296793,-0.296148596438056,-0.184609349702701,0.15579990474442,-0.0826744066012165,0.0707425673028326,-0.167470417965649,-0.204233342827903,0.184928425631079,-0.0394073783054338,-0.192402617788404,-0.251692868700041,-0.0544002483299115,-0.0411604676261283,0.242153958622628,-0.276318998471899,-0.148162264263497,-0.0274477976881482,-0.175530650543196,0.352584064607938,-0.22766648568944,0.221999011366136,-0.0805686651482212,-0.125678343054971,-0.224038696985095,-0.444825508074903
healthy,-0.0269485399931391,0.0818793809377084,-0.097920122093489,-0.190687737469858,-0.0362699499918609,0.135896357337361,-0.174406274120591,-0.4070514038516,0.237058143666062,-0.479017200343921,0.0665264299910043,0.0072296488183433,-0.283467404927687,0.0429581781768243,-0.211386955829551,0.0784343491921007,0.0451706158575855,0.0810343665179161,0.128572162644758,-0.512323066696937,0.0663843464694148,0.0730550344934577,-0.199269936468415,-0.002633717398578,-0.146458333835557,0.156037502044713,0.42726575765092,0.153191237790347,0.410477074233019,-0.152795608592643,0.0819467138602442,-0.402842434399023,0.0023500773305888
healthy,0.174133149627338,-0.172201899446747,-0.1399676330594,-0.0372443679156672,0.222040880210481,0.0929011893772479,0.320011282270953,0.156591486766821,-0.161606503447546,0.319223838411959,-0.220774224043712,0.0550711556511445,0.241552785198851,0.15787384763581,-0.207393462214353,-0.448546232510624,0.0543191462029507,-0.0305164185388931,0.0744244613742297,0.449546603950971,0.0696430194497716,0.0210150394190991,0.182296441752234,-0.0266572969968505,0.0307687113818531,0.0805627500693257,-0.147411571369971,0.0602374170475058,0.0508662082088349,0.0919465398621176,-0.0960798077174074,0.211483198868105,0.0716316353605012
