group,CD47,CD52,CD56,CD11c,HLA-ABC,CD117,CD45RA,CD7,CD49f,CD4,CD44,CD16,CD335,CD5,CD62L,CD161,CD35,CD57,CD366,CX3CR1,CD11a,CD244,CD54,CD62,CD122,CD41,CD137,CD2,CD49b,CD38,CD45,B7-H4,CD26,CD36,CD305,CD158e1,CD99,CD94,CD328,CD224
healthy,-0.287460033368344,0.147039937160855,0.035935764068995,-0.157877880381858,-0.183958951805075,0.166006250399668,-0.368851558540844,-0.112146300816373,-0.151478343636499,0.156887352162399,0.259692181053405,-0.576876093551193,0.068929978132253,0.20371641671777,0.491097300545171,-0.114320297758747,0.10769410270864,-0.175254876676818,-0.171746269569942,-0.172138540171441,-0.331950694262861,-0.404897472141206,0.221528684168136,-0.0897784618175614,-0.209096782133762,-0.240184678287575,0.0379629036904962,0.139404825280232,-0.0942328854696818,-0.551916186801956,-0.307279646480654,0.0522690748383151,0.130209175464566,-0.102419022530241,-0.283943266104803,-0.147470411878881,-0.435741725365895,-0.0122363010974707,-0.393407856821706,0.19609640760679
healthy,-0.214089325995868,0.0045664476281754,0.185572901592225,0.0974189942117727,-0.201142050047064,0.0893138967682831,-0.338520760183418,0.0554666046611397,0.0341487962467998,0.0789793841293106,0.133805400859965,-0.568624738302809,0.0148704530667903,0.188991085187651,0.264159445829364,-0.121941962376153,-0.0274562597688573,-0.159873852711402,-0.16782119885354,-0.433332835891185,-0.196900818516303,-0.334503341620776,0.416868487453006,0.0120789327234147,-0.226399778490084,-0.0450355397361672,0.0214607811843841,-0.0148020999295249,0.0021384020970999,-0.444608709341762,-0.233020075147986,-0.0539419703288856,0.0751043214053107,-0.051320175213357,-0.226431506121484,-0.204016669347365,-0.232402485182856,-0.1346027919968,-0.0880547573556139,0.0828196454969237
healthy,-0.391814064142838,-0.099079550800022,0.130901061886202,-0.0903061677676082,-0.196226429375286,0.131852088590788,-0.0922782925260559,0.0152679693380892,0.136451100473943,-0.103625743853958,0.175609238920193,-0.073015906144404,0.367184826361893,-0.170629290720918,0.527005758984701,-0.0518784931745189,-0.0181441758114408,-0.362646865738238,0.011173167888163,-0.104137931502667,-0.29941694719271,-0.283561871050242,0.404660734547825,0.0424971029507121,-0.044645213356922,0.078597861767449,-0.0116001877279323,0.03236677579792,0.0068843252955228,-0.384402478752745,-0.321196586469223,-0.0334625621975536,0.0848301030361869,0.0649241792775475,-0.185037125117911,-0.0274295021658407,-0.177430800797369,0.198597385005939,-0.0081587707227802,0.0656715512442787
healthy,-0.163441403586938,0.19731393290175,0.109016734968282,-0.0613889589482244,-0.135231747136583,0.144717617182126,-0.118605500566803,0.0591867222255782,0.233272163712148,0.0637703878701763,0.406837294237174,-0.302227996102222,0.0278530837501527,0.159408929566154,0.214318796363272,-0.118082804601285,0.0454060742027146,-0.114586311017883,-0.153400837669581,-0.210720933978451,-0.0357302191207384,-0.0759839588465157,0.474972602397277,-0.0471198739790501,-0.0348865315845698,-0.02719435253022,0.0260270520645617,0.444608691579647,-0.0890744679492257,-0.419650271324509,-0.0117249487528539,-0.0514516068684648,0.10432917442989,-0.012395187251832,-0.0815663114435001,-0.170225075526303,-0.142653369231444,0.487157573294104,0.0054373531006983,0.0634525803357262
healthy,-0.277502906767515,-0.253933429425699,0.119807993892439,-0.0668050409654102,-0.279808363312913,-0.0190341264614399,-0.334808792204335,-0.324679581711351,0.167928847397004,-0.314385142826424,-0.109063216837927,-0.137744000220631,0.0560258998766697,-0.255702952234681,0.237784741896023,-0.473098270552086,0.0428436709829292,-0.147281521648166,-0.105219626671503,-0.140273652403085,-0.484187274615311,-0.471559206344742,0.0652590958385337,0.132611112325951,-0.41382290571994,0.0061407601048622,-0.130097923899789,-0.0039099049884363,0.0734013481481343,-0.558428227712208,-0.564042287855589,-0.0171498585142509,0.0028334945468904,0.136169502301402,-0.600979201524601,-0.42740431745295,-0.499382221969243,0.119518411159462,-0.356541837020448,0.114641500215236
healthy,-0.286032565423945,-0.0056576271726773,-0.0366295738211433,-0.32651622048955,-0.0408349847214887,0.103200778915755,-0.224844281724188,-0.24514841050099,0.0728905568042799,-0.0367203419015555,0.211103533393512,-0.272065879558358,0.183679732969398,-0.0671714215151419,0.267504519245464,-0.0849152366243525,0.0782483773394349,-0.0561947327860571,-0.0133141905142391,-0.114961091509925,-0.248275766816998,-0.296398687646464,0.0345217905989581,0.128694571507462,-0.154963946401994,0.005305459965023,0.0139070424849335,-0.217188651483329,0.102372874163983,-0.331626949626795,-0.249530181264302,0.0813105405450988,0.124783004227653,-0.0460845611779654,-0.189437741754792,-0.0322706183142275,-0.324346255497285,0.136094680725573,-0.212445636634462,0.148209710659005
healthy,-0.32333254572201,-0.110796466650826,0.192132530896522,-0.174126956668296,-0.154567005200587,-0.0620797971841703,-0.0305415757229649,-0.126712092080712,-0.0591639534855289,-0.305316346757358,0.0906281903952761,0.179254063873737,0.0147249483434622,-0.255021955757346,0.0842396160977097,-0.225094185718166,0.0815995457014639,-0.0189502207857603,-0.0442522127847375,-0.143167118656051,-0.239537048210336,-0.141721984616106,0.192999456695763,-0.0556239000446994,-0.165636666359554,-0.119318241200013,-0.0377395929952735,-0.290866984678044,-0.0605574784889013,-0.158528689747972,-0.240181014746421,-0.155225146909051,-0.117464119289221,-0.189657542274274,-0.0402276719343983,-0.0724852364603414,-0.0586309056354151,0.0861361839327855,0.0513853237004935,-0.174058727898056
healthy,-0.279156723781841,0.0177475496894186,-0.0394993274351689,-0.153589592423484,-0.374955094842494,0.166658217998607,-0.120268540655413,0.0697057106331657,-0.110764294780768,0.126580493994103,0.340235749761769,-0.178948937892725,0.32725044972091,0.250945139672392,0.339534868824946,-0.098824692082624,-0.0040063850851381,-0.197556373017063,0.240397178426586,0.0360739087990283,-0.109320437586032,-0.199683643652346,0.556460825167797,-0.438113174146963,0.131013255023384,-0.425439868544297,0.0496570536203324,0.434804960891397,-0.44179532790108,-0.322375978441812,-0.19322731773286,-0.0437374780650953,0.226482561720571,-0.415722620772976,-0.0640499909856952,-0.153862662789685,-0.0951196754490049,0.45820975487053,-0.08129646213686,0.254772201686962
healthy,-0.301407927879601,-0.0028404692634119,0.0680386422167995,0.0828959676386463,-0.366457132385454,0.152137562437078,-0.328115706914692,-0.188898328215922,0.206618894091171,0.0995077579065353,0.283930539959902,-0.294368113208191,0.260212652760958,0.109374769296622,0.322255229067992,-0.263019066498044,-0.0363350062185953,-0.0790780055348943,0.064193124798063,-0.399239595610621,-0.411882799825113,-0.395282221201539,0.489393675484548,-0.0118052412747275,-0.112527250344309,0.0211110782864851,0.0697070649313893,-0.111523912888768,0.0213672317321715,-0.370512572032423,-0.402550837679118,-0.0537695261770225,0.170580118464862,0.0111422525016231,-0.3845869494139,-0.0355598596020073,-0.285520479869359,0.178372279650519,-0.163749944274647,0.405498871902302
healthy,-0.277024082176812,0.366167952855889,-0.228583975639626,-0.186461951448344,-0.192307606232749,0.178887444270418,-0.326546213397796,-0.307032474092117,-0.0847699851962607,0.263437115609205,0.376835250799956,-0.47207089578245,-0.324341695174979,0.413619309658004,0.325937223012005,-0.203481541970157,0.0664477188474701,0.0979170060059446,-0.308779455171311,-0.46408004252602,-0.185234065609034,-0.290325464261234,0.198284969798962,-0.0343159756143637,-0.431009028777693,-0.11683621650468,0.054527114396645,0.0585573186646641,-0.101071765091577,-0.703901179829849,-0.135073117825376,0.0739327954735026,0.196752017239593,-0.141854901876097,-0.318229024565374,-0.0648530589612528,-0.228813748314954,0.148781915780054,-0.436842288002842,0.175797133913214
