group,CD11b,CD47,CD52,CD3,CD56,HLA-ABC,CD117,CD45RA,CD49f,CD44,CD16,CD335,CD5,CD62L,CLEC15A,CD27,CD314,CD57,CX3CR1,CD11a,CD244,CD54,TCR,CD122,CD2,CD18,CD38,CD45,CD26,CD305,CD158b,CD158e1,CD99,CD94,CD328
healthy,0.0177696836781511,-0.0440477913319305,0.12875985226207,0.0701581441311881,0.319434474599474,0.0469377446199279,0.160679850632369,0.046906533890743,0.0511186568125057,0.349447277369262,-0.116420286825792,0.375876024835632,0.124707335610616,0.636266057334654,0.137664468721801,0.105187565544971,0.0970173116097868,-0.200557158806586,-0.0824218863179852,0.0772115790001381,0.0625803597522803,0.478474914798724,0.0496888879830922,0.119870108486111,0.382134552978621,0.129553349615723,-0.182105861267446,0.0571710202715453,0.192190485198646,0.0979690738411599,-0.053228043889188,-0.0956585318521066,-0.0468634766849515,0.342052106891137,0.0605382597158486
healthy,-0.156521400567583,-0.107042717038611,0.235349614627842,0.159313282781046,0.325964873634814,-0.0992108471772341,0.170250769983227,-0.227930699203806,0.0535827874354427,0.206829093644935,-0.463026586794169,-0.0064788163790671,0.206600693851629,0.363217681043277,-0.083826307120165,0.194449911808495,0.0401927900626113,0.0098673908698873,-0.28024198108952,-0.220184276578884,-0.183067013956304,0.373276966260522,0.0977842083156616,-0.131462250402438,0.081920423783988,-0.050227936098401,-0.424074106601932,-0.094307418157748,0.184412256471048,-0.122177560806743,-0.194610438286421,-0.220613504603785,-0.24234325711548,0.249493913275905,-0.146785912805845
healthy,0.0511795000417524,-0.0985610953696533,-0.0467252636106178,-0.149219937302522,0.385297462515419,-0.186342603983599,0.0697490251494139,0.0924037061594175,0.0134974594417442,0.0442834541283278,0.0407977579839266,0.229889074490504,-0.0921701655682873,0.217023568803187,-0.195095807662807,-0.113066434060784,-0.0499746821850844,-0.0285743931732814,-0.0411535306454256,-0.141051193160151,-0.143813515540906,0.139759269397506,-0.130985791028941,-0.21658539533989,0.0722700822545465,-0.0176260731223407,-0.0965463765119797,-0.0719740931971051,-0.0052595689639425,-0.0373418354764732,-0.0135878224547611,0.0834935567438175,-0.0721597892634117,0.394133937861058,0.121268241470531
healthy,0.138752492682309,-0.058105247337868,0.179861695659263,0.0891470539770129,0.216145049060622,-0.0401958557089172,0.0866392351605604,-0.0350198416018788,0.285432901790597,0.351024417307439,-0.169282290800624,0.0328810379178026,0.096399158844184,0.0940853919270551,0.294468786629305,0.0368290961991585,0.178325114130498,-0.116192243931549,-0.216560286818391,0.0618091953290417,0.0200763865295569,0.429202341497421,-0.008482254929175,0.0004831746058682,0.430944182907565,0.160572358306124,-0.313049618194865,0.0593235282198158,0.0510908939927067,0.0364204730158167,-0.132847460483183,-0.11333659784387,-0.0386765180990992,0.442724412482741,0.128123747596306
healthy,0.141453493720109,-0.119274526454894,-0.0259571666442692,-0.161652970210208,0.533397818573349,-0.19339555165796,0.180095751469492,-0.163577910062467,0.0416317322777546,0.391862546828392,-0.168130424840829,0.450183204063953,-0.0985926381566777,0.590036899309429,0.0934276210380341,0.174747040525508,0.12178042742252,-0.124566392228557,-0.1345762542041,-0.27563625775802,-0.18478653418262,0.627608960759649,-0.137910751339269,-0.10678419611767,0.439064823164143,0.0526671394230974,-0.378574156983322,-0.223661481428753,0.130353342466056,-0.172259491075272,-0.269009808598632,-0.36223394287447,-0.346548516345487,0.660843073781506,-0.0087620770030298
healthy,-0.130846479952075,-0.278272010306361,0.103402447214979,0.044441671751434,0.212350419727914,-0.144981958832288,0.190269978371349,-0.276583776109284,0.11110046628802,0.352324148461691,-0.336913179756535,0.240816371076704,0.132181529043841,0.364896724212218,0.182238563175293,0.0902657631284682,0.0827146149548328,-0.151377399582396,-0.130956217436397,-0.267076990251494,-0.304848740101047,0.392702361510179,0.184023289482149,-0.103562004032478,0.229787517386382,-0.005178358138398,-0.437614278320323,-0.250032351107896,0.215831103877378,-0.170099288533699,-0.348764722323136,0.026381214946213,-0.284180238844279,0.449930410425233,-0.103982986629806
healthy,-0.0188107803747337,0.1903936155094,0.289695080037584,0.384194304244487,0.11691469101299,0.0996474628383299,0.18383509245339,0.168750646843674,0.424560919051308,0.442176120717246,-0.0976753561402725,0.185587476918019,0.26243757958244,0.255528292099548,0.323929191167775,0.283357408512621,-0.0133476951465936,-0.0275447660654617,0.0588989886860963,0.149602362997914,0.0650931799440708,0.309469363036314,0.128150576925465,0.0218586813390808,0.368440381312116,0.110524797171095,-0.277844273213447,0.0954871959363232,0.158229003293423,-0.0860060720924605,-0.180116177688122,-0.158856739159352,0.0536810656958334,0.329162136434486,0.239745576972347
healthy,-0.259767671395457,-0.395122798451257,-0.239485159184815,-0.121444141713781,-0.223990117955223,-0.429083871647803,0.0862255275049901,-0.287234659132073,0.0853757433671897,0.045504995343189,-0.0998586523118822,0.171350444612439,-0.112074507731013,0.5316625558008,-0.169094655747769,0.0281274857156349,-0.319226221665654,-0.154923689701869,-0.153123350503674,-0.363797725132218,-0.343649931174382,-0.0326413888190016,-0.0009403084975,-0.163861900923677,-0.190977676999492,-0.430176900602245,-0.191398510253131,-0.344304378275254,-0.0606546698164469,-0.273619513552713,0.0535679683014843,0.0359222783622047,-0.260762141464515,-0.101076036418836,-0.212440109644237
healthy,-0.0145102409305276,-0.223434891031839,0.0956689547391903,0.0686158932286144,0.278429858095706,-0.230530516061242,0.163261210460028,-0.181994605070357,0.281248830588012,0.320966520767566,-0.275694223815568,0.163630854736332,0.0889063283988393,0.388586507502514,0.219344905861421,0.227060786285105,-0.199134984054488,-0.0604793611170187,-0.273391295245383,-0.219046032116964,-0.245509095269778,0.576217009274997,0.0598720192987557,-0.0610833970781942,0.157964507652233,-0.0589667832917139,-0.402429223372999,-0.213849574840988,0.179853502976681,-0.2477107770243,-0.164213119925133,0.0256394007532183,-0.259180970216653,0.306643912938497,-0.044579149230857
healthy,-0.290045376116529,-0.0895261167986551,0.0522982788741874,0.101660359916828,-0.124798130807291,-0.0572901007205122,0.0738516014452362,-0.294103975328133,0.0559113922213422,0.0892974362409592,-0.512507748606716,-0.0244816740836536,0.113351825495635,0.31520076491874,-0.223822593409217,0.16969725792246,-0.104251371986051,-0.1867398594184,-0.257967428452178,-0.333650779221731,-0.328435777179823,0.157590854270069,0.217011597924296,-0.225688892688019,-0.116147583681295,-0.0309588285239094,-0.192885678487445,-0.380382727987922,0.149201231467748,-0.371546891433947,-0.105586648871279,-0.0433409126669291,-0.381038464487258,0.140786860261079,-0.375602310379161
