group,CD11b,CD47,CD52,CD3,CD8,CD56,CD11c,HLA-ABC,CD117,CD45RA,CD7,CD44,CD16,IgM,CD5,CD69,CD62L,CLEC15A,CD64,CD366,CD244,CD54,TCR,CD2,CD18,CD38,CD45,CD158,CD305,CD158b,CD158e1,CD99,CD94,CD328
healthy,-0.326142457334531,-0.23743082483529,0.182767846344284,0.213008643102115,0.0115265271101378,0.166994210787411,-0.161935064374519,-0.148038743706969,0.190760564924442,-0.264742911789094,-0.0311778659794445,0.337781518674702,-0.496377865357904,0.120318119501955,0.238504673144816,-0.104650854323452,0.627346977294808,-0.0029455814105378,0.0709664056667941,-0.157652029781105,-0.328994565148863,0.309193969041826,0.121459927589919,0.236680566850487,-0.0458497305739733,-0.540941554813784,-0.223156368808461,-0.0717202674873657,-0.201330702633773,-0.0860042420606957,-0.158257045924992,-0.354289419359157,0.123124946984871,-0.317411197484303
healthy,-0.124256007237267,-0.222906721509101,-0.0002877797988591,-0.0261526806826886,-0.177008107049885,0.184864301743538,0.142594171031621,-0.0594100462002366,0.126686032604328,-0.290628233586044,0.102938710300027,0.100042181065726,-0.567775406025127,-0.0616339774109871,0.0732356814328373,-0.0388208639138218,0.405580597214771,-0.263044113010481,-0.0196986489374794,-0.0525294394094687,-0.26801065347069,0.377518319413448,-0.0194747305894599,0.0358142810766996,-0.0461665059164267,-0.186085921865022,-0.266615076486047,-0.0831184820241974,-0.214188428179517,-0.362124730388787,-0.124077262017743,-0.290062311845558,-0.0613488101444769,-0.185379335142195
healthy,-0.212805254697392,-0.129058334183591,-0.0855698942109344,-0.0149371985783355,-0.111402434119814,-0.215192536032665,0.0116041961527507,-0.136634098497203,0.147095026501614,-0.145362673733172,-0.17543712266363,0.0051938409995647,-0.307017273680666,0.0764209059168468,0.0996426688535491,0.004963772361801,-0.116952978048878,-0.135032440220229,0.0438720747292049,-0.0129422261396133,-0.1887112805717,0.0365290426924809,-0.0293858374981352,-0.312042141906004,-0.135890248450748,-0.129197072124206,-0.153700676684322,0.0194089014357146,-0.179294017996362,-0.0510761962921779,-0.090815066153076,-0.0958156823228987,-0.243848504748925,-0.280181920852397
healthy,-0.250196380887486,-0.184051103295963,0.329491364168446,0.276693435758598,0.162721540387023,-0.107477342116148,-0.205112885422489,-0.176145056524304,0.184874278564492,-0.298166983768554,-0.196414458939186,0.325979372033604,-0.489995320184175,0.113953879663214,0.32505247192145,0.0427575104526362,0.305216769920994,0.0520059121068406,0.153294473200483,-0.304314837511007,-0.244499810101468,0.21393449664895,0.293272970544926,0.232122735658045,-0.13373973944387,-0.528696503096629,-0.17641774262123,-0.0718082230947283,-0.355728590010183,-0.170998104390597,-0.109864241877643,-0.449264854451704,0.220956452380104,-0.291276954809801
healthy,-0.329389892265185,0.0586876062566744,0.0509568968139548,0.0581796088684089,0.194087739662523,-0.0353027542053963,-0.173643595098022,-0.0913104136425848,0.202691188622512,0.200095516560069,0.0625262214851819,0.0387780326534851,-0.0450887793018154,0.0325309763555305,-0.0524344098310429,-0.168581920532732,-0.180523492920959,0.0856318192825752,-0.0265329816234251,-0.101920123337411,0.108730852301618,-0.0514460786416057,0.120061045914884,0.124807668638341,-0.19099453214695,0.0108239025704544,0.133741865499103,-0.109367383932488,-0.0358995353211879,-0.149035101139967,-0.220534028911755,0.0483610771469708,-0.0754254914346529,0.211890498134164
healthy,0.219049708825841,-0.01202063274674,0.338740630557534,0.0404653328354941,0.0105180792770069,0.245590684915552,0.334247762436563,0.181079045125828,0.171454143682108,0.241841645321851,0.054264605697599,0.075101410523849,0.0124509288279259,0.141604600889962,0.150163151106906,0.0492102888747366,0.0105007426136149,-0.305920528381373,0.202106277888787,0.163794747190807,0.139309545670889,-0.210472576420031,0.163928414571215,0.0627514491701307,0.20978069689809,0.148015666879791,0.155154089434604,0.371787479983862,0.294947681471638,0.223439224339507,0.0944266983308629,0.105040322704454,-0.151323187864541,-0.052619631006275
healthy,0.0219815111304539,0.292188528852144,0.0360739305588237,-0.0079674004779815,0.1625339199721,0.0309250667022353,-0.0781597429146919,0.150817512487121,0.138114790722694,-0.007195315950618,0.136817771932611,-0.0109556406912004,-0.0143796850660254,-0.0182938131530599,0.182332496082327,0.121400037391648,0.0565674292871944,0.065918157192718,-0.0447800700924413,-0.0136543214698705,0.10662292752355,-0.0736357712971688,0.110091267349847,0.239951949570799,-0.0065463528563583,0.058385882999855,0.163382510194027,-0.0585352385726093,0.260404528166262,0.0782153343149446,0.127222313012141,0.0247037410277573,0.178258420334703,0.171558215664724
healthy,0.140476367181242,0.437183986921439,0.318907014068821,0.14839959528542,0.236543320425925,0.216192164403734,0.0701572041535498,0.430513032203951,-0.0741723918174058,0.316618367987636,0.344171795310366,0.274884781860665,0.0310703852758867,-0.0231881492088393,0.187613779585859,-0.0166283639522328,-0.349738387737199,0.284785924270848,-0.0633690431424702,-0.122153032555127,0.360264676761091,0.098808778779571,0.0311410557958905,0.355800210122828,0.430991970336524,0.118728784700258,0.384537177908184,-0.349090700684387,0.315975366988703,-0.0970615322261169,-0.0428315445929943,0.359467465521524,0.281317331686199,0.137535895010367
healthy,-0.171081092094288,-0.221200647563926,-0.108863542109822,-0.052468769676354,-0.0723639352029703,-0.0656896000033351,-0.34179537732932,-0.129155267247205,-0.0392141875290928,-0.0487622660655396,-0.246211208899664,-0.16471693775328,0.0332570331303687,0.213920565259783,0.0217974677400969,0.0035275959734249,-0.0498352747695747,-0.0986766002871452,0.0270028289634572,-0.0858628867484552,-0.142130225152322,-0.169323159146957,0.124524838998168,-0.147094606474491,-0.016807523372542,-0.107115806596157,-0.129079891004508,0.23382129806992,-0.0765237848908428,0.0264494980790491,-0.0148629052773487,-0.0293539229134333,-0.279970703467474,-0.011517697701768
healthy,0.0966987630519507,-0.145616704648617,-0.13544371400903,-0.129995133419271,-0.0717016761809217,0.0628242604177941,0.409050557958662,-0.255960251947889,0.280826949885216,-0.0579642955673002,0.191451292155222,-0.0408534048041669,-0.19630991762459,0.118443596927088,-0.133353614227834,-0.0181282827002646,0.338853267989868,-0.455992343793978,0.155054083718014,0.0484690454712302,-0.0875475280776963,0.192318197659837,0.0841669468395607,-0.0427150310007369,-0.160029107201074,0.121276746831001,-0.283337032427441,0.081821849865271,-0.0963724689954241,0.0282112999737401,0.155313732058671,-0.40716001730708,0.170135188819421,0.029295137475861
