group,CD11b,CD47,CD52,CD3,CD8,CD56,CD11c,HLA-ABC,CD45RA,CD7,CD44,CD16,CD335,CD5,CD62L,CLEC15A,CD27,CD95,CD314,CD57,CD366,CD11a,CD244,CD54,CD122,CD2,CD28,CD38,CD127,CD45,CD26,CD158,CD305,CD158b,NCR3,CD99,CD94,CD328
healthy,0.303928426045827,0.225332201243505,-0.0777952703093576,-0.112953529732056,0.0475965758449294,0.133511811557028,0.0691899656259026,0.173775445977218,0.312430133208727,0.284178202728769,-0.0648881180345866,0.466486324896528,0.129274759102054,-0.110101430428539,-0.0464458793139396,0.216718621938136,-0.0616694408401726,-0.0523070930708385,0.172043845083283,0.0179723113690321,0.151993704847449,0.3183315311269,0.375239202191375,0.0581977312453199,0.225357010991919,0.113541678810502,-0.0633521446698126,0.358180976557719,-0.0921621956791015,0.298411208548198,0.0077434803845191,-0.0105225161862549,0.281544880362621,-0.0019443489117797,0.0242753015970263,0.332191889295311,0.189255685446611,0.362779416855091
healthy,0.23246803835231,0.312429247603986,-0.0058532965314882,-0.0767788136845426,0.0990765251039974,-0.0842824462542553,0.0157511671931322,0.10949493006972,0.381398800189831,0.0747123706004317,-0.134160465327068,0.550179395941524,-0.0977821271131563,-0.116983612075765,-0.365375254090904,0.26470032496553,-0.111406263442572,-0.026413966683388,0.0723525096596963,0.109658098564508,0.0417011190287725,0.259940212164472,0.322891847534982,-0.289573284072887,0.110320150633508,0.106777917939608,0.003526372415581,0.285460356109669,-0.0223418592979313,0.265398087932694,-0.126349006344946,0.102655525715599,0.221967761693875,0.426425076613884,0.0820081504965842,0.289329407441533,0.0904734414461929,0.277276839861055
healthy,0.110072623388101,0.0212440675531698,0.0233746203151597,0.195199324275309,0.235381739747021,-0.0271268085684745,-0.0696519811472595,0.0680096177482547,-0.0063166776972007,0.0241513561778292,0.114948359653835,-0.0072305104589669,0.0780263781432417,0.138782913166984,0.166302063977325,0.209949227664149,0.084437841789365,0.214312066210974,0.111155615637323,-0.138029926633482,0.030642031321881,-0.0790771056292498,-0.0202819553304785,0.251552457668437,0.207986939434281,0.188202598488401,0.0812114192955527,-0.0493087638278939,0.0157930340075111,-0.0348249090373429,0.104592807335571,-0.126278787801302,-0.0989643439913222,-0.0876675852610068,0.0184015530475816,0.141791151491807,-0.163041607739169,-0.168287223440435
healthy,0.221088945829534,0.0206797947001661,-0.289068546764575,-0.213199172373885,0.0378320174782309,0.180084677323217,0.140851560294783,0.0893933003015676,0.136904360110943,0.218755381885025,-0.129674727879955,0.461943783235304,0.28284372380897,-0.233042590442956,-0.100552071508192,0.169223207245027,-0.199400581037904,-0.117807868789968,0.179178962522826,0.0150347371184969,0.206071783304285,0.152548370996647,0.172148690816656,0.0844952176786139,0.236029022336714,-0.0515646395280312,-0.201841127533753,0.242746969433643,-0.269294775481645,0.0666561238673488,-0.224380044121844,-0.064232690561444,0.296938100375361,0.0042308702962329,0.130899306869264,0.435348379102986,0.0103049471883222,0.250327753369018
healthy,0.106917674513395,0.236542230631929,0.131807088001023,-0.0652285064185056,-0.110589822916112,0.291929310023237,-0.153897972437521,0.134242075943926,0.0439259630310875,-0.0849918485860822,0.197182868691601,0.16598000094463,0.0846222697038302,0.0710700389321421,0.14352033865597,-0.171031838512954,0.0835424133066598,-0.0336707481920126,-0.0796904179446903,-0.0093573598340376,0.24045450266516,0.108433010329338,0.0089813035273781,0.138094601967915,-0.143525038147479,-0.036140360587144,-0.0581618551929129,0.0498914259106881,0.0083650213148654,0.117734377104723,0.249813472562956,0.033252623223876,0.269549562934348,0.0341654197161015,-0.0069892865489963,0.06842527890104,0.0484283915021626,0.124803278124347
healthy,0.111569843170921,-0.0907973262601376,0.199253403278698,0.130063429205627,0.0348878992420713,0.029417634691059,0.0952671698591671,-0.08490100243106,-0.0477833935496018,-0.1360420032592,0.0022079279151164,-0.395626135278182,-0.295730529832901,0.141425072598315,-0.079339417422006,-0.124789779994402,0.198491152452034,0.079998208011909,0.0891236856345024,0.161458122044307,-0.0334072441224079,-0.149226987504036,-0.205018585962351,-0.0966282337942131,-0.157632855107278,0.0175031563006462,0.244481513152822,-0.245809818371424,0.108586075321871,-0.0666054374848047,0.153985289690882,0.0638615240726588,-0.0307927872298947,-0.0206535661182751,-0.125019226992859,-0.23072633307893,-0.100622108375004,-0.235772587221285
healthy,-0.0969110335555331,-0.0884112319587492,0.147109636919656,0.258230866531689,-0.17510118752953,0.240580658761337,-0.240117798432822,-0.198505009786342,-0.0874653522080494,-0.0977692676105492,0.282575620263355,-0.200532981611085,0.0847095237351141,0.195467340119176,0.186023771785557,-0.0658972586884381,0.297095073383338,0.154914942842836,-0.173490256660145,-0.0426113093501517,-0.161720380794813,-0.170773299497288,-0.200544164246282,0.154125229837073,-0.0661358128491335,0.0728894494515387,0.240661526798054,-0.285149981405281,0.120084582063264,-0.0866416087349084,0.097803504464865,-0.0054668951437873,-0.237990810334426,-0.029850404790774,-0.0180868211912748,-0.0723809817410134,-0.0758676862877086,-0.0051205449471861
healthy,0.0767387775213467,0.341651686207164,0.212630215100635,0.263189193627667,0.141035676267064,0.0551845886048572,-0.0082852988249482,0.3535991975586,0.227229587770774,0.127298716707531,0.0886142459759075,-0.13455033122827,-0.294264078287029,0.123292227777453,-0.732412468989766,0.244915103711637,0.174506985273259,0.128282671789805,0.0275534496095292,0.082442020231755,-0.0882833516150612,0.239437078895892,0.247448622280181,-0.123853164085575,0.0766433775142396,0.0535589155120499,0.0761854396134778,0.0957071045244435,0.104200717833176,0.311916491583955,-0.0205577493825155,-0.133422965030531,0.219990340058611,0.144209087890076,0.0163825979004734,0.259345402461016,0.0479155603196574,-0.0195507280203628
healthy,0.189639957861137,0.263355223622789,-0.216203172803124,-0.0898585054441803,-0.145183769336332,-0.144555995343927,0.0140245240835585,0.277873020701192,0.336139994145072,0.109372061741494,-0.473007979155328,0.332424036518484,-0.122994527467328,-0.197832568980257,-0.358491872676935,-0.0489828360100772,-0.244232600008792,0.0926997057125912,0.266335087652292,0.0473333642903208,0.0874093764192075,0.311501741504813,0.296307976167179,-0.600213050180001,0.120595587410287,-0.326610210814408,-0.0977854482632748,0.459151093127814,-0.146086764038831,0.271161464011692,-0.253840210293979,0.329678634842452,0.340396565006775,0.141525799434179,-0.0082321340363929,0.413862118033097,-0.308844368086966,0.115070604925714
healthy,0.422442251313385,0.26365172503599,-0.13545287708899,-0.124636087871951,0.175459325032861,0.326693251041416,0.0090244278637725,0.255728771682677,0.439229255256545,0.473046177663695,0.144958961804276,0.369118132610376,0.364435185708168,-0.23648770681553,-0.014650713039075,0.0310944439118957,-0.0243276967518589,0.0030362951162466,0.276252902337183,-0.0827176271780971,0.0781017329446354,0.398132622926166,0.47394760082482,0.296623569559711,0.5126988018833,0.265543187204324,-0.123342707210485,0.359111853634511,-0.196391517479376,0.385746960683471,-0.0992037518876098,0.103891371142983,0.401249754936477,-0.0537454781712784,0.310549768178204,0.402828218634115,0.253710461336057,0.509862775685682
