group,CD11b,CD47,CD52,CD8,CD56,CD117,CD10,CD45RA,CD7,CD49f,CD44,CD16,CD335,CD62L,CD161,CD27,CD314,CD57,CX3CR1,CD11a,CD244,CD54,CD122,CD41,CD81,CD38,CD45,CD26,CD305,NCR3,CD99,CD94,CD85j,CD328
healthy,0.297097595965555,0.192604154624009,-0.0618533804615085,0.0521313627083125,0.159652920700896,-0.0595085059743031,-0.050870671907071,0.289556526016609,0.344758600018203,0.172089348618111,0.0115700736452448,0.398319506668125,0.229828151814854,0.0552124397694606,0.172932107560878,-0.0528853483966709,0.205758508994236,-0.0597398904070035,0.0552640595868782,0.333590227739761,0.385174081499278,0.166202443893205,0.26997181840122,0.0800848331848806,0.17183369399622,0.295870854402931,0.298395338279322,0.0190457061185949,0.309295859154069,0.0890665565178164,0.30635969978824,0.262955892502746,-0.0492158625281362,0.393490600195332
healthy,0.0630036563759343,0.0819757574126356,0.0606386717010332,0.0433836902154189,0.151999154871033,-0.0163500479951387,-0.000615750290407,0.122840445604763,0.143561797623332,0.101319445230935,0.0631099060117306,0.234100033170481,0.132615680437251,0.299123896311642,0.0393834650756384,-0.0499597815373706,0.0702955201266432,-0.0503082054136219,-0.0843556900063293,-0.0529122651962599,0.156879792545292,0.185261002699209,0.126291145180023,0.117897409781726,-0.0295269561396044,-0.135557469040976,0.0878654814820883,-0.0099692226869224,0.052546725551265,0.0947849813398547,0.076447131142508,0.244698129275487,0.0035436354674924,0.0849819329501831
healthy,0.230467972830972,0.26585875114895,0.0340239485617033,-0.0727825671735515,0.263360891940251,-0.150486850451629,-0.001947803256618,0.289733620133403,0.44001438032275,0.0311156645578854,-0.0575444973945675,0.374355044070412,0.0146134555957274,0.0808333219309344,0.214791849291854,0.0362346176630341,0.0284489768643863,0.0750834166054518,0.0554349661007014,0.228572795003341,0.299441474808886,-0.0786219432674897,0.21962879528431,-0.0863043765504058,0.182605001465184,0.417178111546873,0.252797932014116,-0.0130119411118762,0.409733281451898,0.0164756110647624,0.261389032197431,0.0678965702165634,-0.0256279448647122,0.340410977859088
healthy,0.280664713536265,0.0191149971308468,-0.143867229636857,0.20222486828955,0.205855226054872,-0.117836188755117,-0.0702991122299985,0.0864395957155454,0.232186373487263,0.10899041233771,0.0405820157430752,0.212851875594408,0.145312708905767,-0.107719424036551,0.0840399844108178,-0.191544896003639,0.25046692263021,-0.0305824805844149,-0.0411597272720417,0.158617061622812,0.133749975852846,0.263564019378319,0.197455531266523,-0.0527679917916768,0.150033276234127,0.0121211562691495,0.102960460835926,-0.193828215677851,0.247521847972772,0.130246152074753,0.330268264105445,0.269392823814847,-0.0455230522051475,0.307555203474787
healthy,0.0544087762595147,0.347681959639073,0.285410631053062,0.367726527460481,-0.0749164057890092,-0.0908876166080447,0.033897851136713,0.454320958923762,0.29445352533182,0.0317331410154907,0.0609884935909058,0.657912841372835,0.183803650804183,-0.230256809420678,0.425527748430181,-0.103487102160833,0.168079437848132,0.131169144655829,0.184625115824145,0.520809418197442,0.541790437170375,-0.109733454212505,0.228859756099371,0.154765798316472,0.427972830734317,0.426657711236229,0.525376969678495,0.182678541765299,0.655784271355843,0.246388092488493,0.751466688790297,-0.283387526852118,0.428931970326788,0.367023130756143
healthy,-0.0190558637813696,0.174829631558021,-0.049753762760157,0.0732983858973096,-0.0156081021290451,-0.0037174959609601,-0.134653017296838,-0.091487432444851,0.189280202798141,0.275269830702555,-0.0081056782563854,-0.137087595563667,0.0590527223400763,0.194561518486156,0.0402296372096102,-0.0226583835102193,0.278001665434523,-0.307604051666733,-0.123765263307756,0.0107114012383856,0.0680448937827865,0.174291145433531,0.070471266615587,0.12026950068175,0.153105742572589,-0.0523643900011051,0.060438173944269,-0.0221597777813653,-0.126990521815845,0.0845201690604767,0.0035924911932396,0.425483353006993,-0.171086249301791,0.107157133677262
healthy,-0.0328743843500238,0.009944848171797,-0.0037362217409929,0.13005784777523,-0.186496678405701,-0.208669218118337,-0.106143235992973,0.043083388400443,0.0199392332672963,0.181606288341033,-0.2742692817076,0.140676248712726,-0.0516641341810006,-0.0978655658557903,-0.0203158556889818,-0.179338749925335,-0.0403111076499349,-0.0352781335041148,-0.0076401036054914,-0.0324216111304761,0.0944190392269261,-0.253530489107269,-0.11779489582975,0.350144675712708,0.0603186958504085,0.0863942359260229,-0.006007581142511,-0.133253069272491,0.0882321722290839,0.0638368176950878,-0.0255623006537102,-0.0077009046949481,-0.209587393589706,0.073349235059299
healthy,-0.103618126428994,0.0010644351578688,0.0592539564152873,0.295826248385447,-0.118644088279451,-0.10114742445359,-0.230780815237862,0.0247349609988167,0.055244969586021,0.258157579024943,0.203699224799537,-0.204205557952974,0.0322623606208993,-0.160882491456528,-0.0051667323353476,0.0346418583607266,0.198928878475975,0.0333732065378533,-0.180576363285671,0.153725035620276,-0.0120553502861697,0.227823937826609,-0.0258863438382305,0.0585719626677509,0.233927621117062,-0.241832703017646,0.0646622714868748,0.109264233417504,-0.0599444545463655,0.0369960230526035,0.196210800070967,0.276666590109654,-0.043614509625905,-0.127550844948895
healthy,0.18139183430595,-0.255535128156466,-0.235508854367374,-0.0080035978091896,0.10343285439594,-0.17003898359052,-0.0742692286782373,-0.020119635034059,-0.0572877751392225,0.25974742590781,-0.09375416796026,0.35317813083026,0.421581170699389,0.0133194755168029,-0.0521986815352611,-0.167305259143912,0.0378417394444776,-0.0490782921565339,-0.133910307251296,-0.0784369907404199,-0.116330191227606,0.143787305347278,0.0854165195636788,-0.0245297174633507,-0.125217053367387,-0.076558658172255,-0.133754655802757,-0.202995024110667,0.0690633335797331,0.296389734296399,0.253643970729265,0.167928176042264,-0.0687031025021326,0.29548496976647
healthy,0.406513920693933,0.146093913529157,-0.229235238353289,0.0663876562516251,0.302178505991278,-0.0255947901236509,-0.0448942507242374,0.374294226350458,0.44472547125522,0.12071408611822,-0.0584608132580242,0.441472309177897,0.492814801880192,-0.0721747658861637,0.290318607009175,-0.111226055744425,0.258073600338934,-0.2173458957152,0.329787306066429,0.318901027940545,0.435411288371685,0.270060892304985,0.584736112537463,-0.191419320575438,0.30631381936897,0.39542119920839,0.275122068553381,-0.133381957480424,0.397930393047283,0.452254952377899,0.339175230098654,0.184425432421313,0.0422174737053917,0.556214948984955
healthy,0.122104615518093,-0.20081810901319,-0.03360681319687,0.0184593179527154,0.453190250941221,0.123446196889243,0.126040738986827,0.0755166442717693,0.150933487484766,0.113296349026196,0.0862070877371596,0.250756115495964,0.442926914530946,0.421141532589769,0.136970191324119,-0.0063535303380869,0.0418685035103146,-0.184134378298235,0.0105545606604858,-0.0888701890626088,0.0244147574332713,0.325664562508874,0.114984489319937,-0.0381389806140869,-0.236451782626624,-0.0033292651830442,-0.0969647912646479,0.0902123665348155,-0.0616361971917366,0.256530553855633,-0.083549100044089,0.39761768889606,0.0410755263291113,0.213509406759803
healthy,0.0956213204303506,-0.118278664524527,-0.142718978992617,0.026225592974322,-0.0455145418620277,0.0,0.0,0.177693788498206,-0.0624973725479977,0.111047885929563,0.0,0.472141341059984,0.0264247932280276,0.129719028662384,0.0,0.0,-0.135815160420358,-0.240718915829727,-0.0551905179115259,-0.0034029551103143,0.0841396041693191,0.109151750390149,-0.191403208586208,0.231565863311399,-0.0109542916982604,0.118433532181217,-0.0823089583694363,-0.127682685397995,0.196829286714461,0.11721119594595,0.332984340288987,-0.0011226890431292,0.0,0.0827428534941891
mild,0.262382487815948,0.145167274534568,-0.194022869588329,0.0457998326402955,0.222522615725652,0.0191673645931589,0.0373134634958373,0.384599431891686,0.370086140527689,0.348858878600523,0.0773248630022672,0.304221331296974,0.191581218387629,0.10178458501173,0.0739886016026409,-0.0483730605686476,0.0695545028088131,-0.0424193775027,0.191775567306484,0.40217852275927,0.202138366356257,0.164875091566402,0.235732715741876,0.196420733238183,0.0306759241790694,0.164323168228934,0.136239364400306,-0.136161053985605,0.27093736550864,0.143397698772683,0.200562454049622,0.192823213358658,0.0955515832616096,0.342792820797427
mild,0.017734979089472,-0.250219671155757,0.146391294666577,0.0838887538867321,0.27823951573931,0.166580890455617,-0.0331880011182717,-0.292982670683208,0.0218822821408985,0.167064204772188,0.389057721071594,-0.170327956515153,0.426303058029169,0.585442643013439,-0.234286850382374,0.2293384338764,0.0814041714507819,-0.114594669418916,-0.220248740423136,-0.213393692129048,-0.185745651379854,0.512795887717486,0.0214270591359547,0.0009547723573172,-0.0974431084348448,-0.250867602551595,-0.169794808233492,0.188226310244844,-0.187171789956682,-0.0044473493237592,-0.236167262380826,0.471975561340996,-0.039036177201084,-0.19751260090038
