group,CD11b,CD47,CD3,CD8,CD56,CD11c,HLA-ABC,CD45RA,CD7,CD44,CD16,CD335,CD5,CD103,CD62L,CD161,CLEC15A,CD27,CD57,CD366,CD11a,CD244,CD54,TCR,CD2,CD226,CD29,CD81,CD18,CD38,CD45,CD158,CD49d,TCR-Va24-Ja18,CD305,CD158b,CD158e1,CD99,Phospho-Tau,CD94,Mac-2,CD85j,CD328,CD224,DR3
healthy,-0.209895947097629,-0.108267936151654,0.0296228479320304,-0.0781397107776969,-0.237516770938843,-0.0328598094911379,-0.147882802669312,-0.188883321617293,-0.383324036564095,-0.195405353937429,-0.180880112329192,-0.376748749723047,-0.0096738604326132,-0.0406062987762716,-0.378898645326092,-0.162236428541387,-0.17863861932996,-0.057086413372414,0.19805523119326,-0.0801586194387314,-0.234107859777787,-0.284721995026807,-0.365769564761198,0.0225151542251726,-0.353592084901358,0.0099175355568108,-0.122530089166202,-0.126426621755779,-0.156149476290788,-0.101612649038777,-0.225368647962958,0.0530188285070685,-0.353615655991675,-0.0494688829705667,-0.233899741507086,0.0210815902067179,0.0005409031292507,-0.148960940097969,-0.0058952047298535,-0.313561511699164,-0.0246513529042082,-0.0104970482832344,-0.250735362893369,-0.0011613035765762,-0.0014036459527074
healthy,-0.119285426910815,-0.101790593977603,-0.204497374104091,-0.0734592637843082,-0.209668448572805,0.0007060968198024,-0.0309085101411084,-0.0316863441494259,-0.177852173799333,-0.183663477951326,0.0530915933217787,0.132849747601741,-0.222815245593526,0.0065110915603266,-0.111726391300654,0.0133673218620731,-0.229128782642168,-0.109377706195822,-0.108688590896368,0.0691983712307856,0.06642862367172,-0.0307727062734886,-0.279520480107267,-0.095866140643568,-0.226593088156427,0.0405364337502044,-0.0023169268372338,-0.0733741960976151,-0.0142577425324999,0.309056084572216,-0.135344625321267,-0.0377714219275633,-0.0841426811306827,-0.0006628158604159,0.0044405852128447,-0.0236665951978692,0.0734310347393488,-0.0154396272256934,-0.0867572021149916,-0.171762128935724,-0.0566080069600027,-0.0773778183288697,-0.047308555500314,-0.0627177936272517,-0.0232307801130537
healthy,0.133510004915236,0.373732569703136,-0.0690903879033326,-0.136093962860373,-0.26862815618083,-0.0771456297607402,0.0572155331704518,0.0058911317011506,0.183579840984529,-0.235444079946794,0.153802624628225,-0.014785969567553,-0.032757227531436,-0.0503625087742628,-0.169607743551048,0.0711504402281225,0.040874312638309,-0.0949196512804793,-0.205466438055314,-0.0180241042957105,-0.0651207449134282,0.141382195774365,-0.154774203822164,-0.0614828143438794,-0.106141107172521,-0.0389392437172743,-0.08916556964139,0.0118420338651005,-0.194155633858781,0.287377399081237,0.0506025439581258,-0.0773951631726045,0.0239383479720409,-0.0843263302718924,0.00123109337371,-0.0978508606933902,-0.241668246756004,0.102540363377745,-0.0564094878388926,-0.139088681688548,-0.12906386628173,-0.0378453884433902,-0.109815977547185,-0.247381213602412,-0.0464198438607102
healthy,0.342698027906605,0.0702284020258072,-0.256675889147411,0.005412461551383,0.027443162108145,0.19473804315049,0.121934261875895,0.239968371117457,0.0989413036205641,-0.352656725813014,0.380098787704365,0.0944094819851427,-0.340207696106585,-0.115309779332409,-0.320353541957109,0.261715845301279,0.118996066523577,-0.368542930251698,0.0915538745562463,0.35640272224411,0.194186846131903,0.152983205809779,-0.112001606189761,-0.354954221130896,-0.155050298063502,-0.216305609476823,-0.203753199215536,0.0856150204310972,0.190376150945978,0.366519421226201,0.119927788359361,-0.0688969533715402,0.0856827483804651,-0.130502236083778,0.285793012414792,-0.0088760838908455,-0.0596833927795925,0.354084128687596,-0.199701661310086,-0.0964923583180635,-0.156715165897579,-0.0203215478191686,0.287645812028742,-0.237962887105547,-0.197992094326762
healthy,0.104260176444164,-0.287584799639617,0.0591098537123808,-0.0368553941697775,-0.0565659642466003,0.172511905679868,-0.373698977027031,-0.304406574354657,-0.114041023047983,-0.0993625884042504,-0.283832580125425,-0.0295228054295167,-0.0803428398858291,-0.395404286366323,0.200451093034556,-0.237137597441158,-0.138323631147719,0.0221367835033471,-0.167740364598917,-0.0122644329356392,-0.428114897894411,-0.484897199261535,0.0439645216877331,0.0165357072583215,0.224206790530933,-0.0484276352609509,-0.117742461192852,-0.364403718875183,-0.2928765988604,-0.341740229917056,-0.262688484839248,0.0492136080097587,-0.0247437726028252,-0.0124662534789786,-0.395908933848958,-0.285366997960781,-0.289356463128449,-0.463746506075439,-0.154571055975993,0.0946773296243585,0.108289710090011,-0.350951326245127,-0.36888462749427,-0.0613488443557023,-0.109391247706203
healthy,0.010751014309489,0.0331744701792963,-0.150016123302095,-0.124787585567585,0.162457538575355,0.208677306090771,-0.109925720491409,0.0669410088624548,-0.156874643738644,-0.120460533866912,-0.055165276332693,-0.281653553283704,-0.107447175514892,-0.0872823173225017,-0.271744425662764,0.0218038243896417,-0.405630593766725,-0.0227164526016524,0.250726587329495,0.0274440214549329,0.0026739097446579,0.108535542804881,-0.251505557125058,-0.104373101025644,-0.148293275868362,0.080329393355098,-0.142877496790028,0.0969738336305508,0.0386848035927933,0.0530318117394617,-0.0113475253357527,0.389531136491972,-0.0091627928068455,0.0494125825174024,-0.0496133700714944,0.235762431650035,0.0279288135254494,0.0680213296004641,-0.0054608565988237,-0.377564064663985,-0.0620801247454941,0.066653166397318,-0.128676057783593,-0.157427135738586,-0.0670303223182705
healthy,-0.135494517212681,-0.0553488169463228,-0.0987506916261737,0.020702113994615,-0.441031886477365,0.0642562592346716,-0.0682404829015613,-0.084399908783855,-0.267104977765156,-0.481828100496506,0.0468970786149991,-0.285573882370597,-0.193322389292906,-0.0038446251253904,-0.262110501758557,0.0846225786170164,-0.0755457181416418,-0.290181254114015,0.113282463896931,0.171202035801546,-0.0474382764122882,-0.0268321637656057,-0.460770384851826,-0.159694203861163,-0.351912384504637,-0.0828825897897235,-0.0344085069793298,0.149999050226592,-0.223040207553907,0.230048371991407,-0.0702776470665562,0.0101308450157072,-0.220478557856634,-0.129327688705034,0.0619312113556445,0.133373856859232,0.174694014018256,-0.185471842863929,-0.0252128350195429,-0.224403875530374,-0.0823682149582444,-0.021779060910678,-0.148487349849299,-0.367424283237681,0.0947250991715284
healthy,0.290420662492008,0.258741666497089,-0.0680067379302737,0.20538475401268,0.145857231542058,0.479988581303169,0.252270083906496,0.145540824458451,-0.0730680699038245,-0.303332173328995,0.145467377621971,-0.461172948147775,-0.189344527848457,0.0776637958492523,-0.518701447134205,-0.0346791997847255,-0.166121619954357,-0.0869713677619168,0.128869195597029,0.133197352996228,0.192068149436113,0.197622497524693,-0.456614936075926,0.0217443674773359,-0.303722282090744,0.184531816989709,-0.118572925812584,-0.101162199193405,0.208073416788097,0.337513240349272,0.194350262020334,0.13324334170822,-0.21882324576563,-0.0152534910948399,0.215976574433807,0.100241058150663,0.111413414433787,0.0807939973036012,0.0686794969381229,-0.447397475115971,0.0184978286186739,0.112701553363367,0.037722308823144,-0.0871558760053704,0.143593854585014
healthy,-0.0792638358191126,-0.204964463710267,-0.0122603494626153,-0.0756389678180336,0.166290224148108,-0.199004267824682,-0.112570474578289,-0.168043474318199,-0.152001924220303,0.25889264354438,-0.24741736975177,-0.0369861840379476,-0.0067156540032032,0.134555540539166,0.251025524217356,-0.251968835841008,0.0697715388107244,-0.0163278442358512,0.118710244875487,-0.0196919350113073,-0.12235735823865,-0.111879728500232,0.285662771199773,-0.0427711709418006,0.235788381505528,0.0126807968501334,0.0460844356618625,0.120003342692422,-0.0212360381619935,-0.275631643764056,-0.10983887234943,-0.0817264181503638,0.0683648566078613,0.0658709976433813,-0.184270904090249,-0.387280863541505,0.0919550129721327,-0.284748329322327,0.062726466036477,0.355423395339426,0.153380534687071,0.0627559527731336,0.0306315951295255,0.113096828273139,0.0761072508546363
healthy,-0.441791689819061,-0.048976343023367,0.227947159665781,-0.0712982241878056,0.116909806760333,-0.235433275878354,0.0069260666238734,-0.30926733936818,-0.17547962703623,-0.120777752491866,-0.320830831741102,0.0311295000060441,0.23687459022544,-0.0918342379248261,0.0526412834896014,-0.293841363751971,-0.271163815240511,0.0177231039399233,-0.0572065315252357,-0.0682201742349045,-0.296292140637101,-0.370051184676786,-0.274613407758974,0.271093901717215,0.0215021418271949,0.212704961140968,0.0981616787146857,-0.136466520029503,-0.244093928925658,-0.0303094596667788,-0.292349757146005,-0.0329779412456038,-0.301187007210854,0.0792853656652594,-0.349015427911935,-0.0605424873184075,0.0239138254247058,-0.3354088249726,-0.051267339298206,0.123257980334933,0.110273367333064,-0.0039544952129487,-0.290048759976306,0.152840167700886,-0.122125228565677
