group,CD47,CD56,HLA-ABC,CD45RA,CD49f,CD44,CD16,TIGIT,CD335,CD185,CD62L,CLEC15A,CD57,CX3CR1,CD11a,CD244,CD268,CD54,CD122,CD2,CD38,CD45,CD26,CD49d,CD305,CD158b,CD158e1,CD319,CD99,CD94,CD328,CD224
healthy,0.254217349400425,0.0876741982315056,0.187575623387288,0.358189365496192,0.191657313561487,-0.0897976544337338,0.534558617838791,-0.0373347369080562,0.10858633769556,0.0202819017547979,-0.10420060013387,0.254608770300199,-0.0040593892232305,0.112256707440111,0.343344083334275,0.422482402645395,-0.0131403081870046,0.0130806355038298,0.260172994737547,0.0587799426540047,0.417452978344022,0.320721900443978,-0.0101851436191701,0.265965745473612,0.314052728809607,0.0201180536481462,0.0661153240010501,0.0675398184751871,0.386119566234215,0.101927190609442,0.409171435910558,-0.129387672484284
healthy,0.0408757639520625,0.333782217538552,0.0549049445522749,0.0229822297022987,0.0903413792963307,0.139925409492716,0.181829216989462,0.0395933821380842,0.0512818939566927,0.0799508833414512,0.30241198887601,0.121783920015613,0.208072907845315,0.0269970159734416,0.0353417551277934,0.0227802488177553,0.0891943769431596,0.148849040700975,-0.0723354175165816,0.223488021390861,-0.0555323952391417,0.0687357210284957,0.0640323666922725,0.20224902756362,0.0191100895698933,0.123164356350049,0.0838814427821687,-0.0169025662596172,0.161178725242948,0.195986982283229,0.0809583821127133,0.0741820147269302
healthy,-0.157695490283727,0.102537314597249,-0.125295415919074,-0.122978491071579,-0.0608761979925511,0.1230348799336,-0.166835421090116,-0.128634677962407,0.02637687889809,-0.0611559395930166,0.163990377074633,-0.0106469805714435,0.0848328990556268,-0.0798244201783188,-0.217353744815391,-0.237740386505559,-0.150594821669804,0.127313608415188,-0.253409343179694,0.0955063616263858,-0.480530449328012,-0.100396572449347,-0.105773923769169,-0.103642581315654,-0.186093630695511,-0.053707218724094,0.092892711761204,-0.12191137465426,-0.183716562566209,0.331900885078115,-0.102189714783654,-0.0077291764661284
healthy,0.123075528101799,0.255558048691248,0.145881745387553,0.102929096666154,0.14101409761136,0.0938219383724329,0.0645258501751238,-0.115594076140869,-0.0307582246330036,-0.141110644480268,-0.163672389932768,0.410562538532416,-0.0161621150941161,-0.116046361923371,0.216117429008549,0.179584684909332,-0.076249347581331,0.22870225615985,0.204392408326083,0.311645276632104,-0.0210256492038659,0.200640660600317,-0.101460743070552,0.230926147102602,0.269430365863137,-0.0440306702044822,-0.0720969483539632,0.0691410919320694,0.325825867702925,0.282785869630807,0.363043333374568,-0.223658456428078
healthy,-0.120086811662599,0.336867502422648,-0.0243685562311451,-0.0340365059604449,-0.206665028822396,0.46490797292046,-0.101455596972281,0.112339728670461,0.240926028260856,0.0419303821051111,0.364872154782642,0.227822851301155,-0.0134131385786723,-0.153714652419099,0.0262502397513927,0.0767779138118671,0.0430054773634155,0.513369973040849,0.1015940399945,0.38378927085001,-0.0670953658798909,0.121549572953821,0.0756606010565227,0.176926136523405,0.0556675911344135,-0.130369437472676,-0.10439853241654,-0.0111006546278778,-0.14584769399309,0.552842956560255,0.224897261966807,0.250959961229441
healthy,-0.315885640559633,-0.179597089734297,-0.168040270928556,-0.283399302496871,0.116197518310989,0.0352712586501409,0.155032823853619,-0.0994473908254864,0.430525909015317,-0.0445510527523579,0.133947822023195,0.131576745001517,-0.278042161224651,-0.154129281497026,-0.19972485432292,-0.272762119969469,-0.113536650531856,0.0722393021431899,-0.100435631349872,-0.0492700128700835,-0.261949002891949,-0.240524223786815,-0.109876599452183,0.106949701847953,-0.277145177549043,-0.19596052900068,-0.0828300594318763,-0.154534226550865,-0.203861158852746,0.160923397868752,-0.0501575837737614,0.0109988430120469
healthy,-0.0149929181310614,0.219620173936994,-0.0555966131253867,0.19518108174461,0.0327252505285536,0.393757306557338,0.051686404071312,0.0203161531110937,0.0960436124727663,0.123006133631346,0.165481739284167,0.426114327708148,0.245754976316346,0.0132982058707853,0.0918481194077468,0.0864701213471524,-0.127921987025581,0.253865182201701,0.0748783135638771,0.22744518769075,-0.314229712671952,0.13607161921431,0.126705648177178,0.342143575400787,0.0984904089276906,-0.0829142870193353,-0.134086954396497,0.0871370514379202,0.0857055272023075,0.382356758771523,0.196506724211401,0.21740397966425
healthy,-0.498368782419606,-0.247854898690999,-0.509287130336204,-0.276022120794996,-0.0756050720847635,0.221962393505582,-0.245513317392738,0.113030510052975,0.170658124508443,0.0453245753545529,0.363498255146848,0.0176948167762548,-0.0197802213347068,-0.158044621944778,-0.299766958873675,-0.376028158129875,-0.005953532331558,0.262060976343078,-0.112876314542392,0.192808427005692,-0.414044869658034,-0.357165109034268,0.0592311648537214,0.0439788680215229,-0.263197488550403,-0.011262729504944,-0.0857309288105255,-0.12761815175881,-0.109904509945223,0.271332306665458,-0.25731595039324,0.244977940234485
healthy,-0.199931616575148,0.417636607124819,-0.255014567110323,-0.120734007306239,0.240406328132593,0.426745315001378,-0.348041450365566,0.0784968829002494,0.375113074320932,-0.0067684712288617,0.37186649726683,0.116930938479031,-0.0346307271682003,-0.243679265773651,-0.122539576232519,-0.135781144523056,0.0678343892808446,0.62438957601775,0.18895758555923,0.315444096953303,-0.259927951548434,-0.156173247896916,0.241349984438679,0.0928779775653346,-0.233722825619545,-0.312219383721198,0.0601747145124418,-0.138858769495588,-0.240449079522904,0.416652902331947,0.0831933536826455,0.446893136487971
healthy,-0.0580890545737763,-0.0954859023899673,-0.125682399734831,0.194965684227306,0.128620014773639,0.106934695295305,0.0063818614208228,0.0598633647915087,0.295730559705094,0.062099593724654,0.3657315184222,0.0220544729073821,-0.311258942932485,-0.145374471152729,0.0896599928036725,0.171141459896293,0.0354588953416558,0.370657665854788,0.201069760240696,-0.169018528216578,0.0049604821004455,-0.0957294518178085,0.0168666391815167,-0.0084686669936037,0.0680432195881994,0.0730524188793691,0.0230633272632071,0.0252168404198545,-0.189261857584221,-0.0608943252379939,0.143264507455038,0.0090221309956506
healthy,-0.203010105761253,0.209704658196858,-0.0672502702735713,0.133129389375026,0.0253875324585843,0.106924263533099,0.358424221649883,0.100489664294191,0.274421424953731,0.0239170285384739,0.194063794080999,0.442503613130392,-0.0759476665812848,0.0773440159497343,0.169804891454591,0.149071445598578,0.0349271703826788,0.35290432852281,0.128335366523144,0.0093712290492823,0.0192665175239332,0.0517890085951727,0.107997387540166,0.199695417122315,0.158688970686679,-0.014567486803957,-0.0123507923805422,0.120898423286563,0.231962187641117,0.136302624889954,0.253333809255864,0.0219275926516698
healthy,-0.199546520345814,0.0561043908856581,-0.054771458491302,0.0427079863846378,-0.136300397369642,0.0,0.41080694035922,0.0,0.153193692606178,0.0,0.0137835256775498,0.260102035881755,-0.151682101365267,0.0748238152000749,0.118562153450838,-0.155862484572634,0.0,0.103028932419855,-0.0552938145855496,-0.11164224135505,0.21386386228362,0.0345973694531342,-0.057074986798052,0.153519978137483,0.280146460832337,0.0949087170989128,0.23011656269335,-0.0434203803989284,0.501138667794551,-0.121372227404045,0.207463300856131,0.0
mild,-0.135382942435565,-0.0441523935363842,-0.0667164365954483,0.0938368450519171,0.0163846195522706,0.0613719490798148,0.339811825242309,-0.0230099407842451,0.0323835911668569,-0.0271537261928452,0.0052090729467056,-0.108737672414582,-0.114982261730179,0.0431941147045856,-0.138235268417352,0.056421478758731,0.0046609612914398,-0.0682124080900258,-0.0723968410784663,-0.129206973562591,0.0124282174641191,-0.147472900685273,-0.136166860073434,-0.109029024208461,-0.0504434375643598,-0.0094904163305859,-0.0063103291562375,-0.0385196721886691,-0.0797506849801586,-0.27378205695663,0.0473815856131605,-0.0330934953786851
