group,CD274,CD11b,CD47,CD52,CD56,CD11c,CD117,CD45RA,CD7,CD44,CD16,CD335,CD5,CD62L,CD161,CLEC15A,CD95,HLA-DR,CD57,CD11a,CD244,CD54,TCR,CD106,CD122,FCERIA,CD2,CD18,CD38,CD45,CD71,CD158,CD305,CD99,CD94,CD328,CD101,DR3
healthy,-0.0793621834138028,0.0743684772107773,0.0530301634215461,-0.166015407474025,-0.309258439503327,-0.0188033339717757,-0.192884842585382,-0.0366327685486062,-0.123273744851501,-0.332512386528751,0.130036238038154,-0.150758201109584,-0.185094089952072,-0.59886812450053,0.0070376018298437,-0.0689559050535948,-0.0254420737196681,-0.0709922815600546,0.051715330168319,0.0732095943297662,0.114113475345278,-0.300629724355159,-0.121984331314461,-0.205217022098166,0.0855858745529249,-0.0850595899300922,-0.298775053476688,-0.0311296077940323,0.277510066880242,0.0391338353273472,-0.200226650161869,0.0665171523654012,0.0428370713806606,0.148167719420883,-0.16959411493346,0.145173962331277,-0.16897623607375,-0.0382130775206321
healthy,-0.0343051029663616,0.0344304488687838,0.0837854995830129,-0.0543780751737487,-0.40281673442192,-0.162386251931893,-0.182503051806201,0.179444991135055,-0.200763775016736,-0.160320436692842,0.298100483738028,-0.186745082395381,-0.108833848735756,-0.411466090144925,0.0536084307836542,0.0642612789480239,-0.0022847548280244,0.0305802861456124,0.0792521178254921,0.123834328864728,0.0612403757552546,-0.43637341975304,-0.0560123651940593,-0.004410380180703,0.0436377586846738,0.0232001976592796,-0.122200372072365,0.0383152966842024,0.273628450053786,0.0832203764902883,-0.0707505144864878,0.019926521166235,0.0826758141315226,0.130468444798848,-0.0744618592703279,0.0215826289434466,-0.0108023970167416,0.0250746141470948
healthy,0.201676010889715,-0.216320845305856,-0.158609396063518,0.0166774112152477,-0.199127578963645,-0.195894140006427,0.016761910862545,-0.18347385838098,-0.256574263126755,0.0071101878981618,-0.377941496442298,-0.321679868877939,0.195766394453496,-0.195558593067332,-0.129878720823138,-0.118460013375682,0.0186886616284224,0.0515709910838772,0.0400869240096404,-0.115069668555543,-0.064479030384322,-0.0043461729122986,0.112762248885124,0.0501720268130753,-0.264550263569073,0.0068413674004287,-0.124263537647156,0.0445697498740966,-0.114642892602685,-0.078723856990604,0.0981448232947612,-0.0007776667051644,-0.196103663553979,-0.198083875962116,-0.28502337710466,-0.218678087259018,0.0219130477953405,0.110389823087899
healthy,0.0739543731909036,-0.247572327528572,-0.0608048349613157,-0.0841916676090567,-0.240416822575065,-0.0529374319598003,-0.0040775831203347,-0.0625606657620428,-0.250845162237452,-0.271919059098599,0.0979517601580683,-0.0209980547883472,0.0079641143141593,0.0319382465511097,-0.0025095297703209,-0.359679406566963,-0.0456987861969725,-0.0060405206418359,0.0811562971394947,-0.172929836075907,-0.119063632756265,-0.365013083558226,0.118883360980152,0.10284782127124,-0.168435008836945,0.103039778208105,-0.439854113205967,-0.237506978092234,0.140223831473176,-0.166721291394183,0.0300914493324719,0.096682025505061,-0.173444168645003,-0.142594709575961,-0.449325041615175,-0.274973935311075,0.108392505807338,0.148138546924133
healthy,0.0350355437642253,-3.49670798582999e-05,0.10638547146793,0.150033841628283,-0.387293350673788,0.0070259051377068,-0.164231731116088,0.235646309233333,0.0870659573122027,-0.220146122876556,0.128838440389635,-0.169232812374719,-0.0685235554524888,-0.413589506411705,0.354994546768453,0.234532852812114,0.0173059944646367,-0.0809356256651154,0.238225092816254,0.344015073181459,0.280726891966649,-0.129581514974443,0.113077662403111,0.19187326029388,0.181845492910427,-0.125056667046064,-0.0717613457355255,-0.0789469549664892,0.297663152531552,0.370190670018409,-0.0129865186905626,0.0090745091842384,0.301824177643559,0.383148631151268,-0.292023317932953,0.016208063955537,-0.0900832630275124,0.0140509472943952
healthy,0.0844692356542225,0.198816178785623,0.273060616409485,0.238087977980403,0.0243719895038008,0.206676843859051,-0.132807033096958,0.276664159034627,0.218758171564193,-0.100926777995226,0.282868455489034,0.0775147799592169,0.127792473549696,-0.322136348743987,0.298761161663828,-0.226287164801155,0.0073505204445553,0.0050711130126151,0.265551364827833,0.413164135612546,0.301093091181257,-0.135836086524731,-0.0110224024108901,-0.0175335488596733,0.218144558711426,0.11355497148292,-0.11905237488832,0.18967816041565,0.554487170444166,0.263240710459177,-0.276511635894875,0.417768590843243,0.239264315466078,0.423041033780296,-0.136985220083762,0.167010764487991,0.0260669419283212,0.104410496228947
healthy,0.0454018259808961,0.290906331292726,-0.0923354203708653,-0.129056532453458,-0.213340156897202,0.221407271740738,-0.195429573836394,0.226565115872727,0.0253396081603438,-0.208025602897123,0.339474938111341,-0.0314405075675699,-0.219600834253625,-0.191485542652842,0.334900585918098,0.0514297941347026,-0.037977480857,-0.0596635867602862,0.17090957453558,0.240163152351097,0.244501577095512,-0.0520353746928534,-0.0401156345556704,0.0655694110265898,0.184854424433593,0.0126802085431077,-0.134519347436696,0.143899133838372,0.31506478524491,0.182446792478822,-0.0225433019609774,0.161575831852348,0.339209035149229,0.252340140718434,-0.144129112730091,0.291841474322761,-0.051462452885087,-0.056928988621871
healthy,-0.0493772403849246,-0.335091333095964,-0.327323169379857,0.0257910959180836,-0.135964287372446,-0.101300258921597,0.195263401173659,-0.266805525368881,-0.219056287639053,0.0437351104761679,-0.21949606858818,0.0695903591858259,0.0938786912162692,0.435249879393055,-0.237418155536663,-0.272405486237161,-0.0250307652272791,0.240840053223457,-0.109921166683768,-0.233192059697167,-0.219570624743413,0.159307706877811,0.133730631870076,0.200052496859788,-0.0604595237874252,0.0827894252970002,0.128944969374575,-0.327447926315195,-0.152789133491637,-0.228162959743051,0.226586924254495,0.226860126806086,-0.194009539461958,-0.379482453345372,-0.0191584950325397,-0.170667501423431,0.156385140035326,0.26432080392403
healthy,-0.0046697018126031,0.0313982250642525,0.189697376674826,0.0077649448917673,-0.294888379763455,-0.0794120015328704,-0.196472074212868,0.129949186452718,-0.107891482499875,-0.244162229074669,0.289189148204252,-0.113317644773076,-0.0384644065099718,-0.455760904186965,0.121996270003487,-0.065921097124272,0.0652587783791457,0.0563013827800659,0.0168481007580677,0.149912363271519,0.15529243182025,-0.480396095089643,-0.009073157534367,-0.0354235794979062,0.010127760451856,-0.0476166744727062,-0.263714709174994,0.0287624235414397,0.305474943819819,0.156102708941226,0.0079955443948052,0.28566675146993,0.169777685094716,0.238172325465769,-0.388037590746081,0.0085131725614602,-0.0377062947014936,0.0432644894210269
healthy,-0.0407415829684283,0.0229270108542097,0.0729177642049503,0.25100002024239,-0.111108270725484,0.0407831151216463,-0.047685885079563,0.121573239091613,-0.102279938042804,0.256013357526517,0.104311275174207,-0.41259128238823,0.106986214660447,-0.340883746944466,0.182573215293308,0.231225879557526,0.276901656207167,-0.0146185223379514,0.326345188761561,0.32327416736429,0.173936349751373,-0.155794516434588,0.0435197876643399,0.0157799345425347,-0.160440548700032,0.0022027585123018,0.080913650098062,0.111212799212455,-0.0406108592478834,0.274321225170837,-0.0169215433296658,0.303377994879265,0.21447862025643,0.366787394008251,-0.297545623103548,0.0631148664221363,0.115618381707971,0.0782640534364233
