group,CD11b,CD47,CD56,CD19,CD11c,HLA-ABC,CD117,CD45RA,CD7,CD49f,CD44,CD14,CD16,CD335,CD69,CD62L,CLEC15A,CD366,CX3CR1,CD268,CD54,CD122,CD2,CD81,CD38,CD45,CD36,CD305,CD158b,CD99,CD94,CD328,CD258
healthy,0.0063397568930523,0.0709378227822757,-0.327619011619234,-0.103910800052994,-0.0570829721086391,0.0306397544401592,-0.201883041081277,-0.0603168359242198,-0.100630472428186,0.136959580254141,-0.299835055024259,-0.151076458428701,0.0855526656019243,-0.206443207755592,0.149370723450653,-0.673150345677662,-0.0453651296015044,0.0418881779456703,-0.0414837116482009,-0.126302766788068,-0.282269302381118,0.0338582273219813,-0.330515153574498,0.0146959873249682,0.193183343009522,-0.0145753094257689,0.153269213893975,0.0040052060926847,-0.0226335009816802,0.104302349950463,-0.226755923478863,0.154767821802843,-0.0744085198380244
healthy,0.26608627208606,0.262815914774397,0.0188115483305991,0.122880974879904,0.0090750747532973,0.229034130733981,-0.0244466020891066,0.320103057355148,-0.0937279903813806,-0.0567681381545616,0.0220936429053202,0.0923178077208263,0.433628749080435,-0.0243576143047393,-0.0920757866254915,-0.120797518343263,0.0003418550665677,0.123599962855154,0.396476511779436,0.110773777932723,-0.297024031794942,0.125362148961882,0.125571588912507,0.176299550941264,0.345050256106609,0.288714807010827,0.0651406710022714,0.232315689386842,0.329632965230856,0.214543808222009,0.261089061123717,0.131316296552657,0.026299436218241
healthy,-0.344284221543631,-0.18374895789247,-0.37538040907077,0.0626061504816672,0.0028337839907538,-0.0233320508901573,0.0243094792712383,-0.171336201199707,-0.334590464180585,0.0833804110684704,0.0634272187409464,0.0308024882555137,-0.273302039059775,-0.32197889309577,0.0900870196137197,-0.220673428664663,0.0644883932999485,-0.266428002525129,-0.161843547763935,0.0293866854802235,-0.239576463218966,-0.308707477617233,-0.244999549635266,-0.143582520487742,-0.117140801099109,-0.0708743400671323,0.15633678482365,-0.12477241083452,-0.0651322887986027,-0.0861766965525906,-0.342622914131942,-0.297710558554304,0.0349888185704121
healthy,-0.342557440960302,-0.112955774217891,-0.206163791557477,0.0677035521411277,-0.123587452660886,-0.0977889763362051,0.137424321650596,-0.159128938965086,-0.281652949077006,-0.0285737126267632,-0.0504256827581471,0.0299696452944823,-0.154866219897265,-0.123932597482369,0.13765052604929,0.186317154183744,-0.301067257744481,-0.105603127732744,-0.0124954812103469,0.0807180976976292,-0.210889192447654,-0.281019256526349,-0.279517615582436,-0.220016111512478,-0.125583169376093,-0.195823804190391,0.111521865425574,-0.288721110195102,0.128366298220815,-0.307028526696643,-0.324938318409005,-0.346318611479972,0.118326669692614
healthy,-0.0048487684070175,0.290965339548153,-0.16109357459436,0.0314692729684701,-0.159073093839288,0.228741903563822,-0.115729107663141,0.260865007181439,0.0046725707818781,0.241444394150893,-0.0881869748270308,0.16235220726458,0.076012809896062,0.0857656554155989,0.0973542408016831,-0.255264233887556,0.144362632507581,-0.132255091974883,0.170384817519834,0.0394986503888699,-0.158997906103695,0.0164374738546163,-0.431472604671672,0.181402806355563,0.282162111027098,0.0938398171690903,0.184719111728694,0.108829208212316,0.152807807718656,0.393992238429845,-0.336620089783239,0.059152912270793,-0.193467458227046
healthy,0.156123726867362,0.16294954852547,-0.0564967820351889,0.0804373094323347,0.269063123069889,0.206086275386101,-0.190611642428488,0.251162597162864,0.0880748532838095,-0.224406248252026,-0.285113521153057,0.0189967715993812,0.54518073962344,0.147423189631363,-0.0915227252918178,-0.224130127528955,-0.285650548251468,0.243950636639652,0.103745898145751,0.0743950023680448,-0.326612781384825,0.100869700486612,-0.156559408757436,-0.0361392695149425,0.579200060290438,0.215009708532067,-0.124062788927007,0.224046747980956,0.39116981910318,0.408399049403312,-0.348027263866774,0.139915619047098,-0.0176550085325099
healthy,0.234657548907863,0.0466969963739203,0.116999264039114,0.0112299656841162,0.139501188207443,0.0857684604725526,0.115474215589666,0.257171784268463,0.349877315306279,0.0855049747620269,0.0865543502300905,-0.0066562529456526,0.274081396534659,0.0732471789392736,-0.0360058873580791,-0.0617984349344483,0.303132329613282,0.0413251109550074,0.165750513038225,0.0095304954950523,0.171618584916026,0.0975207684496943,0.1633508431428,-0.0282274181515062,0.0129568052822314,0.378925323825114,0.0327033335765268,0.0717294248357824,0.0780515474811263,0.228095204206947,-0.0108157510329875,0.354255483430462,0.116892983979858
healthy,0.287157984018183,0.0862657375815639,0.193458799350484,0.167400334198288,0.330980743339105,0.118087787245877,-0.0627927913824076,0.219158878504673,-0.0393406298647615,-0.482111681980454,-0.173721953713885,0.0730220118410741,0.172756368687665,-0.120123632410423,-0.181573118188085,-0.261955425905782,-0.0856976022213977,0.400591615305276,0.296145955159946,0.0278844948126927,-0.280274567547922,0.0527504532605301,-0.126516198825267,0.0362273628469242,0.261009385833001,0.231135743437417,-0.312870184894452,0.306614743907032,0.154355223892842,0.174076443196256,-0.189656299508014,0.143395606510078,0.0951639858886738
healthy,-0.296322628887059,0.197229533263958,-0.0934896771601443,0.0544474331946333,-0.0946789017040151,0.0695026050667036,0.133468304756168,-0.100356271453642,-0.0629083396577037,-0.341439988601525,0.104462745542534,0.0995482499932309,-0.285080905498654,-0.421174698839719,-0.121375349253,-0.050207189985104,-0.0659725104560651,-0.298575572303626,0.0361188046288358,0.112028906914817,-0.197316860012731,-0.143711693179954,0.0578051581306385,0.0817725434999497,-0.114235500531519,0.0276562917730036,0.0557579740702402,-0.111689728932027,0.112707613737715,-0.281684944861715,-0.181981204268514,-0.221488748224421,0.0754198521863988
healthy,-0.148331414723543,-0.115100680289028,0.0073224258931493,-0.0044275993478714,-0.216527123099082,0.0400815036271899,-0.0271606699443798,-0.0644029918607728,-0.0640509608930149,-0.0261412206815585,0.305123628961437,0.055219907420677,0.0301185132529142,-0.106203578672194,-0.122059367092895,0.0796160761531085,0.429320608901124,-0.0979527671732059,-0.0958077668660834,0.0972720794026454,0.227360541609637,-0.176586159580055,0.412318864772732,0.295223299801202,-0.335087606409992,0.264069320160576,-0.282045258248474,0.132685696200768,-0.156101333906694,0.306330780144769,0.3747001000488,-0.021882153664555,0.0194598186240494
