group,CD47,CD52,CD3,CD11c,HLA-ABC,CD45RA,CD7,CD4,CD44,CD16,CD335,CD5,CD62L,CLEC15A,CD27,CD314,CD57,CD366,CX3CR1,CD11a,CD244,CD54,TCR,CD2,CD18,CD38,CD49d,CD305,CD158e1,CD99,CD94,CD328,CD224
healthy,-0.232247054125079,0.0861344161774754,0.104986709363695,0.0278457063028193,-0.162211777346924,-0.426215232836785,-0.275881554946532,0.106360400710749,0.0227725017247637,-0.575661487858593,-0.033758673195559,0.146609785904471,-0.036563581593054,-0.42060317600317,0.0616173815866949,-0.151672239160043,-0.0270727762776608,-0.133557143249448,-0.163340376238271,-0.256779912933024,-0.374021336284141,0.0311946617878119,0.0604286344036027,-0.0532830954999987,-0.115510145742775,-0.284037523133725,-0.241424235715329,-0.235305932260956,-0.0372438807432215,-0.331863574642449,-0.0477576456581164,-0.318206877645587,0.0564747694819076
healthy,0.0335779511527647,0.313542676663815,0.250302878349284,0.243020519137686,-0.0571525987885899,-0.216605296251196,-0.0790943509452837,0.158343341711755,0.100039052117889,-0.385691452110903,-0.228616017635705,0.255685040271009,0.202323566811363,-0.286257843971991,0.188234347972353,-0.0693100679027369,0.146643117574823,-0.0322034560263594,-0.126123520748483,-0.204275264227383,-0.187236860834804,0.0084763177096833,0.109888667250308,0.168844213680221,-0.0324758029894082,-0.186990755779454,-0.0501771951063838,-0.057427860758842,0.0562140583810551,-0.115145985008316,0.0697261136640959,-0.191863537481252,0.0658497980153566
healthy,0.123638443736348,-0.0281958599588824,-0.0743347719456363,-0.103495545769593,0.0365618708207358,-0.153971211126051,-0.0336449585205749,-0.0749517053145495,-0.170932734311197,-0.205030658803075,-0.0874791290112116,-0.0924021967479011,-0.26620022040747,0.0801736560947256,-0.112177412435127,-0.140939426742267,-0.25563200882968,-0.149345105945129,-0.10207889067219,-0.154150954614816,-0.0836852156486524,-0.122452074400025,-0.0669999479288044,0.0774616855794277,-0.271422967295329,0.0004868875471129,-0.0559375226197898,-0.105527182384128,-0.367177862431355,-0.197032326131898,-0.119815351288418,-0.0916294769050392,-0.0374308815417869
healthy,-0.0919418541522372,0.259613118803071,0.23980377439774,-0.237304089169325,-0.108962795159615,-0.222513003118347,-0.22292551056998,0.242319795291302,0.186066612720438,-0.47893094161098,-0.274743012516138,0.282506734406025,0.239061269772753,-0.172386859009504,0.269913842794254,-0.1623243375979,0.0035181637185098,-0.329327951161231,-0.139833991272948,-0.23156478764219,-0.198243035384929,-0.0392548915371437,0.330723719006367,0.0172204124912499,-0.234627327325647,-0.336981423261967,-0.228199236372439,-0.343662542701157,0.0475089463096575,-0.452549217231123,-0.0330599551909375,-0.328728129005403,0.258679051158781
healthy,0.191926271061671,0.020224368000157,-0.116634360577993,-0.0729114484508668,0.0931619461013238,0.0817132406955924,0.127161508585127,0.0746927716929985,0.153116922494459,-0.0807928282305469,0.0355856814601265,-0.0569614915726488,0.0529954205723686,0.0709430159749501,-0.0627073967795912,-0.175643439551394,-0.162798681964669,-0.082756147577186,0.0381233311586449,-0.068833314580067,0.139880016545729,0.057172848861448,0.0863104862787031,-0.079762061764102,-0.0807148698303173,0.228223385340604,-0.101447135553525,-0.0574975349803312,-0.213998101490261,0.122702120105629,0.0501977326869742,-0.0609551256733107,-0.263985516856408
healthy,0.0329508540048121,0.115967755417605,0.0448416844928167,-0.208893932836092,0.0842338752429824,-0.0216416053195216,0.165340287900426,0.0940283763029121,0.430794733605783,-0.203474472501949,0.0364170663522157,0.192747151491118,0.0783619603423773,0.331934309319543,0.17265172651642,0.384459053509324,-0.0814887620522682,0.009212179028399,-0.0326732087399485,0.180366277383524,0.0553304113645537,0.452869010667785,0.127647024701427,0.365401808380698,0.205039598395683,-0.252234658997767,0.16989479010306,0.107127890415264,0.0549351953669666,-0.050542569352923,0.163574180921113,0.0921752606203355,0.266927366560871
healthy,0.254577964434871,0.0483420859261167,0.130088673228911,-0.023381099564793,-0.095052579949332,-0.115945972154986,-0.037849930223943,0.183576172241609,0.188532892023619,-0.332590224224406,0.175696869284696,0.300039165954236,0.101982024589278,0.0057371143908263,0.436203462463124,-0.0148707419915957,-0.0274447181673077,-0.0860207786693001,-0.0011002129888443,-0.0822523827223814,-0.0446116274290608,-0.0989018094048346,0.1711348899028,0.145267931362217,0.0219389889480924,-0.0021997148441005,-0.0080474558861447,-0.171954524168758,-0.255067042913153,-0.0535695279278329,0.0806664612868361,-0.115887846371446,0.195874765684154
healthy,-0.281821132376098,-0.201278314598656,-0.148148274271389,-0.0025483883499107,-0.237903005142848,-0.163611775217948,-0.199480461703953,-0.180970439920352,-0.0339219727538038,0.126594239144227,-0.0387418917350593,-0.182066702182722,0.367970680077685,-0.218810489637013,-0.116988321074624,-0.201261349474144,-0.0007741679957307,0.198396391698699,-0.0299656744731477,-0.175812021541211,-0.168429568451303,-0.0930591086381554,0.0043305364136565,-0.224035127512249,-0.329705971356826,-0.090679867083617,-0.1793062645464,-0.0533755962434381,-0.0023057491210293,-0.014996892231923,-0.0964651479900513,-0.162576585100892,0.0908738711337511
healthy,-0.187550082636871,0.212748538744904,0.126067362951455,-0.0965106037699184,-0.260404134014986,-0.358676236780381,-0.154417077603061,0.134244448763419,0.348912978758963,-0.503333931891679,-0.181827925682065,0.203732249038169,0.282210668629575,0.0370459109622715,0.224849464940411,-0.106666828522598,0.115527529854286,-0.201777666738587,-0.238094089445659,-0.20613042071153,-0.272953210495736,0.328847775035317,0.142223477905699,0.406371971702005,-0.0152321015512954,-0.566857804840142,-0.100573689946806,-0.330150865581862,0.0166306577046753,-0.407779764851304,0.239211665463424,-0.125850021934308,0.403209978531254
healthy,-0.231601461762542,0.0285743600043144,-0.145050101164925,-0.114664817737241,-0.186339083656775,-0.0396854631512415,-0.25099647594511,-0.127304863021586,-0.0983443911059079,-0.110087572007606,-0.214547132422391,-0.120943263463301,0.0828641553471477,0.0510499278844276,-0.0604515773000354,-0.143542503151284,0.204742246740265,-0.0024613073624421,0.0410626387311057,-0.091366463505713,-0.114315526326876,-0.0712556615221799,-0.0747609573480507,-0.113216819054091,-0.0421485575738094,-0.0573963352199963,-0.0411787082971597,-0.127466209247959,-0.0135827439435956,-0.0898502775056343,-0.399532114144675,-0.218077022755926,0.0227384314727005
