group,CD273,CD120a,CD52,CD8,CD56,HLA-ABC,CD7,CD49f,CD44,CD16,CD335,CD5,CD62L,CLEC15A,HLA-DR,CD314,CD57,CD244,CD235ab,CD54,CD122,CD41,CD2,CD29,CD81,CD38,CD36,CD158,TCR-Va24-Ja18,CD305,CD158b,CD133,CD158e1,NCR3,CD99,CD94,Mac-2,CD328,DR3
healthy,-0.0013132822539056,-0.0903461964531945,-0.0902427204334553,0.0488384298905627,0.111514103981758,0.197574417660462,0.327841969696749,0.183575602798393,-0.0632068795169139,0.441272572491481,0.190939087595373,-0.138611368886769,-0.10466152122918,0.179531125211982,0.0148328584502631,0.214820459427966,-0.0406722233528362,0.427561171766928,-0.206223054990081,0.0974054568883799,0.302212424859595,0.119461374053247,0.112855907944393,0.0823040364573195,0.195791592332328,0.398997102881003,0.065802221380753,0.0019181096764824,-0.06516100614608,0.345412136310476,0.0164341319363606,-0.0342972687353115,0.0351948162631568,0.060664637143557,0.356242153087982,0.206698356166441,-0.0408714725209748,0.442229116401968,-0.0188802268793218
healthy,-0.130754544296911,-0.0431872994075089,0.138093613366793,-0.114453150169301,0.0033570029098399,-0.0066533124327538,-0.063651633662157,0.0315153704832375,0.138356526602025,0.0342360192864713,0.142837526733194,0.237693121917361,0.255561582945715,-0.0106188736640737,-0.0791731140318204,-0.002537354654424,-0.106603053377795,-0.124604884107535,0.0799255266300551,0.048294455689733,0.0431204668784252,-0.022228350488841,-0.0872484159817696,0.0706178514012201,-0.0169563439335848,0.0789232817318144,-0.0466434608973811,-0.0757703502921265,-0.0512940466734092,-0.0844034537591346,-0.130506829713203,-0.0043246143581655,-0.0406965905717,0.0438453660549561,-0.0548689960495467,0.209212077250758,-0.0678541391337658,-0.150591523243252,-0.053627619946593
healthy,0.0375553245288751,-0.0739681367461504,0.0573487561537619,0.149888983554713,-0.192790753830519,0.0605537401526273,0.0104766353478589,-0.0032557825509638,0.0575387019906403,-0.0778799473377714,0.0650734540920075,0.0774053659545195,0.285951694580748,0.216390443455162,-0.151465766042935,0.0971132281439965,0.007771637372303,-0.0691092096062777,-0.0332473033783197,0.195209881182019,0.150835701238637,-0.0901004033936652,0.21205626130735,-0.013758422674594,0.0296183450550311,-0.163128206822597,-0.142702008403992,-0.218714812383341,-0.111691639088424,0.0058688103347475,-0.0753051759875193,-0.0662152374293509,0.0466787189441488,0.0013406047097139,-0.118442899744565,0.110725014625617,0.0413488112452771,-0.0360235115972898,-0.0697630163038699
healthy,-0.164719130750674,-0.115562300051779,-0.209129951419148,0.22669957881209,0.0036842388624473,-0.163550345016125,0.0768946882283116,-0.0165533475466675,0.0583983699465743,0.0440611941100783,0.235736451683527,-0.204017524687575,0.117938964065367,0.243660931611724,-0.0691875869538355,0.15119016345388,-0.0284210630907383,-0.0413815308745948,-0.033555377894169,0.313487438983218,0.129599766798254,-0.299735366758687,0.0874235790977668,-0.143536145481485,-0.0593371231281399,-0.112975737493875,-0.323335038530511,-0.324511420069856,-0.128667407420342,0.0255354654639586,-0.316396223094053,-0.0625784634087052,-0.198027184527459,0.21553651783263,0.120033236936926,0.271706327619687,-0.137032223305378,0.0346693962727196,-0.190851687881401
healthy,-0.172188523478241,-0.27099631836086,-0.184844340611604,-0.215174982510144,-0.418768727071767,0.106564652028454,-0.306315562877835,-0.0330892021612807,-0.538528704421213,0.337815232171844,-0.38940785584609,0.103029692704558,-0.468268001317992,-0.204032845944121,-0.197431987149229,-0.308379469440897,0.0996918720780162,-0.0685188422153546,-0.340895871645888,-0.605057579893934,-0.0441341422281462,-0.123619210536022,-0.368739054484073,-0.219317854738818,0.018100032035869,0.142559427982089,0.0468135891198796,0.128318909915898,0.0119121977688017,0.158738886863396,0.241848959488419,-0.098954041833799,0.241073716049436,0.0487864794429043,0.137015211274857,-0.512487916557001,-0.0834014699260113,-0.0041379768255174,-0.0611299573228648
healthy,-0.0179540618560162,-0.0441019215784931,-0.0993226082269197,-0.163794594634351,-0.0901394625774696,-0.184562355822411,-0.117601683522402,0.177854876542553,0.120893035558605,-0.571755858340061,-0.122933238031271,0.0444263742851324,0.211837025346667,0.183327521541686,0.0121864561879549,0.0124675385244596,-0.353734893585361,-0.316270149506943,0.270444461847205,0.106164257471681,-0.201800417246633,0.288820385001378,0.145347168824786,-0.0282897748169948,-0.0210183266500881,-0.501084288612099,0.332585804498452,-0.401898150537704,0.101913355654592,-0.339879402387709,-0.296854252048448,-0.0030128720972832,0.0151898994846455,-0.0681524449370673,-0.451779067719217,0.189933325149899,0.0706029846466934,-0.316236078544802,-0.0893257118440345
healthy,-0.0379735944511509,0.0189560875153131,-0.0440609292901092,0.125701497415072,-0.293858846118077,0.161352885285959,-0.273475827660666,-0.0864180861230091,-0.115732952277624,0.063736995112866,0.0022941982543346,-0.0841663331026766,-0.200338089285091,-0.138470164596271,0.0059606958918273,-0.183619794475647,0.131156092706862,-0.122797060063413,0.0092611393053194,-0.302209061289809,0.0454039578305002,-0.0559865212822466,-0.331399683904638,-0.0563110422064902,0.197672944230134,0.129415066020617,-0.136133824506968,0.220085714258478,-0.0247210053357916,0.070964905596942,0.105873945730181,0.0782307927980217,0.140420460015088,0.0080630841808598,-0.0048228368508081,-0.0966516015568254,-0.135440443889286,-0.163040255130273,0.300090297498126
healthy,-0.128007489719767,-0.136960040912039,-0.104476923617518,0.011698019092694,-0.117650326159154,-0.0142928131327207,0.0320767504635591,0.42301284426308,0.0140169219805774,-0.130046369918638,0.183029689747104,0.0845394967804645,-0.112502672838148,0.275562714268917,-0.124204040646432,0.0927705503915566,-0.0227333592119125,-0.0950578376681398,-0.268650293650073,0.200295571037408,0.0309957801184818,0.266884745757385,0.247006943221311,0.252617950319998,0.102248029666146,-0.188121084739222,0.201066935916705,-0.18715924330374,-0.123160944253277,-0.151587272936508,-0.12566516623664,-0.147282764069923,-0.161707317725855,-0.0092571367572283,-0.0068637832915794,0.370980875791779,-0.136109604068568,-0.107467580925254,-0.256635903561969
healthy,0.0820846297781411,-0.0324233562024372,0.118123217866092,0.233683959460328,0.162144655442468,-0.0874500380558456,0.0626169533700248,0.186544935176535,0.475719702182113,-0.405267012838935,-0.0207901928575042,0.0916403264744568,0.263240849034034,0.136592195547688,0.0469063243536346,0.0648228824055658,0.0254424248787913,-0.125451072586704,-0.0225549639785167,0.32981117433848,-0.0313807829050528,0.0195280340095847,0.398847942188365,0.15027409265462,0.0079323856184933,-0.478260750770447,0.032499705665897,-0.267607103738725,-0.0206091105499828,-0.189879544417111,-0.292179028271381,-0.0365013835460504,0.0681042136758403,0.0645767172269834,-0.241360008918781,0.182798701297172,-0.0086974348545868,0.158316535650251,0.0019062065289853
healthy,0.105845303119408,0.121385697390248,-0.139432473201038,0.0214769377966129,0.0103247099916004,-0.123435270274999,0.295487056043235,0.0687007774742532,0.275875756555543,0.0265893420372055,0.323546829594711,-0.347569203532062,0.412332900046854,-0.0506441276376166,0.106220008672134,0.0950720450658609,-0.189180525860411,0.178459897630859,0.0241459643876889,0.550916813615792,0.258623735718149,-0.247317065340595,0.0972363808690161,0.0933592204102994,0.0251145688759903,0.0161283603153805,-0.255860230824635,-0.0778235837212731,0.0519873077806949,0.137088906195684,0.0224214539138156,0.095732102529311,0.0448112654207065,0.0363485646967114,0.0043231431129241,0.239987457448667,0.0517962658203938,0.155472927490625,0.0671665557875018
