group,CD275,CD11b,CD252,CD52,CD8,CD56,CD11c,CD117,CD45RA,CD7,CD49f,CD44,CD16,CD335,IgM,CD5,CD62L,CLEC15A,CD27,CD95,CD57,CD366,CD58,CX3CR1,CD11a,CD244,CD235ab,CD54,CD122,CD41,CD309,CD2,CD29,CD18,CD38,CD127,CD71,CD26,CD158,TCR-Va7-2,CD158e1,CD99,CD94,CD150,CD328,CD224,DR3
healthy,-0.117525083973128,0.363375266740554,-0.0206711189038199,-0.115063063894954,0.0343243597320682,0.011558342336624,0.0726734404113232,-0.133450320141127,0.345769021234834,0.312918599302201,0.234557055674665,-0.108882977398425,0.505323968002813,0.101534558759636,-0.125431336147708,-0.157927473900377,-0.228542634896806,0.271517160587405,-0.130823183022407,-0.0288868821474751,-0.0786393501014161,0.128912153951904,-0.0423160339686283,0.0858030395049952,0.393440964875044,0.464457852830324,-0.227932160678322,0.0102321839517987,0.309832373502415,0.197507824303363,0.0108794286482778,0.0255277919646559,0.123907713681311,0.158929453959375,0.432063939854784,-0.130230742848631,-0.134744984670532,-0.0448845139705422,0.0126853362152105,0.0090246087241621,-0.0342468944910053,0.401140076269664,0.0358499787374359,-0.136051678308247,0.48476454872776,-0.182237184514706,-0.0334502822088949
healthy,-0.0796313179527916,-0.145059014212695,-0.0855604071984048,-0.174808022596974,-0.034417024327816,-0.22438849645145,-0.183182351837577,-0.124540282715082,-0.001929478708096,-0.112016797592112,0.0644363735094258,-0.19249389023999,0.048423696594862,-0.0518426096064976,-0.0908048829843515,-0.0274966546348905,-0.263534996219694,-0.0540536201093295,-0.0850432814286429,-0.160250223385758,-0.0561431725082764,-0.0723532765807555,-0.0487391289302948,-0.0020503877667035,0.0536623515067776,-0.0929694299821163,-0.241765005775353,-0.232434122712207,-0.164729383428148,0.0169239938690331,-0.0885651320488394,-0.182428978867353,-0.0233834121636657,-0.121428055880827,0.0569678510155644,-0.0718572473521415,-0.280191754345663,-0.0579900379658192,-0.117086560049072,-0.0787948581666154,0.202603086614137,0.0714254038059426,-0.135558254770817,-0.0486631928753574,0.0918881755850005,-0.0686688599312765,-0.123078181062259
healthy,-0.107587622738622,0.117538267249249,-0.111139418526807,-0.0576922409011153,-0.0878632752136295,-0.165144908274834,-0.0544332853712448,-0.243647991090685,0.0365936465934643,0.125016038746262,-0.0997050061470794,-0.19680380380252,0.322095404099311,-0.162359325876121,0.0285499014977069,0.0867349038921897,-0.227873852374598,0.181845692120992,-0.134987192239202,-0.0008419656390568,-0.0623643073478973,-0.0211936905234393,-0.0288297267987177,-0.0374092476117447,0.147679036834731,0.0424763723949784,-0.0058898185764414,-0.103554440558955,0.100204283595066,-0.136958469307491,-0.0247974282314732,0.0727768151699615,-0.0385527775623562,0.0755810082044084,0.205068182343122,-0.111990056543422,-0.110850918768466,-0.136691949029335,-0.0740777628871302,-0.168081152540126,-0.121891701059753,0.394055701492858,-0.218248636845681,0.0736473235407737,0.217803443771651,-0.274403191997283,-0.083315172806163
healthy,0.0822508176899783,-0.382327020154797,0.142725319264696,0.179914734976452,-0.152126315893461,-0.195809485563392,-0.198164264221903,0.15895525136157,-0.194334581317802,-0.275836979889332,0.037967423517644,0.0527603530337167,-0.275735807384076,-0.149955407824677,0.119804715136445,0.224965377938792,0.224846129304236,-0.322968315900801,0.237010208726286,0.0438684773993639,0.0112011831780887,-0.2042967268959,0.0931926678893196,-0.0575917553424221,-0.250323054098139,-0.203829357515578,0.0788599821358056,-0.159968140837022,-0.293873726272152,0.17978345437305,0.0787058204211934,-0.180360555769242,0.0936345471126626,-0.277563985069182,-0.199736522840588,0.247784087216268,0.146334684779639,0.251178853824408,0.106295687597534,0.12064072892331,0.0896272850851905,-0.411953045791046,-0.218518472782515,0.102560798440679,-0.382044933586252,0.258915856692748,0.214832463232049
healthy,-0.1381002204115,-0.229710403282458,0.0089144078892311,-0.040129590508786,0.149088225357089,-0.53044427131557,-0.2045057086056,-0.15422228970263,0.154503838144881,-0.159193670877852,0.0051818568421249,-0.416233463183534,0.299142663299447,-0.395605592755524,-0.0591061730919573,0.0070607041935841,-0.506880786673238,-0.0294752066372278,-0.174551438233736,-0.0781586342508788,0.0564486884662802,-0.141009006828319,0.137220693010675,0.0426633454361756,0.141372545360331,0.132133496642089,-0.336574108753027,-0.575487052092099,7.71991185368542e-05,0.10215568090954,-0.0743496009892713,-0.30828141914049,-0.17439603219536,-0.209569583587848,0.0859088948089242,-0.0949259075382837,-0.140207902814171,-0.194654778716823,0.244332703069495,-0.193943894610716,0.234777061500791,0.224528532055647,-0.536215836419541,-0.206398866567183,0.0140501505393645,-0.302522336054574,-0.0028799136849353
healthy,-0.0682272825619104,-0.149969837193379,-0.0807068228982555,-0.265070034256646,-0.0393528286346538,-0.302920996560711,-0.284815889649742,-0.238462409953069,-0.111500889492235,0.0759742308003191,0.188572944161345,-0.045136093473836,0.247103800899566,0.421939201748781,-0.216393168187592,-0.118229110074981,0.0462819183673149,0.214973985087468,-0.246825752557552,0.0899798998767791,-0.42447247466218,-0.105250267840413,-0.0189305687385681,-0.130368200744446,-0.0953805862230255,-0.0857229860626125,0.0890545626470703,0.0418877352089269,0.0248861035955765,0.0458245716747541,-0.231497749889624,-0.0996383495866051,0.101512977568576,-0.0737824938964228,0.127859971756213,-0.235887954602225,0.0115250236598059,-0.171054739136045,-0.386194272885894,-0.0894125095021193,-0.191554034845878,0.0450712156914576,0.10199059051529,-0.0771989928560751,0.0728077870187242,-0.10471921264784,-0.0825621583857318
healthy,0.0047965159698905,0.307510651117877,-0.0738263591873368,0.196466592885443,0.0039259127052665,0.0467317652846598,0.212508948068188,-0.0082009880928033,0.158766648401294,0.0376859986356892,0.0044787286444866,0.0197901950460983,0.0714928360630462,-0.135344727291997,0.112299077424938,0.138534925649887,-0.142230424901648,-0.101044743159102,-0.0240148818164598,0.0661483373797307,0.107674994619532,0.171972220741066,0.100682075696734,0.270004259403287,0.329989194212242,0.150669317302035,-0.0604485101357892,-0.16102545446232,0.0731698524415429,0.0909667902665217,0.171662345514848,-0.103859421593544,0.0321427440681771,0.273389907912519,0.285654602486572,0.148097250422637,-0.0955930870323645,0.120948872528676,0.190741762345999,0.0869662471287644,0.101354145504218,0.116957659962291,-0.23829698979264,0.081184663790497,-0.024451153956283,-0.0631834003900637,-0.105718029147141
healthy,-0.0465628694505249,0.250335377851264,0.0683350862949925,-0.0022809306607207,0.181170951491742,0.166229958751833,0.417706115792361,0.085617068122219,0.0809401337873409,-0.0654594415093476,-0.148137663828333,-0.0696796779687772,0.168370821384296,-0.0437356161471574,0.055527119080591,-0.157973985051128,-0.155988222064516,-0.247396136076451,0.0203129909793268,-0.165134611384002,0.0075752414730184,0.336383069584919,0.0397232392747856,0.0245215741423208,0.0386498104276848,0.0828129150667729,0.155340111123707,-0.239193716809219,-0.0064666971316372,0.0023572161468277,0.106778100839228,-0.261616254894035,-0.12571262930873,0.0086518142905285,0.126142239095942,0.0170845484382563,-0.0771982186941038,-0.0836536675925163,0.124493414812233,-0.0025453065567715,0.108982361535672,0.0392270561868641,-0.366671905149059,0.126062907310092,0.226789534314397,-0.0027558690420976,0.154272441575899
healthy,-3.32157763663402e-05,0.301041876375938,0.0023317459231799,0.13938193661182,0.380215865855902,0.0043263390207848,-0.0041308230769984,-0.216731155266052,0.0878214962758225,0.139715594675063,0.188767492207134,0.0920249891148626,0.316098640156083,-0.0469286996580359,-0.0364331691283829,0.125224592100288,-0.0191470566343273,0.430765558266539,0.0532431580290573,0.0238524879541545,0.094297670145165,0.170975701745966,-0.0010381067442707,-0.108697470391135,0.245182085385131,0.113073126956224,0.0703449487391673,0.156593768219244,0.0267037890437076,0.102422999454192,-0.0462602616133625,0.202289552730299,0.183338881271065,0.211538408322146,-0.132502697234128,0.0538485468630732,-0.06963594160371,0.0278345268845717,0.127120127959189,0.0390705386978978,0.0278918317980553,0.396215728487641,0.0438281748574322,0.104888757515965,0.439778550366053,-0.195705846598146,0.0526608315507474
healthy,0.0003282809911239,-0.267453646252984,-0.068450686777568,0.0990884894136959,0.0008008622758528,-0.438251710101909,-0.260003252078629,-0.0457407768790967,-0.316676710433203,-0.277361298402066,-0.0334933808618588,-0.10137359193629,-0.345251672890654,-0.0939728051797865,0.0959029710963816,0.042309837100145,0.104551113562225,-0.0269516856960336,0.0046710113637044,0.109276415632984,-0.0783869276307497,-0.131198762842456,0.082207386453649,-0.143642393579717,-0.21474281566437,-0.267878186327336,-0.110930920117369,-0.0189807157866752,-0.308463538953681,0.089734631224549,0.0287815373599177,-0.134003538539628,0.0554626708148816,-0.0938837098540101,-0.242031630194014,0.0822171306708166,-0.0406158593629074,0.06408738313054,-0.102773218378399,0.0552264012023383,0.0077898835845258,-0.301537454645377,-0.235373002491525,-0.057431075279407,-0.408749874376914,0.160774493346561,0.0375414489480842
