group,CD11b,CD252,CD47,CD52,CD3,CD56,CD11c,CD45RA,CD7,CD44,CD16,CD335,CD5,CD62L,CLEC15A,CD366,CX3CR1,CD11a,CD244,CD54,CD122,CD2,CD38,CD45,CD71,CD305,CD158b,CD209,CD99,CD94,CD328,NLRP2,CD224
healthy,0.247996506309502,-0.091003373534374,0.185746294562841,-0.197807783416802,-0.205508205323311,-0.158309039902947,0.127694164955825,0.146357993712621,0.002144700670719,-0.318544426518648,0.329151654997904,-0.110826290192277,-0.209303401397868,-0.646645701526163,-0.0719687061365055,0.133446009121233,0.0645008464656279,0.213684489249526,0.278581661218364,-0.244636968608254,0.130123238846821,-0.219489534981307,0.441544846309803,0.148367874308653,-0.218978489135381,0.154763301884967,0.03257449450995,-0.177732505849803,0.2833668953867,-0.0535761858918555,0.282788295845085,-0.0559421268045214,-0.212205848721694
healthy,0.18443069846937,0.0495755302488887,0.167712208127333,-0.0321662333352661,-0.0639936741066601,-0.211038931889109,-0.0517470636821763,0.312018409931352,-0.152782097378434,-0.181094398439406,0.553980074206094,0.053556354779937,-0.172394197912125,-0.277954844179577,0.102810473664752,0.227603492303963,0.439555781423455,0.272504388210408,0.270616943694832,-0.377045099438481,0.178661902553658,-0.0531990348708675,0.460299726660173,0.12334903164516,0.0570858049985431,0.250608046610208,0.269954416300886,0.0922317587232423,0.24614708595077,0.0996670325853963,0.068835854122104,0.114509932848902,-0.0892356045124982
healthy,0.0587182745698687,0.0507615720168853,0.201205323478795,-0.0453360834148822,-0.0239294120029244,-0.0915205391069008,0.232281392198047,0.0223418266059983,0.0531519886752571,-0.244498819042665,0.0351421348076201,-0.256126420029029,-0.0329048480450313,-0.345580929433943,-0.0270193738488752,0.106054091675012,0.0041211346359598,0.0983851012653494,0.14724648279752,-0.0872299298859019,0.0119993021522262,-0.035896959727998,0.2227748543395,0.202551657765414,0.161607720007291,0.0615287299272244,-0.0608223664032985,-0.023906385356758,0.0630989569937027,-0.421838562974912,-0.0554831174263785,0.057323983203035,0.0689233083335885
healthy,0.0724267792625139,-0.0687840189369794,-0.0364846865824424,-0.421452572406001,-0.312765585531968,-0.0146777906460583,0.0716853247810188,0.129651418341376,0.0612685854057303,-0.337708736133252,0.575497446704065,0.314780060058824,-0.334536772703374,-0.0806257272686424,-0.053716049948227,0.26039531339805,0.215120931861686,0.0331253387871363,0.107323198086234,-0.153179694900391,0.142507105232014,-0.400198506419543,0.352148658709712,-0.0654577582604531,-0.167211826537224,0.191746164356734,0.101942412651099,-0.132672247090369,0.353255802783246,-0.304111998339309,0.0914021830206262,-0.0941691911254575,-0.2157510404116
healthy,0.212063683647303,0.0971864251402044,0.0357286037683113,0.0105081608136409,0.342592143382763,-0.0424739902494297,0.395089279681617,0.0055912124781018,0.0783034305591544,-0.0696792774242311,-0.166412423141148,-0.0296518027918701,0.133201663630148,-0.0461651989118116,0.102272623029752,0.0132683515857411,-0.0599921323264688,0.2673270808689,0.0299376784245939,-0.020855877467293,0.173543618470848,-0.0285598134528472,0.248010832227216,0.0130906719959865,0.0782977472151719,0.176583753284415,0.156263923535497,0.18594292108081,0.0356945207055099,-0.0438234174251362,0.206128157912956,0.214657992202992,0.0607121009350429
healthy,0.0237968062567345,-0.0461491283789333,0.114720782667343,-0.0335947116419496,-0.182554030711158,0.0587352962885271,0.267615662544334,0.0835320446531889,-0.0028052789944401,-0.367340363152433,0.141177263779089,-0.183528127900448,-0.184459988275852,-0.0164698323613258,-0.0732033237024703,0.120482131717601,-0.0304222073410768,0.0421785461207559,0.0932418494195741,-0.268100690462377,-0.028210700130138,-0.197461720594116,0.244236947774985,0.00780207384115,-0.204876031474882,0.074598565847067,0.130350268049844,0.0415088956324839,0.0279788433367433,-0.21232118787354,-0.176599491517389,-0.0600212522862892,-0.0624033573503339
healthy,0.0817216652402642,-0.0273529585695901,-0.255512026523387,-0.201176862017176,-0.413038897829356,-0.260851873422776,0.131762860719399,-0.0220308258312284,-0.0424540659740434,-0.333730321382928,0.283443670725124,-0.018781586588407,-0.401826788210538,-0.211394198273721,0.0461652709202047,0.0828602270003892,0.0454984706212792,-0.0484062324773241,0.170942008183112,-0.136789819813919,0.176306287896589,-0.153943607555522,0.242192228945848,-0.13229650917457,0.0361611664240431,0.0997430587099573,0.0732325522525706,0.0679921352182698,0.0357169240025889,-0.132507006319882,-0.0221414373599094,-0.0847950071615412,-0.274311117466014
healthy,-0.408351812703435,0.0725064495501395,-0.211082382290231,0.0233292985089356,0.175392200659133,-0.15064854149751,-0.578271587288075,-0.0557306382670434,-0.053448169228779,0.335595032869486,-0.400938950449539,0.248792786386192,0.199595433380623,0.174043289808886,0.268432373122806,-0.300711079846025,-0.20414605485481,-0.0925692482310609,-0.121986766161945,0.351811622496626,0.16262563856332,0.526554030841403,-0.355766109414392,-0.0473471950542153,0.0116076184731801,-0.19422206134823,-0.0161715925795359,0.0737703060732304,-0.176380078940538,0.464850738492815,-0.169894719064128,0.0857714329328795,0.194771348060058
healthy,-0.021606339837161,0.0098753749595525,0.121148295394109,-0.111942605298551,-0.19458222067323,-0.12510796029239,0.0013941079697248,0.2127334650278,0.0226524898628915,-0.25004430565049,0.18413361547569,0.0269832162632911,-0.24222863213382,-0.273825086423947,-0.27174568627361,0.124096468283953,0.306714913444952,0.115645905088468,0.261247280363886,-0.360455727329057,0.191715746220591,-0.263221995753217,0.453262613498379,0.0651238962944474,0.0621642286212144,0.126499843597172,0.224703762525611,0.078402220183311,0.0745990815372229,-0.139493144661053,-0.0302365914465534,0.0749263438564225,-0.174523254538276
healthy,0.299818196103672,0.0765067371596088,0.37293132238714,-0.206289476427748,-0.267285280699043,0.173408905643271,0.21180428150623,0.428677598189241,0.311828936548479,-0.123800602130655,0.543176943302165,0.121673266839166,-0.381085172368947,-0.471800509483818,0.0145112113574833,0.244749861073052,0.481053215483494,0.37917063859885,0.419474220401314,-0.109549713902789,0.334967739082423,0.0027025695699509,0.557084620152505,0.292989692042911,-0.0819564928611763,0.448174890856116,0.18724378258094,-0.0533847193453056,0.424190449940416,-0.254092221687982,0.46498664445828,-0.0679956656354745,-0.25442366133529
healthy,0.255139609962015,0.0020994788214469,0.150778346185752,-0.169748080305138,-0.308585768218062,0.0860580023093417,0.32196722909027,0.342938945813477,0.142179581201872,-0.229844340974586,0.567044435113689,0.0780312176446065,-0.283761045975117,-0.150419641556695,-0.241584552971636,0.203542239238443,0.167033126660259,0.151849397862891,0.345245061654941,-0.164156776322096,0.0782547791876114,-0.163049468360676,0.494982138461086,0.0293060907955883,-0.196100335594128,0.343534766913833,0.203163404818693,0.0258040487940461,0.264074799711028,-0.117503784412601,0.1859611519411,0.0339146202521978,-0.126380509105991
healthy,-0.136832094856272,0.0,-0.103423986201458,0.0726311715890933,-0.0427458934792647,0.0441166245871326,0.206532178165635,-0.208806361111449,-0.246765722418546,0.0,-0.450209577819166,-0.124026105782438,0.0090727049363899,-0.0933910144993407,-0.4478073863694,0.005671975429316,0.0461783429769667,-0.127236263188405,-0.108429696546758,-0.0736397162570508,-0.020379020344932,-0.0697656593122912,-0.366150727679512,-0.11879668241054,0.0901622470549125,-0.327304560363283,0.0119775126360287,0.10027390093023,-0.541337435473502,0.0619509152822565,-0.209567179865978,0.0,0.0
mild,0.365624777015695,0.0505722521889035,0.215073182324063,-0.10552259325757,-0.220324822837458,-0.120828387093855,0.241816434491018,0.302899164413898,0.129089234864316,-0.125135787333982,0.45774425982158,0.189067412393895,-0.158049241220939,-0.0035878741920402,-0.0115356363684826,0.170849500196862,0.365975907132613,0.147623862547045,0.266408212326757,0.054828072614224,0.267842431077979,-0.246618184527946,0.514843783600522,0.0525198504013052,0.0231362340368319,0.323070728018205,0.143329034396434,0.068813725980451,0.253241716242806,-0.195329375371022,0.273498305031504,0.0171845119538142,0.0095424890883465
mild,0.185691298107375,-0.0319754927068387,0.102519059005898,-0.216719104516847,-0.276844922021704,0.0009744104697455,0.162219424126071,0.348735331408822,0.0669598919969062,-0.465466387786328,0.275392488019991,-0.115516583057177,-0.305988490431693,-0.451643164478704,0.0250376292318228,0.152924976547248,0.311381911435001,0.289289473243662,0.284476888974006,-0.419461310772887,0.0509301588336958,-0.247751487551435,0.430352592695818,0.135813953491108,-0.158502929595913,0.304857270947847,0.409327855066891,-0.0849974586826853,0.313420631240801,-0.11274893704408,0.191124765764103,-0.0807945557850571,-0.280489568486267
mild,0.0788086696410171,-0.065594784195215,0.0431155738634487,0.037080395221612,-0.25458129224273,0.0592307372821031,0.104333439461166,0.227334846572063,0.0585842167040519,-0.448606194880544,0.420617366644096,-0.0953734258519243,-0.306317156045603,-0.218945222356576,0.0972291729492503,0.158373879708568,0.351346877108294,0.262972309191163,0.249120589429206,-0.375957466371535,0.119011305201563,-0.121352227687368,0.353381169218292,0.201883379307658,-0.246312304286845,0.420545184809683,0.191505600552738,-0.126488563384572,0.319000969142799,0.0333545102330837,0.186434711346003,-0.150269381076877,-0.404265512581215
mild,-0.276787178028069,-0.0639000170848916,0.138033073362818,0.027414106043543,0.217276584539736,-0.310499128880379,-0.124482734164025,-0.101965920529098,-0.297295598991362,-0.277438807917333,0.0778473396711628,-0.326288484106652,0.15616314499171,-0.236408605539151,-0.206933727726529,-0.042467416828208,0.0544695016588649,-0.06744441686971,-0.116895605723829,-0.446838662256458,-0.144017756506049,-0.0529562174396838,0.12899689878257,0.0348688277400948,-0.0526499183484922,-0.0438688796347901,0.156555044067235,-0.109613958981996,0.0665495103026031,-0.475840236232394,-0.107952749808221,0.141109716983046,-0.120171240024507
mild,-0.247100299389316,-0.0091126327078204,-0.276721010205244,-0.222569842984506,-0.168535152763282,-0.23843730804832,-0.116257776458154,-0.10397886048561,-0.306114253335311,-0.219861632080406,-0.160746334924959,-0.143797061971312,-0.175534502270316,-0.175750135533989,-0.19459239301186,-0.0332768108618538,-0.172673474225825,-0.219027106202136,-0.130965746257867,-0.210106085212142,-0.0267032223787683,-0.416855712599889,-0.11789312036751,-0.217581980607462,0.031601719217607,-0.164224588228755,-0.0331549574678167,0.0448261477849125,-0.261376903366584,-0.338965754421878,-0.21101059953603,0.0332430039172572,0.0268475225067001
mild,-0.0125070273125989,-0.0606330366652485,-0.232484791143841,-0.0772223802687607,-0.114626711617479,-0.226946426770317,0.270070448097249,-0.227578146279752,-0.391543689041901,-0.200407282578307,0.131793406492995,-0.147811188035519,-0.0776496202698814,-0.254638026066221,-0.123315617879932,0.229928835487564,-0.0483961946160175,-0.171713722125992,-0.235511152766486,-0.318762713381897,-0.463666012136104,-0.273597458409082,-0.151088038958855,-0.203420049075999,-0.121171576058181,-0.120453865458399,0.177906986267814,0.0049164242198908,0.0240470171656731,-0.325582753030251,-0.202181173202107,-0.0779462642305672,-0.157008165890237
mild,-0.144623643072459,-0.0548245329246399,-0.147984876061651,-0.0728713524578617,0.0511389961433845,-0.328980914963866,-0.305272375541802,-0.109750084608437,-0.248156504962944,-0.220370249210603,-0.257452445957266,-0.361034278792659,0.0661346823068432,-0.175907494888467,-0.0940840379728242,0.0180636701473319,-0.0498075138968099,-0.0007187636089796,-0.131190254683746,-0.202991883654439,-0.305021299668674,-0.243857162413519,0.0214337643989038,0.0187631531035055,0.0750431288722694,0.0072727328841895,-0.0185439705252621,-0.0373361151768844,-0.102556925189651,-0.317467532254206,-0.182177013356683,-0.0675563116666779,-0.0352359047543255
mild,-0.120188722556713,0.121116014907345,0.0365314145628618,0.109010989115003,0.0746616782859755,-0.335666261489182,-0.0823346943444344,-0.0751077777770859,-0.312259383238919,-0.188771946353685,0.0500690488074527,-0.373527427270992,0.264888575411469,-0.19068041693175,-0.0862945778954256,0.0657662428890733,-0.0768769191837544,-0.14006918657808,-0.131320203028961,-0.519207835800624,-0.351144392150366,-0.300058305471138,-0.0414985024709111,0.0999279306492812,-0.0987433257994243,-0.0754156871510807,0.121875339215449,-0.0423760675504847,0.12074886110893,-0.420569631756291,-0.168257155612959,-0.0185453977990485,-0.106658476316976
mild,-0.120435455573671,-0.0590677724359031,-0.208893677744466,-0.102214601137583,-0.218420255070303,0.0892530388947245,0.110321061734193,-0.0268689603932601,-0.24317112299084,-0.310045204067666,0.376058956936462,-0.0522084637868954,-0.290120689760055,-0.190241958465536,-0.277364184153792,0.0924036966474773,0.217271525303798,-0.0183856452822086,-0.0359625053430605,-0.387730370266213,-0.199110787434329,-0.129907185592873,0.13940958017074,-0.091671758109491,-0.0638678418142281,-0.0774359461109066,0.278882287968921,-0.014746014572312,-0.0015175732369888,0.0954854194401676,-0.228916871487449,-0.0003173793347118,-0.0643262730968633
moderate,0.102660992406933,0.0510733456969887,0.0800103739535259,-0.0634020246214499,-0.27095818348517,0.186269625678519,0.30872932943352,-0.0243467153431022,0.0514285567435684,0.163768098952547,0.116916598325982,0.14375358054649,-0.24049464388907,0.131314366177879,-0.259294093223055,-0.0270896511903235,0.174813507634716,-0.0701440324642632,0.141516209502296,0.187477677280334,0.0466268507762455,0.035822855538761,0.108308985506245,-0.121416343397392,0.154394082379707,0.0862405525062652,0.220952127454065,0.0831491540349664,-0.0940312680684152,0.191735675011595,0.097854136288585,0.0384909291062277,0.0568505812743642
moderate,-0.0280053174608006,-0.156602744621948,0.0415795468485055,-0.285605722983765,-0.27113612674567,-0.166044613779142,-0.136667756088223,0.10689975316405,0.0776690227816187,-0.0965359224600377,0.195791436489197,-0.0168755771066107,-0.280905245127169,-0.310122593236277,-0.0805012010734573,0.0074942459867259,-0.25559752607658,0.129920915616718,0.106120670510467,-0.12248979192644,0.0370042199911716,-0.250234256253067,0.249305700298272,-0.0236195711951388,-0.0230712159560363,0.0207338842163244,0.021069494781202,-0.147947748332851,0.159355855661191,-0.206646928819594,0.135405795208474,-0.183598088796168,-0.0570189365208575
