group,CD11b,CD3,CD8,CD56,CD11c,CD117,CD45RA,CD7,CD44,CD16,CD335,CD294,CD62L,CLEC15A,CD57,CD366,CD278,CD11a,CD244,CD54,CD122,CD2,CD38,CD45,CD158,CD305,CD158b,CD158e1,CD99,CD94,CD328
healthy,0.171098323580097,0.0616254127659054,0.116742225027023,0.225916391164206,0.0967819082416479,0.0396234017325979,0.150993911221304,0.239021164886096,0.125450608396333,0.156270827238703,0.199164798980878,-0.0162819262118085,0.234433365272146,0.109173805243094,-0.0891552465619291,0.0977121125106144,-0.0246841266929034,0.183372407752293,0.196626526952831,0.255457425708788,0.139860853732379,0.321159025324368,0.114030840974438,0.188671636796091,-0.033257750535128,0.154387607301806,-0.0202232985437078,0.0818058450246122,0.0970488344227347,0.231287462755339,0.138299175290566
healthy,0.214516840136818,-0.0067907401817485,0.0490095147974783,-0.0157868380653859,0.11581643690459,-0.0752278796697889,0.31242972549553,0.103896150112078,-0.0583139401013883,0.468543230052369,0.139114374818489,-0.0115777055276111,-0.107403771739328,0.225339589447717,-0.024686744375923,0.0910529584380078,0.0063201120260338,0.208899665692193,0.304757392492251,-0.172845366952506,0.210896349125085,0.0993957217540104,0.475247195807035,0.194171882498622,0.0711639736544385,0.267238924392474,0.268387821051193,0.044782366176953,0.20992796951889,0.0860468506405746,0.172252240101031
healthy,0.285714867604681,-0.140507522535157,-0.0001530161410112,0.0842795422617,0.249307168138664,-0.015727303208469,0.171796492397611,0.327376478624706,0.0441497734777401,0.188347845042186,0.0638863211819649,-0.136774474510058,0.040663524276858,0.0203298870538211,-0.206181593097024,-0.0436554037556797,-0.0684176110253755,0.152775264477721,0.174943839326813,0.203358076650848,0.231798309961392,0.0094292196332663,0.175774087810408,0.0429785707475871,-0.0264319460392203,0.236179045095254,0.232645111990008,0.11346622032394,0.15184319876541,-0.063553457251341,0.202067215157939
healthy,-0.209910666383354,0.253914887070149,-0.0278308269623039,-0.0301226186258806,-0.185816809637186,0.171085685642273,-0.108113462650637,0.0777381778860321,0.280796809237815,-0.294502589711898,0.0869053121452717,0.074237492849118,0.288999723385833,-0.197723409834482,-0.0887013688939099,-0.28193463934278,0.157220002144448,-0.0604398298706379,-0.0560662346231369,0.148808325137262,0.0522613627822374,0.255350307962292,-0.0819953507999953,0.0049443713364117,-0.174514539023821,-0.132253457618394,-0.115605104354995,0.0245138174492398,-0.226104320013569,0.243643395299892,-0.250003671986977
healthy,0.212693091084752,0.0387951406056433,0.0016193678644193,0.400569749491296,0.126301254438575,0.203075648299444,-0.11533040572018,0.30638547665512,0.441522420084449,-0.208719675881576,0.51166803777476,0.104764306544569,0.642132640146939,0.0409310092168457,-0.246475072788275,0.0896045353113203,0.0091161166474991,-0.132486504157029,-0.124643252584885,0.495739109030693,0.10320928309004,0.391533216998749,-0.201297761327787,-0.118306073118808,-0.176654560876841,-0.0347223102992918,-0.0890807256149936,-0.236237885356077,-0.229315243728511,0.458306236831378,0.0308629045181147
healthy,0.139454734603659,0.0008175923735121,0.336738699045947,0.0937832768467103,0.0175146852841002,-0.0328848398984949,0.147568235252769,0.362085893232147,-0.0029278601981541,0.131300073417163,0.132800307434731,0.0017403812870917,0.0584316317841088,0.231637674523474,-0.228231161304153,0.0811415966864869,-0.0666179516949326,0.240365634382082,0.306833427493946,0.121964986864648,0.277263953154466,0.237788689898946,0.303625817583517,0.240078481063122,-0.0434984506732696,0.0791086428426576,-0.0182010325358472,-0.0338248411784472,0.303791241028605,0.257918949651457,0.243925120031716
healthy,0.0125796418907725,-0.337307168329373,-0.0969911640870153,-0.214491759602913,0.104112598726272,-0.197338448293245,-0.0055853259578926,0.0400419297468799,-0.171739305838044,0.111298659374502,0.0282288221554088,-0.0335579718441202,-0.262521951235974,0.0577401924952059,-0.22248019710033,-0.0422349667384818,-0.180840839253588,-0.008247528890862,0.0353308654082434,-0.151033549384709,0.0040131343598859,-0.33118237048671,0.17276069886343,-0.0086840175495465,-0.134775948643365,0.0309597499851228,-0.136955803703173,0.178643176454175,0.0287865857118736,-0.203158918023497,-0.139928530155864
healthy,-0.233552696112616,-0.0218357895524653,-0.110403171667237,-0.177739728533932,0.0234784549167901,0.0563340113032602,-0.180771088410732,-0.292512577512537,-0.103413338911278,-0.128564986534169,-0.0943505538910641,0.149638460271282,0.0374661532611302,-0.279415916999921,0.0709928848629398,0.0600899075816527,-0.061529757096288,-0.204961481803473,-0.179128933323674,-0.232206085344633,-0.189962742086913,-0.300580534084112,-0.0403579810887388,-0.137059576420585,0.187241828739285,-0.153171526997803,0.150690861316034,0.169579906625071,-0.165684756732033,-0.382822091361247,-0.193993183521579
healthy,0.0016985269818331,0.0745281199380252,0.169367282182463,0.262786746612937,0.0733681507087793,0.0593778192901886,-0.0488506212563225,0.232621010751969,0.20001516718242,-0.340727683163833,-0.0338397547382525,-0.084993269976597,0.230987702872426,0.0157364744835305,-0.0263435437587024,-0.317864446229048,-0.0398411870756136,0.0514515586634983,0.0325656216291161,0.242953369551867,0.0704389244052258,0.166970574966513,-0.113441957723371,0.0360599028821812,-0.0871024905713544,-0.055320848767003,-0.0596856007336135,-0.0389003647092309,-0.261424046405429,0.190191323525816,0.0830671989760148
healthy,-0.208031920455678,0.0093001988089299,-0.155748580570505,0.11694282262863,-0.0053177585560866,-0.1232804785009,-0.190818816109914,-0.340444027381493,-0.239737158830596,-0.0631220915997814,-0.24942213069837,-0.041549383226538,-0.0757798108388878,-0.253234122057044,0.107723975605674,0.0027257843749673,-0.093878029537327,-0.20682911943361,-0.312723114174103,-0.309571050871238,-0.27690072318872,-0.218138439405343,-0.0477261125197003,-0.313335059608227,0.144889297136463,-0.273997787563796,-0.0751436686998702,-0.108043641444672,-0.166946587292068,-0.567647707375578,-0.22793997669239
