group,CD11b,CD8,CD56,CD19,CD11c,CD45RA,CD7,CD49f,CD44,CD16,CD335,CD5,CD62L,CLEC15A,CD95,CD57,CD366,CX3CR1,CD244,CD54,CD62,CD122,CD41,CD2,CD49b,CD38,CD45,CD36,CD158,CD305,CD158b,CD158e1,NCR3,CD319,CD99,CD94,CD328
healthy,0.394564700029497,0.0127727371489158,-0.0015133931898085,-0.074255000700283,0.193706979104828,0.36629142769877,0.11456507074116,0.157924825248739,-0.259731216233427,0.591178379550557,-0.0772557855126942,-0.177056356866447,-0.4514847515912,0.11544612013786,-0.0505108525543038,0.187507610754423,0.187065630819814,0.170077449014845,0.39218361972899,-0.219057574731696,0.102032993238513,0.189402053006245,0.268158115968911,-0.125659923233963,0.10462513342387,0.559981626953306,0.298564598443084,0.100199993720823,0.0577487751447256,0.269896953435585,0.0797343414169934,0.184006333463708,-0.0968944167635901,0.047210332354704,0.426545199873858,-0.0174152940047912,0.350470948861037
healthy,0.157130745128428,0.0143426656023191,-0.0932041649875615,0.0519084106253308,0.147570680905531,0.24936394244987,-0.0719652792884266,0.0277534463069558,-0.123527707971567,0.457113811614535,0.160203838986759,-0.134037885742677,-0.269344968391203,0.0822960179126482,0.0887426824078033,-0.0304722041505411,0.154655197130296,0.328631695467211,0.295569965376807,-0.278062235591644,0.0551638939792113,0.211478059992454,0.108620357344906,-0.0656402377889082,0.0963423559470752,0.492411230474891,0.0650206328689788,0.0635108983446145,0.148823695560832,0.257395040316586,0.264763778724861,0.0924719791124863,0.078372742507283,0.0268871330393301,0.207899499046482,0.009894691738482,0.0427042317429546
healthy,0.308608090487143,-0.103320367784471,0.415914678818448,-0.13208706162337,0.136578413108968,0.208404698885186,0.256389509870826,-0.0054133553690724,0.021952603716006,0.124857077012019,0.106871052495162,-0.200499673474519,0.0964367352762136,-0.197581890950566,-0.058056672767985,-0.0116733603060089,0.226174069215264,0.0926745827886861,0.217072431242087,-0.0338101320867897,-0.13529234380704,0.0941573134370425,-0.0437855396754924,0.0676373804140771,-0.162841059085562,0.127917468179633,-0.0735042492598284,-0.0463418519743948,0.0866793108485375,0.181083792317623,0.0725942439904729,0.105438342995081,0.196241685116933,-0.0764904532022779,-0.13723819267459,0.290134267310356,0.114869120400912
healthy,0.271432852164803,-0.0920420746740081,0.19622979942001,-0.0400352014728625,0.217493839831056,0.247994644544381,0.251151366152068,-0.167427365567267,-0.229875726149344,0.464841361874993,0.171346092443324,-0.266927675587907,-0.282022113394424,0.0652822609685481,-0.098970672392296,0.0513399164521911,0.265495071287902,0.149122217689888,0.238525228325736,-0.0941183521474556,-0.125931403606352,0.285703342511038,-0.0962207411290821,-0.099688193355027,-0.153093093336089,0.425641209031308,0.186286303553603,-0.101319676184792,0.0526057389501317,0.373140818299816,0.128246710144773,0.0730043474970017,0.105876514207563,0.0797962581049824,0.486968742560284,-0.104608720626344,0.323451542603829
healthy,0.419301910274161,-0.162291392543632,0.317858775199511,-0.0337396150243907,0.417003973726914,-0.235494880562052,0.0403402494934215,-0.290328105599611,0.109907814140039,-0.294865189679835,0.0475941631919339,0.179617112509283,0.261916967709264,0.0373076084009282,0.261201435201527,0.129729550835208,0.182086544460512,-0.0884151794583334,-0.149933019067295,0.356352130346499,-0.232132328552023,0.112431608558328,-0.316930804728935,0.170962054539152,-0.19792398979982,0.0618233788520403,-0.132598473470933,-0.260108250210582,-0.0919179875872859,0.0535812220362016,-0.0984729182164855,0.0913266775735523,0.111853771402136,-0.0545249320345128,-0.236854020589213,0.290371151661043,-0.0510903786279509
healthy,0.111297346211188,0.0483474060156998,0.0213977111263378,0.0772392998522747,0.164292963523743,0.305801235721987,0.144867330905941,-0.176559636066856,-0.267143685975315,0.108491447376622,-0.354638017064909,0.017440083793716,-0.402334679068208,-0.141912084549464,-0.0159692790415761,0.25143421561418,0.0629764204499385,0.125014033131416,0.354226980666248,-0.320848667679042,-0.0785867437640465,0.148409597281175,-0.052578518863118,-0.11545206805798,-0.0861424993628403,0.441276428019307,0.258782967986946,0.03049301234752,0.427978355529517,0.184637505959485,0.44564220664602,0.0336025136136934,0.125531206280821,0.149464791119575,0.336626629490885,-0.291378416902002,0.0903280939017882
healthy,0.195767508072231,0.251594352953339,-0.0735479924677434,0.0291218331547552,0.23206276610414,0.226312237863398,0.287994545868358,-0.0800517887736498,-0.0619478138725753,0.370609768708326,-0.0277475016673762,0.180948907933107,-0.0971713062363782,0.0995894473156143,0.0315923832542739,0.0870493305632498,0.0267245195173459,0.234315862642313,0.267720809233779,0.0378203196708843,-0.0148849604323583,0.161910705072279,-0.022447720321274,0.249106277301005,-0.0083391526029178,0.232066856316573,0.244155628182381,0.001020513101009,0.195581620622874,0.259177174976457,0.183422433650293,0.241435561347769,0.0260292085495218,0.0844963310699313,0.192294392555316,-0.0079459505184731,0.184387991585776
healthy,-0.0084164058742599,0.0447027882208023,0.038480208079725,-0.192602878578491,-0.212586361801543,0.101202637107875,0.219049646239883,0.270022315672514,0.324102473797295,-0.140057790825667,0.0724693382098375,0.225822155605899,-0.145357242418675,0.238166745126925,0.203571309197988,-0.0547002369054501,-0.252701302359972,-0.068444339246529,0.105374435509189,0.316777379041951,-0.0601481111084021,0.0852153261690757,0.0483586464061337,0.410452439265836,-0.0165477495144937,-0.083782057748522,0.101254558187834,0.0082278828140437,-0.269379238296402,0.0113095453796358,-0.15394039039358,-0.108854663418896,0.0915197590049277,0.0190126495354568,0.15450309128352,0.424076137649167,0.027113344421467
healthy,-0.240188464583245,-0.248881871170095,-0.194783578140776,-0.0905659912350184,-0.207241467381127,0.011535980890078,-0.0527525800002502,-0.359038489191941,-0.359776026793915,-0.110289581040329,-0.0729296089271243,0.032287215369197,-0.122523117215284,-0.11104046442126,0.153609124492451,-0.0203470281570702,-0.317847714760144,0.214642602938187,-0.0214607639280739,-0.43631712174038,-0.109010216545103,-0.0059673443628882,-0.220973805272083,-0.193715949437836,-0.187698194384374,0.181849267715501,-0.0331908057717131,-0.222897032549068,-0.117652675955026,-0.0424198827130113,-0.0271967115140315,-0.0791061239540844,0.156929759261701,0.100093215969633,-0.019060697321551,-0.155688802309751,-0.241862895497851
healthy,0.408192188319425,0.110285381266351,0.307800151827833,0.0835464849198742,0.283630988033062,0.42869886734111,0.503010813010458,0.0843910909764426,-0.188528453693279,0.458205193391185,0.5657433318102,-0.479173904202788,-0.11474954626752,-0.276132299907954,-0.179350857818375,-0.224550015203352,0.284476633426967,0.48272658974196,0.456591356402172,0.095117185790082,-0.153121212368422,0.658492634622678,-0.132894064457545,0.0168494296328294,-0.103990216346299,0.639708885317858,0.186569998305689,-0.100256961104156,0.194345995836856,0.397501909296727,0.0740202256825266,0.120609597331997,0.452919816884219,0.0956235673099721,0.181639709587413,0.260075397066133,0.482986071617063
