group,CD11b,CD47,CD52,CD3,CD56,CD117,CD45RA,CD7,CD44,CD16,CD335,CD5,CD62L,CLEC15A,CD57,CD366,CD11a,CD244,CD54,TCR,CD122,CD41,CD2,CD38,CD45,CD158,CD305,CD158b,CD158e1,NCR3,CD336,CD99,CD94,CD23,CD328,DR3
healthy,0.20799508169898,0.0633574096759672,-0.0689134370611467,-0.153480671292795,-0.160870711895469,-0.179531174555029,0.177474567353868,0.0282775103895699,-0.231197836810962,0.343715694603404,0.0010501343483539,-0.177859118467758,-0.317312955706388,0.168668174693944,0.0480542726381155,0.0212009467089599,0.224750235779958,0.269174015045996,-0.168136287848418,-0.0663934161045585,0.207902875157549,-0.177116765755062,-0.151486510471496,0.358125911184135,0.227276508569405,0.0153229760236185,0.21338681726647,0.0384580480146318,-0.0586994960728261,-0.0432518230857511,-0.0492238381668562,0.302514547190679,0.0106576756470669,-0.0209636318679898,0.310368484653624,-0.0231956117387125
healthy,0.0579262282282324,0.132687753493904,-0.15054502347892,-0.143626098220492,-0.279791506354297,-0.169451550584777,0.254321905694026,-0.135847372859029,-0.128077506281211,0.317886202134483,-0.092535009084982,-0.198189079516167,-0.355284635557896,-0.0076275812208741,0.109573390027274,0.1219895211114,0.111152802632189,0.124853146038798,-0.387503821732299,-0.0511122674193107,0.0953700590808169,-0.094672500100464,-0.133139403797416,0.31943151134691,0.0588556049707541,0.0643577539388793,0.111069053425988,0.192359001473227,0.23193961687015,0.0803572990471127,0.0174120838938879,0.113723186227901,0.0869486202012351,0.0113662450100893,0.0313944160557228,0.0337805806068801
healthy,0.190612424157217,0.0136872943889274,-0.0573457822598454,0.012065212624386,-0.0417539735234982,-0.122316384330915,0.127540701528455,0.275607159477691,0.0581812191060368,0.325685829279141,0.19742752632732,-0.0324478526252843,0.22367072270056,0.334303990762164,-0.21240462137601,0.0771971171098879,0.139325580155793,0.156904257374758,0.16270078899538,0.0063596834385791,0.0974800321347503,-0.040012050133392,0.138123098238605,-0.0233904786312698,0.152579411681509,-0.109890033630385,0.164029058749087,-0.0413088501462978,-0.25442472229903,-0.0328660566584294,-0.0137538158291008,0.340286099897009,0.0716565570306655,-0.0154190485490387,0.0795076502432283,-0.0698084373482347
healthy,0.308578732458489,0.0145640510308672,-0.252627178936666,-0.249343793383865,-0.0343603475510972,-0.24992138829381,0.219200180383124,-0.0214823468414501,-0.411891510448049,0.521416987028625,0.196923940081369,-0.328903215073852,-0.304814921085832,0.0285704969844262,0.0476075857248922,0.441641532688793,0.12594686355596,0.100494515982048,-0.166560625737461,-0.33806021925301,0.0486549250116363,-0.155291693839053,-0.295877557157489,0.36808788715466,0.0215134030184157,0.0543008097080625,0.217683447406142,0.0216114826857824,-0.0792285887011047,0.0366324349781839,-0.146216846087894,0.261414231784448,-0.223246736065542,-0.143481374925512,0.193175657114369,-0.169283751554936
healthy,-0.213800381946932,0.112382047560104,0.178047723662399,0.0176681010154373,0.138921580781532,0.146411687844959,0.0354692541579585,0.0104171528154589,0.290994371929072,-0.306563963158611,0.192505109246567,0.0944256651899723,0.248874671688971,-0.0088816019999593,-0.0126379726752609,-0.240806193912011,-0.189211495051548,0.118853748235849,0.181810133646089,-0.0289227236777248,0.112490992495664,0.322652082170087,0.239461255664923,-0.0975259281711791,0.0454673340181456,0.169939561261294,-0.279631737626825,0.0990665258949506,-0.113125695620963,-0.103819240198065,-0.0171001241106805,-0.12231400834837,0.267182236397849,0.088918778375206,-0.15169419915665,-0.142752774130112
healthy,0.182436714541637,-0.149029757505886,0.184453866692311,0.192745755159487,0.258749919310422,0.301390243602629,0.0344981449669812,0.0710634951923419,0.177741925629734,0.0426528653289898,0.331890886761644,0.0355708378415974,0.232149250716003,0.102640218664372,0.0813762007641691,0.394871326223574,0.187283387453942,0.0369077460824997,0.277369901139743,0.131554817978148,0.14567809157001,-0.340240375309849,0.0567431572037456,0.0354137063995553,0.0399898053037081,0.164940508811013,0.187718866256472,-0.267317217164425,0.0474915691347324,0.079872021649437,0.0122543234488585,0.123617271272081,0.197848423812738,0.117480987217791,0.113935970390783,0.0669276054825935
healthy,-0.169248669024389,0.121767773162026,-0.0327710934512352,-0.0197952126260324,-0.095248021420519,-0.0495761177939723,-0.224659164950565,-0.259209095722919,-0.051055539728708,-0.131240912252441,-0.125037647739388,-0.0488819163352181,-0.189322241462509,-0.0952121606009975,-0.0421330899709369,0.0681598706741888,-0.199962770927291,-0.301376566873909,-0.272065999509758,0.0222003260285526,-0.0798705574691281,0.0791361107652025,-0.319898933278271,0.0545447374556949,-0.254154682202786,-0.128076638157955,-0.185408563715018,0.009729039659762,-0.225310901414471,-0.0940002947418412,0.117005746507097,-0.200242630140556,-0.367685870002466,-0.151766319277444,-0.250826862676176,0.00346766508393
healthy,0.178731000497631,0.23294284953978,0.222541461710629,0.103334459369352,0.0954699903295925,-0.0958936325638515,0.124591272428699,0.189264178489944,0.019041031874305,0.115283284933774,0.0432858518542445,0.15814346980622,0.104656740278442,0.243436621046805,-0.0478823668838764,0.0633708346622799,0.186647830181845,0.105677509720109,0.193709641594561,0.0178424070455332,0.0344790700117281,0.0558518008734181,0.341905098853325,-0.0761246682187886,0.126636721485667,-0.0585613323449231,0.118069190441534,-0.0922140299399574,-0.177351135144096,-0.0232898773693057,-0.201788477489577,0.129456716499698,0.214860396288719,-0.194616558058795,0.14173385211803,-0.270013595471584
healthy,0.328496058714822,0.170185827260968,-0.0877605101916208,-0.0248431877674695,0.039044606284963,-0.252145338037179,0.281611964736003,0.116814316964548,-0.130810920675114,0.599639157152298,0.198920812903742,-0.210798503462932,-0.244105192473119,0.188728440472306,0.102137030014151,0.364531524665364,0.351040940544232,0.3161907427476,-0.141807011657283,-0.230552461017417,0.244962395138447,-0.081711242957546,-0.120972188063134,0.284901305793426,0.329207492830302,0.233305945487727,0.395252881813416,0.12649636522576,0.0738374515329696,0.257062681145497,0.0319051182309203,0.594510366610095,0.0299978647636184,-0.0751929663846463,0.375447919765959,-0.0144185999034562
healthy,-0.184011521037469,-0.003948099896382,0.296948284703996,0.135574413715111,-0.375064275132843,-0.0911971324733904,-0.260730210056303,-0.328216747189071,0.100499350413484,-0.174264776651259,-0.651128678034951,0.231865160328229,-0.18234491215608,0.321677598811509,0.276667144063611,-0.114366690116748,-0.0647719067338108,-0.231085327830343,-0.236025375464143,0.149316879502826,-0.561316962438884,0.0275083376869445,-0.169721615690275,-0.413903194643889,-0.0274160933192807,0.146956139729727,-0.123548203154751,0.0445745695273102,-0.150297234428136,-0.468121996588251,0.0201986486900424,0.0618659245143093,-0.256663934713521,0.0107124970300162,-0.348366335073107,0.117719280472761
healthy,-0.0756573168161265,0.130969927095016,0.408287251120762,0.545404209886575,-0.087351137416812,-0.0297610797279948,0.0604865268001209,-0.127175327690226,0.212189049038376,-0.12648033689284,-0.431055934706436,0.37223020522634,-0.194326191735375,0.408598938115554,0.47593911638826,-0.0735966555531872,0.301183275284208,-0.0349513874716543,-0.0513798471510626,0.402897961035403,-0.16631522270859,-0.10104143635249,0.401568471107064,-0.248483001967599,0.340217839174859,-0.049010922822294,0.116198519784002,-0.0331123361871178,0.0246301577594989,-0.202943393314809,-0.087600310421107,0.301714810311585,-0.124521058563578,-0.128951071316795,-0.0476276910126378,-0.1735545789578
healthy,0.0592065907922322,0.0824847644974706,0.03664661258195,-0.124241393248689,0.0381996090118091,0.0,0.0888567734964739,0.310116577377534,0.0,0.0515980869088024,0.172264591924289,-0.0578330416227691,-0.0175670305122343,0.140222142552602,-0.0496088164169015,0.11757055114881,-0.0651015002815508,0.314471382472006,0.109564176214433,-0.0410896309214621,0.259039609934863,0.369427051387703,0.29479797210765,-0.132391621391198,0.108360003316842,-0.0398548103237646,-0.099389473327185,-0.213761402818366,-0.0774891919902001,0.0021460561782078,-0.204747110749847,-0.107556291247347,0.277980243293714,0.0,0.0249132603542244,0.0
