group,CD11b,CD47,CD3,CD11c,HLA-ABC,CD45RA,CD7,CD49f,CD44,CD16,CD5,CD62L,CD161,CLEC15A,CD314,CD57,CD366,CX3CR1,CD21,CD11a,CD244,CD54,CD122,CD2,CD38,CD45,CD158,CD49d,CD305,CD158e1,CD99,CD94,CD85j,CD328
healthy,0.390774790817189,0.278899518547444,-0.174252103544677,0.164916470081304,0.178845681445641,0.348582933912667,0.110309606338853,0.142344985856967,-0.270418935377954,0.554211892498461,-0.20294161758078,-0.522833936169229,0.117311061989844,0.114095533260249,0.154904296097891,0.146672726718422,0.164001788109534,0.169760056508914,-0.0205007451410405,0.333185843791835,0.407596843202086,-0.221405257075162,0.217631643371431,-0.14701900424647,0.55772529751248,0.301766669259444,0.0638946639142021,0.0446933417612682,0.284172570138884,0.132975428117685,0.433096769683873,-0.0225547553899814,-0.0533657266113814,0.401667283809944
healthy,0.411210802041003,0.247190707480087,-0.16742845623404,0.215045656251583,0.171479135410005,0.427370264892682,0.140571340815342,-0.0215178243515318,-0.0953822532738633,0.592760439568448,-0.227318943157929,-0.284279621909611,0.193778458495166,0.146713145498062,0.101949893977972,0.155922394299544,0.201086285590133,0.487795733053478,0.137977449408653,0.336081720642242,0.404640724873771,-0.203100830691497,0.351586988385133,0.17893884301834,0.509688730855464,0.306759422301472,0.118860721825974,0.140086772642103,0.250257235948117,0.125846396661931,0.362976932571934,0.0282491952885575,0.130368999053064,0.235857408403639
healthy,0.0531244433710001,0.397118510357978,-0.0036915014947125,-0.0209731230369326,0.174881621367047,0.128921906028854,0.0644070378308026,0.118603816843616,-0.280031599601169,0.190332262610458,-0.0907983940935484,-0.525924172430437,0.0988543374681747,0.0984944370343142,-0.0019165264848979,-0.0214178391726837,-0.0375336227546773,0.151100510340386,0.0589707380322254,0.11632369676859,0.169857342995901,-0.346920372881149,0.128531732831648,-0.0419245892923441,0.301178447916675,0.124628373396359,0.103096588108671,0.0395437654727418,0.177860735327348,-0.120942111989523,0.217811706619884,-0.228012601899088,0.0150129813696944,0.124930612595158
healthy,0.220113610043538,0.212372824958653,-0.227865334758229,0.226122969060208,0.207563558114898,0.282667452789651,0.0830328339121704,-0.222256847736661,-0.417155350760391,0.426300667369113,-0.314387345966368,-0.39817675215375,0.195497442530412,-0.0923421466669179,0.0132761532039311,0.114191362902172,0.318880668055474,0.187587607551688,-0.0659748719976632,0.23642244285268,0.202988815038475,-0.329431411498861,0.142385303397269,-0.298711569765973,0.505940000709461,0.15829888176237,0.167361060585445,-0.0607269780283684,0.296448023816461,0.103386781128234,0.333038671388811,-0.322006290889256,0.0407418910680744,0.260862580688859
healthy,0.137688704788699,0.373806485363345,0.106847136656204,0.172464751954112,0.242371571534281,0.363452107795278,0.147051978222698,0.0819008523896913,-0.141953549457849,0.237995827294497,0.0755456765630479,-0.451131244463548,0.339865374329842,0.234715852853322,0.152292634293259,0.239567790898948,0.1562212518512,0.121090493483942,0.0650817799698257,0.435386884400457,0.456974780902099,-0.178288703510907,0.284645026832849,-0.0808066483207141,0.450136715411148,0.460938661805203,0.189330065769111,0.151296159058274,0.456856554041975,0.212675804035046,0.495795128455181,-0.299768579675738,0.473410491984691,0.242101285960578
healthy,0.307008825839846,0.336332939316594,-0.010651391422873,0.248388291907196,0.208440651433346,0.360612933990965,0.224790514393456,0.0885725562607653,-0.234266778383262,0.514422625901498,-0.0785274482291714,-0.266238155098727,0.104784594180842,-0.0994076891908495,-0.0040184234256996,0.33672376209544,0.214493704407505,-0.0347289702215711,0.0258641537679217,0.305758206178047,0.294949891068039,-0.27032032051561,0.0265828618307411,0.137659532757758,0.474388995416376,0.30724377645265,0.386101348458024,-0.0886468198299014,0.295184223971407,-0.0749434341413802,0.490411222377395,-0.178606333759906,0.0106486012103208,0.272991165846944
healthy,0.149000403074587,-0.0345955360359818,-0.13349982135383,0.372351245839648,0.213529532434837,0.269673323781493,-0.0558102750330324,-0.267127779329227,-0.291942260130211,0.357582203981864,-0.0551464960108546,-0.412422128269756,0.222584786287546,-0.0845149762057502,-0.0160378439966579,0.250185327021684,0.192749256428168,0.298474173972314,0.0181578545549602,0.220171839135624,0.211767433122602,-0.368168984919857,0.0464506089276299,-0.241564002985685,0.449442743112596,0.228784500316813,0.18693358309278,-0.126307258117319,0.164250306397944,0.273456176861968,0.156263944322507,-0.314191382795341,0.025290294125521,0.0311614489398102
healthy,0.0338244691909707,0.259647311838441,0.0461112141078066,-0.0623626340670972,0.145258140024367,0.119115409693545,0.320055667397289,0.052017735467419,0.158826243280559,0.0222974782098691,0.190126829402752,0.0307965177566255,0.205911659921174,0.191059271122961,0.401510951788043,-0.0611592716627305,-0.214003453667871,0.0514324891565948,0.0638273574695524,0.196650486609191,0.200201646984955,0.257290764834917,0.271419781792223,0.401354944746047,0.0955730609606838,0.121657127677558,-0.030765139376382,0.341890415848373,0.143391897697176,-0.078512792759785,0.0905027375109493,0.363069422125732,0.0181279511053233,0.185586981678918
healthy,0.294761112577714,0.30936720732149,-0.106854327253893,0.292021778759072,0.215222549816194,0.388485221118603,0.15378069254231,-0.318046781474604,-0.242923498037934,0.418436135662789,-0.124939372376234,-0.358858234010546,0.348316408312091,-0.346059836119421,0.184699028658005,0.071915276796733,0.286703256599068,0.393163483897058,0.104235497687582,0.336847373608464,0.381891312223641,-0.416864097971302,0.282997429037987,-0.000202347041376,0.671474089274117,0.330788180932657,0.355120963003841,0.0248104337636149,0.415920585767445,-0.0218718584632591,0.382558783435185,-0.207841290085116,0.128804048598099,0.0611907080561411
healthy,0.167157442349349,0.25169492273511,0.0416026935743922,0.04274687592784,0.272509825991072,0.212648672142441,0.308638179293607,0.215474848361108,-0.111162683538905,0.279743089485038,-0.133563350158476,-0.224472025180779,0.328576189767578,0.104062721836104,0.143104087537186,-0.134065768102656,0.146409460696049,0.450059184578753,0.0413732347170212,0.309577089032431,0.298524568182628,-0.0461767945600556,0.284451514646697,0.0215434636348596,0.336829209936294,0.18220204190436,0.148688595636966,0.319687863292978,0.234547997652049,0.0708111795563038,0.240846831533666,0.133427866250041,-0.0250766793415576,0.28251148439439
healthy,0.198302729424956,0.208881509835568,-0.340455549477862,0.155945279221852,0.0955359051370813,0.225157891413691,0.106753109032892,-0.0849550591270897,-0.341905309767992,0.375555476692895,-0.349071159734008,-0.375587115211707,0.228764759470835,-0.353321256898475,-0.0571950317329004,-0.184858753090222,0.113280321424951,0.192024603627722,-0.163623018562475,0.061954462062409,0.291255297579151,-0.3835923080587,0.121133903100502,-0.142747632276809,0.555339405428651,0.0141894745777539,0.17205836170814,-0.163919356845932,0.236719666282099,0.120834730277998,0.119718543871274,-0.0745934528628843,-0.178488577882546,0.225919385634982
healthy,0.201744814719605,0.226157287386352,-0.061732751203813,0.0776039727839991,0.110385554805547,0.328113797647312,0.124687790895551,-0.101950886225025,0.0,0.262058878265693,0.023952159125938,-0.337684439568584,0.0,-0.140779367334425,-0.0718630388714672,0.0712866576318434,0.296435501039174,0.0387828756583946,0.0,-0.0950406536648467,0.485156877923742,-0.177464041338026,0.297717632521195,-0.0431201680125121,0.270105890504971,0.0396087493578984,0.433169890469651,-0.199790461088901,0.165223683701708,0.0501029717299808,0.12281203910005,-0.127072970321055,0.0,-0.0463915736913822
mild,0.0927362547722209,0.123064667466055,-0.0908811693454285,0.0739780869779016,0.243149885239638,0.270473373921003,0.0205135151481608,-0.0324778506215892,-0.172987407355605,0.499466630186304,-0.0613160923151914,-0.189507610089834,0.191084089911554,0.157813687229275,0.0096445577937189,-0.0311995614815284,0.0166613155143985,0.183116816865799,-0.0111868314634178,0.182779341894562,0.226234402325257,-0.145785129621084,0.0413322959654422,-0.153090824618599,0.264774002190596,0.106314562236762,0.172630238447614,0.0908524319350213,0.251219184123047,0.267731547321953,0.158712469299542,-0.27131692108397,0.15739402654792,0.23019280359079
mild,0.128080421464865,0.310358382698329,-0.238101996996146,0.107106047367758,0.375044289059568,0.438696652300576,0.0687032457051431,-0.114706998262369,-0.506094802117057,0.242663923882184,-0.300721196367026,-0.641677435774811,0.296926773513304,0.037912343137462,-0.0129004087334399,0.108054328135521,0.0916432054592636,0.357738925335172,-0.0518480297846282,0.348900849329159,0.356571419611162,-0.542430382838226,0.130039967270082,-0.363881538039012,0.445604939835609,0.216333690506771,0.299389038182196,-0.205069023046797,0.309288716988802,0.122384534829752,0.337479478673234,-0.354681956114038,0.0509884563473162,0.259875484887529
mild,0.377440783693639,0.291113796441795,-0.232521842012448,0.4123489508079,0.155912352396934,0.284834796761391,0.362217419072442,0.171492383085526,-0.371835994180869,0.374779906375154,-0.312702769940667,-0.30347620666557,0.270172938518896,-0.0073227997538634,0.0689336475612285,0.0446229501328792,0.262751032939966,0.291092048036527,-0.0358225351505767,0.21124756122592,0.390204077794374,-0.28561216004263,0.416369758643017,-0.285096880870687,0.651172143706475,0.230138594414919,0.232343994479988,-0.162795233935639,0.465703047832722,0.0015524582927107,0.328649164501576,-0.0767105692063003,-0.0053717849836633,0.434986463560341
mild,0.139994345877964,0.12021147880286,-0.132383931148778,0.348641575147592,0.154139708556912,0.220150575538216,-0.0308315925979126,-0.233683470207798,-0.261175916415179,0.310642180523974,-0.110848599143046,-0.103391566413842,0.0563869388305738,-0.218757922042365,0.0559964401470771,0.284047410873192,0.212096155288669,0.190603189885607,0.0128210479864811,0.114237299841955,0.193927071768887,-0.331619920280695,-0.0251801740553016,-0.332260310910579,0.572527509461926,0.162143345552742,0.195132291785076,-0.138735127647128,0.246465867313933,-0.0453855207845453,0.279821399506561,-0.446719195750995,0.17341439508021,0.0026194203227948
mild,0.302815545435397,0.367311128871023,-0.197547160309319,0.359700507266332,0.262237623879917,0.370037293263956,0.20842434033189,-0.0766354821884226,-0.136083610466569,0.564429861295369,-0.183298593757251,-0.31864079644679,0.306874524853185,-0.148230299640437,0.0821586704175753,0.0596596091990369,0.153277145006456,0.284046200386492,0.0415385622546124,0.341886748384661,0.365296221167989,-0.203780877321083,0.158415919379003,-0.18483401911309,0.570161668238721,0.291125640655194,0.109361308450978,0.015557767612128,0.244323559699924,-0.0003289864217676,0.34153080467776,-0.243425370139574,-0.0181114952244293,0.313034173672445
mild,0.343061801333689,0.399863584208106,-0.209923101117064,0.162218605199664,0.248264401501745,0.301199550458412,0.347607502025175,-0.1350199647735,-0.213579639887688,0.128611408225178,-0.191326643222277,-0.21269749205544,0.275944334325016,-0.289682205345415,-0.122028367632538,0.103126296155602,0.192520862359867,0.241320487543958,0.0026400339232879,0.355828913361262,0.390136169554375,-0.277357352054369,0.26758839692423,-0.129748351358472,0.583278637866872,0.302744827199948,0.154108396342937,0.081358561184004,0.382308281667434,0.0136889020965928,0.382808419363193,-0.0197621535936478,0.0604694313612753,0.402201575150078
