group,CD11b,CD47,CD52,CD3,CD8,CD11c,CD117,CD7,CD49f,CD16,CD335,CD5,CD62L,CD161,CLEC15A,CD57,CD366,CD11a,CD244,CD54,CD122,CD41,CD2,CD18,CD38,CD45,CD26,CD36,CD158,CD305,CD99,CD94,CD328,CD224
healthy,0.367803041398304,0.229459925810966,-0.0128790448196171,-0.0906511163904042,0.0590865967625188,0.136193907426061,-0.0722928765424821,0.203730620189855,0.083593365816246,0.448821120935819,0.141740871559251,-0.078972968778861,-0.0850734954592797,0.132884044130771,0.0969269257723369,0.116565566972885,0.147873244209996,0.335570657021395,0.361845194541382,0.0231482423567324,0.228976503966378,0.0611188880083519,0.127642885034227,0.159017170890499,0.415926900472876,0.314062926339351,-0.0157379463892683,-0.0001793168185552,-0.0094999589101516,0.314092264776392,0.355252851782091,0.282167030856267,0.34047082770851,-0.149353618644977
healthy,-0.0339505863629269,-0.141321488520164,-0.265604988324728,-0.0784664581511535,-0.11170716168641,-0.146892867837528,0.0060436545957071,0.1435563802049,-0.0270396909625774,-0.0319912298926553,0.152108938923182,-0.203733384101089,-0.013580716117384,-0.1348405628751,0.0363396015127294,0.0052705169869783,-0.0604623387659016,0.0264695868263406,0.0435499356709554,0.0533061934196208,0.0002868292423644,-0.0438788233944645,0.0176671838245603,-0.133811129188619,0.0411666819304687,-0.116084381334518,-0.0673230359543358,-0.028804606279238,-0.0226125263522844,0.0441739660288471,-0.0894986657030856,0.186826897049396,0.0674439748199542,0.0137918171093082
healthy,0.0620460523290721,0.163333626887338,-0.131659116260165,-0.163544524083989,0.0505428143016096,-0.0456869630875219,-0.160868399254814,-0.0506147768469706,-0.0286064712256442,0.193425755729898,-0.081811368511363,-0.0806322090429221,-0.0540653884115256,-0.202505653953884,0.0154649897436364,0.0706309420879005,-0.114968270613935,0.0434952137690297,0.0398210303784278,-0.225744064095293,0.0388721151513918,0.0830884633881624,-0.134020056901199,-0.0045479266982914,0.163446896853435,0.201920863463359,-0.191430829678812,0.153601178084622,-0.121665354916557,0.0610668205009458,0.188707446139328,0.0038037461386887,-0.0193359222478444,-0.0913956972069101
healthy,0.34938425977511,0.117923701330283,-0.260364397232627,-0.240139721093631,-0.0227990687429686,0.248214928622922,-0.203226376881588,0.221011392726355,-0.123194188293616,0.497492583863029,0.245748068104275,-0.282187590663966,-0.270655265821741,0.23070694952022,0.138400057695318,0.0105778612868368,0.339906407926998,0.246379202711985,0.209537390161466,-0.01361643257482,0.25998197245198,-0.138891806190944,-0.0543943963298205,0.219881463335148,0.371984339426999,0.158106834003909,-0.304099990638821,-0.138597189364837,0.0170896078733443,0.358591601228244,0.464484956732888,-0.0203106473035122,0.335052357716981,-0.255829799338448
healthy,0.249944686827128,-0.0446517956823629,0.298140990104009,0.0639052003728555,0.0721387012886954,0.228695569918644,-0.207426113064727,0.194954567959109,-0.42405407743058,0.330499116090212,-0.151360814172303,0.116816714372176,-0.0622125476519375,0.305671293251527,0.0124318027993937,0.25462815702237,0.308701787713167,0.369764198478108,0.293284408442024,-0.210550694749397,0.208716724554986,-0.166965752452697,0.0514415111538308,0.281791294849369,0.447856464384722,0.401785625245799,0.139596831343468,-0.356015183420075,0.234517417625319,0.360265823780064,0.409893059515133,-0.0732929080198468,0.195421587501946,-0.113603331594596
healthy,0.227287064837788,0.274834069544694,0.172902527045933,0.0799070283080905,0.192591101185341,0.280199707113448,0.0136353045827207,0.335062031328857,0.104633096528463,0.147893009133225,-0.0247320101135408,0.0550160649591898,-0.119168841342099,0.291982410649638,-0.0064852622562538,0.0783500203395728,0.134703118469091,0.457117512181595,0.389639906606256,0.06486033451774,0.233248773625387,0.0056999082440572,0.291521392539106,0.210639373429637,0.309404359407957,0.35145426727794,-0.0345941315057576,0.0493739442940016,0.204026977780659,0.246986324218528,0.272575332810502,0.163917011741033,0.241914448125163,0.0136575374822376
healthy,0.237085124972096,-0.0181254090486354,-0.138733398977646,-0.404648370982836,-0.0424158273516052,0.15055621066847,-0.185177924947025,0.153511628128448,0.153497558972421,0.214398889048949,0.049467929319439,-0.318620793717763,0.0988239780036634,0.0676308125260237,0.0826407603446524,-0.10971185493841,0.004348252666966,0.0449366695910876,0.219525284754293,0.108787007554867,0.013511711726038,0.180448094526479,0.0095866128266447,0.124724285707021,0.059555172893445,-0.0054001729150526,-0.241522048284754,0.146007023920191,-0.0184545349162442,0.208016222089059,0.105941665110955,0.198370919418138,0.205431867399177,-0.156927976901335
healthy,-0.0854922020161905,-0.0298621457221735,0.110091328933279,-0.0103376710438377,-0.0557737715501091,-0.227212264623886,0.0930552400420835,0.19992060533985,0.0784416790597844,-0.037721506678668,0.308026378100795,0.153296873730783,0.473242090170118,-0.0147146155256095,0.10112648360916,-0.148365402637444,-0.11386008150879,-0.0266983023014321,-0.0423386220386872,0.416170113538311,0.170594428073483,-0.187328218161458,0.348150683543815,-0.0150781863287969,-0.160273836268058,-0.0762129005771692,0.196024564919874,-0.13907436372834,-0.0933132836222376,-0.0306538670731832,-0.0800943880217026,0.443675432649362,0.124850645350453,0.000382422356062
healthy,0.283233650737235,0.116352937000515,0.29862123887132,0.186839189340903,0.107805645539106,0.0540806001269365,-0.116567167229749,0.08820954545301,0.15419721813954,0.130142415230201,-0.220564629080578,0.0600428917392084,-0.0460787069887217,0.0491925505113164,0.342735686309094,0.158661864477447,0.163425626403253,0.15454645030582,0.103046344733342,0.26430701348207,0.0829412409420615,0.0738967639123685,0.0677109065117115,0.161035811635913,-0.259788486278416,0.173975790167425,-0.0190322449796416,0.0251535400543551,0.112845880193507,0.194730971733272,0.158340158731478,0.250665370613114,0.503242637582814,-0.026365096209519
healthy,-0.0755760606400941,0.0636430983453423,-0.157228584188813,-0.0292520687089775,-0.117656267929271,-0.0055197345954292,0.112407875833484,-0.122844616696488,0.0697140559606407,-0.205198828770638,-0.0991590940788558,-0.0809020839396244,-0.186181521036959,-0.177198139022643,-0.44394675418927,-0.180091911245883,0.0110709786808949,-0.245787882551168,-0.191833570428092,-0.379341047337951,0.0079208736882753,0.436972199722054,-0.348888656520624,-0.421297263203153,0.0630281375449419,-0.340841779545855,-0.0210768036888698,0.373476511089361,0.233646266347435,-0.237388629135047,-0.40640234667642,-0.503769972823065,-0.122375451221327,0.137108912013165
