group,CD52,CD3,CD45RA,CD7,CD44,CD16,CD335,CD5,CD62L,CD161,CLEC15A,CD95,CD64,CD57,CD11a,IgA,CD244,CD54,CD62,CD122,CD2,CD49b,CD18,CD38,CD45,CD36,CD158,CD305,CD158b,CD158e1,NCR3,CD99,CD94,CD328
healthy,0.0559549964326189,0.131230322181047,-0.311042405514978,-0.294280341225701,0.0396311222464705,-0.437767560363499,-0.173625009308972,0.118257505159644,0.0583410526144758,-0.167308885693793,-0.199697306326715,0.0259924990843343,0.0314447102600797,0.0050658725925061,-0.370033332809687,0.0931084838225373,-0.402159025775245,-0.0964000212562051,0.0385288691708225,-0.269976172260578,-0.145323358759161,-0.0166343194253774,-0.175029042405322,-0.355988458840875,-0.317318261319921,-0.0433068551753329,0.0218299479981648,-0.334440230969356,-0.0174179358858317,-0.0390630321163363,-0.0481738464457283,-0.344806593215659,-0.25061905865503,-0.414671339174606
healthy,-0.0469101029130628,0.0092308226284078,-0.342385008168142,0.0118792272883724,-0.012067498459735,-0.540384565586972,0.0942350525602119,0.110338070541848,0.258143903517735,-0.0960722391264569,-0.306744186885683,-0.054247670915111,-0.0486913093053563,-0.194961697890511,-0.204816490659031,-0.109352779049,-0.310566474927502,0.258680310123457,-0.0738325321371161,-0.0999778347909994,-0.0972936195414354,-0.0225710522326713,-0.12953853668851,-0.122152610110236,-0.25935059354245,-0.128508713880576,-0.0842506857230947,-0.202345880773224,-0.383312095316652,-0.18696875628049,-0.0031769885541463,-0.231215078549746,-0.247234589135593,-0.174711549813265
healthy,0.157257837488112,0.41939609781057,-0.159092984786132,0.0625502344988137,0.102349537876344,-0.229054890578047,-0.0451440311938796,0.236753465617868,0.0900630326174609,-0.0909413597504301,0.0032534970570469,0.104392580898152,-0.0087645361207382,-0.208921055063393,-0.134924729033792,0.198301014829794,-0.105738005648153,0.0639426044944211,-0.0689329897262351,-0.0942431005495698,0.172079852397352,0.0061312487056913,-0.100862581672534,0.0123774664807062,-0.0883737521948619,0.0190935118374793,-0.0625346336908604,-0.211547533723743,-0.0626554918273882,-0.0623881993338466,0.0759573803605917,-0.0544153831435359,-0.239113546922631,-0.247391397784848
healthy,-0.166386687866233,-0.0493213221048459,-0.100601503070316,-0.166681110665605,-0.243426350918083,0.152708116161807,-0.0357094120721223,0.0093429780878662,0.0585542673558304,-0.025989724932334,-0.278867336189874,-0.115925351763336,-0.0339574773658625,0.0920047262991267,-0.162499924817049,0.167072155395649,-0.0698460625607113,-0.345367788625505,0.233565218382501,-0.115306098804246,-0.430293975440905,0.239054766545566,-0.328593315755465,0.0891740194609388,-0.153072187593587,0.185712539095271,0.124395891411174,-0.118688026815135,0.234953658537961,0.187356477961464,-0.110409958915658,-0.0361567535877027,-0.477059258580536,-0.220259151726926
healthy,-0.0312644379663443,0.0424113036610832,0.0480727789523464,-0.346317895781046,-0.450384571486319,0.0795072487273847,-0.535808135084257,0.144763727509988,-0.459601698565888,-0.019868507510346,-0.241316054339555,-0.0558255585758717,0.163226208528566,0.113132695153239,0.0433930156334342,-0.248562063155576,0.0262915720639332,-0.624407660636755,0.059779803849359,-0.0792300491937468,-0.307178475793006,-0.279181732762583,-0.128042428549826,0.131857994136839,0.0748338415171634,0.0444355688497261,0.405280063619876,-0.0234162878117749,0.21172007198588,0.219199138147442,-0.138954572579506,0.0968985687290595,-0.444643641987071,-0.189837097287566
healthy,-0.0713168679499424,-0.0092833698059578,0.100979237405612,-0.150279921122206,-0.241472202334681,0.233209459760314,-0.14117362101178,-0.12059982472447,-0.460174299810625,0.0737422133510353,-0.352105293234321,-0.0291360335969044,-0.0257443629065753,0.202848766166911,0.130518446156893,0.0165584208058472,0.0798754715870281,-0.441202294603786,-0.12769516236306,-0.0112288911862455,-0.456574043079768,-0.200059882054733,0.0102809879775196,0.391134044825919,0.0315112364943516,-0.104659878427218,0.315681814385272,0.0213310872391452,0.178165385613117,-0.0537937482607722,-0.0084922206163349,0.174259359992331,-0.478174177117113,-0.0448111535142338
healthy,-0.208186015902007,-0.158900718631584,-0.138110261380027,-0.0209368740758124,-0.0024596862075479,-0.0513707375978566,-0.115514515328964,-0.202014086154359,0.0796036901242377,-0.104288027179455,-0.171411906933398,-0.0119498173231514,-0.0694204729256459,-0.0629100226196437,-0.184817794101299,-0.213917569409956,-0.0590736565302255,0.0613231080633581,-0.170586466788233,0.0742116444342291,-0.15399325243117,-0.0806268776315545,-0.1544863235586,0.0216869382800248,-0.246313636749943,-0.11732369474403,0.0760457845409409,0.006338670233302,0.104177073439442,-0.279484241799396,0.147804256111028,-0.258019193964775,-0.0106770635305718,-0.077483054799291
healthy,-0.162922003741228,-0.345717186902022,-0.274369098505156,-0.135644540409869,-0.0838270643414995,0.038830127604647,0.360667083472944,-0.178680346681951,0.595050302364851,-0.172942755470879,-0.349771171099892,-0.170494740513241,-0.108344019228875,-0.235464646512155,-0.333301939191963,0.0088208386417181,-0.204627013451182,0.0682701264694299,0.104276004828783,-0.0001295539398891,-0.159551636311898,0.0546705482063047,-0.38064964101532,-0.0590854368255479,-0.316189717211234,0.0512786413432771,0.0570933762281117,-0.286122079521189,-0.147059339724584,-0.0113850852237741,0.0117425106135828,-0.245409403060711,-0.0363110482944637,0.049150652484411
healthy,-0.352071256001159,-0.22388808491933,-0.118385670489436,-0.135156427790356,-0.0767297765972612,0.086530854296262,0.425503753801301,-0.215510196261795,0.107475604929445,-0.161343448733115,0.126476969904768,0.0138283510071722,-0.0397021595907079,-0.160549779088267,-0.196472381121823,0.168025702835087,-0.227155329968478,0.0373179427290422,-0.10964328867433,0.050193208350213,-0.259859072372145,-0.0302072272173569,-0.0084688845214525,-0.0001971303526262,-0.261898751591428,-0.0164189323297045,-0.229305727455393,-0.164207674779201,-0.480196258373477,-0.0736311687812863,0.175254525468182,0.0188942603199467,-0.035551969056105,0.0700812096694388
healthy,-0.343458316452406,-0.197392559729843,-0.0327168875524989,-0.0622781809710006,-0.239449132291844,0.102182549149984,0.102068853275498,-0.184297719739635,-0.0040190427768004,-0.218924946896452,-0.343622916589211,-0.410137481301561,-0.0909181730941924,-0.242662370964582,-0.234568515834736,0.0478034685664336,-0.147804884815388,-0.122329030047821,0.0615581682059783,-0.0351621439445849,-0.281086354320231,0.0290601513150007,-0.291633552261274,0.193110481212117,-0.333443688252143,0.05635977728095,0.0474140650979726,-0.192855295676243,-0.0049231133498879,-0.0428955852397522,-0.0296933237554721,-0.158349143155018,-0.402263074010629,0.037189829194158
