group,CD11b,CD47,CD52,CD3,CD8,CD56,CD11c,CD117,CD45RA,CD7,CD49f,CD44,CD16,CD335,CD5,CD62L,CLEC15A,CD95,CD366,CX3CR1,CD11a,CD244,CD54,CD62,TCR,CD122,CD41,CD2,CD49b,CD28,CD38,CD45,CD26,CD49d,CD305,CD158e1,CD99,CD94,CD328
healthy,-0.364649997343479,-0.254283726026611,0.18004867430638,0.21084823892774,0.0165898246417776,0.0778562421656969,-0.0794578899895227,0.178086257979755,-0.39052682205389,-0.16135572806183,-0.146207246440812,0.223118634571187,-0.591905455257624,0.0419213015746075,0.245122137866813,0.436192211554716,-0.211901250890699,0.0287259241175179,-0.142534531666137,-0.145085617717623,-0.332440882846207,-0.422062167356275,0.199504971750413,-0.0569988459068041,0.130456414235678,-0.228646120149284,-0.196836652503494,0.157745168043221,-0.0823369921175762,0.168451718726446,-0.50602378860902,-0.302148418473862,0.140844844999735,-0.0943521207677436,-0.295425160264442,-0.0736978266763168,-0.444506002005101,0.014844063840667,-0.436657836623742
healthy,-0.270815413606551,-0.150147746609009,0.202262987078425,0.259336713812685,-0.117270762027969,0.166894768795096,0.0550911350997949,0.187817904100553,-0.438097666310489,-0.111146977725285,-0.136114697981211,0.113240343789853,-0.688232123663469,-0.0763266589664072,0.311622377685469,0.281450311587724,-0.392315387366806,0.0554388706395519,-0.139906646663993,-0.248281624249924,-0.287987472154428,-0.393188744097585,0.177686657779986,-0.0570971611166722,0.142746393835746,-0.277245030944143,-0.153527585464014,0.0130697284872694,-0.0214097125373179,0.152736599417513,-0.303284921434774,-0.252131822723264,0.174918665701658,-0.130366963111942,-0.179308362118179,-0.163734199847051,-0.426179576104622,0.0115083780234984,-0.36264455309861
healthy,-0.394490751302576,-0.116126584034163,0.060852746660854,0.030743613774704,-0.170970386651137,-0.129984626848119,-0.232603721555233,-0.0189637248659538,-0.239020185319521,-0.326354044835622,-0.0310783184245683,0.0171934180109819,-0.478728985455312,-0.265672193136709,0.108951005972777,0.0290228306746222,-0.236975010682966,-0.0336091306071805,-0.197701058777489,-0.0789022309156281,-0.309301523323956,-0.232377254131798,-0.054032741078972,0.153010598927977,-0.0076010903284603,-0.331513743185072,0.0967581351069354,-0.20349762543696,0.0308120303712454,0.0698410953534595,-0.200379697455485,-0.276136328334476,-0.000132279911778,-0.432427219607586,-0.275857696654131,-0.0019836737999306,-0.42943909354156,-0.134109732476681,-0.385500830241531
healthy,-0.202685126506529,-0.167247114096835,0.187554506714974,0.216018849687004,0.111196558715911,-0.032895342806127,-0.236445833430915,0.222631294400713,-0.176677063342372,0.0592397352459571,0.0405245793941889,0.377423692371186,-0.417178548917027,0.0326428300483674,0.296852989590801,0.34429528788331,-0.0403014464655034,0.144973018663259,-0.341564963240731,-0.072568241576805,-0.124097036090181,-0.112766498177134,0.281839374208045,-0.0924854299466346,0.241159314855895,0.0606960013516414,-0.145048271468322,0.32666100392993,-0.136352484126807,0.196362537382974,-0.264840342530332,-0.030735040586783,0.31229453496558,0.0799771227852201,-0.17596708152963,-0.0419659180726762,-0.218687218906862,0.347034123174553,-0.223436997113087
healthy,0.0628941209717955,-0.138649917732795,0.0795381486107867,0.109775442608707,-0.0789707788480705,0.54255556273356,0.153626838514421,0.191211357567455,-0.154282519317622,0.206443732026271,-0.121161115417321,0.365306693974309,-0.406219748826464,0.313393228321114,0.0175167196933727,0.502578236648712,0.105896023845669,0.0966625714720293,-0.0332699919521016,-0.120144124310597,-0.187434286810888,-0.141254586994796,0.55297124122775,-0.0183335910823654,0.0387703279110288,-0.0823120755414874,-0.0963062282100315,0.363673685036368,0.0796706539173934,0.059073074947502,-0.247579275766972,-0.183339411537372,0.229689364625485,0.152508860448799,-0.137665393402127,-0.300476355061357,-0.294682672420842,0.643805841445638,0.0082996669852786
healthy,-0.0790449340627199,-0.013859149345147,0.0604546771658112,0.0537360208641087,-0.0091965778469768,0.111907105687347,-0.206846143060306,0.18906568854352,-0.157833922886928,0.0971659242941095,0.413567823374805,0.216414898212345,-0.546478171178945,-0.0394166809307112,0.113723036563251,0.2627826278194,0.357081368292624,0.0491666809205087,-0.192906783929866,-0.0938560392786672,-0.0497431698218655,-0.0856580487050939,0.301275393045343,0.288599262867245,0.17388320060546,-0.0560616255497082,0.254870404481722,0.357886396558402,0.331112148880091,0.07005636386411,-0.371672884463607,-0.0221191157661405,0.126923977012961,0.0664338741183785,-0.0953026577668252,0.109944913939996,-0.307184377552692,0.495931613996758,-0.0149875547043859
healthy,0.218040084211353,0.0919017486869114,-0.130682792863144,-0.336701081724555,-0.127320245390549,-0.115933643909961,0.274076274970904,-0.130522325325239,0.149878454666004,0.10078560883442,0.0265217559799896,-0.225266140912742,0.121510516625572,-0.184722829334727,-0.179092934378509,-0.193189277362432,0.0448372659664212,-0.129199659796518,0.108218466369195,0.152955778336211,0.136374098399397,0.219326725712169,-0.0923231157860365,0.214528770192269,-0.228605609728409,0.0134582615771595,0.149167270992612,-0.0498888848945734,0.127658729581796,-0.205097076046576,0.18608796757008,0.0406823017047704,-0.0985880327322027,-0.0936438894996429,0.14167075534886,0.160029852054655,-0.0821194473672687,0.0951180738696409,0.106531098964054
healthy,-0.403558658988464,-0.186663768833142,0.147707844548876,0.127867761139091,-0.0629541413256758,-0.144477073457612,-0.450633528275384,0.176218947872274,-0.127693255089473,-0.0062688770528371,0.104332610110407,0.222335324739732,-0.3866694585418,0.0972892577127796,0.302865917749795,0.344683742566307,0.130399451421212,0.123438640912675,-0.334189742641517,-0.186881140167148,-0.1622183583279,-0.153335023787099,0.37073873071848,-0.0701350013125008,0.205157829960219,0.094651375158833,-0.104370683921801,0.474773278662028,-0.0942505158492689,0.132540029544419,-0.294352420418315,-0.101446545436982,0.147140319129529,0.0879782643449779,-0.244211797539938,-0.0177843571006911,-0.293873355889153,0.42562195671382,-0.211606811830016
healthy,-0.283733212727692,0.0445906200694375,-0.0095063372459681,0.0312465707570679,-0.23039058959658,-0.189050275896564,-0.0073646190011602,0.164446653236671,0.0262759914895468,-0.113538448332915,-0.422906467940852,-0.141254409156102,-0.290076799508928,-0.207103084956097,0.159570014667389,-0.172353909904713,-0.297209181006285,0.0143303416100887,-0.165217399408131,0.178427343409085,-0.0663846876970497,-0.0303207918380163,-0.297500143802229,-0.0347282354968304,0.191435470553995,-0.0761036959991638,-0.223682037263023,-0.0812868339739238,-0.20991435739966,0.176890015890563,0.172323028464635,-0.0473220828994851,0.152173006908022,-0.207239579268057,-0.130356932801525,-0.0701945128552044,-0.221516260484111,-0.161709642819412,-0.431620167647919
healthy,-0.364521839285389,-0.268503554703549,0.413340898196822,0.441997856278917,-0.164161326623303,-0.35054428457092,-0.323246920746669,0.166437501583984,-0.495396769863741,-0.444229795700604,-0.224589393766814,0.175829563662235,-0.631607873002507,-0.342766041451385,0.536570523086776,0.214406552772511,-0.057032913168898,0.248180036364449,-0.256959398761164,-0.318053239035245,-0.353881519584018,-0.469878719597616,-0.164356101822901,-0.021103124282352,0.396309534985494,-0.433415182141239,-0.0697907963515597,-0.0095656901026787,-0.024100237754818,0.435423541038527,-0.547463187054542,-0.237759857997313,0.228520876930263,-0.337456280791206,-0.484731336535696,-0.0496166829990532,-0.403014004047835,0.166735145329398,-0.627460723326249
