group,CD11b,CD3,CD56,CD117,CD45RA,CD7,CD49f,CD44,CD16,CD335,CD62L,CLEC15A,CD366,CD244,CD54,CD122,CD41,CD2,CD49b,CD18,CD38,CD127,CD36,CD49d,CD305,LOX-1,CD158e1,CD99,CD94,Mac-2,CD328,CD224,DR3
healthy,-0.0589915050682822,0.114197478004156,0.317616213463749,0.191631708558875,0.0051423700910338,0.219563910529553,0.0792240188256057,0.352734512680798,-0.176964787416066,0.295423627515859,0.629128645139618,0.0700844597885841,-0.0119323909471958,-0.0307390661275752,0.436635560308935,0.0252747325489204,-0.009792707232699,0.352612607844008,0.0080468119563031,0.0835957863943756,-0.240439530770917,0.189055199634582,0.0094833380167629,0.300198858360991,0.0203827002204629,0.0675932143072351,-0.0463784739142336,-0.127616634849615,0.277838874445372,0.0384801629804216,-0.0422456694492428,0.188968556602623,0.0023604841478246
healthy,-0.0813559160439278,0.27019111302323,0.325629680197191,0.18116960296303,-0.231662003356746,0.102196649474839,0.0426572049607218,0.239944929390771,-0.439052321419832,0.0133244799180425,0.385011038851593,-0.105199179486033,-0.0769331195766727,-0.17709471686695,0.365837287888265,-0.111936360795231,0.0336887283898592,0.134852419251073,0.049055651571529,-0.0046119063498798,-0.256313018711303,0.163746640953506,-0.0020485385802991,0.0481186490930329,-0.0583909523472688,0.0278647661371671,-0.120494815134901,-0.214384328562022,0.199220700034091,0.0384638422418912,-0.151656544771659,0.137423678027411,-0.0440747505290562
healthy,0.250710209035815,-0.0098213010246779,0.261923099826255,-0.0777813811445886,0.199565188626644,0.410756152783901,-0.0198274623151796,-0.0771685078126208,0.250422638107472,0.0969975028410132,-0.0671900153244082,-0.156026182350076,0.122683690961148,0.289935750783907,-0.0685100529435778,0.276940884315942,-0.142221727693926,0.142800326118855,-0.121083560537648,0.0312913459320894,0.464115240286788,0.08056641688449,-0.198539248282489,0.133735705287918,0.164644272887759,-0.0517956325123679,0.17413923673842,0.177186809411795,0.117970829455085,0.0575952625049776,0.316539879538971,-0.0328312649880937,-0.0347410736984399
healthy,-0.0147518817638768,0.129711801007892,0.162686391501554,0.162060097650142,-0.0607720649249845,0.195194428409179,0.171997240554563,0.402921922682856,-0.208438183928469,0.0984496420504256,0.259775703640913,0.142837627039158,-0.24657010026142,0.0380346910856862,0.378287232161712,0.111606088330693,0.0068419357810925,0.391382336862396,-0.0730784545000482,0.0913916433588037,-0.224244193433254,0.199863603847905,0.026370523997108,0.2230146322135,0.0149254253765731,-0.0379753246005566,-0.0266026516735876,-0.0116668475531556,0.390885318665104,-0.0643745443231198,0.0220912410458594,0.001284999057884,-0.046930102124693
healthy,0.297173556022405,0.138115155249709,0.490230589421206,0.0998246178700602,-0.0283171615297199,0.309053852488163,-0.186166887154875,0.451871797170472,0.000946653997783,0.326404371369395,0.426338029457351,0.143081632219126,0.214301462672061,-0.0373580290691333,0.502983532642129,0.056408802075506,-0.194278734778688,0.381490013289646,-0.0257339495785688,0.430666449902683,0.0111096629292649,0.0462670467884236,-0.180729540531659,0.407852466696049,0.279247099748383,0.194919049482803,0.0999656876142938,-0.0735530584817985,0.475343469167246,-0.0603689678936729,0.320865125650872,0.24273766575397,0.143207497343523
healthy,-0.225728407459312,-0.115059108646427,-0.0822898401816414,0.181409722028101,-0.185756744560876,-0.166774293310664,-0.0665799660306997,0.0798433373786969,-0.595102059302143,-0.289001940155125,0.227584235117534,-0.140722109637024,-0.346666908993373,-0.232732337047821,-0.0077998333696589,-0.125286010391587,0.0596263430805637,-0.0417621713442594,0.12731935876445,-0.211052235245358,-0.364542789973918,0.115980128234561,-0.0152722872525093,-0.141513403587369,-0.0473015613737546,0.173448506018646,0.0346176852873926,-0.430364711412034,0.0213470586598519,0.089458258172037,-0.365386748129882,0.221409035032197,-0.043075122106907
healthy,-0.326182471423956,0.0247489473252974,0.047615083557502,0.0757045265444038,-0.327369783072859,-0.159920884853206,0.258402492990953,0.125490433138717,-0.325545335361325,0.0576835224400181,0.0416776717070722,-0.0521222945719759,-0.194246727405136,-0.27075070782469,-0.052501688667119,-0.262442660545609,0.161182729280811,-0.146612089787762,0.0613292335603814,-0.276173293044677,-0.38078038359625,0.0910889413543849,0.163951508363637,0.0123810256352053,-0.172746213821724,-0.10513928990434,-0.155752177884481,-0.274111563198382,-0.0197461016952965,-0.0819755585328107,-0.100921653045574,0.122041039664247,0.0642856185144508
healthy,-0.123169434255019,0.123188819477857,-0.0082241965994416,0.031285224413603,-0.0534593928856046,0.139337762111901,0.030090089626604,0.191455264676361,-0.133680350774095,-0.0611435663677054,0.0770908272193115,0.180688877247314,-0.289925711818548,-0.0385858146779686,0.33666286893913,0.0071657995242467,-0.0746155760329061,0.336551041720964,-0.117450355154064,0.0664239570562017,-0.140216813290713,0.0512574022248159,-0.0465418876941681,0.20646762309687,-0.0589555032687741,-0.0597368000953371,-0.124564724235214,0.0351375438991516,0.368460466113708,-0.0917015790126462,-0.0909976947147669,0.0237253615661645,-0.147080965578244
healthy,-0.18196241484617,0.163122856767063,0.213137272467299,0.256936143878118,-0.0526771055911556,0.203526924079187,-0.020546767309971,0.209647727000951,-0.569145037938693,-0.0998110451553784,0.3046726132774,-0.0745246665962608,-0.326099340593982,0.0071245142758549,0.179194871972884,0.10935566540143,0.0591487802100361,0.289714517621472,0.0005921725137801,-0.114044826139312,-0.180961290235552,0.164243705307332,0.0243514461879919,-0.0503999064491247,-0.183412864320368,0.029790303071405,0.0311889218671719,-0.376071807748025,0.20887786076768,0.0477063471234706,-0.169283076735261,0.364514204239044,-0.0052497701982477
healthy,0.0841996118981269,0.31228238603237,-0.0015452660601277,-0.0767458224312541,0.0686136674337734,0.0582804096601673,0.0266677038118786,0.0366025522708311,-0.0414509576756084,-0.180932090533678,0.0107100034605231,0.330772147380863,-0.037940099348972,0.132070644409221,0.106370650350889,0.0161140486831248,-0.0025749611256814,0.0667889927975108,-0.108231418889132,0.0892440358845819,-0.118324667094929,0.0827801010377494,0.0275574755615931,0.056524159772902,0.0897470004697497,0.0540026125980522,-0.0524122066170543,0.208045659379983,-0.107848996817335,-0.204665897453297,-0.0420334980458397,-0.0934198146976351,-0.0379425097164959
