group,CD86,CD11b,CD47,CD52,CD3,CD8,CD56,CD11c,CD117,CD45RA,CD7,CD16,TIGIT,CD5,CD62L,CD161,CLEC15A,CD57,CX3CR1,CD11a,CD244,CD54,CD62,CD41,CD49b,CD81,CD38,CD45,CD36,CD158,CD49d,TCR-Va7-2,CD305,CD158b,CD133,CD158e1,NCR3,CD99,CD257,CD94,CD85j,CD23,IgLambdaLight,CD328
healthy,-0.027741375002273,-0.450206172516161,-0.290354293465125,0.0421886183174796,0.0977842295271091,-0.0130441947217097,-0.0967918937010394,-0.21029556261801,0.0975318412045363,-0.43672078498424,-0.136801099894906,-0.633379598461551,0.0256374644032447,0.149243316086821,0.291031487027482,-0.14556071878826,-0.212142096159498,-0.193828613435555,-0.262016172963178,-0.346721388397736,-0.408223272730207,0.169258823330316,-0.0133132821338847,-0.140069537393311,-0.0496427699222686,-0.227173747033722,-0.528239930753552,-0.379079671722877,0.0121220914400475,-0.0332512322648183,-0.126898749884934,-0.0305428699856698,-0.319514523152285,-0.128053148887145,-0.0415811898439475,-0.143039205769024,0.056447459260491,-0.462461621186389,0.071871930286943,-0.0448582129832483,-0.0462277831517836,-0.0696056822089218,0.0003291610618487,-0.360569966292719
healthy,-0.0274988885793085,-0.179780902396385,-0.1249760436073,0.198665606546084,0.140357257405954,-0.0380276350072631,0.320027044621237,0.047967119059639,0.0971129965752605,-0.301673884657947,0.102234383153804,-0.529206244078425,-0.0137741006046004,0.198701591072703,0.335800368401965,-0.100149669070306,-0.105440389115347,-0.0906615168588144,-0.396283470173036,-0.208755574572633,-0.241415301322443,0.376783799529831,0.0211478338914018,-0.0366464336865144,-0.0008241264704029,-0.131081380334323,-0.422861223462053,-0.098540298115506,-0.0154764617606055,-0.136304043971133,-0.0212769578092142,-0.0306723982314853,-0.188997627465576,-0.24485434708457,-0.0697150660997453,-0.237788309160778,-0.11906802087927,-0.300700209929131,-0.0968768423695916,0.0845483932582459,-0.075310852247131,-0.0567601916729424,-0.106834835948788,-0.0990344083394338
healthy,0.110522980759087,-0.221048410513267,-0.200442792700753,0.159995678574971,0.19826459219642,0.0342738567802995,-0.0777518069723591,-0.108335236244223,0.241589333003493,-0.280044341509497,-0.252829864253456,-0.412668472819719,0.0665563145142356,0.257803130076404,0.184169323165299,-0.167855315629948,-0.133594087555507,-0.139330858343538,-0.061139831520922,-0.271569774226268,-0.306234444911292,0.179946221002618,0.0685128475757332,0.0074252421661287,0.0116519583032247,-0.198152895339834,-0.239535979027404,-0.166235148560516,0.0312999662954796,0.0243417457740814,-0.149704589902492,0.089338572861394,-0.38805014227145,-0.16438835919481,0.180680341841808,-0.0697207642499518,0.109041260235682,-0.362237036847792,0.159952687051143,0.0253853809107629,0.0359095473620445,-0.0505111093835959,0.0385253946865931,-0.352711644293779
healthy,0.076343208046797,-0.349720418981413,-0.203754907213968,0.204907235292752,0.229874877120997,0.119437987973509,-0.223300223264649,-0.262619099575472,0.213003415601574,-0.300587577430211,-0.217184198247612,-0.494122963659763,0.150890955635165,0.282869182410805,0.348000101187654,-0.207116848757376,-0.0912928030709787,-0.0315927948019962,-0.11588704773119,-0.31036731362556,-0.247061313566163,0.092175719713882,0.0668768946897951,0.0142240625446077,0.0971384790781239,-0.221320872782835,-0.415232097380746,-0.219692511578865,0.0083611565564708,-0.180304364391973,-0.171541577991297,0.142617188503059,-0.389413256382624,-0.165568268562579,0.0740665870095509,-0.0476441830102674,-0.0359168705267706,-0.434935360892098,0.12078509482279,0.0860172927358787,-0.0527937237560449,0.15771825053719,0.131925338304631,-0.390079280393917
healthy,0.0130960285462324,0.125683340704016,-0.285482414396145,-0.152539724746946,-0.0688184653938336,-0.173532405967448,0.332684766858378,0.0373339623676467,0.0474976323676327,-0.361483535068613,0.0690631596613256,-0.389016357656876,0.108489080998558,-0.0600352771869778,0.490313214957174,-0.191636184222401,0.045225410183859,-0.160071759054454,-0.0599857379401624,-0.470593088302325,-0.356386511175886,0.435566523387423,-0.11696747267907,-0.194500128406757,0.0580777297790432,-0.315318183991775,-0.298654566021303,-0.458196854390714,-0.0430402015837684,-0.416906135477234,0.0408004054369865,0.0682374276264598,-0.362352192878276,-0.321774935573306,-0.0639315491025885,-0.341165336754703,0.144117829309395,-0.48382246879185,0.0245124969841134,0.52142836241138,-0.319782824027737,-0.0901587678255494,0.0337789846159518,-0.0827832498445935
healthy,-0.0069279901707214,-0.351397445176448,-0.184259727774932,-0.222676692239512,-0.100349765461019,-0.367744136258362,-0.349089643447609,-0.254617422556014,0.0173528005436809,-0.142318442159995,-0.288702581417703,-0.0864524520595286,0.0176084184298026,-0.126407173785131,0.145535337903994,0.0491448084591379,-0.0501735715345459,-0.161409380551953,0.059309292979862,-0.254516991189167,-0.11612249581827,-0.241310124175909,-0.0046729130265275,-0.0046321550383934,-0.0817066918251086,-0.117077684497562,-0.0823331078115453,-0.180049797782274,-0.0913589607853717,-0.0037580041263497,-0.0763641745889264,0.140881794818132,-0.110638181111832,-0.107623915484484,0.0739535484759597,-0.0808299393847144,0.0261239545955386,-0.19775288124039,-0.0422523887614074,-0.233176098054336,0.0073243333607473,0.0575702885550762,0.0043035460622029,-0.172927884670132
healthy,0.116446913360212,-0.189392714922701,0.108519878469973,0.124303541944938,0.284463715072525,-0.0620808275674188,0.0649520840626112,0.021103459997648,0.0858469392654328,-0.111413836276686,0.0566795808267441,-0.283816475640362,-0.0333882590131776,0.245746466427869,0.187362210061736,-0.125390712169233,0.0117140866148647,-0.220366745089085,-0.0526627035568553,-0.0989052543376407,-0.0811877015472322,0.173236581588831,0.153583193038624,0.136963164204719,0.0327850595846758,-0.0186909436425971,-0.302641315489828,-0.0485327135142429,0.122997808120278,-0.0376333053375742,0.024413567062315,-0.0351996011663635,-0.207613350431337,-0.256054264627276,0.0132494780638631,-0.145189647925064,0.092179650226517,-0.024580018461572,-0.0565634536398603,0.208939281933303,-0.0154012436075028,-0.0727829807217775,-0.0373482799013025,-0.0286610562681767
healthy,0.0593594797553551,-0.240658474017939,-0.196540736925925,0.209313068693717,0.197530303895144,-0.0465277988720921,-0.0289917721850821,-0.0935700666151945,0.202156020384907,-0.118051631287884,-0.0614921111506657,-0.224987216052063,0.0918827379960802,0.302596244962135,0.295386599453951,-0.157736012335718,-0.123805616526386,-0.0207360974004414,0.0267156570505445,-0.16065951846217,-0.130263952280905,0.263188593592375,-0.45939625590266,-0.506406349887889,-0.455319885920674,-0.0165157351326546,-0.128949908336855,-0.101942814364027,-0.407635163266125,0.296729469913001,0.0256531321320492,-0.0139325009089112,-0.112082352304417,0.0623572530670829,0.101432615547451,0.027883681911181,0.0947938392867992,-0.220442776485188,0.196422961481696,0.149746391203656,0.0421966418735081,0.239772747054752,0.0652970997485562,-0.074527203349731
healthy,-0.0720814093263874,-0.499494539048598,-0.301340444739933,0.123804328043222,0.158642447526007,-0.0694156548954196,-0.0703143072324499,-0.384869304351818,0.165474635873948,-0.284479013740675,-0.136468232984304,-0.439684359647729,0.104550478735311,0.269141782572216,0.247926750416078,-0.322629012208522,0.131473268854191,-0.0362351161998348,-0.264420624851806,-0.342734229597058,-0.337805540596908,0.254847164020685,-0.0346230460259788,-0.183023297580154,-0.143109663390457,-0.0970025359008728,-0.551371328567718,-0.273940099568193,-0.144221402788186,-0.341346435107396,-0.11511520989154,0.0712160303201207,-0.387011974696516,-0.0504433906551882,0.0582116830911504,-0.0005563011662517,-0.0710373051420279,-0.390683121765692,0.0381066815967604,-0.0492116365662668,0.014112512459664,0.0514169071351536,0.125045647915451,0.0009052978497672
healthy,0.0284293743302258,-0.157353577826033,-0.211742896352933,-0.0417237321736922,-0.0993678210584245,-0.234419034023538,-0.129320379085492,-0.194801485484003,0.144943378775295,-0.214533920444379,-0.181628716565762,-0.513754027660874,0.0449395160058014,-0.061259603773864,0.144197675309056,-0.143344236980574,-0.318552551657666,-0.140524633850654,-0.174582997872343,-0.345093935267947,-0.271418421243581,0.0530183965175269,0.152608083957417,0.209820089690366,0.172683646336032,-0.449394665289916,-0.129974883024063,-0.39605003582518,0.184011103501685,-0.127355178987089,-0.376599820935637,0.0557927101269339,-0.368298737995384,-0.13578007442339,0.0851895525608936,-0.115215729754502,-0.0288470726030826,-0.634509430339523,0.169230528586446,-0.106045742382171,0.0582904547522784,-0.0018738974167345,0.0570029874054622,-0.345949138399901
