group,CD11b,CD47,CD52,CD3,CD56,CD11c,HLA-ABC,CD117,CD45RA,CD7,CD49f,CD44,CD16,TIGIT,CD20,CD335,CD5,CD195,CD62L,CD161,CLEC15A,CD1C,CD57,CD244,CD235ab,CD54,CD122,CD2,CD18,CD28,CD38,CD45,CD71,CD158,CD207,CD49d,CD305,CD158b,CD158e1,NCR3,CD99,CD94,IgLambdaLight,CD328
healthy,-0.0726751260963261,0.008488641308484,-0.177885400947311,-0.106769072864716,-0.330295054512801,-0.0901871109053827,-0.0790835993609987,-0.222472480684662,-0.0868754950513339,-0.326743688351187,-0.015562407843221,-0.372925163826028,0.0666640544580896,-0.0277646904593015,-0.170399300748843,-0.391471367069325,-0.13874075500308,-0.0898541810568223,-0.665790411798821,-0.114528432103879,-0.0871451712038342,-0.120938259134963,0.246645975379385,-0.0720942100184937,-0.0857758548988142,-0.474869257288128,-0.15023082037216,-0.409628419208069,-0.118799053418706,-0.160184051659311,0.114814555183336,-0.0804390594597701,-0.112708467585739,0.0307785191802921,-0.0562393815509717,-0.359747399159572,-0.112569804700477,-0.0068936349888962,0.0461736709570831,-0.234027171409087,0.0381963459572799,-0.220855412134868,-0.079080197609611,-0.0406106364561681
healthy,0.0951156771233279,-0.0051604303037785,-0.103000243928244,-0.288484172465772,-0.0629541091815495,0.0380880705339555,0.0184320266771545,-0.121772062206094,0.126569324042488,-0.0055169399647607,-0.0353136049355415,-0.0780357931376011,0.132775110833321,-0.0450489110276694,0.0426910848629548,-0.138483780507816,-0.326964928397208,-0.0498728050594157,-0.186565514480515,0.0321883547738379,0.0046773143371419,-0.183248623668553,-0.0207707948393881,0.129750380300809,-0.16666308833379,-0.246471449830973,0.0185850888490692,0.0145738562045116,-0.0307568838553093,-0.224174628629679,0.153000181240623,0.0014870771236674,-0.0838435972673628,-0.0204730893832194,-0.0337375259437003,-0.0170372704981991,0.0697355871344084,-0.0234390198295767,0.0223331529849636,-0.0151263252079489,0.0522072166648323,0.0114922847183252,-0.186179637421156,0.0970785654627745
healthy,-0.140524897938158,0.061996546870223,0.0039768396398123,0.0508968483734929,-0.163698498688509,0.0512245814439748,0.165192130913403,-0.043575140656647,-0.0595148908037268,-0.312028383322575,-0.141277754757556,-0.0679831789482564,0.0092377716729191,-0.137016363745854,-0.108308939664803,-0.284265816672603,0.0090511790436834,-0.0655440290918985,-0.376258406841938,-0.131291739678164,0.160565223967456,-0.0614996955558784,0.398196254310823,-0.103127335719862,-0.112589673975639,-0.251946636102098,-0.245818715633754,-0.0872896458674468,-0.145199664379259,-0.00571800501489,-0.152628973778352,0.0565156613740829,-0.0188650236021351,0.0706420271406094,-0.0733545790371507,-0.134362007454993,0.0307952919446373,-0.0226551608100995,-0.0510484080253257,-0.20193675026642,0.0616018576767845,-0.0169461299562047,0.0035738310771518,-0.133819617867203
healthy,-0.36019345971839,-0.170641647920387,0.16379538632525,0.162283257822802,-0.21020758401743,-0.208644967709745,-0.158363408158187,0.170315199550641,-0.222173701306038,-0.302325213546457,0.069852423120373,0.0663666032279958,-0.277360241107137,0.135448592390032,0.0366419391047192,-0.132381069163477,0.202941123506959,0.170640463739594,0.263031203356377,-0.180558205952886,-0.251471823932628,0.030803476640828,0.0099370650724796,-0.231065264306324,0.0771173471436046,-0.0799153321480637,-0.325590019998581,-0.165919318043955,-0.269097441734476,0.194358363761823,-0.273485348164098,-0.230850643634525,0.146273254207265,0.0587681932473907,0.154150894827979,-0.232043071021846,-0.354131244372225,0.0556629441227496,0.0453457877829083,-0.16348044676245,-0.422198102437295,-0.186701547304066,0.20221588733855,-0.385694709883569
healthy,-0.14871499063735,0.12730181556633,-0.119147650170416,0.0284576310015053,-0.570494838174003,-0.24232299666225,0.187566210755608,-0.185734493397828,0.113932602600654,-0.14966209257467,0.0881832805965154,-0.477595293263054,0.227570946232491,-0.217393856916241,-0.299884170291998,-0.273239867530383,0.0152531788225698,0.0559354666647502,-0.503165782598007,0.0864596454208178,-0.126099228395027,-0.184799513930168,0.0003598984551552,0.119948745034258,-0.259305773571666,-0.588564955927474,0.0130763430013964,-0.420373143047782,-0.114305252243053,0.0731058591681734,0.19599661507965,0.0767122712777283,0.0573466065757681,0.142215323829176,-0.103437583353823,-0.278629805063387,0.11936595494295,0.246188891182086,0.347776824030781,-0.0340271211808795,0.300551392629095,-0.741892961035428,-0.16070002148654,0.0067227302580757
healthy,0.204510860620055,0.150050559025565,-0.043075366220091,-0.104897760280015,0.0190128640167655,0.215629690550581,0.202098085424365,-0.119146548698082,0.142081391337024,-0.080509521158001,-0.107718835041193,-0.0022370777156537,0.265869737412843,-0.045115699487437,0.0293328992788571,-0.159542040205981,0.050611172440108,-0.0061104467652124,-0.32795566111784,0.0830671357156079,-0.241575008879994,-0.0057414644374017,0.325599480775638,0.11028380777963,-0.215605297078176,-0.104721243829461,0.0019575790930016,-0.0284573752952189,0.197229444216317,-0.0996784949041155,0.157129741057472,0.136876115880763,-0.286545196803111,0.37481751764886,-0.165988655598951,-0.0766145447963955,0.299294386447388,0.394987928887886,0.13215986764949,-0.0687190700448372,0.140786415710162,-0.170034616215453,-0.0169139726525337,0.109080686989433
healthy,-0.290399314826013,0.0232773158899731,0.0014159762995022,0.229985455391778,-0.30008764949205,-0.0931926346445362,-0.0754706314078383,-0.0907272581802621,-0.202915402489186,-0.36982638446887,-0.0306555314436608,-0.189328118006944,-0.279339069874437,0.0137748904892794,0.0897954959222163,-0.11322031707463,0.0872760009823589,-0.0644152282378036,-0.247431869805272,-0.0919956207036544,-0.233840488877386,-0.0485613186601736,-0.0051962676290051,-0.256514399144054,-0.124640853200702,-0.472972580561491,-0.102157325909681,-0.292022867254436,-0.30303084738904,0.0354795294197128,0.0166717955560687,-0.144605306739944,-0.0234034859195058,0.0232912236723093,-0.0238575258526993,-0.285894289715022,-0.222530844697043,-0.0530064042402959,0.167134231773323,-0.029257446231673,-0.151889601774121,-0.45540946359128,-0.0086586412600579,-0.291854624396917
healthy,-0.235176183661236,-0.479925616924757,-0.139218411544575,-0.0623837034163294,-0.190642938761745,-0.326299385521871,-0.457037938157549,0.0763556872497019,-0.267627810379386,-0.160354771666872,-0.0624696825503254,0.0765087504198668,-0.0985307238130801,0.0082904832102105,0.0228988091592232,0.192204149998474,0.0602605968883493,-0.0651346658761527,0.642902815406762,-0.223593015097948,-0.0777847531097023,-0.102495629026533,-0.124218079788359,-0.347219203554783,-0.0435318504097099,0.2384845391659,-0.0851389382328203,0.116610337068272,-0.366266980859774,0.0245467110189021,-0.278711589447,-0.382855176410925,0.0943470702685208,0.106320489720567,0.103709889802866,0.0227187925029361,-0.262504377398587,-0.0572841850657001,-0.0732875454439737,0.0143403632213425,-0.27058808737194,0.177020436325622,-0.0310095969197266,-0.148463170704913
healthy,-0.0361156889822464,0.243373401079367,-0.111180477939985,-0.108516258243948,-0.28425937679798,-0.0686820639127193,0.24103420186298,-0.0468674739701523,0.15249765789995,0.0293738110301033,-0.116293636758185,-0.247642347811092,0.0846601279565843,0.0427885275841729,0.0453224936345279,-0.186103659574336,-0.104207124646593,0.11732362162326,-0.403452105796372,0.175100465584202,-0.149489994080221,0.024889774878465,0.0321779213196219,0.237504028509395,0.0276185934155174,-0.393863488380047,0.0175256403431442,-0.231811433916235,-0.0178890160284434,-0.0164140700260652,0.331407223034037,0.184233741653671,0.134528468631471,0.120997022637016,0.125987525714927,-0.0931000510369882,0.196052409668633,-0.012036550002025,0.0309617900858892,0.0262341640955139,0.139402621537214,-0.195048765500043,0.0261263602052136,-0.13938765431538
healthy,0.240129487295283,0.114407120232078,-0.317334375485204,-0.380511810281795,0.128539723507992,0.329367235184941,0.0375579892605334,-0.160822004422487,0.232776071279678,0.106499345375882,-0.0075419173509456,-0.430380241764835,0.374523814049639,-0.0366173834121345,-0.142440245645433,0.123664920681115,-0.451919931637746,-0.131830335146202,-0.297488185814796,0.0566649493696517,-0.0330200688172537,0.0635475568528167,-0.014299852816643,0.211439104723082,-0.131946679756658,-0.0680200277028751,0.188596503799788,-0.252269635792986,0.0421355491421194,-0.379105190472057,0.388663530490377,-0.0157166284458831,-0.212365586219547,0.166320306280677,-0.134522646833278,0.0068663034586316,0.214888608305523,0.0483822900088642,-0.0593587996516196,0.0603001766193303,0.0802073653665886,-0.453181942615418,0.100645582607441,0.188951936210004
