group,CD47,CD52,CD3,CD8,CD56,CD11c,HLA-ABC,CD117,CD10,CD45RA,CD7,CD49f,CD44,CD16,CD335,CD5,CD32,CD62L,CD161,CLEC15A,CD27,CD95,HLA-DR,CD141,CD57,CD366,CD278,CX3CR1,CD244,CD54,TCR,CD41,CD2,CD28,CD38,CD45,CD26,CD158,CD49d,CD158b,CD133,CD158e1,CD138,CD99,CD94,Mac-2,CD328,CD224
healthy,-0.0474538368361614,0.140280616830634,0.0990885534875003,0.0804733351051577,0.346522186905868,-0.0028751101071006,0.0404797064470683,0.18397107040309,0.0164089146960902,0.0314770880628627,0.243045357019991,0.057438064611733,0.356662614103337,-0.142301319244539,0.324064967685917,0.148212133470441,-0.0033021984729348,0.637365169685132,0.0816962251640358,0.100574809565204,0.121967424593598,0.0140564647561588,0.100663862340508,0.109615237323701,-0.170387103262251,-0.0094558401751774,0.0098256194734434,-0.0816772842930485,0.0065411788562137,0.458898057384981,0.067131688646668,-0.0474478747658228,0.376784376352285,0.136495190979705,-0.213016768660345,0.0232356175230535,0.217156354356393,-0.0587211272543987,0.330067165539839,-0.0500443925362792,0.0422221114514014,-0.066574659995106,0.0285136443986654,-0.0866508277443736,0.310576472831545,0.0420738060299312,-0.0012390567092245,0.165608491647006
healthy,-0.0514001888261893,0.193443771359342,0.164811779487547,-0.0229063585752135,0.379245058089837,0.030920447667272,-0.0304562494736075,0.151591624682161,-0.0336764923949804,-0.134578261966799,0.209123813824792,0.113080054553939,0.194086358760213,-0.288093843301912,0.100064239807862,0.199787089050496,-0.0320095529311475,0.446953207164857,-0.0452145624897816,0.0302405491529097,0.184596757754909,0.016510460874106,-0.0436063828879521,0.0184720950675928,-0.0431446679801328,-0.0770467733262692,0.0128836004497578,-0.275688992770967,-0.101082107943479,0.441941618968372,0.0997198215605464,0.0822545170112814,0.160084802286407,0.119071691939597,-0.29657891945115,-0.0014425993312206,0.148139692760566,-0.0312401172356351,0.132669799796817,-0.20431188791088,-0.0414467433537899,-0.186529813518684,0.0091816486740141,-0.12955041119525,0.262041424601486,0.0073377141163651,-0.0278725570883814,0.11311173185999
healthy,-0.0217401117896709,0.122012176131845,-0.0017520550127991,0.0441664382369872,0.391919990000381,-0.0188803572736459,-0.0782722015802078,0.0588966242914152,0.0296334679696021,0.150985109206646,0.182840827960813,0.131804674628346,0.241502208852036,0.0604757378676298,0.160408734075078,0.0274232586545607,-0.0862168989084178,0.335558399454578,0.0655643633915998,0.0810375447378668,0.136328147746272,-0.021725101764998,0.0099658107749919,0.0873822132503154,-0.100708197305355,0.0701254013291143,0.105582676369428,-0.0260052410994392,0.0285433135191758,0.313808882315423,-0.023608241716064,-0.0495836596815611,0.259016280501463,0.0714009845272987,-0.212895797440172,0.0614392326393873,0.170315622048825,-0.0634610447703682,0.141297012951937,0.0973326471635201,-0.0187375689432939,0.103502049938779,-0.0298869023402046,-0.0337265048950359,0.343345274497656,0.106730329452017,0.230259550382771,0.0505514958654493
healthy,-0.0620920439595199,0.103287644124585,0.0462659865747805,0.208287853809994,0.173112360033192,-0.0216749177741376,-0.055557888549627,0.0837347063329861,-0.026965079713022,-0.0202046519839082,0.184491536016125,0.173561785503263,0.329655588146526,-0.153968319325788,0.11149945279844,0.0515534245090314,-0.0403279936328624,0.131081634055695,-0.0147836724011826,0.264431937792694,0.0111008269856547,0.0672077216161214,0.0266383416789935,-0.137365306417304,-0.0995716764743403,-0.114173803614993,-0.0408602026438538,-0.138015487117768,0.0304871327129331,0.420545742618172,-0.0520142201193218,-0.0656360341811703,0.41176871488436,-0.0247946946849008,-0.213994234584709,0.0618569015577493,0.047759134389176,-0.171667479530359,0.289255380847811,-0.217634741575678,-0.0313452432603961,-0.145322173148139,-0.177520925982454,0.0331774921463521,0.46371943292374,-0.124815610580169,0.120298867212777,-0.0670359594520688
healthy,-0.21957980423574,0.032529199729066,-0.0083328974755789,-0.0070921220339533,0.502738017355032,0.144078209048746,-0.151431464383444,0.192540104170185,-0.0226946906376803,-0.231231581047499,0.139489637979708,-0.18644202999605,0.442232371439848,-0.30587442506146,0.351394678567131,0.0105717647488637,0.0003737407034304,0.599407033146626,-0.104803213341994,0.0794952179007352,0.172878701393751,0.0314246055235492,0.107831114063836,-0.0634805505900836,-0.150119182544583,-0.0097642278898441,-0.0124270902138708,-0.0998291590152239,-0.255530316701125,0.655602551834281,-0.0196509163935946,-0.218993255048921,0.402031603676655,0.0685497603952282,-0.29338841083751,-0.160774919879406,0.213872168399288,-0.264779499651668,0.231031275485285,-0.272729750050347,-0.0503205021127726,-0.190914565914927,0.278198068098674,-0.406552946210235,0.643794123954348,0.00477893625056,-0.0426247183029667,0.293884773130847
healthy,-0.238813862455649,0.0259240443716556,0.0742471956955723,0.132153411618965,0.122513399411497,-0.266402933931964,-0.0569344477801785,0.206432381399562,0.0279097983849297,-0.225603033493992,0.0754367546023732,0.211973706209119,0.3710037473874,-0.126560270604547,0.389230089624941,0.114448460288804,-0.0739904948398455,0.460803222811751,-0.0574800942162169,0.431297551230131,0.0850267872960759,0.103939162362048,0.0901957951786096,0.0077907780268694,-0.351043241101096,-0.0999605097452397,0.0053629259869712,-0.134830389912006,-0.185987526990923,0.49326513415233,0.11665635611065,-0.0665200451227576,0.292094211638799,0.0253227779112167,-0.470538630895568,-0.0966880275691325,0.163774170415461,-0.398560936273407,0.235683503712016,-0.384302037124673,0.0096446075775941,0.0226666471417965,-0.0151145489112557,-0.199927458400101,0.552984218437291,0.0406707559272302,0.0489896895737229,0.266229806652838
healthy,0.222160653671706,0.260265272933045,0.316140986816934,0.132499671925046,0.146434905781291,0.0840072530926554,0.0447587395234142,0.104093792960783,0.02087425366356,0.0069995696396932,0.15053182022996,0.373614024030266,0.172770584303037,-0.0457308923851713,0.0797771896322019,0.214338918141823,-0.0209089798595966,0.215509675027549,-0.0767331497792457,0.157147727830384,0.216817331848366,0.002874102673298,0.0891258219192962,-0.0124383609052331,-0.0377577895444876,-0.0154590683035384,0.083639625950713,0.0266468540325815,0.0438735872158804,0.138085345331133,0.0232975942919538,0.257292851591553,0.447780386162618,0.233575369280006,-0.159481444476082,0.180856853440871,0.0591628110324599,-0.0590027428920848,0.126908206019183,-0.15230903908197,-0.058549979459904,0.0423484225856286,0.0793992698937757,0.105517071758819,0.206710911117462,-0.0893822499863523,0.127621000037001,0.263242009161086
healthy,-0.504729431533701,-0.0396537785735763,0.191269861012279,-0.0084469072220902,-0.188103592784851,-0.0940267844510222,-0.446814640085429,0.152415279291745,0.0064674220779461,-0.280284479219493,-0.2886557358855,0.0111650811042723,0.054729197106673,-0.171685205253463,0.105475211618479,0.0526680138202993,-0.0072607690137726,0.254527593625643,-0.28843902978327,-0.0937958797609565,0.104136055619986,0.155001975863658,0.168258653502859,0.0084872320176954,-0.0439947303609365,0.0629707531832294,0.0052176878684415,-0.128890809531348,-0.368110797169697,0.298778276879579,0.108086436179752,-0.199979834172006,0.0118002049497835,0.146398331479904,-0.45678544490261,-0.250330845951363,-0.0413016815255518,0.0280233029162897,-0.0962064907782195,-0.0098082195481591,0.0676165827180524,0.186317937281432,0.0941166238860789,-0.0751493949540521,-0.0394220091620773,-0.0352782380865264,-0.25612016500406,0.154255824003933
healthy,-0.194731197124459,0.113712663253851,0.102874353064061,0.130319246271696,0.28150360137544,0.0453709293284722,-0.193854402966028,0.134751442690596,-0.0250280123061737,-0.208615594830055,0.0301841532186847,0.183042512312637,0.255445001519993,-0.295705989549497,0.0928600198007569,0.12333540399812,-0.0221079625449583,0.445027101731336,-0.19732677855408,0.16964349906206,0.252863475406858,-0.0869457787285833,-0.126493339370899,0.0618244920903749,-0.0408013323712726,-0.0938985093187482,-0.0867239303932103,-0.302036577280428,-0.201131614818501,0.479669765184626,0.0475374933049034,0.19013726997965,0.271226558890799,0.0230561934424174,-0.432477104887568,-0.170932005884256,0.221786354596896,-0.165846046570796,0.0691932181935918,-0.162616529492177,-0.10860484789918,0.0201185777153016,-0.0891930938202944,-0.272473966517801,0.364029466941994,-0.0738347923043095,-0.007826294235898,0.386826621956084
healthy,-0.038236670626351,0.435266386411384,0.443087843494608,-0.0342638821641272,0.0161398226451883,-0.251822278671987,0.117824087452699,0.101648833312747,-0.106337511245368,-0.139970747210131,-0.0350480840850591,0.0413993095172778,0.378008315887222,-0.237161169025993,-0.106588470731514,0.504958889652017,-0.0197656209010958,0.213346993196203,0.0576159966445662,0.271493848985544,0.291632380149396,0.30227751110198,0.21134812110297,0.0120934869147737,0.165205823799247,-0.151093392182981,0.38126526355486,-0.316212329474591,-0.104629431266086,0.236342539914187,0.30985836794585,-0.176494373621416,0.310528450653028,0.424928561152711,-0.341941001562961,0.184277823019854,0.255410963402403,-0.213506655558528,0.184808804843817,-0.143113760171161,-0.0363228980988772,-0.0043796536682017,0.0259169594496977,0.110072447903786,0.482460523526602,-0.0819213729719126,-0.138872864893485,0.0448499278879059
