group,CD11b,CD47,CD8,CD56,CD11c,HLA-ABC,CD45RA,CD7,CD44,CD16,CD335,CD62L,CD161,CLEC15A,CD35,CD57,CX3CR1,CD11a,CD244,ITGB7,CD54,CD62,CD122,CD2,CD49b,CD38,CD45,CD26,CD36,CD158,CD305,CD158e1,NCR3,CD99,CD94,CD328
healthy,-0.395580628856425,-0.258369591460441,-0.0462023610390738,-0.0985116359787948,-0.121309347306852,-0.213426392295625,-0.330367511363142,-0.291399254528783,0.104609885214902,-0.472954082062219,-0.163254889513789,0.190277778130227,-0.180291196825472,-0.148401222279582,0.108694214106287,-0.0051521598057016,-0.118722909829939,-0.392408485530581,-0.443615225707627,-0.0639164482535783,-0.0441607420940955,0.0212255246545792,-0.312506801090082,-0.0891279164831162,-0.0344319779045877,-0.454290225018234,-0.338559219899029,0.0516344440014528,-0.0588462466759133,-0.0168982536518983,-0.353995374119873,-0.0706764383696316,-0.0420402663667547,-0.382523057634023,-0.206921868301337,-0.45215790705999
healthy,-0.231144856960985,-0.103662902970561,0.0082915437947049,-0.0676566192658315,-0.0922707662033805,-0.14243660857131,-0.257152830363665,0.0113310849430539,0.120388496237018,-0.338888453041874,-0.35207634980657,0.202807537402461,-0.0808477020393387,0.0588867303788778,0.0735796650644198,-0.0544659742368392,-0.435797111845992,-0.126970347172289,-0.237776356896007,-0.12003169076661,0.255298824062809,0.0122067084420538,-0.213063156759474,0.0911632431460251,-0.0659309788020581,-0.578740822753935,-0.0662724337678778,0.073755947817352,-0.0242923361552605,-0.0597501323278029,-0.180177305094635,-0.0872592736897375,-0.19474807715086,-0.133414187635428,-0.16806000909838,0.0896267850852157
healthy,-0.0811281702260922,-0.108885535873569,0.200401898150607,-0.120818950702324,-0.0221253656653569,-0.0668696256390244,0.0337256783603647,-0.115509854640568,0.0117430337975727,0.0557626633761529,-0.0411342652683503,0.0889430699611129,-0.0945348563996078,0.169250661212126,0.0015476995594182,-0.178909561229085,0.0380269026176064,-0.0406906995116833,0.0065672933306088,-0.113903740785299,0.0789766201680967,0.171886046783319,0.0749221066406763,-0.0540964800625517,0.0957304806451899,-0.142284408956621,-0.0505636571110684,0.0384248568287251,0.267993379360973,0.0079572347073453,-0.0789356320216274,0.042328771839484,-0.0412755958584077,0.16834908339547,-0.221518651828427,-0.0753604060521285
healthy,-0.319540393694624,-0.245382691924908,-0.0147173069187633,-0.0895316156667046,-0.220824524367786,-0.206302503660851,-0.319504140841718,-0.300682895429965,0.191932940779373,-0.151679047381569,-0.0117297606487239,0.288218272998847,-0.303976964206182,-0.0829549721149747,0.160869358301945,-0.0720202806103367,-0.220616876689996,-0.311751411066392,-0.280048584959079,0.0515547478562395,0.134403133754201,0.396107444690084,-0.418979809699136,-0.0292679806070519,0.364260150540183,-0.470532423480723,-0.30788886622279,0.175542798149678,0.4081953855742,0.100763921075011,-0.359382431758919,-0.0220543396642328,-0.275386474969761,-0.420345688754459,-0.0186699065764588,-0.346040393806198
healthy,-0.0786293069080305,0.0974264434417742,0.282916568137789,-0.184366594899733,0.105471096085676,0.0071552770502234,0.329508788709468,0.326578905994259,-0.0161942352274498,0.53050022552307,0.184513136297126,-0.126279537206338,0.194268445090014,0.173337639032174,-0.20161419238083,0.0319755935157203,0.117950849807508,0.331067674129829,0.432581979882216,0.0929980911180455,-0.157160122699812,-0.11207665188728,0.357467549188037,-0.0106676213714354,-0.0524286657056759,0.429002112547287,0.350157974994248,0.0725374604003946,0.013691631858459,0.369263247500121,0.365930490717109,0.0059944151303103,0.207512547305157,0.453690883273723,-0.105762076384834,0.244247342709628
healthy,-0.131177008671752,-0.511298382957989,-0.128244473800085,0.122557551566396,-0.198608291682146,-0.130921443723179,-0.197180261547128,-0.287199854710602,0.185236135977174,-0.182792814450092,0.125908009762334,0.295526375218902,-0.274791046117625,-0.0432889571995841,-0.0197517198832105,-0.0395735332349722,-0.0010795618953772,-0.31922232845986,-0.284068155235307,0.0127588789956558,0.170356288951069,-0.012005257645031,-0.123702432601399,-0.122611045088066,-0.0901262475927982,-0.495479459294903,-0.327218661662527,0.0675900220975933,-0.157368411016433,-0.187041794998898,-0.117400773485221,-0.0385127648576056,-0.0202117973287045,-0.326417522075675,0.0314943458380229,-0.247745712301247
healthy,0.106721332726733,-0.215486432360151,0.156501177954909,-0.0386122849266883,0.0407278660367141,0.0887033820578273,0.0795334119821094,0.0497729088256271,0.1479405720305,0.309213107969134,0.160610690395325,0.0400524953702588,0.0142493921726516,0.0938110108822346,0.082947128840228,-0.0908118974507653,0.0472725164787238,-0.0035009383368206,0.0584845355986386,-0.025815578598195,0.0794059366541354,0.0028577809421017,-0.0225243786478402,0.197222698770755,-0.0427312279779979,-0.228133447962774,-0.0464294981329663,-0.117330051105784,0.0272713587511857,0.195416277287285,-0.0146931041214631,0.0197844311162927,0.0425201495306937,0.152993731948108,-0.0012566212212126,0.178926484001549
healthy,-0.115760460386376,-0.0099168164878022,0.0302522940474743,-0.103167722427881,0.108289499419875,0.0386507325058291,-0.0472892366393779,-0.237092516493854,-0.147255528652696,0.0382157039088864,-0.285731964329332,-0.186545736228493,-0.15436463442781,-0.224206456887841,0.0739393800863906,0.0328525136649851,-0.1927286023441,-0.0671025622449226,-0.0246721727160762,0.0012847408211458,-0.475736696203377,0.423762870765711,-0.28793179809319,-0.306574191920042,0.434324498819251,0.0168834510353578,-0.001137433891183,-0.242345666877042,0.286926609390562,0.0186973426073764,-0.128177262657307,0.213553551249977,-0.20182075916319,-0.0185420625826833,-0.510786925807031,-0.134475023300614
healthy,0.158287943497073,0.0035736864588772,-0.069581563335899,-0.167743351833737,0.008535936978529,-0.0465724506399369,0.0117908422882393,-0.252952776473746,-0.415998161020035,0.320362412201432,-0.159024659870429,-0.325041231624352,-0.089471421731598,-0.192682750984475,0.0093381839959016,0.137968385053987,0.208553454314664,0.0582294201492242,-0.0054422889278724,0.045400841085018,-0.312818761819151,0.140225533544594,-0.268446061186625,-0.276206959424444,0.117310027926642,0.127761687956381,-0.0214586629991082,-0.247829790559378,0.120303992438145,0.369291578178012,0.10772889749594,-0.0690237785225237,-0.0461564823772148,0.145266800702241,-0.290584882740498,-0.0142969929095437
healthy,0.237950781746688,0.0193553943878995,0.28431013573467,0.331693766570655,0.276115402980328,0.145118520036014,0.374067971894339,0.084875807561684,0.0171866420108071,0.52551443728079,-0.196255624998317,-0.22862952532115,0.141053959869555,0.294336165093618,0.0093247559361522,0.397876889578689,0.209523342607751,0.430816653816351,0.354061406199608,0.122390868331423,0.0575647294286299,-0.0537746259651272,0.0402628425100014,0.260879373628795,0.0261344321960587,0.131191535132862,0.333007817373422,-0.183042899949716,0.111304110783829,0.252843996086336,0.406555555162779,0.0611009823262634,-0.0138750890426076,0.571118272495276,-0.0851016966885205,0.299376208075216
healthy,-0.375807331315604,-0.254929796430899,0.114050341685327,-0.276656658839728,-0.217041848233326,-0.160002120400262,-0.313114917956739,-0.469150122445346,0.0720984443729762,-0.344130053684947,-0.317713029566417,0.0300722110272459,-0.355853837221975,-0.138946529900044,-0.0498565153670082,0.244917019091848,-0.326358542355134,-0.172577559681157,-0.447210919695024,-0.246658193979325,-0.241677349560326,0.0089487211444064,-0.388631674342115,-0.0127353476743725,-0.0233530069551527,-0.507905935092593,-0.169280344145667,-0.0494301744631833,-0.0626590486388188,0.218643562272266,-0.302741712715224,-0.0836156901326722,-0.412496000629576,-0.100612933510779,-0.255581719686049,-0.261438272018911
healthy,-0.143419912445201,0.0212263326439218,-0.104203509975304,-0.0673520833327685,-0.236167709525129,0.0969033496384574,-0.0310307159921692,-0.246698342228204,0.0,-0.137083401971302,-0.0542797174471573,-0.23337008046588,0.0,-0.100272103232891,0.170996217719206,0.0555898728001702,0.217277743392128,-0.0697925538363063,0.112416653200425,-0.133979413847954,-0.392049507807672,-0.0670983666978503,-0.0436431346709333,-0.514090657350301,-0.154743344571854,0.0021161220980375,-0.238012827667091,0.0651842835648341,0.0219932607472675,0.248728282242189,-0.0080337505153109,-0.363469737082712,0.0602613444569724,-0.181245504463944,-0.299774215948311,-0.192386195635072
