group,CD11b,CD47,CD3,CD56,CD11c,HLA-ABC,CD10,CD45RA,CD7,CD49f,CD44,CD16,CD335,CD5,CD69,CD62L,CD161,CLEC15A,CD27,CD57,CX3CR1,CD11a,CD244,CD54,CD62,CD122,CD41,CD2,CD226,CD29,CD81,CD38,CD45,CD26,CD305,CD158b,CD158e1,CD99,CD94,CD85j,CD328,CD224
healthy,0.0671277564048176,0.0756115100498104,-0.147993697376861,-0.321060285573273,0.0939786264802395,0.0063636273585878,-0.0317681243654615,-0.0616229325771592,-0.193513506076323,0.0183582734985387,-0.392506578156319,0.135846718946129,-0.257550052567936,-0.163969277196109,0.0921992549923039,-0.734490957900386,-0.0703012566813028,-0.217144711305793,-0.116695026893247,0.134716601798917,0.0328648625712189,0.0119263205689543,0.0497258543846877,-0.388224171614197,0.0782938838433059,-0.0203095959678262,0.124675961200242,-0.346608062039142,0.122775798766872,-0.123374045310372,-0.0207422185326959,0.305883502328266,-0.0269573431520466,-0.210066776395927,-0.0248424898988597,0.0312895634879796,0.126604367615286,0.109646108953856,-0.266101602016633,-0.101694869020388,0.0455438074364555,-0.182612420571038
healthy,0.171363804576518,-0.0577988415078767,0.0258849239214891,0.162946548667234,-0.0297734277466359,0.254404501635983,0.0181646335670075,0.113694150458466,0.0768230721216899,-0.0612732403868236,0.101574701789882,0.0169043481846617,0.325806927010889,-0.116818650083664,0.0243367260583383,0.0524816902959445,0.216269197213512,0.0784492603347821,-0.0291349675570837,-0.106337134204611,0.196843052862883,0.0732302857186011,0.0917963965392094,0.124234370027513,-0.12263750824704,0.209686172980149,-0.120879091648247,0.167037368763996,-0.0017856357354882,-0.0269665583695217,0.287956667165148,0.0598600182604767,0.0806906654333304,-0.0217226195101529,0.0739671515104617,-0.210811819903335,-0.0656262678815281,0.0751783353273123,0.147199933944712,0.157064304418391,0.110600019790963,0.095368445156572
healthy,-0.0474215809959234,0.198122596520097,-0.0912220935335951,-0.169150375701678,-0.0676932365377502,-0.053541930279723,-0.129666594431443,-0.103495036404835,-0.206382299734661,-0.143365970470933,-0.234304317174443,0.0742190048169263,-0.0170090319652734,0.0871706984934948,-0.100389322079737,-0.123932265923932,-0.0906997255919647,-0.245194602470323,-0.0346679135408046,0.154975634353435,0.0786768831980122,-0.110777237243408,-0.11185096729595,-0.424010460087121,0.136477093796523,-0.120846126696839,0.102792098209385,-0.206724101901668,0.0972658455571838,-0.0913909976096833,-0.112062735891621,0.16313138036064,-0.163478650269952,-0.168569270774108,-0.127103573597812,-0.0560441739563305,0.0853271915222566,0.0217109236856255,-0.059258413241157,-0.0269094775287999,-0.154893962991428,-0.0176960374765651
healthy,-0.2880194977,0.0232198519724087,-0.0475799852587606,-0.190211232061591,-0.0479676267430167,0.0184625131047584,0.0471420269052816,-0.0464107989250741,-0.15238188408857,-0.145957717599391,-0.284241712658634,0.150374899875981,-0.0227734186612006,-0.0076790668405917,0.156341324858438,0.0130140201241146,0.0166849702845471,-0.305918289203314,0.078254688265385,0.0960590533948638,0.132787566355341,-0.13199018858832,-0.0469865061275285,-0.413504772336679,0.127900551455505,-0.0751816230102658,0.097322826151841,-0.450350661437946,-0.0090695847060355,-0.0372369738705907,-0.189970395855908,0.193586476639345,-0.120541592401774,0.0447039641686646,-0.101219440385829,0.199471129116975,0.169483439136646,-0.0086199685778983,-0.491865984261306,0.0082138654698977,-0.21176067305415,0.0422176443798035
healthy,0.0737222600345824,0.409893450252702,0.136313624742017,-0.217315832158103,0.0157375559712057,0.47433872518752,0.0397805917848538,0.412678074321233,0.16103473367969,0.142543644788617,-0.162168802275788,0.457888357767192,-0.0680050640261241,0.101782173020082,-0.0284867935254321,-0.355214368241102,0.441049228978869,0.108836224507744,-0.0781262532965478,0.188448368018622,0.138291392648107,0.506708290517449,0.515440620595888,-0.341839569789383,0.141910658717196,0.379237700615429,0.263038934738445,-0.27116650014578,0.129263618125678,0.0509852211092833,0.503983495026217,0.591523942737708,0.426461891976201,0.0956335892848257,0.552829532559722,0.286237622555863,0.343243232755756,0.636809066926042,-0.43068810986051,0.454769477881128,0.293073097917311,-0.137038257924515
healthy,0.128183326794679,0.201279824400075,0.138975332467666,0.0507330335857651,-0.22934292585227,-0.0777115735110006,-0.0587441084947326,-0.0087154004700983,0.307803003886759,0.366961247797031,0.157874641807714,-0.135422216833125,0.112569948675242,0.0580171811846143,0.0870018459343614,0.0981126980210915,0.121468802419907,0.424850675261375,-0.0219540758179143,-0.33385397523624,-0.142020578393912,0.179054857371997,0.0758468335817468,0.310782511981133,0.0581046443876565,0.057149485636759,0.138370366492994,0.382735894726809,-0.0484625602467793,0.181305991128757,0.2400158941317,-0.040551624240839,0.164075563849892,0.0288069622482689,0.0083654043518213,-0.172249723263805,0.0017040973119681,0.0609845204942266,0.419770768736953,-0.173007849400296,0.180497732968868,0.173007826433408
healthy,0.184860551061919,-0.0232115368696551,-0.0848935496336753,-0.0457535372825016,0.22775078028725,0.0506442292872293,0.0464553609276168,-0.0636760876267675,-0.238345756673837,-0.171134529058575,-0.28684488092566,0.0988312387166641,-0.0707003114467102,0.0132228994007766,0.218447847970746,-0.158575476337455,0.0111265733176621,-0.350265106288442,-0.031212269780774,-0.0108190552448776,0.0239025078791795,-0.0779544142826623,-0.101318965940758,-0.390246977288138,-0.069328700025275,-0.113117521892438,-0.018541245235304,-0.18673451626844,-0.0551972746681765,-0.206171430947479,-0.0228576755158466,0.200790705306146,-0.116025274436855,-0.130965244149806,0.0933795603396096,0.0813954438957901,0.0207769879439131,-0.0056232843623406,-0.390492936066958,-0.133244100813733,-0.222500663653468,-0.204746385350383
healthy,0.365393414123413,0.355002106065811,-0.26836349264989,0.203160960512797,0.358813808472497,0.277174429263261,0.080987747828982,0.158438986693714,0.19450061985364,-0.133596223968263,-0.408631091945611,0.469672843707148,-0.264778311322649,-0.222731354801201,0.0638920000745263,-0.271487488249654,0.135689302992731,-0.0870957325674885,-0.16698878237094,0.0764319112944842,0.198199679104127,0.0900577169214422,0.206079596223043,-0.436523015973131,0.0634796172913401,0.0407361586462805,0.158465673416339,-0.482463162455607,0.224375555932528,-0.0663594658194819,-0.0618953564970346,0.413704326550104,0.130205993866068,-0.144291639403535,0.199940832106072,0.064949962437466,-0.0432242163020792,0.147431479327888,-0.367385638795317,0.0399471266659468,0.333199305087684,-0.250869065576679
healthy,0.221827494113167,0.374185087411075,-0.0660537152531274,-0.151692859219617,-0.0282811278665428,0.395091396524136,-0.0002354411719855,0.404779910542508,0.215719472267804,-0.154207945315234,-0.363517772647093,0.430829393894913,-0.136210535360788,-0.13086503341001,-0.0835616830142468,-0.377221706111657,0.366022142813356,-0.0355788940692827,-0.241951076354977,0.0094317973398931,0.374675778065201,0.408521404245767,0.386001717939838,-0.584790206179395,-0.0652131459541312,0.267476839737934,-0.0637895281791193,-0.111054909473444,0.0764045228076184,0.0554769150453899,0.161415652763015,0.546140652029503,0.401907240571351,-0.235358657660367,0.437862675169218,0.30006647590472,0.011156928945383,0.463895390984563,-0.347218378352067,-0.0112431856857175,0.210483776978136,-0.419238163791335
healthy,-0.0624945139876719,0.15947307027838,-0.0295366259872239,-0.191705559310882,0.0134298335941684,0.210710287317111,0.0318572133225345,-0.103535765311986,-0.0329491693764876,-0.0032692804040606,-0.245302390464147,-0.0664138469640053,-0.156581087768635,-0.113803885808294,0.196282045013795,-0.402160578407642,0.0266515502797391,-0.381739245784533,-0.0806514035444345,-0.14333713602289,0.308263636849925,-0.0938642113558999,-0.0612748852930708,-0.423352097125096,0.166032344194763,0.0645409794575007,0.235473472609327,-0.255394057847156,0.258729253942063,0.126168798216218,-0.0868964083109265,0.274611350344014,-0.124556114543757,-0.0427828384052585,-0.0135209742927061,0.12099731745871,-0.0332605531014665,-0.165550569108445,-0.31498037456782,-0.113762958129889,-0.0119035650957325,0.0545330723781717
