group,CD47,CD52,CD3,CD56,CD11c,CD45RA,CD4,CD44,CD16,CD335,CD5,CD196,CD62L,CLEC15A,CD95,CD57,CD11a,CD244,CD268,CD54,CD62,TCR,CD122,CD2,CD18,CD38,CD45,CD36,CD305,CD158e1,CD99,CD94,CD328
healthy,0.200262858109922,-0.0520029234652468,-0.125591651081198,0.0895449891317498,0.0768056053858782,0.276571703108058,-0.0908260737123701,-0.0502865949379364,0.398687740162223,0.232572998257554,-0.112395729548771,0.011093308609836,-0.0647715323332397,0.187932396796422,-0.0125974185379376,-0.0873732323934262,0.377281729485029,0.428167802838093,-0.0490204920748988,0.127672466871368,-0.0858885140948656,-0.10781660130522,0.330640347413874,0.124750483806832,0.18673147367885,0.394064023878873,0.303706906122567,0.036341192033651,0.361470484406776,-0.0238739515245634,0.357066471464795,0.192464872588563,0.455069755904703
healthy,-0.090951875521082,0.0866990417064596,0.0930480640869969,0.214497671997353,-0.052491414005369,-0.0706467913476968,0.093670011232969,0.130436993696321,-0.250258203202122,0.0936634809495179,0.177765244594016,-0.0351823101941323,0.404959546648188,0.155783810260093,-0.0750572427328367,-0.162280892971176,-0.0739698808721795,-0.0719765541470793,-0.0722436629487058,0.430892404845161,0.025475430435473,0.0763274625105075,0.0079094001493551,0.157805315516698,-0.0129143724567381,-0.456871280626285,0.0365559545096511,-0.0662286496787173,-0.0106197702619209,-0.263399554988167,-0.0574991205614156,0.0937194830878741,0.109573318498693
healthy,0.152328165221707,0.154754562283915,0.248166682712257,-0.111099767680002,0.038708023563358,-0.0200049636012505,0.0216843626222793,-0.0408985518745759,0.0725507565475703,-0.21068996073977,0.0591377200048558,-0.0735824217728628,-0.297325820550119,0.374560324488238,0.098106321748793,0.072893276627642,0.251489763333351,0.19601996511523,0.0444422311803096,0.0156392595021772,-0.122001691661649,0.193687464788919,-0.0469536356190147,0.168597185061965,0.030686138373559,-0.0380532265595231,0.212913595960685,-0.0844261396200786,0.288248109406985,-0.182700147433105,0.320275159669567,-0.147010113968831,0.118252200627892
healthy,-0.0909217770766591,0.293561878502995,0.161366752891135,-0.0092779719073333,-0.0999011053178225,-0.228448015655995,0.0531967165842608,0.116605512364097,-0.260258911653317,-0.280409889768125,0.153594681731009,-0.0540807814529449,-0.0331945191921636,0.088777017847126,0.0078120267407786,-0.0792235375566944,-0.155942907741762,-0.220406755035501,-0.0037280665715434,0.126364933575806,0.364818520936097,0.0677925539392161,-0.426224880631622,0.155053268261925,-0.122382354272223,-0.455150938764004,-0.150818788828433,0.414424973852828,-0.251188538668447,-0.109811083236545,-0.379935610014536,0.10464572215249,-0.14844520341257
healthy,-0.149962183787155,-0.184135128408209,-0.205426886037109,-0.055901853028875,-0.0882128324588256,-0.161353073430555,-0.286077745103632,-0.116425902015033,0.0400399579803057,-0.0992048351662349,-0.275097381968606,-0.316490622368555,-0.0108083973589102,-0.193955643674937,-0.01585134968887,-0.0839809202856601,-0.392390098801006,-0.263905877318745,-0.258876108834677,-0.092256726874933,0.0663544643708933,-0.312997315961085,-0.197594113091945,-0.0109418982885346,-0.197468923067186,-0.188835110577216,-0.341034173300076,0.188223907443658,-0.333958924033337,-0.533175520561095,-0.354428361114084,0.073386647950168,-0.0884151667274611
healthy,0.29559563114574,0.0763290657605622,0.0631972554388789,0.131653210847958,0.204623019027311,0.344299928553769,0.0449177619755163,-0.0026228041460195,0.50489162748318,-0.0995401936947523,0.0238114069090522,0.0056038819627629,-0.289927824756279,0.194080396146629,-0.059763515261108,0.391881247871537,0.399941491150163,0.329354711817054,0.0354861919154651,-0.0619269796892337,-0.0007725162575646,-0.0638983134981218,0.123597155818781,0.181409537783882,0.375975480022592,0.305810307533953,0.409915285378504,0.0277559800145502,0.19427771669006,-0.0149601195992853,0.566566601600685,-0.0413840363780223,0.499154824625642
healthy,0.115976870123313,-0.10786055870164,-0.0626769495140251,0.0535055948269824,-0.332765964280005,-0.114053133425901,-0.0491084684969311,-0.0582609449888131,-0.148911677895575,0.0360255415578598,-0.0835903245342248,0.16823861296164,0.0083541919549488,-0.0249171916596691,-0.0186053413997106,-0.164061798539917,-0.139492443555214,-0.188841356551246,-0.066218702597348,-0.117198991999911,0.205639721996162,-0.0744505146917505,-0.237957633254817,-0.16789100752511,-0.123109640706241,-0.323239458470387,-0.269490217913159,0.130871346667262,-0.066525822075342,0.0362591692030416,-0.209253757044388,0.0459519486466924,-0.0438489222726758
healthy,-0.402316641279395,-0.104430450911325,0.141124398279233,-0.114836880545192,-0.28160541539081,-0.145493733246396,0.122330261165319,0.202773666093,-0.294350636832762,0.323963148100352,0.108571266192247,0.137680527999485,0.445734835956181,0.0341398459487095,0.256268026108287,-0.137310222580066,-0.130681735854524,-0.164248110314183,0.0948263987436563,0.372069678620757,-0.0745982764568366,0.12365163353066,0.149661689125543,0.293219622736537,-0.212410795285177,-0.227957382769004,-0.145142360356444,-0.232318067938757,-0.21893014564869,0.0612583828437126,-0.263978048379495,0.156726730417478,-0.135538279843524
healthy,0.0017780833988085,0.292539325229719,0.166237843301401,0.109465658712467,0.203615059100283,-0.0514779531530961,0.155712817183254,0.383534637496759,0.0086770790704771,0.0194769386793116,0.150343056667409,-0.0081851265884928,0.183889517523714,0.0581821748335877,-0.128887538698012,0.0912621177150909,0.0012612724606736,-0.0113484612946648,-0.0077972988838677,0.321947071841017,-0.159705849424678,0.158595471372118,-0.103382324684792,0.195424693875524,-0.0286579354103647,-0.20008487820713,0.0625358212003319,-0.0464314745087866,0.0370344380072712,0.0924907103914863,0.0198528593555794,0.0317306928223834,0.168379886869024
healthy,0.0606543613797862,0.152462020478625,0.102135787310458,0.247680107015262,0.0819437555504749,0.118338170267407,0.0249332417318184,0.315370006358763,-0.0716601206172713,0.259360892104629,0.096985738095006,0.140574226623577,0.391647095076058,-0.0535039920352374,-0.0334267696259977,-0.176069756240638,0.126741823098845,0.132276862707782,0.106550672671715,0.364352399492663,0.0100630638938993,0.116962966738943,0.260490856267999,0.349762581915562,0.263037302711917,-0.0570060184013357,0.125566570512956,-0.0660426684686436,0.0777435984820683,0.115017005607808,-0.017999237103548,0.407651851298393,0.0762675328941483
