group,CD11b,CD47,CD52,CD56,CD11c,HLA-ABC,CD45RA,CD7,CD44,CD16,CD335,CD62L,CD161,CLEC15A,CD57,CD366,CX3CR1,CD21,CD11a,CD244,CD54,CD122,CD2,IgG-Fc,CD38,CD45,CD193,CD158,CD305,CD99,CD94,CD328
healthy,-0.19731728052501,-0.113971036113179,0.191248424798155,0.215167048080371,-0.0987695983123363,-0.0367848467538809,-0.0989590205681998,0.159474163939955,0.398390192951678,-0.337018350103655,0.256375016625532,0.688960966629178,0.0264185089025411,0.0899506087944856,-0.220610728801053,-0.086255476385646,-0.130729412784719,0.0960914475244851,-0.096870222546799,-0.137421974201452,0.408849150627262,-0.0272917273733977,0.337085751311575,0.0916339049381482,-0.389039772187509,-0.083792862760962,0.0750188399568097,-0.0546077220777731,-0.0637396158283659,-0.229526365393931,0.170050908487456,-0.143091388009777
healthy,-0.0973879783095404,-0.191291926037253,0.0263243566370659,0.402612862082391,0.0876760978154363,-0.148972139996047,-0.22917233081308,0.167480160168861,0.15196531632152,-0.450993514853754,0.107151221871611,0.418109292888685,-0.113132438863636,-0.0824508651553444,-0.0681098685978559,-0.10417916630737,-0.339126524073213,-0.0192955438421797,-0.194260900007248,-0.177589337778352,0.451260598838077,-0.114715507862372,0.0766826932692544,-0.0336590806392617,-0.461041575642833,-0.165557640762906,-0.0120172734273847,-0.0186339399954414,-0.161229833945731,-0.192594061415363,0.0611708100221971,-0.0500867039459732
healthy,-0.182959299858931,-0.37757882551681,-0.117807090133943,-0.0930348941481295,-0.124731960997237,-0.0051243893088875,-0.207223031115439,-0.28489812921716,0.146416243897794,-0.152217143191046,0.0595590957220077,0.33397809566336,-0.215462654567594,0.0700515528090017,-0.129047064655304,-0.145847456249768,-0.128768952227619,-0.0235065932933015,-0.233247923415339,-0.261466890745163,0.201196204612981,-0.185205354682546,-0.0336198183054806,0.0802842882131523,-0.518256133355841,-0.238829611075145,-0.0169990184427056,-0.177662307976611,-0.303942055810415,-0.175365824790929,0.224837730296315,-0.112902718599103
healthy,0.157318520896084,0.0768049028461078,0.414467447791306,0.140465642357351,0.204520279742255,0.0258126324553502,0.0519246306024705,0.0942873009735885,0.247024284774176,-0.231864307456629,-0.115381414761698,-0.0354887848461287,-0.175522494723076,0.249901601563225,-0.120191590839955,-0.0484544113793964,-0.196885216320471,-0.0216099237867928,0.119631473145853,0.0575991136532525,0.212582338691966,-0.0808239484247164,0.382879501073187,0.0569317034900566,-0.170695500768289,0.173966779902915,0.0235675736067024,0.105407110920432,0.0280416747175664,-0.0687131735726845,0.275345859769915,0.117019213256815
healthy,0.354857582095314,-0.276332260438764,-0.0410279259664201,0.432184938777218,0.125240295609056,-0.222721436730245,-0.0902398397246977,0.210463774220156,0.256176154163025,0.0203472174091396,0.27013220380096,0.541105338219685,-0.147685020793464,0.0724680163183497,-0.0817800028099028,0.102399702310389,-0.118794908799951,-0.188258748110834,-0.0462889910288709,-0.196179160446921,0.52031797997424,-0.0947827023820561,0.262471338305825,-0.0220093839225011,-0.285614562709053,-0.25413637915916,0.0741197787685197,-0.157065144225152,-0.109983121847639,-0.233431580547927,0.494899962130496,-0.0643935591386404
healthy,-0.194309255690029,-0.392830765999819,-0.345343246630605,-0.169217864235338,-0.365379757396126,-0.14965282069328,-0.236438967057346,-0.268884683390569,-0.0064238025556166,0.0052843141847565,0.106363058793556,0.01986786216538,-0.437760298634849,0.037729006505126,-0.214890369385988,-0.168983825733757,-0.176601778795761,-0.101575891738035,-0.317757068793134,-0.329463781359294,0.13166300414932,-0.279526929761008,0.0402279245926583,0.0203548195803926,-0.515865615113208,-0.273354720039761,-0.10559950398899,-0.387241688984187,-0.228206111296889,-0.311192322612707,0.0613695579049893,-0.0534238997688961
healthy,-0.102596659878087,0.006647909703428,-0.0164254200106187,0.297021877295085,-0.298575488505022,-0.224640036070983,-0.171182958659327,-0.0086382579490438,0.220869179727568,-0.261791948072538,0.124884893333007,0.26945178169452,-0.320500841137908,0.0483320658412205,-0.293058962918192,-0.177519148543826,-0.306688653476393,-0.0026658734926647,-0.280310148679878,-0.257618649666059,0.222042543980066,-0.197528912464016,0.121607932985333,0.0512658994080656,-0.435044096065442,-0.330868421227678,0.197704077591431,-0.0800789997716701,-0.209336329451223,-0.202087221127319,0.250087770192273,-0.041324108034753
healthy,-0.0859790066903673,-0.104827844497911,0.169591465089481,-0.0180640113239829,-0.264546518352608,-0.140785899957028,-0.0861600135236301,0.0950028000713652,0.255811133888323,-0.212780302804429,0.257963590017294,0.351296591316423,-0.0397067997465083,0.179094192767688,-0.175682691480883,-0.122721433103034,-0.061366238061334,0.0756693450926651,-0.0528182279214663,-0.113666111231858,0.527087604649124,0.12982649204572,0.403616171707613,0.0205233331086612,-0.234195842682362,-0.102791663647999,-0.0115307214735907,-0.0038237056657311,-0.053316428218283,-0.108603768335614,0.452489016660171,0.0059759011731538
healthy,0.0803802701213809,-0.236657044272427,-0.0894296377670026,0.0906009156903522,-0.103320285006651,-0.224073872010573,-0.0899913410298529,-0.0636145343293437,0.241823740951687,0.152694169493918,0.302370818451933,0.198682135860425,-0.18047192482133,0.384827225228319,0.0255833956974927,0.208927358030439,-0.318796573457326,-0.0283359835716399,-0.126015161754689,-0.15001859218584,0.472609064536433,-0.0184105076802988,0.0247199552899086,-0.0321647398128881,-0.376869823428909,-0.125946697987606,-0.0703967795400885,-0.233943198101291,-0.037367935673375,0.108746325018852,0.357208217958564,0.306241198956236
healthy,-0.226347575906806,0.0038640320106911,-0.160279184963334,-0.0001749532460248,-0.115652990228791,-0.280457315096687,-0.0785734872316666,-0.0264591487751856,-0.118147088933958,-0.186839491808541,0.11305577205971,0.11684702072062,-0.140967870995098,-0.261967816609454,-0.284302434770854,-0.0309310952244559,-0.365378004376472,-0.0041500397577729,-0.3264050602329,-0.229887165608363,0.0505830928747943,-0.188726465787016,-0.259010641132914,0.222292818480959,-0.0885296598173023,-0.331366674121434,0.0086187821382285,-0.181071147014012,-0.327333533610449,-0.368044614104087,-0.065747650455758,-0.0695774201268376
